gene/TE	../../STAR_v252_mapping/CGND_12795/HRA-00091_PE.bam
"A1BG"	63
"A1BG-AS1"	128
"A1CF"	0
"A2M"	1984
"A2M-AS1"	76
"A2ML1"	76
"A2MP1"	2
"A3GALT2"	1
"A4GALT"	63
"A4GNT"	0
"AA06"	48
"AAAS"	278
"AACS"	1391
"AACSP1"	15
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	2
"AADACL3"	0
"AADACL4"	2
"AADACP1"	0
"AADAT"	292
"AAED1"	114
"AAGAB"	1509
"AAK1"	13882
"AAMDC"	70
"AAMP"	1664
"AANAT"	8
"AAR2"	341
"AARD"	25
"AARS"	9151
"AARS2"	599
"AARSD1"	296
"AASDH"	682
"AASDHPPT"	2963
"AASS"	894
"AATBC"	2
"AATF"	788
"AATK"	4991
"ABALON"	1
"ABAT"	8768
"ABCA1"	760
"ABCA10"	1035
"ABCA11P"	408
"ABCA12"	27
"ABCA13"	5
"ABCA17P"	117
"ABCA2"	12755
"ABCA3"	4869
"ABCA4"	19
"ABCA5"	2993
"ABCA6"	565
"ABCA7"	445
"ABCA8"	1053
"ABCA9"	627
"ABCA9-AS1"	0
"ABCB1"	551
"ABCB10"	384
"ABCB11"	6
"ABCB4"	9
"ABCB5"	0
"ABCB6"	569
"ABCB7"	567
"ABCB8"	612
"ABCB9"	724
"ABCC1"	721
"ABCC10"	300
"ABCC11"	17
"ABCC12"	69
"ABCC13"	1
"ABCC2"	42
"ABCC3"	18
"ABCC4"	315
"ABCC5"	3644
"ABCC5-AS1"	0
"ABCC6"	12
"ABCC6P1"	6
"ABCC6P2"	3
"ABCC8"	1107
"ABCC9"	721
"ABCD1"	78
"ABCD2"	893
"ABCD3"	1188
"ABCD4"	653
"ABCE1"	1517
"ABCF1"	1122
"ABCF2"	1591
"ABCF3"	1423
"ABCG1"	938
"ABCG2"	278
"ABCG4"	804
"ABCG5"	14
"ABCG8"	52
"ABHD1"	6
"ABHD10"	1237
"ABHD11"	160
"ABHD11-AS1"	0
"ABHD12"	2289
"ABHD12B"	147
"ABHD13"	706
"ABHD14A"	393
"ABHD14A-ACY1"	201
"ABHD14B"	121
"ABHD15"	81
"ABHD16A"	689
"ABHD16B"	0
"ABHD17A"	2104
"ABHD17B"	1119
"ABHD17C"	345
"ABHD18"	597
"ABHD2"	7450
"ABHD3"	143
"ABHD4"	347
"ABHD5"	552
"ABHD6"	1026
"ABHD8"	1660
"ABI1"	2177
"ABI2"	7912
"ABI3"	73
"ABI3BP"	87
"ABL1"	1308
"ABL2"	3220
"ABLIM1"	6936
"ABLIM2"	2344
"ABLIM3"	1020
"ABO"	16
"ABR"	10972
"ABRA"	37
"ABRACL"	154
"ABRAXAS1"	69
"ABRAXAS2"	680
"ABT1"	257
"ABTB1"	906
"ABTB2"	247
"ACAA1"	938
"ACAA2"	427
"ACACA"	6029
"ACACB"	530
"ACAD10"	353
"ACAD11"	655
"ACAD8"	576
"ACAD9"	783
"ACADL"	44
"ACADM"	1031
"ACADS"	161
"ACADSB"	1691
"ACADVL"	2016
"ACAN"	281
"ACAP1"	11
"ACAP2"	1734
"ACAP3"	1745
"ACAT1"	899
"ACAT2"	813
"ACBD3"	1092
"ACBD3-AS1"	1
"ACBD4"	220
"ACBD5"	1916
"ACBD6"	434
"ACBD7"	1423
"ACBD7-DCLRE1CP1"	119
"ACCS"	76
"ACCSL"	4
"ACD"	281
"ACE"	192
"ACE2"	2
"ACER1"	2
"ACER2"	248
"ACER3"	1353
"ACHE"	704
"ACIN1"	2025
"ACKR1"	241
"ACKR2"	24
"ACKR3"	59
"ACKR4"	3
"ACLY"	3447
"ACMSD"	0
"ACO1"	765
"ACO2"	7145
"ACOD1"	0
"ACOT1"	219
"ACOT11"	280
"ACOT12"	5
"ACOT13"	530
"ACOT2"	333
"ACOT4"	110
"ACOT6"	2
"ACOT7"	2642
"ACOT8"	428
"ACOT9"	692
"ACOX1"	2572
"ACOX2"	23
"ACOX3"	612
