gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00063_PE.bam
"A1BG"	109
"A1BG-AS1"	154
"A1CF"	0
"A2M"	2560
"A2M-AS1"	136
"A2ML1"	117
"A2MP1"	4
"A3GALT2"	4
"A4GALT"	64
"A4GNT"	0
"AA06"	14
"AAAS"	347
"AACS"	605
"AACSP1"	11
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	2
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	230
"AAED1"	140
"AAGAB"	1584
"AAK1"	8611
"AAMDC"	97
"AAMP"	2031
"AANAT"	12
"AAR2"	508
"AARD"	43
"AARS"	7815
"AARS2"	552
"AARSD1"	241
"AASDH"	712
"AASDHPPT"	2011
"AASS"	1440
"AATBC"	4
"AATF"	937
"AATK"	3705
"ABALON"	3
"ABAT"	12988
"ABCA1"	2624
"ABCA10"	691
"ABCA11P"	480
"ABCA12"	15
"ABCA13"	411
"ABCA17P"	136
"ABCA2"	10258
"ABCA3"	3444
"ABCA4"	15
"ABCA5"	3219
"ABCA6"	602
"ABCA7"	517
"ABCA8"	529
"ABCA9"	729
"ABCA9-AS1"	0
"ABCB1"	664
"ABCB10"	431
"ABCB11"	7
"ABCB4"	13
"ABCB5"	0
"ABCB6"	796
"ABCB7"	655
"ABCB8"	783
"ABCB9"	700
"ABCC1"	1106
"ABCC10"	414
"ABCC11"	50
"ABCC12"	7
"ABCC13"	1
"ABCC2"	31
"ABCC3"	122
"ABCC4"	598
"ABCC5"	3135
"ABCC5-AS1"	0
"ABCC6"	43
"ABCC6P1"	4
"ABCC6P2"	2
"ABCC8"	1722
"ABCC9"	492
"ABCD1"	123
"ABCD2"	570
"ABCD3"	1272
"ABCD4"	866
"ABCE1"	1503
"ABCF1"	1178
"ABCF2"	1391
"ABCF3"	1659
"ABCG1"	1377
"ABCG2"	302
"ABCG4"	964
"ABCG5"	4
"ABCG8"	36
"ABHD1"	13
"ABHD10"	1198
"ABHD11"	261
"ABHD11-AS1"	0
"ABHD12"	2184
"ABHD12B"	38
"ABHD13"	471
"ABHD14A"	478
"ABHD14A-ACY1"	281
"ABHD14B"	217
"ABHD15"	148
"ABHD16A"	956
"ABHD16B"	0
"ABHD17A"	1536
"ABHD17B"	662
"ABHD17C"	281
"ABHD18"	638
"ABHD2"	9098
"ABHD3"	295
"ABHD4"	637
"ABHD5"	403
"ABHD6"	641
"ABHD8"	1332
"ABI1"	1458
"ABI2"	5730
"ABI3"	194
"ABI3BP"	303
"ABL1"	1603
"ABL2"	2336
"ABLIM1"	5867
"ABLIM2"	2170
"ABLIM3"	1495
"ABO"	58
"ABR"	8177
"ABRA"	0
"ABRACL"	91
"ABRAXAS1"	85
"ABRAXAS2"	552
"ABT1"	276
"ABTB1"	683
"ABTB2"	484
"ACAA1"	1138
"ACAA2"	614
"ACACA"	5418
"ACACB"	975
"ACAD10"	531
"ACAD11"	677
"ACAD8"	559
"ACAD9"	1273
"ACADL"	79
"ACADM"	849
"ACADS"	277
"ACADSB"	1596
"ACADVL"	3554
"ACAN"	689
"ACAP1"	90
"ACAP2"	2090
"ACAP3"	1285
"ACAT1"	917
"ACAT2"	1199
"ACBD3"	1494
"ACBD3-AS1"	1
