gene/TE	../../BAM/CGND_13043/HRA-00256_PE.bam
"A1BG"	38
"A1BG-AS1"	166
"A1CF"	0
"A2M"	5970
"A2M-AS1"	190
"A2ML1"	153
"A2MP1"	0
"A3GALT2"	0
"A4GALT"	129
"A4GNT"	1
"AA06"	28
"AAAS"	289
"AACS"	1422
"AACSP1"	15
"AADAC"	0
"AADACL2"	1
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	2
"AADAT"	366
"AAED1"	142
"AAGAB"	1473
"AAK1"	15921
"AAMDC"	114
"AAMP"	1801
"AANAT"	4
"AAR2"	337
"AARD"	18
"AARS"	8164
"AARS2"	582
"AARSD1"	235
"AASDH"	906
"AASDHPPT"	4412
"AASS"	987
"AATBC"	2
"AATF"	749
"AATK"	5650
"ABALON"	1
"ABAT"	10797
"ABCA1"	1191
"ABCA10"	637
"ABCA11P"	361
"ABCA12"	13
"ABCA13"	9
"ABCA17P"	94
"ABCA2"	21200
"ABCA3"	4774
"ABCA4"	22
"ABCA5"	4385
"ABCA6"	821
"ABCA7"	359
"ABCA8"	3746
"ABCA9"	520
"ABCA9-AS1"	0
"ABCB1"	1017
"ABCB10"	616
"ABCB11"	4
"ABCB4"	18
"ABCB5"	2
"ABCB6"	534
"ABCB7"	712
"ABCB8"	619
"ABCB9"	547
"ABCC1"	748
"ABCC10"	263
"ABCC11"	39
"ABCC12"	59
"ABCC13"	3
"ABCC2"	31
"ABCC3"	26
"ABCC4"	634
"ABCC5"	2448
"ABCC5-AS1"	0
"ABCC6"	13
"ABCC6P1"	11
"ABCC6P2"	1
"ABCC8"	672
"ABCC9"	1616
"ABCD1"	119
"ABCD2"	1582
"ABCD3"	2440
"ABCD4"	362
"ABCE1"	2239
"ABCF1"	1126
"ABCF2"	1685
"ABCF3"	1253
"ABCG1"	1110
"ABCG2"	859
"ABCG4"	653
"ABCG5"	18
"ABCG8"	63
"ABHD1"	24
"ABHD10"	1409
"ABHD11"	158
"ABHD11-AS1"	0
"ABHD12"	2340
"ABHD12B"	154
"ABHD13"	1513
"ABHD14A"	424
"ABHD14A-ACY1"	249
"ABHD14B"	127
"ABHD15"	138
"ABHD16A"	884
"ABHD16B"	0
"ABHD17A"	2612
"ABHD17B"	1771
"ABHD17C"	666
"ABHD18"	629
"ABHD2"	7875
"ABHD3"	294
"ABHD4"	579
"ABHD5"	1054
"ABHD6"	1314
"ABHD8"	2044
"ABI1"	3251
"ABI2"	12548
"ABI3"	66
"ABI3BP"	287
"ABL1"	2276
"ABL2"	3733
"ABLIM1"	9578
"ABLIM2"	2040
"ABLIM3"	1448
"ABO"	10
"ABR"	15412
"ABRA"	9
"ABRACL"	174
"ABRAXAS1"	145
"ABRAXAS2"	737
"ABT1"	272
"ABTB1"	974
"ABTB2"	353
"ACAA1"	887
"ACAA2"	888
"ACACA"	7232
"ACACB"	1296
"ACAD10"	460
"ACAD11"	580
"ACAD8"	565
"ACAD9"	824
"ACADL"	122
"ACADM"	1556
"ACADS"	227
"ACADSB"	2429
"ACADVL"	1889
"ACAN"	101
"ACAP1"	14
"ACAP2"	4064
"ACAP3"	2197
