gene/TE	../../BAM/CGND_13066/HRA-00578_PE.bam
"A1BG"	19
"A1BG-AS1"	125
"A1CF"	0
"A2M"	2264
"A2M-AS1"	85
"A2ML1"	93
"A2MP1"	1
"A3GALT2"	1
"A4GALT"	61
"A4GNT"	1
"AA06"	37
"AAAS"	132
"AACS"	992
"AACSP1"	24
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	286
"AAED1"	72
"AAGAB"	790
"AAK1"	8495
"AAMDC"	40
"AAMP"	782
"AANAT"	3
"AAR2"	157
"AARD"	13
"AARS"	3659
"AARS2"	376
"AARSD1"	171
"AASDH"	445
"AASDHPPT"	2144
"AASS"	483
"AATBC"	1
"AATF"	281
"AATK"	2141
"ABALON"	2
"ABAT"	4668
"ABCA1"	591
"ABCA10"	452
"ABCA11P"	271
"ABCA12"	12
"ABCA13"	7
"ABCA17P"	97
"ABCA2"	5641
"ABCA3"	2849
"ABCA4"	17
"ABCA5"	2397
"ABCA6"	310
"ABCA7"	208
"ABCA8"	230
"ABCA9"	309
"ABCA9-AS1"	0
"ABCB1"	297
"ABCB10"	301
"ABCB11"	4
"ABCB4"	9
"ABCB5"	0
"ABCB6"	335
"ABCB7"	322
"ABCB8"	441
"ABCB9"	435
"ABCC1"	389
"ABCC10"	258
"ABCC11"	21
"ABCC12"	72
"ABCC13"	2
"ABCC2"	8
"ABCC3"	13
"ABCC4"	270
"ABCC5"	1852
"ABCC5-AS1"	0
"ABCC6"	7
"ABCC6P1"	5
"ABCC6P2"	2
"ABCC8"	907
"ABCC9"	781
"ABCD1"	27
"ABCD2"	625
"ABCD3"	911
"ABCD4"	338
"ABCE1"	1066
"ABCF1"	594
"ABCF2"	880
"ABCF3"	629
"ABCG1"	402
"ABCG2"	259
"ABCG4"	365
"ABCG5"	17
"ABCG8"	58
"ABHD1"	9
"ABHD10"	619
"ABHD11"	84
"ABHD11-AS1"	0
"ABHD12"	1111
"ABHD12B"	108
"ABHD13"	626
"ABHD14A"	219
"ABHD14A-ACY1"	121
"ABHD14B"	109
"ABHD15"	50
"ABHD16A"	379
"ABHD16B"	0
"ABHD17A"	991
"ABHD17B"	476
"ABHD17C"	302
"ABHD18"	407
"ABHD2"	4606
"ABHD3"	80
"ABHD4"	179
"ABHD5"	394
"ABHD6"	394
"ABHD8"	968
"ABI1"	1721
"ABI2"	6745
"ABI3"	80
"ABI3BP"	105
"ABL1"	795
"ABL2"	2143
"ABLIM1"	4698
"ABLIM2"	1563
"ABLIM3"	745
"ABO"	6
"ABR"	8595
"ABRA"	5
"ABRACL"	88
"ABRAXAS1"	57
"ABRAXAS2"	377
"ABT1"	128
"ABTB1"	554
"ABTB2"	82
"ACAA1"	509
"ACAA2"	282
"ACACA"	4167
"ACACB"	462
"ACAD10"	260
"ACAD11"	296
"ACAD8"	344
"ACAD9"	477
"ACADL"	52
"ACADM"	640
"ACADS"	77
"ACADSB"	1285
"ACADVL"	1164
"ACAN"	33
"ACAP1"	2
"ACAP2"	1335
"ACAP3"	1574
"ACAT1"	475
"ACAT2"	523
"ACBD3"	656
"ACBD3-AS1"	0
"ACBD4"	196
"ACBD5"	1230
"ACBD6"	271
"ACBD7"	1108
"ACBD7-DCLRE1CP1"	79
"ACCS"	125
"ACCSL"	0
"ACD"	163
"ACE"	138
"ACE2"	5
"ACER1"	1
"ACER2"	164
"ACER3"	1026
"ACHE"	292
"ACIN1"	1281
"ACKR1"	82
"ACKR2"	19
"ACKR3"	126
"ACKR4"	2
"ACLY"	1885
"ACMSD"	0
"ACO1"	488
"ACO2"	3599
"ACOD1"	0
"ACOT1"	100
"ACOT11"	234
"ACOT12"	3
"ACOT13"	307
"ACOT2"	273
"ACOT4"	37
"ACOT6"	1
"ACOT7"	1324
"ACOT8"	235
"ACOT9"	398
"ACOX1"	1993
"ACOX2"	27
"ACOX3"	425
"ACOXL"	0
"ACOXL-AS1"	8
"ACP1"	806
"ACP2"	391
"ACP4"	0
"ACP5"	2
"ACP6"	129
"ACP7"	10
"ACPP"	25
"ACR"	4
"ACRBP"	7
"ACRV1"	8
"ACSBG1"	677
"ACSBG2"	1
"ACSF2"	62
"ACSF3"	170
"ACSL1"	683
"ACSL3"	4479
"ACSL4"	1953
"ACSL5"	202
"ACSL6"	3696
"ACSM1"	3
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	6
"ACSM4"	0
"ACSM5"	17
"ACSM6"	0
"ACSS1"	722
"ACSS2"	363
"ACSS3"	379
"ACTA1"	7
"ACTA2"	49
"ACTA2-AS1"	159
"ACTB"	24275
"ACTBL2"	0
"ACTC1"	18
"ACTG1"	11429
"ACTG1P17"	6
"ACTG1P20"	43
"ACTG1P4"	105
"ACTG2"	2
"ACTL10"	2
"ACTL6A"	58
"ACTL6B"	424
"ACTL7A"	0
"ACTL7B"	1
"ACTL8"	0
"ACTL9"	0
"ACTN1"	1945
"ACTN1-AS1"	2
"ACTN2"	981
"ACTN3"	0
"ACTN4"	2063
"ACTR10"	1005
"ACTR1A"	2199
"ACTR1B"	1383
"ACTR2"	6084
"ACTR3"	1526
"ACTR3B"	782
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	181
"ACTR5"	161
"ACTR6"	479
"ACTR8"	523
"ACTRT1"	4
"ACTRT2"	0
"ACTRT3"	25
"ACVR1"	285
"ACVR1B"	1299
"ACVR1C"	586
"ACVR2A"	828
"ACVR2B"	864
"ACVR2B-AS1"	28
"ACVRL1"	164
"ACY1"	32
"ACY3"	7
"ACYP1"	123
"ACYP2"	347
"ADA"	35
"ADA2"	204
"ADAD1"	0
"ADAD2"	10
"ADAL"	235
"ADAM10"	1463
"ADAM11"	1328
"ADAM12"	39
"ADAM15"	378
"ADAM17"	571
"ADAM18"	0
"ADAM19"	389
"ADAM1A"	147
"ADAM2"	1
"ADAM20"	170
"ADAM20P1"	145
"ADAM21"	2
"ADAM21P1"	0
"ADAM22"	6154
