gene/TE	../../STAR_v252_mapping/CGND_12675/HRA-00218_PE.bam
"A1BG"	74
"A1BG-AS1"	161
"A1CF"	0
"A2M"	3094
"A2M-AS1"	112
"A2ML1"	154
"A2MP1"	8
"A3GALT2"	4
"A4GALT"	18
"A4GNT"	2
"AA06"	28
"AAAS"	364
"AACS"	1312
"AACSP1"	19
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	430
"AAED1"	106
"AAGAB"	1271
"AAK1"	11308
"AAMDC"	116
"AAMP"	1409
"AANAT"	1
"AAR2"	389
"AARD"	24
"AARS"	7358
"AARS2"	628
"AARSD1"	223
"AASDH"	827
"AASDHPPT"	3287
"AASS"	1241
"AATBC"	0
"AATF"	709
"AATK"	7133
"ABALON"	2
"ABAT"	7032
"ABCA1"	1110
"ABCA10"	577
"ABCA11P"	347
"ABCA12"	17
"ABCA13"	2
"ABCA17P"	94
"ABCA2"	27047
"ABCA3"	3914
"ABCA4"	20
"ABCA5"	3034
"ABCA6"	945
"ABCA7"	231
"ABCA8"	4692
"ABCA9"	612
"ABCA9-AS1"	1
"ABCB1"	475
"ABCB10"	556
"ABCB11"	10
"ABCB4"	23
"ABCB5"	0
"ABCB6"	354
"ABCB7"	478
"ABCB8"	689
"ABCB9"	529
"ABCC1"	668
"ABCC10"	374
"ABCC11"	36
"ABCC12"	97
"ABCC13"	1
"ABCC2"	25
"ABCC3"	20
"ABCC4"	506
"ABCC5"	2360
"ABCC5-AS1"	0
"ABCC6"	18
"ABCC6P1"	9
"ABCC6P2"	1
"ABCC8"	766
"ABCC9"	929
"ABCD1"	112
"ABCD2"	970
"ABCD3"	1833
"ABCD4"	530
"ABCE1"	1806
"ABCF1"	1193
"ABCF2"	1432
"ABCF3"	1073
"ABCG1"	867
"ABCG2"	988
"ABCG4"	421
"ABCG5"	7
"ABCG8"	28
"ABHD1"	20
"ABHD10"	1090
"ABHD11"	147
"ABHD11-AS1"	0
"ABHD12"	2314
