gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00367_PE.bam
"A1BG"	15
"A1BG-AS1"	83
"A1CF"	0
"A2M"	1285
"A2M-AS1"	95
"A2ML1"	95
"A2MP1"	4
"A3GALT2"	2
"A4GALT"	28
"A4GNT"	0
"AA06"	43
"AAAS"	119
"AACS"	625
"AACSP1"	11
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	3
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	229
"AAED1"	58
"AAGAB"	485
"AAK1"	6868
"AAMDC"	69
"AAMP"	482
"AANAT"	1
"AAR2"	138
"AARD"	7
"AARS"	2622
"AARS2"	277
"AARSD1"	67
"AASDH"	598
"AASDHPPT"	1162
"AASS"	611
"AATBC"	3
"AATF"	289
"AATK"	1504
"ABALON"	2
"ABAT"	4395
"ABCA1"	720
"ABCA10"	536
"ABCA11P"	195
"ABCA12"	10
"ABCA13"	5
"ABCA17P"	83
"ABCA2"	5447
"ABCA3"	1712
"ABCA4"	15
"ABCA5"	2103
"ABCA6"	515
"ABCA7"	99
"ABCA8"	1000
"ABCA9"	486
"ABCA9-AS1"	0
"ABCB1"	220
"ABCB10"	272
"ABCB11"	4
"ABCB4"	7
"ABCB5"	0
"ABCB6"	229
"ABCB7"	382
"ABCB8"	258
"ABCB9"	276
"ABCC1"	296
"ABCC10"	124
"ABCC11"	26
"ABCC12"	24
"ABCC13"	0
"ABCC2"	21
"ABCC3"	10
"ABCC4"	210
"ABCC5"	1600
"ABCC5-AS1"	0
"ABCC6"	6
"ABCC6P1"	6
"ABCC6P2"	3
"ABCC8"	421
"ABCC9"	703
"ABCD1"	22
"ABCD2"	643
"ABCD3"	951
"ABCD4"	280
"ABCE1"	757
"ABCF1"	410
"ABCF2"	561
"ABCF3"	427
"ABCG1"	419
"ABCG2"	359
"ABCG4"	173
"ABCG5"	9
"ABCG8"	45
"ABHD1"	13
"ABHD10"	377
"ABHD11"	54
"ABHD11-AS1"	0
"ABHD12"	693
"ABHD12B"	59
"ABHD13"	632
"ABHD14A"	111
"ABHD14A-ACY1"	73
"ABHD14B"	99
"ABHD15"	62
"ABHD16A"	232
"ABHD16B"	0
"ABHD17A"	1203
"ABHD17B"	560
"ABHD17C"	295
"ABHD18"	299
"ABHD2"	3427
"ABHD3"	123
"ABHD4"	271
"ABHD5"	457
"ABHD6"	384
"ABHD8"	793
"ABI1"	1432
"ABI2"	3942
"ABI3"	17
"ABI3BP"	79
"ABL1"	738
"ABL2"	1478
"ABLIM1"	5214
"ABLIM2"	733
"ABLIM3"	661
"ABO"	7
"ABR"	5235
"ABRA"	1
"ABRACL"	43
"ABRAXAS1"	63
"ABRAXAS2"	291
"ABT1"	68
"ABTB1"	333
"ABTB2"	112
"ACAA1"	351
"ACAA2"	501
"ACACA"	3633
"ACACB"	752
"ACAD10"	227
"ACAD11"	361
"ACAD8"	280
"ACAD9"	400
"ACADL"	53
"ACADM"	661
"ACADS"	137
"ACADSB"	880
"ACADVL"	897
"ACAN"	103
"ACAP1"	10
"ACAP2"	1276
"ACAP3"	769
"ACAT1"	448
"ACAT2"	157
"ACBD3"	530
