gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00019_PE.bam
"A1BG"	27
"A1BG-AS1"	98
"A1CF"	0
"A2M"	2218
"A2M-AS1"	92
"A2ML1"	51
"A2MP1"	0
"A3GALT2"	3
"A4GALT"	82
"A4GNT"	1
"AA06"	34
"AAAS"	165
"AACS"	1013
"AACSP1"	15
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	299
"AAED1"	93
"AAGAB"	1006
"AAK1"	10018
"AAMDC"	51
"AAMP"	825
"AANAT"	3
"AAR2"	159
"AARD"	9
"AARS"	4404
"AARS2"	331
"AARSD1"	169
"AASDH"	504
"AASDHPPT"	2730
"AASS"	557
"AATBC"	2
"AATF"	420
"AATK"	1339
"ABALON"	0
"ABAT"	5544
"ABCA1"	590
"ABCA10"	773
"ABCA11P"	280
"ABCA12"	19
"ABCA13"	1
"ABCA17P"	70
"ABCA2"	4527
"ABCA3"	2294
"ABCA4"	24
"ABCA5"	2932
"ABCA6"	580
"ABCA7"	133
"ABCA8"	640
"ABCA9"	629
"ABCA9-AS1"	1
"ABCB1"	549
"ABCB10"	356
"ABCB11"	3
"ABCB4"	17
"ABCB5"	1
"ABCB6"	300
"ABCB7"	415
"ABCB8"	287
"ABCB9"	355
"ABCC1"	410
"ABCC10"	212
"ABCC11"	20
"ABCC12"	35
"ABCC13"	2
"ABCC2"	19
"ABCC3"	10
"ABCC4"	380
"ABCC5"	1834
"ABCC5-AS1"	0
"ABCC6"	17
"ABCC6P1"	10
"ABCC6P2"	3
"ABCC8"	547
"ABCC9"	1073
"ABCD1"	23
"ABCD2"	1135
"ABCD3"	1238
"ABCD4"	298
"ABCE1"	1505
"ABCF1"	608
"ABCF2"	900
"ABCF3"	692
"ABCG1"	575
"ABCG2"	387
"ABCG4"	271
"ABCG5"	15
"ABCG8"	34
"ABHD1"	5
"ABHD10"	804
"ABHD11"	102
"ABHD11-AS1"	0
"ABHD12"	1121
"ABHD12B"	127
"ABHD13"	1043
"ABHD14A"	187
"ABHD14A-ACY1"	113
"ABHD14B"	124
"ABHD15"	64
"ABHD16A"	399
"ABHD16B"	0
"ABHD17A"	814
"ABHD17B"	728
"ABHD17C"	364
"ABHD18"	411
"ABHD2"	4749
"ABHD3"	160
"ABHD4"	172
"ABHD5"	475
"ABHD6"	528
"ABHD8"	942
"ABI1"	2047
"ABI2"	7745
"ABI3"	71
"ABI3BP"	138
"ABL1"	734
"ABL2"	1909
"ABLIM1"	5351
"ABLIM2"	1531
"ABLIM3"	608
"ABO"	9
"ABR"	7347
"ABRA"	3
"ABRACL"	128
"ABRAXAS1"	122
"ABRAXAS2"	455
"ABT1"	129
"ABTB1"	453
"ABTB2"	120
"ACAA1"	441
"ACAA2"	373
"ACACA"	4369
"ACACB"	525
"ACAD10"	241
"ACAD11"	362
"ACAD8"	338
"ACAD9"	485
"ACADL"	87
"ACADM"	981
"ACADS"	107
"ACADSB"	1515
"ACADVL"	947
"ACAN"	59
"ACAP1"	4
"ACAP2"	1854
"ACAP3"	1039
"ACAT1"	693
"ACAT2"	578
"ACBD3"	1014
"ACBD3-AS1"	0
"ACBD4"	145
"ACBD5"	1618
"ACBD6"	274
"ACBD7"	1603
"ACBD7-DCLRE1CP1"	109
"ACCS"	77
"ACCSL"	0
"ACD"	114
"ACE"	172
"ACE2"	4
"ACER1"	1
"ACER2"	136
"ACER3"	1134
"ACHE"	248
"ACIN1"	1312
"ACKR1"	216
"ACKR2"	29
"ACKR3"	161
"ACKR4"	3
"ACLY"	2070
"ACMSD"	1
"ACO1"	656
"ACO2"	3457
"ACOD1"	0
"ACOT1"	83
"ACOT11"	183
"ACOT12"	1
"ACOT13"	412
"ACOT2"	197
"ACOT4"	55
"ACOT6"	2
"ACOT7"	1119
"ACOT8"	214
"ACOT9"	509
"ACOX1"	2492
"ACOX2"	35
"ACOX3"	359
"ACOXL"	0
"ACOXL-AS1"	9
"ACP1"	1095
"ACP2"	298
"ACP4"	0
"ACP5"	7
"ACP6"	116
"ACP7"	13
"ACPP"	29
"ACR"	3
"ACRBP"	4
"ACRV1"	16
"ACSBG1"	770
"ACSBG2"	0
"ACSF2"	94
"ACSF3"	199
"ACSL1"	1366
"ACSL3"	7901
"ACSL4"	2539
"ACSL5"	177
"ACSL6"	5262
"ACSM1"	6
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	5
"ACSM4"	0
"ACSM5"	29
"ACSM6"	0
"ACSS1"	655
"ACSS2"	437
"ACSS3"	507
"ACTA1"	7
"ACTA2"	58
"ACTA2-AS1"	176
