gene/TE	../../BAM/CGND_13132/HRA-00615_PE.bam
"A1BG"	41
"A1BG-AS1"	123
"A1CF"	0
"A2M"	5223
"A2M-AS1"	148
"A2ML1"	257
"A2MP1"	4
"A3GALT2"	9
"A4GALT"	101
"A4GNT"	1
"AA06"	29
"AAAS"	237
"AACS"	610
"AACSP1"	12
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	2
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	191
"AAED1"	96
"AAGAB"	414
"AAK1"	5373
"AAMDC"	108
"AAMP"	721
"AANAT"	0
"AAR2"	262
"AARD"	12
"AARS"	3963
"AARS2"	397
"AARSD1"	69
"AASDH"	536
"AASDHPPT"	1011
"AASS"	858
"AATBC"	8
"AATF"	573
"AATK"	5728
"ABALON"	2
"ABAT"	2977
"ABCA1"	4020
"ABCA10"	250
"ABCA11P"	116
"ABCA12"	5
"ABCA13"	9
"ABCA17P"	119
"ABCA2"	22824
"ABCA3"	2199
"ABCA4"	7
"ABCA5"	1190
"ABCA6"	355
"ABCA7"	330
"ABCA8"	2441
"ABCA9"	284
"ABCA9-AS1"	1
"ABCB1"	337
"ABCB10"	276
"ABCB11"	1
"ABCB4"	9
"ABCB5"	0
"ABCB6"	454
"ABCB7"	424
"ABCB8"	568
"ABCB9"	310
"ABCC1"	564
"ABCC10"	362
"ABCC11"	8
"ABCC12"	7
"ABCC13"	5
"ABCC2"	84
"ABCC3"	66
"ABCC4"	467
"ABCC5"	2227
"ABCC5-AS1"	0
"ABCC6"	60
"ABCC6P1"	3
"ABCC6P2"	0
"ABCC8"	433
"ABCC9"	703
"ABCD1"	167
"ABCD2"	187
"ABCD3"	846
"ABCD4"	707
"ABCE1"	707
"ABCF1"	643
"ABCF2"	778
"ABCF3"	559
"ABCG1"	931
"ABCG2"	430
"ABCG4"	152
"ABCG5"	2
"ABCG8"	22
"ABHD1"	12
"ABHD10"	366
"ABHD11"	50
"ABHD11-AS1"	0
"ABHD12"	1131
"ABHD12B"	42
"ABHD13"	599
"ABHD14A"	164
"ABHD14A-ACY1"	93
"ABHD14B"	133
"ABHD15"	223
"ABHD16A"	614
"ABHD16B"	0
"ABHD17A"	1081
"ABHD17B"	1004
"ABHD17C"	235
"ABHD18"	273
"ABHD2"	3893
"ABHD3"	201
"ABHD4"	472
"ABHD5"	779
"ABHD6"	834
"ABHD8"	670
"ABI1"	1113
"ABI2"	3067
"ABI3"	186
"ABI3BP"	359
"ABL1"	2094
"ABL2"	1960
"ABLIM1"	4965
"ABLIM2"	750
"ABLIM3"	758
"ABO"	9
"ABR"	5876
"ABRA"	0
"ABRACL"	42
"ABRAXAS1"	58
"ABRAXAS2"	307
"ABT1"	113
"ABTB1"	378
"ABTB2"	320
"ACAA1"	543
"ACAA2"	458
"ACACA"	3340
"ACACB"	1460
"ACAD10"	356
"ACAD11"	477
"ACAD8"	335
"ACAD9"	478
"ACADL"	41
"ACADM"	510
"ACADS"	130
"ACADSB"	483
"ACADVL"	1833
"ACAN"	270
"ACAP1"	12
"ACAP2"	1674
"ACAP3"	1323
"ACAT1"	449
"ACAT2"	195
"ACBD3"	631
"ACBD3-AS1"	0
"ACBD4"	181
"ACBD5"	1686
"ACBD6"	225
"ACBD7"	608
"ACBD7-DCLRE1CP1"	32
"ACCS"	75
"ACCSL"	1
"ACD"	151
"ACE"	51
"ACE2"	5
"ACER1"	1
"ACER2"	147
"ACER3"	1409
"ACHE"	214
"ACIN1"	2368
"ACKR1"	114
"ACKR2"	27
"ACKR3"	111
"ACKR4"	2
"ACLY"	1242
"ACMSD"	0
"ACO1"	524
"ACO2"	3161
"ACOD1"	0
"ACOT1"	18
"ACOT11"	389
"ACOT12"	5
"ACOT13"	294
"ACOT2"	193
"ACOT4"	9
"ACOT6"	0
"ACOT7"	609
"ACOT8"	190
"ACOT9"	243
"ACOX1"	1447
"ACOX2"	63
"ACOX3"	406
"ACOXL"	0
"ACOXL-AS1"	9
"ACP1"	480
"ACP2"	194
"ACP4"	0
"ACP5"	40
"ACP6"	225
"ACP7"	186
"ACPP"	10
"ACR"	1
"ACRBP"	16
"ACRV1"	6
"ACSBG1"	883
"ACSBG2"	8
"ACSF2"	145
"ACSF3"	256
"ACSL1"	2981
"ACSL3"	2321
"ACSL4"	1120
"ACSL5"	127
"ACSL6"	1159
"ACSM1"	15
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	2
"ACSM4"	0
"ACSM5"	52
"ACSM6"	0
"ACSS1"	1041
"ACSS2"	617
"ACSS3"	562
"ACTA1"	4
"ACTA2"	108
"ACTA2-AS1"	181
"ACTB"	18337
"ACTBL2"	0
"ACTC1"	3
"ACTG1"	6608
"ACTG1P17"	4
"ACTG1P20"	71
"ACTG1P4"	92
"ACTG2"	2
"ACTL10"	7
"ACTL6A"	191
"ACTL6B"	181
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	0
"ACTL9"	0
"ACTN1"	1301
"ACTN1-AS1"	1
"ACTN2"	1330
"ACTN3"	1
"ACTN4"	2928
"ACTR10"	460
"ACTR1A"	1772
"ACTR1B"	669
"ACTR2"	3248
"ACTR3"	1563
"ACTR3B"	373
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	225
"ACTR5"	157
"ACTR6"	310
"ACTR8"	583
"ACTRT1"	0
"ACTRT2"	1
"ACTRT3"	28
"ACVR1"	376
"ACVR1B"	821
"ACVR1C"	284
"ACVR2A"	453
"ACVR2B"	802
"ACVR2B-AS1"	10
"ACVRL1"	74
"ACY1"	34
"ACY3"	1
"ACYP1"	194
"ACYP2"	423
"ADA"	110
"ADA2"	430
"ADAD1"	0
"ADAD2"	9
"ADAL"	223
"ADAM10"	2662
"ADAM11"	562
"ADAM12"	153
"ADAM15"	438
"ADAM17"	698
"ADAM18"	0
"ADAM19"	330
"ADAM1A"	118
"ADAM2"	0
"ADAM20"	150
"ADAM20P1"	144
"ADAM21"	8
"ADAM21P1"	2
"ADAM22"	2379
"ADAM23"	1451
"ADAM28"	440
"ADAM29"	2
"ADAM30"	0
"ADAM32"	199
"ADAM33"	96
"ADAM3A"	0
"ADAM3B"	5
"ADAM5"	12
"ADAM6"	0
"ADAM7"	0
"ADAM8"	62
"ADAM9"	1216
"ADAMDEC1"	1
"ADAMTS1"	640
"ADAMTS10"	318
"ADAMTS12"	63
"ADAMTS13"	184
"ADAMTS14"	147
"ADAMTS15"	29
"ADAMTS16"	90
"ADAMTS17"	106
"ADAMTS18"	356
"ADAMTS19"	94
"ADAMTS19-AS1"	1
"ADAMTS2"	335
"ADAMTS20"	9
"ADAMTS3"	74
"ADAMTS4"	867
"ADAMTS5"	25
"ADAMTS6"	71
"ADAMTS7"	47
"ADAMTS7P1"	53
"ADAMTS8"	52
"ADAMTS9"	283
"ADAMTS9-AS1"	1
"ADAMTS9-AS2"	94
"ADAMTSL1"	48
"ADAMTSL2"	289
"ADAMTSL3"	669
"ADAMTSL4"	43
"ADAMTSL4-AS1"	14
"ADAMTSL5"	22
"ADAP1"	1398
"ADAP2"	241
"ADAR"	5567
"ADARB1"	828
"ADARB2"	876
"ADARB2-AS1"	13
"ADAT1"	575
"ADAT2"	76
"ADAT3"	102
"ADCK1"	114
"ADCK2"	456
"ADCK5"	69
"ADCY1"	5100
"ADCY10"	106
"ADCY10P1"	682
"ADCY2"	2485
"ADCY3"	1220
"ADCY4"	29
"ADCY5"	2001
"ADCY6"	603
"ADCY7"	635
"ADCY8"	538
"ADCY9"	891
"ADCYAP1"	16
"ADCYAP1R1"	3465
"ADD1"	5131
"ADD2"	1811
"ADD3"	5007
"ADD3-AS1"	50
"ADGB"	0
"ADGRA1"	405
"ADGRA1-AS1"	8
"ADGRA2"	140
"ADGRA3"	1287
"ADGRB1"	1029
"ADGRB2"	2161
"ADGRB3"	2658
"ADGRD1"	128
"ADGRD1-AS1"	0
"ADGRE1"	7
"ADGRE2"	142
"ADGRE3"	0
"ADGRE4P"	22
"ADGRE5"	104
"ADGRF1"	0
"ADGRF2"	5
"ADGRF3"	25
"ADGRF4"	3
"ADGRF5"	329
"ADGRG1"	2508
"ADGRG2"	7
"ADGRG3"	6
"ADGRG4"	0
"ADGRG5"	2
"ADGRG6"	59
"ADGRG7"	0
"ADGRL1"	4089
"ADGRL2"	1011
"ADGRL3"	3321
"ADGRL3-AS1"	0
"ADGRL4"	112
"ADGRV1"	4226
"ADH1A"	0
"ADH1B"	19
"ADH1C"	0
"ADH4"	0
"ADH5"	850
"ADH6"	0
"ADH7"	0
"ADHFE1"	202
"ADI1"	407
"ADIG"	2
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	875
"ADIPOR2"	3787
"ADIRF"	197
"ADK"	232
"ADM"	56
"ADM2"	4
"ADM5"	10
"ADNP"	2433
"ADNP-AS1"	14
"ADNP2"	598
"ADO"	825
"ADORA1"	822
"ADORA2A"	46
"ADORA2A-AS1"	0
"ADORA2B"	76
"ADORA3"	396
"ADPGK"	386
"ADPGK-AS1"	6
"ADPRH"	116
"ADPRHL1"	114
"ADPRHL2"	169
"ADPRM"	78
"ADRA1A"	568
"ADRA1B"	149
"ADRA1D"	9
"ADRA2A"	247
"ADRA2B"	57
"ADRA2C"	54
"ADRB1"	229
"ADRB2"	114
"ADRB3"	1
"ADRM1"	362
"ADSL"	233
"ADSS"	1071
"ADSSL1"	84
"ADTRP"	29
"AEBP1"	1622
"AEBP2"	880
"AEN"	137
"AES"	2959
"AFAP1"	588
"AFAP1-AS1"	45
"AFAP1L1"	58
"AFAP1L2"	554
"AFDN"	3312
"AFDN-DT"	15
"AFF1"	2350
"AFF1-AS1"	84
"AFF2"	483
"AFF3"	1777
"AFF4"	4311
"AFG1L"	244
"AFG3L1P"	377
"AFG3L2"	729
"AFM"	0
"AFMID"	437
"AFP"	0
"AFTPH"	1192
"AGA"	105
