gene/TE	../../BAM/CGND_13066/HRA-00571_PE.bam
"A1BG"	92
"A1BG-AS1"	341
"A1CF"	0
"A2M"	2660
"A2M-AS1"	163
"A2ML1"	288
"A2MP1"	0
"A3GALT2"	11
"A4GALT"	78
"A4GNT"	0
"AA06"	70
"AAAS"	467
"AACS"	2673
"AACSP1"	22
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	523
"AAED1"	129
"AAGAB"	1844
"AAK1"	17012
"AAMDC"	90
"AAMP"	2100
"AANAT"	5
"AAR2"	398
"AARD"	45
"AARS"	10500
"AARS2"	983
"AARSD1"	307
"AASDH"	804
"AASDHPPT"	4177
"AASS"	920
"AATBC"	7
"AATF"	765
"AATK"	8943
"ABALON"	3
"ABAT"	11573
"ABCA1"	1014
"ABCA10"	1124
"ABCA11P"	606
"ABCA12"	29
"ABCA13"	7
"ABCA17P"	150
"ABCA2"	20031
"ABCA3"	7625
"ABCA4"	50
"ABCA5"	4630
"ABCA6"	780
"ABCA7"	878
"ABCA8"	1065
"ABCA9"	774
"ABCA9-AS1"	3
"ABCB1"	648
"ABCB10"	702
"ABCB11"	6
"ABCB4"	15
"ABCB5"	0
"ABCB6"	903
"ABCB7"	639
"ABCB8"	1100
"ABCB9"	1082
"ABCC1"	946
"ABCC10"	655
"ABCC11"	14
"ABCC12"	124
"ABCC13"	0
"ABCC2"	54
"ABCC3"	35
"ABCC4"	507
"ABCC5"	4530
"ABCC5-AS1"	0
"ABCC6"	20
"ABCC6P1"	19
"ABCC6P2"	0
"ABCC8"	1738
"ABCC9"	833
"ABCD1"	131
"ABCD2"	1232
"ABCD3"	1754
"ABCD4"	846
"ABCE1"	1975
"ABCF1"	1543
"ABCF2"	1996
"ABCF3"	1810
"ABCG1"	1361
"ABCG2"	514
"ABCG4"	1057
"ABCG5"	37
"ABCG8"	111
"ABHD1"	15
"ABHD10"	1258
"ABHD11"	221
"ABHD11-AS1"	0
"ABHD12"	2776
"ABHD12B"	241
"ABHD13"	1160
"ABHD14A"	581
"ABHD14A-ACY1"	325
"ABHD14B"	205
"ABHD15"	177
"ABHD16A"	1150
"ABHD16B"	0
"ABHD17A"	3282
"ABHD17B"	1500
"ABHD17C"	568
"ABHD18"	707
"ABHD2"	9751
"ABHD3"	131
"ABHD4"	312
"ABHD5"	671
"ABHD6"	1083
"ABHD8"	3336
"ABI1"	2824
"ABI2"	14038
"ABI3"	121
"ABI3BP"	150
"ABL1"	2270
"ABL2"	4315
"ABLIM1"	8584
"ABLIM2"	4088
"ABLIM3"	1704
"ABO"	23
"ABR"	22366
"ABRA"	11
"ABRACL"	162
"ABRAXAS1"	99
"ABRAXAS2"	747
"ABT1"	287
"ABTB1"	1758
"ABTB2"	292
"ACAA1"	1137
"ACAA2"	468
"ACACA"	8466
"ACACB"	1404
"ACAD10"	566
"ACAD11"	775
"ACAD8"	734
"ACAD9"	1163
"ACADL"	76
"ACADM"	1371
"ACADS"	236
"ACADSB"	2252
"ACADVL"	2918
"ACAN"	147
"ACAP1"	12
"ACAP2"	2876
"ACAP3"	4802
"ACAT1"	1038
"ACAT2"	783
"ACBD3"	1291
"ACBD3-AS1"	0
"ACBD4"	416
"ACBD5"	3052
"ACBD6"	554
"ACBD7"	1732
"ACBD7-DCLRE1CP1"	117
"ACCS"	316
"ACCSL"	2
