gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00021_PE.bam
"A1BG"	34
"A1BG-AS1"	84
"A1CF"	0
"A2M"	677
"A2M-AS1"	45
"A2ML1"	95
"A2MP1"	1
"A3GALT2"	1
"A4GALT"	74
"A4GNT"	0
"AA06"	39
"AAAS"	133
"AACS"	657
"AACSP1"	10
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	246
"AAED1"	92
"AAGAB"	780
"AAK1"	6723
"AAMDC"	60
"AAMP"	827
"AANAT"	2
"AAR2"	204
"AARD"	15
"AARS"	3576
"AARS2"	301
"AARSD1"	142
"AASDH"	558
"AASDHPPT"	2041
"AASS"	832
"AATBC"	2
"AATF"	349
"AATK"	2529
"ABALON"	1
"ABAT"	4365
"ABCA1"	638
"ABCA10"	758
"ABCA11P"	280
"ABCA12"	12
"ABCA13"	5
"ABCA17P"	88
"ABCA2"	7373
"ABCA3"	2172
"ABCA4"	15
"ABCA5"	2731
"ABCA6"	352
"ABCA7"	202
"ABCA8"	715
"ABCA9"	352
"ABCA9-AS1"	1
"ABCB1"	173
"ABCB10"	349
"ABCB11"	2
"ABCB4"	4
"ABCB5"	0
"ABCB6"	328
"ABCB7"	389
"ABCB8"	364
"ABCB9"	342
"ABCC1"	282
"ABCC10"	198
"ABCC11"	15
"ABCC12"	37
"ABCC13"	0
"ABCC2"	25
"ABCC3"	15
"ABCC4"	253
"ABCC5"	1875
"ABCC5-AS1"	0
"ABCC6"	10
"ABCC6P1"	6
"ABCC6P2"	2
"ABCC8"	705
"ABCC9"	789
"ABCD1"	36
"ABCD2"	464
"ABCD3"	866
"ABCD4"	446
"ABCE1"	1182
"ABCF1"	527
"ABCF2"	671
"ABCF3"	583
"ABCG1"	526
"ABCG2"	94
"ABCG4"	219
"ABCG5"	7
"ABCG8"	27
"ABHD1"	9
"ABHD10"	585
"ABHD11"	76
"ABHD11-AS1"	0
"ABHD12"	947
"ABHD12B"	83
"ABHD13"	693
"ABHD14A"	161
"ABHD14A-ACY1"	97
"ABHD14B"	100
"ABHD15"	51
"ABHD16A"	358
"ABHD16B"	0
"ABHD17A"	966
"ABHD17B"	821
"ABHD17C"	270
"ABHD18"	474
"ABHD2"	4550
"ABHD3"	117
"ABHD4"	310
"ABHD5"	406
"ABHD6"	535
"ABHD8"	705
"ABI1"	1759
"ABI2"	5943
"ABI3"	56
"ABI3BP"	140
"ABL1"	819
"ABL2"	1875
"ABLIM1"	4416
"ABLIM2"	1032
"ABLIM3"	697
"ABO"	14
"ABR"	5943
"ABRA"	6
"ABRACL"	96
"ABRAXAS1"	51
"ABRAXAS2"	374
"ABT1"	122
"ABTB1"	432
"ABTB2"	87
"ACAA1"	587
"ACAA2"	381
"ACACA"	2895
"ACACB"	443
"ACAD10"	229
"ACAD11"	580
"ACAD8"	347
"ACAD9"	452
"ACADL"	65
"ACADM"	839
"ACADS"	134
"ACADSB"	1259
"ACADVL"	1184
"ACAN"	61
"ACAP1"	7
"ACAP2"	1495
"ACAP3"	1089
"ACAT1"	514
"ACAT2"	339
"ACBD3"	834
"ACBD3-AS1"	0
"ACBD4"	189
"ACBD5"	1284
"ACBD6"	238
"ACBD7"	1468
"ACBD7-DCLRE1CP1"	93
"ACCS"	55
"ACCSL"	6
"ACD"	172
"ACE"	112
"ACE2"	2
"ACER1"	1
"ACER2"	137
"ACER3"	926
"ACHE"	195
"ACIN1"	1065
"ACKR1"	108
"ACKR2"	16
"ACKR3"	86
"ACKR4"	4
"ACLY"	1427
"ACMSD"	0
"ACO1"	628
"ACO2"	3491
"ACOD1"	0
"ACOT1"	166
"ACOT11"	245
"ACOT12"	16
"ACOT13"	231
"ACOT2"	217
"ACOT4"	48
"ACOT6"	2
"ACOT7"	1111
"ACOT8"	235
"ACOT9"	352
"ACOX1"	1807
"ACOX2"	28
"ACOX3"	381
"ACOXL"	0
"ACOXL-AS1"	16
"ACP1"	788
"ACP2"	293
"ACP4"	0
"ACP5"	9
"ACP6"	142
"ACP7"	23
"ACPP"	5
"ACR"	5
"ACRBP"	3
"ACRV1"	9
"ACSBG1"	665
"ACSBG2"	0
"ACSF2"	62
"ACSF3"	151
"ACSL1"	1460
"ACSL3"	3641
"ACSL4"	1753
"ACSL5"	86
"ACSL6"	2640
"ACSM1"	4
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	0
"ACSM4"	0
"ACSM5"	76
"ACSM6"	1
"ACSS1"	668
"ACSS2"	391
"ACSS3"	558
"ACTA1"	14
"ACTA2"	48
"ACTA2-AS1"	142
"ACTB"	21683
"ACTBL2"	0
"ACTC1"	13
"ACTG1"	12057
"ACTG1P17"	4
"ACTG1P20"	42
"ACTG1P4"	140
"ACTG2"	1
"ACTL10"	3
"ACTL6A"	79
"ACTL6B"	351
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	2
"ACTL9"	0
"ACTN1"	1609
"ACTN1-AS1"	0
"ACTN2"	1008
"ACTN3"	2
"ACTN4"	1789
"ACTR10"	896
"ACTR1A"	2177
"ACTR1B"	1162
"ACTR2"	5590
"ACTR3"	1786
"ACTR3B"	676
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	103
"ACTR5"	177
"ACTR6"	527
"ACTR8"	528
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	21
"ACVR1"	230
"ACVR1B"	1124
"ACVR1C"	371
"ACVR2A"	914
"ACVR2B"	887
"ACVR2B-AS1"	42
"ACVRL1"	19
"ACY1"	37
"ACY3"	2
"ACYP1"	163
"ACYP2"	374
"ADA"	38
"ADA2"	196
"ADAD1"	0
"ADAD2"	7
"ADAL"	182
"ADAM10"	1745
"ADAM11"	920
"ADAM12"	65
"ADAM15"	360
"ADAM17"	716
"ADAM18"	0
"ADAM19"	323
"ADAM1A"	106
"ADAM2"	0
"ADAM20"	195
"ADAM20P1"	206
"ADAM21"	2
"ADAM21P1"	0
"ADAM22"	4352
"ADAM23"	2857
"ADAM28"	497
"ADAM29"	6
"ADAM30"	0
"ADAM32"	258
