gene/TE	../../BAM/CGND_13028/HRA-00242_PE.bam
"A1BG"	33
"A1BG-AS1"	140
"A1CF"	0
"A2M"	2978
"A2M-AS1"	119
"A2ML1"	132
"A2MP1"	0
"A3GALT2"	6
"A4GALT"	55
"A4GNT"	1
"AA06"	41
"AAAS"	205
"AACS"	1062
"AACSP1"	11
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	2
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	299
"AAED1"	103
"AAGAB"	1007
"AAK1"	10125
"AAMDC"	113
"AAMP"	1060
"AANAT"	3
"AAR2"	273
"AARD"	13
"AARS"	5251
"AARS2"	458
"AARSD1"	152
"AASDH"	769
"AASDHPPT"	2497
"AASS"	806
"AATBC"	3
"AATF"	560
"AATK"	3130
"ABALON"	1
"ABAT"	6144
"ABCA1"	757
"ABCA10"	863
"ABCA11P"	239
"ABCA12"	9
"ABCA13"	2
"ABCA17P"	73
"ABCA2"	12027
"ABCA3"	2566
"ABCA4"	19
"ABCA5"	3265
"ABCA6"	1103
"ABCA7"	197
"ABCA8"	2573
"ABCA9"	756
"ABCA9-AS1"	1
"ABCB1"	492
"ABCB10"	333
"ABCB11"	1
"ABCB4"	14
"ABCB5"	0
"ABCB6"	385
"ABCB7"	581
"ABCB8"	423
"ABCB9"	453
"ABCC1"	421
"ABCC10"	266
"ABCC11"	8
"ABCC12"	68
"ABCC13"	0
"ABCC2"	25
"ABCC3"	14
"ABCC4"	382
"ABCC5"	2751
"ABCC5-AS1"	0
"ABCC6"	11
"ABCC6P1"	13
"ABCC6P2"	0
"ABCC8"	680
"ABCC9"	930
"ABCD1"	43
"ABCD2"	795
"ABCD3"	1319
"ABCD4"	462
"ABCE1"	1270
"ABCF1"	751
"ABCF2"	999
"ABCF3"	873
"ABCG1"	711
"ABCG2"	830
"ABCG4"	292
"ABCG5"	9
"ABCG8"	36
"ABHD1"	9
"ABHD10"	719
"ABHD11"	66
"ABHD11-AS1"	0
"ABHD12"	1165
"ABHD12B"	102
"ABHD13"	892
"ABHD14A"	253
"ABHD14A-ACY1"	131
"ABHD14B"	101
"ABHD15"	94
"ABHD16A"	594
"ABHD16B"	0
"ABHD17A"	1481
"ABHD17B"	1157
"ABHD17C"	372
"ABHD18"	441
"ABHD2"	4664
"ABHD3"	142
"ABHD4"	376
"ABHD5"	616
"ABHD6"	709
"ABHD8"	1064
"ABI1"	1902
"ABI2"	6826
"ABI3"	108
"ABI3BP"	263
"ABL1"	1112
"ABL2"	2836
"ABLIM1"	7788
"ABLIM2"	1715
"ABLIM3"	751
"ABO"	16
"ABR"	8728
"ABRA"	9
"ABRACL"	97
"ABRAXAS1"	93
"ABRAXAS2"	524
"ABT1"	155
"ABTB1"	705
"ABTB2"	235
"ACAA1"	636
"ACAA2"	596
"ACACA"	5511
"ACACB"	1065
"ACAD10"	335
"ACAD11"	567
"ACAD8"	419
"ACAD9"	536
"ACADL"	61
"ACADM"	1052
"ACADS"	116
"ACADSB"	1214
"ACADVL"	1472
"ACAN"	114
"ACAP1"	17
"ACAP2"	1869
"ACAP3"	1383
"ACAT1"	731
"ACAT2"	533
"ACBD3"	884
"ACBD3-AS1"	0
"ACBD4"	145
"ACBD5"	2038
"ACBD6"	335
"ACBD7"	1472
"ACBD7-DCLRE1CP1"	97
"ACCS"	105
"ACCSL"	1
"ACD"	193
"ACE"	104
"ACE2"	6
"ACER1"	0
"ACER2"	198
"ACER3"	1836
"ACHE"	228
"ACIN1"	1925
"ACKR1"	139
"ACKR2"	33
"ACKR3"	106
"ACKR4"	6
"ACLY"	2053
"ACMSD"	0
"ACO1"	872
"ACO2"	3721
"ACOD1"	0
"ACOT1"	79
"ACOT11"	328
"ACOT12"	9
"ACOT13"	492
"ACOT2"	217
"ACOT4"	34
"ACOT6"	6
"ACOT7"	1289
"ACOT8"	254
"ACOT9"	495
"ACOX1"	2281
"ACOX2"	67
"ACOX3"	488
"ACOXL"	0
"ACOXL-AS1"	8
"ACP1"	927
"ACP2"	344
"ACP4"	0
"ACP5"	13
"ACP6"	175
"ACP7"	24
"ACPP"	25
"ACR"	4
"ACRBP"	7
"ACRV1"	17
"ACSBG1"	827
"ACSBG2"	2
"ACSF2"	116
"ACSF3"	214
"ACSL1"	1791
"ACSL3"	4819
"ACSL4"	1892
"ACSL5"	213
"ACSL6"	3373
"ACSM1"	8
"ACSM2A"	0
"ACSM2B"	1
"ACSM3"	3
"ACSM4"	0
"ACSM5"	86
"ACSM6"	0
"ACSS1"	964
"ACSS2"	676
"ACSS3"	884
"ACTA1"	4
"ACTA2"	67
"ACTA2-AS1"	263
"ACTB"	23484
"ACTBL2"	0
"ACTC1"	29
"ACTG1"	9475
"ACTG1P17"	4
"ACTG1P20"	68
"ACTG1P4"	121
"ACTG2"	4
"ACTL10"	4
"ACTL6A"	180
"ACTL6B"	426
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	2162
"ACTN1-AS1"	0
"ACTN2"	1178
"ACTN3"	2
"ACTN4"	2740
"ACTR10"	1258
"ACTR1A"	2626
"ACTR1B"	1252
"ACTR2"	6337
"ACTR3"	2169
"ACTR3B"	642
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	266
"ACTR5"	222
"ACTR6"	628
"ACTR8"	686
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	30
"ACVR1"	369
"ACVR1B"	1460
"ACVR1C"	822
"ACVR2A"	947
"ACVR2B"	1069
"ACVR2B-AS1"	26
"ACVRL1"	105
"ACY1"	42
"ACY3"	5
"ACYP1"	186
"ACYP2"	523
"ADA"	49
"ADA2"	266
"ADAD1"	0
"ADAD2"	8
"ADAL"	324
"ADAM10"	2478
"ADAM11"	975
"ADAM12"	83
"ADAM15"	404
"ADAM17"	769
"ADAM18"	1
"ADAM19"	305
"ADAM1A"	170
"ADAM2"	0
"ADAM20"	201
"ADAM20P1"	168
"ADAM21"	13
"ADAM21P1"	0
"ADAM22"	6123
"ADAM23"	3066
"ADAM28"	349
"ADAM29"	3
"ADAM30"	0
"ADAM32"	210
"ADAM33"	53
"ADAM3A"	0
"ADAM3B"	3
"ADAM5"	4
"ADAM6"	0
"ADAM7"	1
"ADAM8"	25
"ADAM9"	1485
"ADAMDEC1"	0
"ADAMTS1"	1382
"ADAMTS10"	386
"ADAMTS12"	8
"ADAMTS13"	202
"ADAMTS14"	59
"ADAMTS15"	13
"ADAMTS16"	93
