gene/TE	../../STAR_v252_mapping/CGND_12966/HRA-00424_PE.bam
"A1BG"	39
"A1BG-AS1"	95
"A1CF"	0
"A2M"	1223
"A2M-AS1"	74
"A2ML1"	89
"A2MP1"	1
"A3GALT2"	3
"A4GALT"	39
"A4GNT"	0
"AA06"	29
"AAAS"	163
"AACS"	762
"AACSP1"	13
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	298
"AAED1"	65
"AAGAB"	678
"AAK1"	6089
"AAMDC"	78
"AAMP"	789
"AANAT"	0
"AAR2"	252
"AARD"	7
"AARS"	3104
"AARS2"	359
"AARSD1"	98
"AASDH"	477
"AASDHPPT"	1596
"AASS"	956
"AATBC"	1
"AATF"	410
"AATK"	3582
"ABALON"	3
"ABAT"	4002
"ABCA1"	919
"ABCA10"	420
"ABCA11P"	282
"ABCA12"	7
"ABCA13"	12
"ABCA17P"	45
"ABCA2"	14634
"ABCA3"	1942
"ABCA4"	7
"ABCA5"	1892
"ABCA6"	1287
"ABCA7"	135
"ABCA8"	2251
"ABCA9"	453
"ABCA9-AS1"	1
"ABCB1"	184
"ABCB10"	292
"ABCB11"	6
"ABCB4"	7
"ABCB5"	0
"ABCB6"	250
"ABCB7"	363
"ABCB8"	347
"ABCB9"	341
"ABCC1"	353
"ABCC10"	195
"ABCC11"	22
"ABCC12"	27
"ABCC13"	0
"ABCC2"	15
"ABCC3"	18
"ABCC4"	275
"ABCC5"	1052
"ABCC5-AS1"	0
"ABCC6"	11
"ABCC6P1"	6
"ABCC6P2"	4
"ABCC8"	388
"ABCC9"	1025
"ABCD1"	62
"ABCD2"	586
"ABCD3"	1111
"ABCD4"	377
"ABCE1"	1098
"ABCF1"	560
"ABCF2"	669
"ABCF3"	564
"ABCG1"	531
"ABCG2"	132
"ABCG4"	191
"ABCG5"	9
"ABCG8"	24
"ABHD1"	9
"ABHD10"	595
"ABHD11"	85
"ABHD11-AS1"	0
"ABHD12"	1226
"ABHD12B"	60
"ABHD13"	586
"ABHD14A"	171
"ABHD14A-ACY1"	101
"ABHD14B"	80
"ABHD15"	71
"ABHD16A"	340
"ABHD16B"	0
"ABHD17A"	1478
"ABHD17B"	1071
"ABHD17C"	266
"ABHD18"	342
"ABHD2"	3600
"ABHD3"	80
"ABHD4"	246
"ABHD5"	679
"ABHD6"	599
"ABHD8"	760
"ABI1"	1415
"ABI2"	5891
"ABI3"	90
"ABI3BP"	159
"ABL1"	1236
"ABL2"	1875
"ABLIM1"	4840
"ABLIM2"	869
"ABLIM3"	629
"ABO"	9
"ABR"	6689
"ABRA"	3
"ABRACL"	73
"ABRAXAS1"	60
"ABRAXAS2"	319
"ABT1"	117
"ABTB1"	399
"ABTB2"	201
"ACAA1"	506
"ACAA2"	442
"ACACA"	3398
"ACACB"	593
"ACAD10"	239
"ACAD11"	361
"ACAD8"	318
"ACAD9"	540
"ACADL"	50
"ACADM"	679
"ACADS"	142
"ACADSB"	1129
"ACADVL"	1229
"ACAN"	39
"ACAP1"	9
"ACAP2"	1522
"ACAP3"	1262
"ACAT1"	475
"ACAT2"	383
"ACBD3"	745
"ACBD3-AS1"	0
"ACBD4"	116
"ACBD5"	1703
"ACBD6"	214
"ACBD7"	1284
"ACBD7-DCLRE1CP1"	79
"ACCS"	116
"ACCSL"	1
"ACD"	107
"ACE"	71
"ACE2"	2
"ACER1"	0
"ACER2"	89
"ACER3"	1624
"ACHE"	191
"ACIN1"	1054
"ACKR1"	71
"ACKR2"	17
"ACKR3"	88
"ACKR4"	1
"ACLY"	1485
"ACMSD"	0
"ACO1"	546
"ACO2"	3949
"ACOD1"	0
"ACOT1"	56
"ACOT11"	287
"ACOT12"	5
"ACOT13"	320
"ACOT2"	198
"ACOT4"	34
"ACOT6"	1
"ACOT7"	991
"ACOT8"	200
"ACOT9"	284
"ACOX1"	1913
"ACOX2"	37
"ACOX3"	319
"ACOXL"	0
"ACOXL-AS1"	11
"ACP1"	685
"ACP2"	286
"ACP4"	0
"ACP5"	3
"ACP6"	156
"ACP7"	45
"ACPP"	9
"ACR"	3
"ACRBP"	10
"ACRV1"	6
"ACSBG1"	967
"ACSBG2"	1
"ACSF2"	94
"ACSF3"	176
"ACSL1"	1866
"ACSL3"	3435
"ACSL4"	1719
"ACSL5"	80
"ACSL6"	3348
"ACSM1"	10
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	0
"ACSM5"	37
"ACSM6"	0
"ACSS1"	841
"ACSS2"	536
"ACSS3"	516
"ACTA1"	5
"ACTA2"	31
"ACTA2-AS1"	110
"ACTB"	21088
"ACTBL2"	0
"ACTC1"	13
"ACTG1"	10672
"ACTG1P17"	7
"ACTG1P20"	44
"ACTG1P4"	117
"ACTG2"	0
"ACTL10"	2
"ACTL6A"	108
"ACTL6B"	230
"ACTL7A"	0
"ACTL7B"	1
"ACTL8"	0
"ACTL9"	0
"ACTN1"	1208
"ACTN1-AS1"	0
"ACTN2"	1240
"ACTN3"	1
"ACTN4"	1960
"ACTR10"	785
"ACTR1A"	2030
"ACTR1B"	1074
"ACTR2"	4802
"ACTR3"	1749
"ACTR3B"	642
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	177
"ACTR5"	101
"ACTR6"	473
"ACTR8"	502
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	27
"ACVR1"	308
"ACVR1B"	713
"ACVR1C"	537
"ACVR2A"	515
"ACVR2B"	745
"ACVR2B-AS1"	10
"ACVRL1"	69
"ACY1"	40
"ACY3"	11
"ACYP1"	145
"ACYP2"	402
"ADA"	57
"ADA2"	153
"ADAD1"	0
"ADAD2"	8
"ADAL"	212
"ADAM10"	2050
"ADAM11"	749
"ADAM12"	98
"ADAM15"	348
"ADAM17"	679
"ADAM18"	0
"ADAM19"	245
"ADAM1A"	105
"ADAM2"	0
"ADAM20"	160
"ADAM20P1"	104
"ADAM21"	4
"ADAM21P1"	0
"ADAM22"	4468
"ADAM23"	2025
"ADAM28"	195
"ADAM29"	2
"ADAM30"	0
"ADAM32"	205
"ADAM33"	20
"ADAM3A"	0
"ADAM3B"	8
"ADAM5"	0
"ADAM6"	0
"ADAM7"	0
"ADAM8"	14
"ADAM9"	982
"ADAMDEC1"	0
"ADAMTS1"	620
"ADAMTS10"	154
"ADAMTS12"	28
"ADAMTS13"	122
"ADAMTS14"	184
"ADAMTS15"	17
"ADAMTS16"	78
"ADAMTS17"	110
"ADAMTS18"	5
"ADAMTS19"	141
"ADAMTS19-AS1"	13
"ADAMTS2"	64
"ADAMTS20"	12
"ADAMTS3"	217
"ADAMTS4"	1023
"ADAMTS5"	79
"ADAMTS6"	126
"ADAMTS7"	26
"ADAMTS7P1"	18
"ADAMTS8"	166
"ADAMTS9"	563
"ADAMTS9-AS1"	19
"ADAMTS9-AS2"	125
"ADAMTSL1"	53
"ADAMTSL2"	206
"ADAMTSL3"	277
"ADAMTSL4"	12
"ADAMTSL4-AS1"	10
"ADAMTSL5"	13
"ADAP1"	1397
"ADAP2"	59
"ADAR"	5178
"ADARB1"	870
"ADARB2"	1789
"ADARB2-AS1"	22
"ADAT1"	478
"ADAT2"	125
"ADAT3"	42
"ADCK1"	117
"ADCK2"	382
"ADCK5"	48
"ADCY1"	7302
"ADCY10"	34
"ADCY10P1"	239
"ADCY2"	3315
"ADCY3"	940
"ADCY4"	13
"ADCY5"	1745
"ADCY6"	450
"ADCY7"	239
"ADCY8"	398
"ADCY9"	559
"ADCYAP1"	353
"ADCYAP1R1"	3183
"ADD1"	5147
"ADD2"	2614
"ADD3"	5567
"ADD3-AS1"	33
"ADGB"	1
"ADGRA1"	470
"ADGRA1-AS1"	12
"ADGRA2"	134
"ADGRA3"	1098
"ADGRB1"	1368
"ADGRB2"	3211
"ADGRB3"	3872
"ADGRD1"	17
"ADGRD1-AS1"	0
"ADGRE1"	9
"ADGRE2"	155
"ADGRE3"	5
"ADGRE4P"	15
"ADGRE5"	147
"ADGRF1"	0
"ADGRF2"	1
"ADGRF3"	12
"ADGRF4"	4
"ADGRF5"	294
"ADGRG1"	2069
"ADGRG2"	3
"ADGRG3"	6
"ADGRG4"	4
"ADGRG5"	8
"ADGRG6"	50
"ADGRG7"	0
"ADGRL1"	3597
"ADGRL2"	1997
"ADGRL3"	3943
"ADGRL3-AS1"	0
"ADGRL4"	85
"ADGRV1"	5410
"ADH1A"	0
"ADH1B"	3
"ADH1C"	0
"ADH4"	1
"ADH5"	1100
"ADH6"	0
"ADH7"	0
"ADHFE1"	375
"ADI1"	648
"ADIG"	2
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	830
"ADIPOR2"	3108
"ADIRF"	119
"ADK"	370
"ADM"	77
"ADM2"	4
"ADM5"	7
"ADNP"	2265
"ADNP-AS1"	9
"ADNP2"	659
"ADO"	996
"ADORA1"	826
"ADORA2A"	12
"ADORA2A-AS1"	2
"ADORA2B"	100
"ADORA3"	25
"ADPGK"	320
"ADPGK-AS1"	18
"ADPRH"	41
"ADPRHL1"	62
"ADPRHL2"	189
"ADPRM"	107
"ADRA1A"	668
"ADRA1B"	176
"ADRA1D"	74
"ADRA2A"	190
"ADRA2B"	14
"ADRA2C"	55
"ADRB1"	212
"ADRB2"	82
"ADRB3"	2
"ADRM1"	395
"ADSL"	237
"ADSS"	1072
"ADSSL1"	80
"ADTRP"	37
"AEBP1"	543
"AEBP2"	961
"AEN"	130
"AES"	3721
"AFAP1"	761
"AFAP1-AS1"	17
"AFAP1L1"	51
"AFAP1L2"	345
"AFDN"	2648
"AFDN-DT"	14
"AFF1"	1584
"AFF1-AS1"	81
"AFF2"	675
"AFF3"	1368
"AFF4"	4898
"AFG1L"	270
"AFG3L1P"	162
"AFG3L2"	1072
"AFM"	0
"AFMID"	284
"AFP"	4
"AFTPH"	1240
"AGA"	105
"AGAP1"	5686
"AGAP1-IT1"	15
"AGAP11"	22
"AGAP12P"	54
"AGAP2"	6228
"AGAP2-AS1"	12
"AGAP3"	2088
"AGAP4"	221
"AGAP5"	75
"AGAP6"	147
"AGAP7P"	9
"AGAP9"	178
"AGBL1"	18
"AGBL1-AS1"	0
"AGBL2"	10
"AGBL3"	118
"AGBL4"	208
