gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00064_PE.bam
"A1BG"	37
"A1BG-AS1"	110
"A1CF"	0
"A2M"	4660
"A2M-AS1"	102
"A2ML1"	64
"A2MP1"	7
"A3GALT2"	1
"A4GALT"	68
"A4GNT"	0
"AA06"	50
"AAAS"	206
"AACS"	1167
"AACSP1"	7
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	2
"AADACL3"	0
"AADACL4"	0
"AADACP1"	2
"AADAT"	293
"AAED1"	84
"AAGAB"	1034
"AAK1"	10640
"AAMDC"	79
"AAMP"	1006
"AANAT"	8
"AAR2"	205
"AARD"	11
"AARS"	4870
"AARS2"	396
"AARSD1"	181
"AASDH"	648
"AASDHPPT"	2210
"AASS"	838
"AATBC"	7
"AATF"	504
"AATK"	2859
"ABALON"	3
"ABAT"	5840
"ABCA1"	786
"ABCA10"	681
"ABCA11P"	248
"ABCA12"	20
"ABCA13"	5
"ABCA17P"	62
"ABCA2"	11536
"ABCA3"	3289
"ABCA4"	26
"ABCA5"	2830
"ABCA6"	696
"ABCA7"	355
"ABCA8"	2104
"ABCA9"	589
"ABCA9-AS1"	0
"ABCB1"	695
"ABCB10"	352
"ABCB11"	5
"ABCB4"	11
"ABCB5"	0
"ABCB6"	387
"ABCB7"	481
"ABCB8"	467
"ABCB9"	443
"ABCC1"	480
"ABCC10"	285
"ABCC11"	19
"ABCC12"	35
"ABCC13"	2
"ABCC2"	23
"ABCC3"	25
"ABCC4"	471
"ABCC5"	2495
"ABCC5-AS1"	0
"ABCC6"	22
"ABCC6P1"	15
"ABCC6P2"	1
"ABCC8"	902
"ABCC9"	1134
"ABCD1"	83
"ABCD2"	659
"ABCD3"	1085
"ABCD4"	528
"ABCE1"	1091
"ABCF1"	631
"ABCF2"	901
"ABCF3"	891
"ABCG1"	675
"ABCG2"	898
"ABCG4"	376
"ABCG5"	14
"ABCG8"	51
"ABHD1"	15
"ABHD10"	793
"ABHD11"	72
"ABHD11-AS1"	0
"ABHD12"	1380
"ABHD12B"	153
"ABHD13"	686
"ABHD14A"	249
"ABHD14A-ACY1"	118
"ABHD14B"	112
"ABHD15"	97
"ABHD16A"	443
"ABHD16B"	0
"ABHD17A"	1127
"ABHD17B"	986
"ABHD17C"	307
"ABHD18"	432
"ABHD2"	5710
"ABHD3"	131
"ABHD4"	350
"ABHD5"	493
"ABHD6"	726
"ABHD8"	964
"ABI1"	1791
"ABI2"	7002
"ABI3"	92
"ABI3BP"	128
"ABL1"	1060
"ABL2"	2580
"ABLIM1"	7022
"ABLIM2"	1512
"ABLIM3"	928
"ABO"	12
"ABR"	7869
"ABRA"	6
"ABRACL"	109
"ABRAXAS1"	83
"ABRAXAS2"	454
"ABT1"	151
"ABTB1"	616
"ABTB2"	147
"ACAA1"	656
"ACAA2"	423
"ACACA"	5146
"ACACB"	1050
"ACAD10"	305
"ACAD11"	541
"ACAD8"	458
"ACAD9"	551
"ACADL"	78
"ACADM"	839
"ACADS"	128
"ACADSB"	1423
"ACADVL"	1415
"ACAN"	205
"ACAP1"	19
"ACAP2"	1748
"ACAP3"	1345
"ACAT1"	728
"ACAT2"	701
"ACBD3"	763
"ACBD3-AS1"	0
"ACBD4"	189
"ACBD5"	1869
"ACBD6"	337
"ACBD7"	722
"ACBD7-DCLRE1CP1"	48
"ACCS"	144
"ACCSL"	8
"ACD"	167
"ACE"	140
"ACE2"	5
"ACER1"	0
"ACER2"	149
"ACER3"	1395
"ACHE"	319
"ACIN1"	1657
"ACKR1"	217
"ACKR2"	26
"ACKR3"	68
"ACKR4"	0
"ACLY"	2275
"ACMSD"	1
"ACO1"	645
"ACO2"	4612
"ACOD1"	0
"ACOT1"	73
"ACOT11"	418
"ACOT12"	3
"ACOT13"	344
"ACOT2"	216
"ACOT4"	62
"ACOT6"	6
"ACOT7"	1218
"ACOT8"	264
"ACOT9"	537
"ACOX1"	2393
"ACOX2"	27
"ACOX3"	477
"ACOXL"	1
"ACOXL-AS1"	16
"ACP1"	985
"ACP2"	358
"ACP4"	0
"ACP5"	5
"ACP6"	218
"ACP7"	20
"ACPP"	39
"ACR"	6
"ACRBP"	11
"ACRV1"	18
"ACSBG1"	773
"ACSBG2"	1
"ACSF2"	126
"ACSF3"	213
"ACSL1"	2306
