gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00296_PE.bam
"A1BG"	37
"A1BG-AS1"	93
"A1CF"	0
"A2M"	2475
"A2M-AS1"	137
"A2ML1"	174
"A2MP1"	5
"A3GALT2"	1
"A4GALT"	18
"A4GNT"	1
"AA06"	27
"AAAS"	236
"AACS"	496
"AACSP1"	5
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	2
"AADAT"	332
"AAED1"	75
"AAGAB"	516
"AAK1"	5216
"AAMDC"	91
"AAMP"	755
"AANAT"	2
"AAR2"	258
"AARD"	5
"AARS"	3098
"AARS2"	345
"AARSD1"	94
"AASDH"	623
"AASDHPPT"	1279
"AASS"	1307
"AATBC"	3
"AATF"	453
"AATK"	3858
"ABALON"	2
"ABAT"	4167
"ABCA1"	1463
"ABCA10"	384
"ABCA11P"	230
"ABCA12"	13
"ABCA13"	5
"ABCA17P"	82
"ABCA2"	17359
"ABCA3"	1720
"ABCA4"	13
"ABCA5"	1813
"ABCA6"	756
"ABCA7"	147
"ABCA8"	3745
"ABCA9"	473
"ABCA9-AS1"	2
"ABCB1"	202
"ABCB10"	350
"ABCB11"	5
"ABCB4"	8
"ABCB5"	0
"ABCB6"	210
"ABCB7"	400
"ABCB8"	401
"ABCB9"	238
"ABCC1"	352
"ABCC10"	211
"ABCC11"	35
"ABCC12"	18
"ABCC13"	0
"ABCC2"	23
"ABCC3"	10
"ABCC4"	499
"ABCC5"	1254
"ABCC5-AS1"	0
"ABCC6"	17
"ABCC6P1"	2
"ABCC6P2"	0
"ABCC8"	394
"ABCC9"	1250
"ABCD1"	64
"ABCD2"	426
"ABCD3"	1441
"ABCD4"	378
"ABCE1"	1173
"ABCF1"	616
"ABCF2"	641
"ABCF3"	571
"ABCG1"	436
"ABCG2"	338
"ABCG4"	152
"ABCG5"	4
"ABCG8"	13
"ABHD1"	29
"ABHD10"	502
"ABHD11"	90
"ABHD11-AS1"	1
"ABHD12"	1027
"ABHD12B"	55
"ABHD13"	489
"ABHD14A"	135
"ABHD14A-ACY1"	107
"ABHD14B"	107
"ABHD15"	118
"ABHD16A"	349
"ABHD16B"	0
"ABHD17A"	1309
"ABHD17B"	1072
"ABHD17C"	333
"ABHD18"	394
"ABHD2"	3417
"ABHD3"	132
"ABHD4"	398
"ABHD5"	791
"ABHD6"	662
"ABHD8"	479
"ABI1"	1544
"ABI2"	4767
"ABI3"	56
"ABI3BP"	421
"ABL1"	1664
"ABL2"	1614
"ABLIM1"	5739
"ABLIM2"	666
"ABLIM3"	613
"ABO"	9
"ABR"	5808
"ABRA"	0
"ABRACL"	53
"ABRAXAS1"	82
"ABRAXAS2"	322
"ABT1"	122
"ABTB1"	305
"ABTB2"	277
"ACAA1"	579
"ACAA2"	769
"ACACA"	3405
"ACACB"	872
"ACAD10"	291
"ACAD11"	457
"ACAD8"	332
"ACAD9"	501
