gene/TE	../../BAM/CGND_13132/HRA-01269_PE.bam
"A1BG"	46
"A1BG-AS1"	179
"A1CF"	0
"A2M"	2899
"A2M-AS1"	89
"A2ML1"	109
"A2MP1"	1
"A3GALT2"	6
"A4GALT"	46
"A4GNT"	1
"AA06"	37
"AAAS"	260
"AACS"	1266
"AACSP1"	10
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	335
"AAED1"	82
"AAGAB"	795
"AAK1"	9357
"AAMDC"	66
"AAMP"	974
"AANAT"	4
"AAR2"	195
"AARD"	21
"AARS"	4826
"AARS2"	445
"AARSD1"	166
"AASDH"	565
"AASDHPPT"	2257
"AASS"	440
"AATBC"	3
"AATF"	393
"AATK"	2344
"ABALON"	1
"ABAT"	5730
"ABCA1"	466
"ABCA10"	642
"ABCA11P"	223
"ABCA12"	13
"ABCA13"	0
"ABCA17P"	101
"ABCA2"	7539
"ABCA3"	3330
"ABCA4"	26
"ABCA5"	2433
"ABCA6"	556
"ABCA7"	379
"ABCA8"	519
"ABCA9"	523
"ABCA9-AS1"	1
"ABCB1"	356
"ABCB10"	356
"ABCB11"	0
"ABCB4"	26
"ABCB5"	0
"ABCB6"	558
"ABCB7"	320
"ABCB8"	597
"ABCB9"	449
"ABCC1"	442
"ABCC10"	351
"ABCC11"	17
"ABCC12"	59
"ABCC13"	4
"ABCC2"	18
"ABCC3"	15
"ABCC4"	347
"ABCC5"	2233
"ABCC5-AS1"	0
"ABCC6"	11
"ABCC6P1"	13
"ABCC6P2"	3
"ABCC8"	814
"ABCC9"	1169
"ABCD1"	55
"ABCD2"	754
"ABCD3"	899
"ABCD4"	494
"ABCE1"	1220
"ABCF1"	686
"ABCF2"	944
"ABCF3"	864
"ABCG1"	657
"ABCG2"	471
"ABCG4"	392
"ABCG5"	27
"ABCG8"	60
"ABHD1"	13
"ABHD10"	667
"ABHD11"	107
"ABHD11-AS1"	1
"ABHD12"	1103
"ABHD12B"	128
"ABHD13"	697
"ABHD14A"	288
"ABHD14A-ACY1"	148
"ABHD14B"	102
"ABHD15"	71
"ABHD16A"	532
"ABHD16B"	0
"ABHD17A"	1200
"ABHD17B"	654
"ABHD17C"	271
"ABHD18"	384
"ABHD2"	4629
"ABHD3"	99
"ABHD4"	191
"ABHD5"	383
"ABHD6"	582
"ABHD8"	1304
"ABI1"	1725
"ABI2"	7236
"ABI3"	122
"ABI3BP"	89
"ABL1"	948
"ABL2"	2011
"ABLIM1"	4396
"ABLIM2"	1582
"ABLIM3"	950
"ABO"	14
"ABR"	9926
"ABRA"	3
"ABRACL"	107
"ABRAXAS1"	70
"ABRAXAS2"	401
"ABT1"	138
"ABTB1"	691
"ABTB2"	77
"ACAA1"	465
"ACAA2"	287
"ACACA"	4383
"ACACB"	595
"ACAD10"	309
"ACAD11"	402
"ACAD8"	399
"ACAD9"	614
"ACADL"	51
"ACADM"	781
"ACADS"	85
"ACADSB"	1252
"ACADVL"	1464
"ACAN"	45
"ACAP1"	15
"ACAP2"	1598
"ACAP3"	1912
"ACAT1"	606
"ACAT2"	436
"ACBD3"	812
"ACBD3-AS1"	0
"ACBD4"	241
"ACBD5"	1492
"ACBD6"	288
"ACBD7"	650
"ACBD7-DCLRE1CP1"	40
"ACCS"	128
"ACCSL"	0
"ACD"	235
"ACE"	239
"ACE2"	10
"ACER1"	0
"ACER2"	180
"ACER3"	1061
"ACHE"	379
"ACIN1"	1564
"ACKR1"	138
"ACKR2"	26
"ACKR3"	116
"ACKR4"	1
"ACLY"	2132
"ACMSD"	0
"ACO1"	573
"ACO2"	4437
"ACOD1"	0
"ACOT1"	20
"ACOT11"	383
"ACOT12"	10
"ACOT13"	336
"ACOT2"	183
"ACOT4"	60
"ACOT6"	2
"ACOT7"	1527
"ACOT8"	289
"ACOT9"	447
"ACOX1"	1790
"ACOX2"	22
"ACOX3"	495
"ACOXL"	0
"ACOXL-AS1"	7
"ACP1"	894
"ACP2"	399
"ACP4"	0
"ACP5"	2
"ACP6"	153
"ACP7"	36
"ACPP"	27
"ACR"	3
