gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00013_PE.bam
"A1BG"	42
"A1BG-AS1"	149
"A1CF"	0
"A2M"	3327
"A2M-AS1"	101
"A2ML1"	78
"A2MP1"	4
"A3GALT2"	0
"A4GALT"	67
"A4GNT"	0
"AA06"	46
"AAAS"	219
"AACS"	1057
"AACSP1"	9
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	345
"AAED1"	113
"AAGAB"	1290
"AAK1"	12748
"AAMDC"	70
"AAMP"	1124
"AANAT"	5
"AAR2"	233
"AARD"	6
"AARS"	5513
"AARS2"	420
"AARSD1"	205
"AASDH"	695
"AASDHPPT"	2812
"AASS"	847
"AATBC"	1
"AATF"	511
"AATK"	2243
"ABALON"	0
"ABAT"	6616
"ABCA1"	711
"ABCA10"	1011
"ABCA11P"	298
"ABCA12"	14
"ABCA13"	10
"ABCA17P"	143
"ABCA2"	7283
"ABCA3"	3098
"ABCA4"	40
"ABCA5"	4077
"ABCA6"	689
"ABCA7"	386
"ABCA8"	929
"ABCA9"	1016
"ABCA9-AS1"	0
"ABCB1"	633
"ABCB10"	445
"ABCB11"	2
"ABCB4"	26
"ABCB5"	0
"ABCB6"	540
"ABCB7"	629
"ABCB8"	435
"ABCB9"	489
"ABCC1"	452
"ABCC10"	286
"ABCC11"	18
"ABCC12"	45
"ABCC13"	0
"ABCC2"	34
"ABCC3"	31
"ABCC4"	431
"ABCC5"	2818
"ABCC5-AS1"	0
"ABCC6"	27
"ABCC6P1"	8
"ABCC6P2"	0
"ABCC8"	861
"ABCC9"	1754
"ABCD1"	56
"ABCD2"	778
"ABCD3"	1139
"ABCD4"	552
"ABCE1"	1585
"ABCF1"	726
"ABCF2"	1066
"ABCF3"	840
"ABCG1"	661
"ABCG2"	758
"ABCG4"	434
"ABCG5"	20
"ABCG8"	40
"ABHD1"	11
"ABHD10"	1065
"ABHD11"	97
"ABHD11-AS1"	0
"ABHD12"	1321
"ABHD12B"	118
"ABHD13"	1224
"ABHD14A"	185
"ABHD14A-ACY1"	103
"ABHD14B"	148
"ABHD15"	83
"ABHD16A"	502
"ABHD16B"	0
"ABHD17A"	1063
"ABHD17B"	936
"ABHD17C"	334
"ABHD18"	617
"ABHD2"	6234
"ABHD3"	238
"ABHD4"	385
"ABHD5"	583
"ABHD6"	634
"ABHD8"	1161
"ABI1"	2604
"ABI2"	9240
"ABI3"	90
"ABI3BP"	679
"ABL1"	1083
"ABL2"	2982
"ABLIM1"	7526
"ABLIM2"	1636
"ABLIM3"	854
"ABO"	8
"ABR"	9397
"ABRA"	15
"ABRACL"	162
"ABRAXAS1"	74
"ABRAXAS2"	622
"ABT1"	183
"ABTB1"	557
"ABTB2"	91
"ACAA1"	620
"ACAA2"	430
"ACACA"	5000
"ACACB"	904
"ACAD10"	332
"ACAD11"	640
"ACAD8"	475
"ACAD9"	485
"ACADL"	194
"ACADM"	1063
"ACADS"	172
"ACADSB"	1627
"ACADVL"	1539
"ACAN"	214
"ACAP1"	11
"ACAP2"	2601
"ACAP3"	1435
"ACAT1"	748
"ACAT2"	555
"ACBD3"	1241
"ACBD3-AS1"	0
"ACBD4"	275
"ACBD5"	2036
"ACBD6"	356
"ACBD7"	1152
"ACBD7-DCLRE1CP1"	73
"ACCS"	81
"ACCSL"	5
"ACD"	173
"ACE"	157
"ACE2"	19
"ACER1"	2
"ACER2"	172
"ACER3"	1369
