gene/TE	../../STAR_v252_mapping/CGND_12675/HRA-00216_PE.bam
"A1BG"	29
"A1BG-AS1"	95
"A1CF"	0
"A2M"	1876
"A2M-AS1"	102
"A2ML1"	198
"A2MP1"	3
"A3GALT2"	5
"A4GALT"	38
"A4GNT"	2
"AA06"	61
"AAAS"	205
"AACS"	1221
"AACSP1"	23
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	2
"AADACP1"	0
"AADAT"	341
"AAED1"	76
"AAGAB"	899
"AAK1"	10434
"AAMDC"	71
"AAMP"	948
"AANAT"	2
"AAR2"	190
"AARD"	24
"AARS"	4662
"AARS2"	398
"AARSD1"	149
"AASDH"	713
"AASDHPPT"	2480
"AASS"	723
"AATBC"	2
"AATF"	424
"AATK"	2228
"ABALON"	5
"ABAT"	7248
"ABCA1"	761
"ABCA10"	839
"ABCA11P"	302
"ABCA12"	23
"ABCA13"	2
"ABCA17P"	94
"ABCA2"	6906
"ABCA3"	2936
"ABCA4"	16
"ABCA5"	3154
"ABCA6"	770
"ABCA7"	257
"ABCA8"	1354
"ABCA9"	697
"ABCA9-AS1"	0
"ABCB1"	505
"ABCB10"	380
"ABCB11"	7
"ABCB4"	11
"ABCB5"	0
"ABCB6"	389
"ABCB7"	424
"ABCB8"	441
"ABCB9"	491
"ABCC1"	538
"ABCC10"	278
"ABCC11"	18
"ABCC12"	72
"ABCC13"	0
"ABCC2"	12
"ABCC3"	10
"ABCC4"	443
"ABCC5"	2222
"ABCC5-AS1"	0
"ABCC6"	14
"ABCC6P1"	10
"ABCC6P2"	1
"ABCC8"	810
"ABCC9"	963
"ABCD1"	43
"ABCD2"	1012
"ABCD3"	1206
"ABCD4"	449
"ABCE1"	1291
"ABCF1"	633
"ABCF2"	1067
"ABCF3"	827
"ABCG1"	623
"ABCG2"	377
"ABCG4"	418
"ABCG5"	15
"ABCG8"	68
"ABHD1"	17
"ABHD10"	771
"ABHD11"	102
"ABHD11-AS1"	0
"ABHD12"	1246
"ABHD12B"	140
"ABHD13"	870
"ABHD14A"	220
"ABHD14A-ACY1"	130
"ABHD14B"	98
"ABHD15"	101
"ABHD16A"	517
"ABHD16B"	0
"ABHD17A"	999
"ABHD17B"	846
"ABHD17C"	403
"ABHD18"	457
"ABHD2"	5712
"ABHD3"	174
"ABHD4"	265
"ABHD5"	558
"ABHD6"	647
"ABHD8"	1056
"ABI1"	2246
"ABI2"	7684
"ABI3"	37
"ABI3BP"	141
"ABL1"	956
"ABL2"	2689
"ABLIM1"	6516
"ABLIM2"	1448
"ABLIM3"	802
"ABO"	6
"ABR"	8653
"ABRA"	6
"ABRACL"	112
"ABRAXAS1"	62
"ABRAXAS2"	402
"ABT1"	144
"ABTB1"	585
"ABTB2"	116
"ACAA1"	565
"ACAA2"	587
"ACACA"	4808
"ACACB"	1215
"ACAD10"	302
"ACAD11"	489
"ACAD8"	443
"ACAD9"	575
"ACADL"	78
"ACADM"	996
"ACADS"	168
"ACADSB"	1477
"ACADVL"	1436
"ACAN"	95
"ACAP1"	13
"ACAP2"	1750
"ACAP3"	1432
"ACAT1"	692
"ACAT2"	323
"ACBD3"	891
"ACBD3-AS1"	0
"ACBD4"	196
"ACBD5"	1814
"ACBD6"	293
"ACBD7"	1995
"ACBD7-DCLRE1CP1"	145
"ACCS"	138
"ACCSL"	1
"ACD"	185
"ACE"	164
"ACE2"	4
"ACER1"	0
"ACER2"	140
"ACER3"	1188
"ACHE"	341
"ACIN1"	1604
"ACKR1"	260
"ACKR2"	25
"ACKR3"	130
"ACKR4"	3
"ACLY"	1925
"ACMSD"	1
"ACO1"	780
"ACO2"	3932
"ACOD1"	0
"ACOT1"	98
"ACOT11"	316
"ACOT12"	5
"ACOT13"	448
"ACOT2"	163
"ACOT4"	46
"ACOT6"	1
"ACOT7"	1341
"ACOT8"	255
"ACOT9"	497
"ACOX1"	2514
"ACOX2"	41
"ACOX3"	430
"ACOXL"	0
"ACOXL-AS1"	13
"ACP1"	918
"ACP2"	428
"ACP4"	1
"ACP5"	11
"ACP6"	222
"ACP7"	15
"ACPP"	4
"ACR"	3
"ACRBP"	5
"ACRV1"	14
"ACSBG1"	1241
"ACSBG2"	2
"ACSF2"	87
"ACSF3"	224
"ACSL1"	1128
"ACSL3"	5673
"ACSL4"	2446
"ACSL5"	193
"ACSL6"	5766
"ACSM1"	7
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	4
"ACSM4"	0
"ACSM5"	84
"ACSM6"	0
"ACSS1"	1531
"ACSS2"	486
"ACSS3"	776
"ACTA1"	16
"ACTA2"	106
"ACTA2-AS1"	246
"ACTB"	20715
"ACTBL2"	0
"ACTC1"	32
"ACTG1"	10290
"ACTG1P17"	7
"ACTG1P20"	49
"ACTG1P4"	175
"ACTG2"	13
"ACTL10"	1
"ACTL6A"	87
"ACTL6B"	444
"ACTL7A"	0
"ACTL7B"	1
"ACTL8"	1
"ACTL9"	0
"ACTN1"	2213
"ACTN1-AS1"	2
"ACTN2"	1144
"ACTN3"	3
"ACTN4"	2313
"ACTR10"	1070
"ACTR1A"	2391
"ACTR1B"	1498
"ACTR2"	7453
"ACTR3"	1771
"ACTR3B"	859
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	258
"ACTR5"	181
"ACTR6"	605
"ACTR8"	734
"ACTRT1"	4
"ACTRT2"	0
"ACTRT3"	44
"ACVR1"	351
"ACVR1B"	1777
"ACVR1C"	997
"ACVR2A"	874
"ACVR2B"	1036
"ACVR2B-AS1"	26
"ACVRL1"	132
