gene/TE	../../STAR_v252_mapping/CGND_12675/HRA-00215_PE.bam
"A1BG"	44
"A1BG-AS1"	105
"A1CF"	1
"A2M"	2222
"A2M-AS1"	63
"A2ML1"	74
"A2MP1"	9
"A3GALT2"	2
"A4GALT"	17
"A4GNT"	0
"AA06"	28
"AAAS"	206
"AACS"	724
"AACSP1"	12
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	250
"AAED1"	65
"AAGAB"	810
"AAK1"	7622
"AAMDC"	76
"AAMP"	870
"AANAT"	1
"AAR2"	225
"AARD"	16
"AARS"	4327
"AARS2"	346
"AARSD1"	151
"AASDH"	339
"AASDHPPT"	1955
"AASS"	793
"AATBC"	2
"AATF"	501
"AATK"	4662
"ABALON"	0
"ABAT"	4619
"ABCA1"	773
"ABCA10"	425
"ABCA11P"	231
"ABCA12"	7
"ABCA13"	1
"ABCA17P"	43
"ABCA2"	16544
"ABCA3"	2524
"ABCA4"	8
"ABCA5"	1813
"ABCA6"	487
"ABCA7"	165
"ABCA8"	1819
"ABCA9"	339
"ABCA9-AS1"	0
"ABCB1"	406
"ABCB10"	301
"ABCB11"	6
"ABCB4"	7
"ABCB5"	0
"ABCB6"	311
"ABCB7"	322
"ABCB8"	417
"ABCB9"	376
"ABCC1"	468
"ABCC10"	185
"ABCC11"	23
"ABCC12"	30
"ABCC13"	0
"ABCC2"	16
"ABCC3"	15
"ABCC4"	290
"ABCC5"	1362
"ABCC5-AS1"	0
"ABCC6"	3
"ABCC6P1"	6
"ABCC6P2"	0
"ABCC8"	527
"ABCC9"	544
"ABCD1"	64
"ABCD2"	592
"ABCD3"	1256
"ABCD4"	314
"ABCE1"	1312
"ABCF1"	746
"ABCF2"	889
"ABCF3"	683
"ABCG1"	685
"ABCG2"	472
"ABCG4"	321
"ABCG5"	7
"ABCG8"	26
"ABHD1"	8
"ABHD10"	691
"ABHD11"	113
"ABHD11-AS1"	0
"ABHD12"	1560
"ABHD12B"	62
"ABHD13"	596
"ABHD14A"	225
"ABHD14A-ACY1"	124
"ABHD14B"	91
"ABHD15"	71
"ABHD16A"	464
"ABHD16B"	0
"ABHD17A"	1251
"ABHD17B"	990
"ABHD17C"	255
"ABHD18"	360
"ABHD2"	4257
"ABHD3"	69
"ABHD4"	185
"ABHD5"	601
"ABHD6"	637
"ABHD8"	744
"ABI1"	1370
"ABI2"	5698
"ABI3"	76
"ABI3BP"	270
"ABL1"	1353
"ABL2"	1839
"ABLIM1"	4412
"ABLIM2"	1281
"ABLIM3"	601
"ABO"	2
"ABR"	6501
"ABRA"	3
"ABRACL"	75
"ABRAXAS1"	62
"ABRAXAS2"	360
"ABT1"	158
"ABTB1"	502
"ABTB2"	316
"ACAA1"	625
"ACAA2"	423
"ACACA"	3542
"ACACB"	560
"ACAD10"	194
"ACAD11"	388
"ACAD8"	292
"ACAD9"	490
"ACADL"	27
"ACADM"	686
"ACADS"	114
"ACADSB"	1048
"ACADVL"	1235
"ACAN"	151
"ACAP1"	10
"ACAP2"	1508
"ACAP3"	1288
"ACAT1"	596
"ACAT2"	429
"ACBD3"	798
"ACBD3-AS1"	0
"ACBD4"	172
"ACBD5"	1881
"ACBD6"	293
"ACBD7"	1221
"ACBD7-DCLRE1CP1"	89
"ACCS"	58
"ACCSL"	0
"ACD"	142
"ACE"	88
"ACE2"	2
"ACER1"	1
"ACER2"	78
"ACER3"	1540
"ACHE"	364
"ACIN1"	1217
"ACKR1"	120
"ACKR2"	12
"ACKR3"	86
"ACKR4"	1
"ACLY"	2030
"ACMSD"	0
"ACO1"	447
"ACO2"	3967
"ACOD1"	0
"ACOT1"	21
"ACOT11"	219
"ACOT12"	3
"ACOT13"	321
"ACOT2"	165
"ACOT4"	58
"ACOT6"	2
"ACOT7"	1320
"ACOT8"	235
"ACOT9"	363
"ACOX1"	1936
"ACOX2"	32
"ACOX3"	276
"ACOXL"	0
"ACOXL-AS1"	7
"ACP1"	814
"ACP2"	415
"ACP4"	0
"ACP5"	12
"ACP6"	143
"ACP7"	86
"ACPP"	10
"ACR"	10
"ACRBP"	8
"ACRV1"	8
"ACSBG1"	910
"ACSBG2"	1
"ACSF2"	59
"ACSF3"	158
"ACSL1"	1664
"ACSL3"	4304
"ACSL4"	1696
"ACSL5"	94
"ACSL6"	4475
"ACSM1"	4
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	0
"ACSM4"	0
"ACSM5"	35
"ACSM6"	0
"ACSS1"	698
"ACSS2"	539
"ACSS3"	323
"ACTA1"	7
"ACTA2"	31
"ACTA2-AS1"	104
"ACTB"	25842
"ACTBL2"	0
"ACTC1"	6
"ACTG1"	12378
"ACTG1P17"	13
"ACTG1P20"	28
"ACTG1P4"	73
"ACTG2"	0
"ACTL10"	2
"ACTL6A"	110
"ACTL6B"	382
"ACTL7A"	0
"ACTL7B"	3
"ACTL8"	0
"ACTL9"	0
"ACTN1"	1297
"ACTN1-AS1"	0
"ACTN2"	1111
"ACTN3"	0
"ACTN4"	2685
"ACTR10"	1039
"ACTR1A"	2556
"ACTR1B"	1254
"ACTR2"	6524
"ACTR3"	1912
"ACTR3B"	728
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	152
"ACTR5"	112
"ACTR6"	625
"ACTR8"	689
"ACTRT1"	0
"ACTRT2"	0
"ACTRT3"	24
"ACVR1"	295
"ACVR1B"	1014
"ACVR1C"	767
"ACVR2A"	507
"ACVR2B"	671
"ACVR2B-AS1"	14
"ACVRL1"	132
"ACY1"	46
"ACY3"	17
"ACYP1"	172
"ACYP2"	579
"ADA"	61
"ADA2"	280
"ADAD1"	0
"ADAD2"	12
"ADAL"	225
"ADAM10"	2084
"ADAM11"	1022
"ADAM12"	56
"ADAM15"	310
"ADAM17"	631
"ADAM18"	0
"ADAM19"	417
"ADAM1A"	104
"ADAM2"	0
"ADAM20"	140
"ADAM20P1"	97
"ADAM21"	8
"ADAM21P1"	0
"ADAM22"	5300
"ADAM23"	3178
"ADAM28"	232
"ADAM29"	4
"ADAM30"	0
"ADAM32"	189
"ADAM33"	28
"ADAM3A"	0
"ADAM3B"	1
"ADAM5"	2
"ADAM6"	0
"ADAM7"	0
"ADAM8"	26
"ADAM9"	1198
"ADAMDEC1"	0
"ADAMTS1"	548
"ADAMTS10"	172
"ADAMTS12"	15
"ADAMTS13"	175
"ADAMTS14"	99
"ADAMTS15"	11
"ADAMTS16"	60
"ADAMTS17"	118
"ADAMTS18"	306
"ADAMTS19"	105
"ADAMTS19-AS1"	5
"ADAMTS2"	88
"ADAMTS20"	9
"ADAMTS3"	85
"ADAMTS4"	1741
"ADAMTS5"	78
"ADAMTS6"	78
"ADAMTS7"	17
"ADAMTS7P1"	24
"ADAMTS8"	218
"ADAMTS9"	226
"ADAMTS9-AS1"	7
"ADAMTS9-AS2"	54
"ADAMTSL1"	82
"ADAMTSL2"	342
"ADAMTSL3"	237
"ADAMTSL4"	16
"ADAMTSL4-AS1"	14
"ADAMTSL5"	16
"ADAP1"	1466
"ADAP2"	59
"ADAR"	5777
"ADARB1"	1272
"ADARB2"	1315
"ADARB2-AS1"	3
"ADAT1"	567
"ADAT2"	122
"ADAT3"	38
"ADCK1"	115
"ADCK2"	446
"ADCK5"	37
"ADCY1"	9438
"ADCY10"	29
"ADCY10P1"	162
"ADCY2"	2566
"ADCY3"	1052
"ADCY4"	57
"ADCY5"	1909
"ADCY6"	563
"ADCY7"	207
"ADCY8"	405
"ADCY9"	759
"ADCYAP1"	297
"ADCYAP1R1"	2380
"ADD1"	6976
"ADD2"	3034
"ADD3"	5030
"ADD3-AS1"	39
"ADGB"	1
"ADGRA1"	656
"ADGRA1-AS1"	22
"ADGRA2"	176
"ADGRA3"	693
"ADGRB1"	1522
"ADGRB2"	3234
"ADGRB3"	3296
"ADGRD1"	27
"ADGRD1-AS1"	0
"ADGRE1"	3
"ADGRE2"	105
"ADGRE3"	1
"ADGRE4P"	7
"ADGRE5"	214
"ADGRF1"	0
"ADGRF2"	10
"ADGRF3"	16
"ADGRF4"	3
"ADGRF5"	356
"ADGRG1"	1607
"ADGRG2"	7
"ADGRG3"	2
"ADGRG4"	1
"ADGRG5"	1
"ADGRG6"	42
"ADGRG7"	0
"ADGRL1"	4667
"ADGRL2"	1917
"ADGRL3"	3796
"ADGRL3-AS1"	0
"ADGRL4"	130
"ADGRV1"	3510
"ADH1A"	0
"ADH1B"	0
"ADH1C"	0
"ADH4"	0
"ADH5"	1156
"ADH6"	0
"ADH7"	0
"ADHFE1"	307
"ADI1"	599
"ADIG"	1
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	905
"ADIPOR2"	2727
"ADIRF"	161
"ADK"	447
"ADM"	56
"ADM2"	2
"ADM5"	4
"ADNP"	2071
"ADNP-AS1"	13
"ADNP2"	664
"ADO"	1215
"ADORA1"	974
"ADORA2A"	17
"ADORA2A-AS1"	0
"ADORA2B"	64
"ADORA3"	40
"ADPGK"	321
"ADPGK-AS1"	8
"ADPRH"	49
"ADPRHL1"	118
"ADPRHL2"	176
"ADPRM"	105
"ADRA1A"	552
"ADRA1B"	226
"ADRA1D"	97
"ADRA2A"	133
"ADRA2B"	5
"ADRA2C"	31
"ADRB1"	238
"ADRB2"	47
"ADRB3"	5
"ADRM1"	533
"ADSL"	206
"ADSS"	1369
"ADSSL1"	128
"ADTRP"	49
"AEBP1"	471
"AEBP2"	997
"AEN"	71
"AES"	4273
"AFAP1"	869
"AFAP1-AS1"	34
"AFAP1L1"	58
"AFAP1L2"	431
"AFDN"	2683
"AFDN-DT"	25
"AFF1"	1421
"AFF1-AS1"	56
"AFF2"	862
"AFF3"	1658
"AFF4"	4066
"AFG1L"	242
"AFG3L1P"	188
"AFG3L2"	1249
"AFM"	0
"AFMID"	343
"AFP"	1
"AFTPH"	1350
"AGA"	181
"AGAP1"	6303
"AGAP1-IT1"	23
"AGAP11"	22
"AGAP12P"	44
"AGAP2"	4948
"AGAP2-AS1"	14
"AGAP3"	2213
"AGAP4"	179
"AGAP5"	73
"AGAP6"	164
"AGAP7P"	56
"AGAP9"	121
"AGBL1"	11
"AGBL1-AS1"	0
"AGBL2"	6
"AGBL3"	57
"AGBL4"	198
