gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00026_PE.bam
"A1BG"	42
"A1BG-AS1"	95
"A1CF"	0
"A2M"	4690
"A2M-AS1"	72
"A2ML1"	275
"A2MP1"	3
"A3GALT2"	1
"A4GALT"	21
"A4GNT"	2
"AA06"	47
"AAAS"	211
"AACS"	1523
"AACSP1"	17
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	309
"AAED1"	89
"AAGAB"	1260
"AAK1"	14377
"AAMDC"	59
"AAMP"	1266
"AANAT"	4
"AAR2"	205
"AARD"	18
"AARS"	6704
"AARS2"	469
"AARSD1"	229
"AASDH"	675
"AASDHPPT"	3387
"AASS"	531
"AATBC"	5
"AATF"	574
"AATK"	1634
"ABALON"	3
"ABAT"	8134
"ABCA1"	809
"ABCA10"	546
"ABCA11P"	278
"ABCA12"	19
"ABCA13"	0
"ABCA17P"	117
"ABCA2"	4923
"ABCA3"	2950
"ABCA4"	47
"ABCA5"	3259
"ABCA6"	534
"ABCA7"	262
"ABCA8"	512
"ABCA9"	613
"ABCA9-AS1"	1
"ABCB1"	374
"ABCB10"	386
"ABCB11"	3
"ABCB4"	15
"ABCB5"	0
"ABCB6"	506
"ABCB7"	524
"ABCB8"	494
"ABCB9"	447
"ABCC1"	529
"ABCC10"	266
"ABCC11"	12
"ABCC12"	85
"ABCC13"	1
"ABCC2"	18
"ABCC3"	14
"ABCC4"	507
"ABCC5"	2844
"ABCC5-AS1"	0
"ABCC6"	11
"ABCC6P1"	18
"ABCC6P2"	0
"ABCC8"	880
"ABCC9"	916
"ABCD1"	52
"ABCD2"	1046
"ABCD3"	1415
"ABCD4"	407
"ABCE1"	1678
"ABCF1"	858
"ABCF2"	1328
"ABCF3"	1051
"ABCG1"	694
"ABCG2"	558
"ABCG4"	452
"ABCG5"	20
"ABCG8"	44
"ABHD1"	13
"ABHD10"	943
"ABHD11"	104
"ABHD11-AS1"	0
"ABHD12"	1612
"ABHD12B"	136
"ABHD13"	1039
"ABHD14A"	351
"ABHD14A-ACY1"	174
"ABHD14B"	126
"ABHD15"	104
"ABHD16A"	721
"ABHD16B"	1
"ABHD17A"	1184
"ABHD17B"	682
"ABHD17C"	402
"ABHD18"	448
"ABHD2"	5964
"ABHD3"	183
"ABHD4"	224
"ABHD5"	550
"ABHD6"	567
"ABHD8"	1320
"ABI1"	2861
"ABI2"	10625
"ABI3"	50
"ABI3BP"	148
"ABL1"	899
"ABL2"	2711
"ABLIM1"	7017
"ABLIM2"	1888
"ABLIM3"	1070
"ABO"	3
"ABR"	10448
"ABRA"	26
"ABRACL"	211
"ABRAXAS1"	68
"ABRAXAS2"	621
"ABT1"	152
"ABTB1"	679
"ABTB2"	144
"ACAA1"	609
"ACAA2"	487
"ACACA"	6022
"ACACB"	661
"ACAD10"	294
"ACAD11"	463
"ACAD8"	492
"ACAD9"	622
"ACADL"	92
"ACADM"	912
"ACADS"	174
"ACADSB"	1730
"ACADVL"	1624
"ACAN"	88
"ACAP1"	9
"ACAP2"	2249
"ACAP3"	1617
"ACAT1"	978
"ACAT2"	800
"ACBD3"	1057
"ACBD3-AS1"	1
"ACBD4"	194
"ACBD5"	1969
"ACBD6"	441
"ACBD7"	1352
"ACBD7-DCLRE1CP1"	106
"ACCS"	125
"ACCSL"	1
"ACD"	203
"ACE"	105
"ACE2"	7
"ACER1"	1
"ACER2"	179
"ACER3"	1354
"ACHE"	444
"ACIN1"	1817
"ACKR1"	205
"ACKR2"	17
"ACKR3"	170
"ACKR4"	1
"ACLY"	2716
"ACMSD"	0
"ACO1"	842
"ACO2"	5699
"ACOD1"	0
"ACOT1"	40
"ACOT11"	276
"ACOT12"	2
"ACOT13"	519
"ACOT2"	288
"ACOT4"	97
"ACOT6"	2
"ACOT7"	1829
"ACOT8"	389
"ACOT9"	487
"ACOX1"	2892
"ACOX2"	62
"ACOX3"	421
"ACOXL"	0
"ACOXL-AS1"	6
"ACP1"	1292
"ACP2"	452
"ACP4"	0
"ACP5"	5
"ACP6"	162
"ACP7"	15
"ACPP"	34
"ACR"	6
"ACRBP"	14
"ACRV1"	17
"ACSBG1"	918
"ACSBG2"	1
"ACSF2"	151
"ACSF3"	309
"ACSL1"	1542
"ACSL3"	9097
"ACSL4"	3958
"ACSL5"	99
"ACSL6"	6076
"ACSM1"	10
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	3
"ACSM4"	0
"ACSM5"	42
"ACSM6"	0
"ACSS1"	1125
"ACSS2"	610
"ACSS3"	701
"ACTA1"	15
"ACTA2"	61
"ACTA2-AS1"	289
"ACTB"	26525
"ACTBL2"	0
"ACTC1"	23
"ACTG1"	15331
"ACTG1P17"	9
"ACTG1P20"	67
"ACTG1P4"	82
"ACTG2"	0
"ACTL10"	1
"ACTL6A"	87
"ACTL6B"	641
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	0
"ACTL9"	0
"ACTN1"	2553
"ACTN1-AS1"	2
"ACTN2"	1594
"ACTN3"	4
"ACTN4"	2636
"ACTR10"	1762
"ACTR1A"	2802
"ACTR1B"	1460
"ACTR2"	9378
"ACTR3"	3026
"ACTR3B"	1454
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	248
"ACTR5"	186
"ACTR6"	951
"ACTR8"	814
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	86
"ACVR1"	373
"ACVR1B"	1726
"ACVR1C"	1276
"ACVR2A"	1354
"ACVR2B"	1215
"ACVR2B-AS1"	24
"ACVRL1"	45
"ACY1"	47
"ACY3"	2
"ACYP1"	239
"ACYP2"	671
"ADA"	46
"ADA2"	245
"ADAD1"	0
"ADAD2"	5
"ADAL"	343
"ADAM10"	2332
"ADAM11"	1305
"ADAM12"	50
"ADAM15"	263
"ADAM17"	1169
"ADAM18"	0
"ADAM19"	396
"ADAM1A"	141
"ADAM2"	0
"ADAM20"	219
"ADAM20P1"	215
"ADAM21"	29
"ADAM21P1"	1
"ADAM22"	10966
"ADAM23"	5046
"ADAM28"	257
"ADAM29"	10
"ADAM30"	0
"ADAM32"	339
"ADAM33"	87
"ADAM3A"	1
"ADAM3B"	4
"ADAM5"	2
"ADAM6"	0
"ADAM7"	0
"ADAM8"	21
"ADAM9"	2109
"ADAMDEC1"	0
"ADAMTS1"	648
"ADAMTS10"	379
"ADAMTS12"	21
"ADAMTS13"	171
"ADAMTS14"	20
"ADAMTS15"	73
"ADAMTS16"	130
"ADAMTS17"	194
"ADAMTS18"	21
"ADAMTS19"	300
"ADAMTS19-AS1"	22
"ADAMTS2"	74
"ADAMTS20"	12
"ADAMTS3"	509
"ADAMTS4"	119
"ADAMTS5"	103
"ADAMTS6"	74
"ADAMTS7"	12
"ADAMTS7P1"	54
"ADAMTS8"	361
"ADAMTS9"	214
"ADAMTS9-AS1"	38
"ADAMTS9-AS2"	198
"ADAMTSL1"	146
"ADAMTSL2"	320
"ADAMTSL3"	193
"ADAMTSL4"	17
"ADAMTSL4-AS1"	11
"ADAMTSL5"	16
"ADAP1"	1229
"ADAP2"	82
"ADAR"	9675
"ADARB1"	2032
"ADARB2"	891
"ADARB2-AS1"	12
"ADAT1"	644
"ADAT2"	152
"ADAT3"	36
"ADCK1"	171
"ADCK2"	538
"ADCK5"	71
"ADCY1"	13527
"ADCY10"	168
"ADCY10P1"	220
"ADCY2"	5546
"ADCY3"	1389
"ADCY4"	28
"ADCY5"	1737
"ADCY6"	988
"ADCY7"	317
"ADCY8"	584
"ADCY9"	1043
"ADCYAP1"	494
"ADCYAP1R1"	4052
"ADD1"	7772
"ADD2"	5367
"ADD3"	6144
"ADD3-AS1"	40
"ADGB"	2
"ADGRA1"	860
"ADGRA1-AS1"	20
"ADGRA2"	185
"ADGRA3"	1138
"ADGRB1"	1868
"ADGRB2"	3572
"ADGRB3"	9118
"ADGRD1"	56
"ADGRD1-AS1"	0
"ADGRE1"	5
"ADGRE2"	39
"ADGRE3"	0
"ADGRE4P"	0
"ADGRE5"	52
"ADGRF1"	0
"ADGRF2"	2
"ADGRF3"	22
"ADGRF4"	2
"ADGRF5"	1598
"ADGRG1"	2080
"ADGRG2"	4
"ADGRG3"	3
"ADGRG4"	0
"ADGRG5"	8
"ADGRG6"	152
"ADGRG7"	0
"ADGRL1"	4879
"ADGRL2"	4734
"ADGRL3"	8504
"ADGRL3-AS1"	0
"ADGRL4"	105
"ADGRV1"	8938
"ADH1A"	0
"ADH1B"	17
"ADH1C"	0
"ADH4"	2
"ADH5"	2041
"ADH6"	0
"ADH7"	0
"ADHFE1"	292
"ADI1"	769
"ADIG"	0
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	1288
"ADIPOR2"	1453
"ADIRF"	216
"ADK"	664
"ADM"	29
"ADM2"	0
"ADM5"	5
"ADNP"	3454
"ADNP-AS1"	21
"ADNP2"	1086
