gene/TE	../../BAM/CGND_13096/HRA-00603_PE.bam
"A1BG"	51
"A1BG-AS1"	141
"A1CF"	0
"A2M"	2580
"A2M-AS1"	124
"A2ML1"	31
"A2MP1"	4
"A3GALT2"	2
"A4GALT"	32
"A4GNT"	0
"AA06"	30
"AAAS"	307
"AACS"	1362
"AACSP1"	9
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	354
"AAED1"	122
"AAGAB"	1513
"AAK1"	14926
"AAMDC"	83
"AAMP"	1474
"AANAT"	2
"AAR2"	309
"AARD"	20
"AARS"	9102
"AARS2"	603
"AARSD1"	236
"AASDH"	782
"AASDHPPT"	3592
"AASS"	934
"AATBC"	3
"AATF"	721
"AATK"	4649
"ABALON"	5
"ABAT"	7984
"ABCA1"	801
"ABCA10"	847
"ABCA11P"	355
"ABCA12"	17
"ABCA13"	4
"ABCA17P"	63
"ABCA2"	16583
"ABCA3"	4552
"ABCA4"	7
"ABCA5"	3625
"ABCA6"	626
"ABCA7"	306
"ABCA8"	1604
"ABCA9"	593
"ABCA9-AS1"	0
"ABCB1"	385
"ABCB10"	441
"ABCB11"	11
"ABCB4"	15
"ABCB5"	0
"ABCB6"	615
"ABCB7"	610
"ABCB8"	571
"ABCB9"	544
"ABCC1"	629
"ABCC10"	301
"ABCC11"	22
"ABCC12"	71
"ABCC13"	0
"ABCC2"	28
"ABCC3"	12
"ABCC4"	416
"ABCC5"	3092
"ABCC5-AS1"	0
"ABCC6"	18
"ABCC6P1"	4
"ABCC6P2"	1
"ABCC8"	700
"ABCC9"	1280
"ABCD1"	65
"ABCD2"	1102
"ABCD3"	1474
"ABCD4"	529
"ABCE1"	2023
"ABCF1"	1188
"ABCF2"	1593
"ABCF3"	1364
"ABCG1"	662
"ABCG2"	745
"ABCG4"	636
"ABCG5"	10
"ABCG8"	44
"ABHD1"	10
"ABHD10"	1375
"ABHD11"	123
"ABHD11-AS1"	0
"ABHD12"	2430
"ABHD12B"	186
"ABHD13"	966
"ABHD14A"	395
"ABHD14A-ACY1"	208
"ABHD14B"	89
"ABHD15"	122
"ABHD16A"	811
"ABHD16B"	0
"ABHD17A"	2212
"ABHD17B"	1275
"ABHD17C"	350
"ABHD18"	494
"ABHD2"	6945
"ABHD3"	137
"ABHD4"	287
"ABHD5"	535
"ABHD6"	1229
"ABHD8"	1641
"ABI1"	2044
"ABI2"	8417
"ABI3"	155
"ABI3BP"	113
"ABL1"	1412
"ABL2"	3275
"ABLIM1"	6053
"ABLIM2"	2067
"ABLIM3"	934
"ABO"	7
"ABR"	10793
"ABRA"	9
"ABRACL"	146
"ABRAXAS1"	87
"ABRAXAS2"	676
"ABT1"	253
"ABTB1"	844
"ABTB2"	313
"ACAA1"	811
"ACAA2"	468
"ACACA"	7678
"ACACB"	602
"ACAD10"	380
"ACAD11"	595
"ACAD8"	540
"ACAD9"	768
"ACADL"	47
"ACADM"	1093
"ACADS"	137
"ACADSB"	1651
"ACADVL"	1767
"ACAN"	350
"ACAP1"	9
"ACAP2"	1931
"ACAP3"	1698
"ACAT1"	924
"ACAT2"	778
"ACBD3"	1279
"ACBD3-AS1"	0
"ACBD4"	233
"ACBD5"	2609
"ACBD6"	422
"ACBD7"	805
"ACBD7-DCLRE1CP1"	54
"ACCS"	71
"ACCSL"	2
"ACD"	257
"ACE"	199
"ACE2"	9
"ACER1"	1
"ACER2"	191
"ACER3"	1968
"ACHE"	803
"ACIN1"	1978
"ACKR1"	185
"ACKR2"	32
"ACKR3"	73
"ACKR4"	0
"ACLY"	3889
"ACMSD"	0
"ACO1"	689
"ACO2"	7029
"ACOD1"	0
"ACOT1"	31
"ACOT11"	286
"ACOT12"	4
"ACOT13"	585
"ACOT2"	229
"ACOT4"	91
"ACOT6"	1
"ACOT7"	2757
"ACOT8"	496
"ACOT9"	601
"ACOX1"	2449
"ACOX2"	21
"ACOX3"	561
"ACOXL"	0
"ACOXL-AS1"	15
"ACP1"	1451
"ACP2"	629
"ACP4"	0
"ACP5"	7
"ACP6"	194
"ACP7"	179
"ACPP"	63
"ACR"	4
"ACRBP"	10
"ACRV1"	26
"ACSBG1"	567
"ACSBG2"	1
"ACSF2"	59
"ACSF3"	344
"ACSL1"	2068
"ACSL3"	7259
"ACSL4"	3189
"ACSL5"	226
"ACSL6"	7754
"ACSM1"	10
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	3
"ACSM4"	0
"ACSM5"	30
"ACSM6"	1
"ACSS1"	453
"ACSS2"	926
"ACSS3"	374
"ACTA1"	16
"ACTA2"	54
"ACTA2-AS1"	170
"ACTB"	41701
"ACTBL2"	0
"ACTC1"	34
"ACTG1"	17816
"ACTG1P17"	7
"ACTG1P20"	44
"ACTG1P4"	108
"ACTG2"	0
"ACTL10"	2
"ACTL6A"	149
"ACTL6B"	676
"ACTL7A"	0
"ACTL7B"	2
"ACTL8"	1
"ACTL9"	0
"ACTN1"	2744
"ACTN1-AS1"	1
"ACTN2"	2219
"ACTN3"	2
"ACTN4"	3558
"ACTR10"	1806
"ACTR1A"	4492
"ACTR1B"	2127
"ACTR2"	11102
"ACTR3"	3670
"ACTR3B"	1266
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	231
"ACTR5"	161
"ACTR6"	1035
"ACTR8"	1187
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	42
"ACVR1"	470
"ACVR1B"	2043
"ACVR1C"	1274
"ACVR2A"	894
"ACVR2B"	908
"ACVR2B-AS1"	25
"ACVRL1"	164
"ACY1"	53
"ACY3"	4
"ACYP1"	226
"ACYP2"	775
"ADA"	72
"ADA2"	296
"ADAD1"	0
"ADAD2"	20
"ADAL"	420
"ADAM10"	2719
"ADAM11"	1993
"ADAM12"	140
"ADAM15"	615
"ADAM17"	722
"ADAM18"	0
"ADAM19"	458
"ADAM1A"	118
"ADAM2"	0
"ADAM20"	212
"ADAM20P1"	206
"ADAM21"	17
"ADAM21P1"	0
"ADAM22"	10615
"ADAM23"	7326
"ADAM28"	292
"ADAM29"	5
"ADAM30"	0
"ADAM32"	348
"ADAM33"	11
"ADAM3A"	0
"ADAM3B"	6
"ADAM5"	14
"ADAM6"	0
"ADAM7"	0
"ADAM8"	21
"ADAM9"	2128
"ADAMDEC1"	0
"ADAMTS1"	1028
"ADAMTS10"	221
"ADAMTS12"	19
