gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00018_PE.bam
"A1BG"	15
"A1BG-AS1"	39
"A1CF"	0
"A2M"	957
"A2M-AS1"	74
"A2ML1"	48
"A2MP1"	1
"A3GALT2"	2
"A4GALT"	21
"A4GNT"	0
"AA06"	17
"AAAS"	99
"AACS"	610
"AACSP1"	12
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	167
"AAED1"	47
"AAGAB"	582
"AAK1"	6692
"AAMDC"	54
"AAMP"	521
"AANAT"	0
"AAR2"	131
"AARD"	6
"AARS"	3737
"AARS2"	181
"AARSD1"	62
"AASDH"	354
"AASDHPPT"	1289
"AASS"	386
"AATBC"	1
"AATF"	355
"AATK"	1224
"ABALON"	0
"ABAT"	3321
"ABCA1"	255
"ABCA10"	336
"ABCA11P"	111
"ABCA12"	6
"ABCA13"	4
"ABCA17P"	74
"ABCA2"	6252
"ABCA3"	1245
"ABCA4"	3
"ABCA5"	1446
"ABCA6"	585
"ABCA7"	132
"ABCA8"	1482
"ABCA9"	294
"ABCA9-AS1"	1
"ABCB1"	157
"ABCB10"	172
"ABCB11"	0
"ABCB4"	6
"ABCB5"	0
"ABCB6"	253
"ABCB7"	340
"ABCB8"	204
"ABCB9"	148
"ABCC1"	216
"ABCC10"	130
"ABCC11"	2
"ABCC12"	8
"ABCC13"	0
"ABCC2"	22
"ABCC3"	7
"ABCC4"	139
"ABCC5"	1348
"ABCC5-AS1"	0
"ABCC6"	4
"ABCC6P1"	5
"ABCC6P2"	1
"ABCC8"	231
"ABCC9"	817
"ABCD1"	19
"ABCD2"	416
"ABCD3"	590
"ABCD4"	367
"ABCE1"	677
"ABCF1"	358
"ABCF2"	537
"ABCF3"	430
"ABCG1"	358
"ABCG2"	251
"ABCG4"	156
"ABCG5"	3
"ABCG8"	17
"ABHD1"	9
"ABHD10"	461
"ABHD11"	26
"ABHD11-AS1"	0
"ABHD12"	656
"ABHD12B"	46
"ABHD13"	534
"ABHD14A"	113
"ABHD14A-ACY1"	64
"ABHD14B"	41
"ABHD15"	30
"ABHD16A"	235
"ABHD16B"	0
"ABHD17A"	507
"ABHD17B"	691
"ABHD17C"	167
"ABHD18"	203
"ABHD2"	2920
"ABHD3"	181
"ABHD4"	311
"ABHD5"	381
"ABHD6"	454
"ABHD8"	496
"ABI1"	1165
"ABI2"	3675
"ABI3"	14
"ABI3BP"	83
"ABL1"	533
"ABL2"	1579
"ABLIM1"	4390
"ABLIM2"	682
"ABLIM3"	401
"ABO"	6
"ABR"	3418
"ABRA"	1
"ABRACL"	66
"ABRAXAS1"	29
"ABRAXAS2"	249
"ABT1"	61
"ABTB1"	243
"ABTB2"	104
"ACAA1"	345
"ACAA2"	257
"ACACA"	3538
"ACACB"	507
"ACAD10"	167
"ACAD11"	341
"ACAD8"	244
"ACAD9"	221
"ACADL"	33
"ACADM"	423
"ACADS"	65
"ACADSB"	557
"ACADVL"	829
"ACAN"	103
"ACAP1"	10
"ACAP2"	1093
"ACAP3"	515
"ACAT1"	376
"ACAT2"	386
"ACBD3"	519
"ACBD3-AS1"	0
"ACBD4"	74
"ACBD5"	1139
"ACBD6"	157
"ACBD7"	696
"ACBD7-DCLRE1CP1"	39
"ACCS"	15
"ACCSL"	1
"ACD"	89
"ACE"	41
"ACE2"	2
"ACER1"	0
"ACER2"	84
"ACER3"	903
"ACHE"	163
"ACIN1"	1080
"ACKR1"	80
"ACKR2"	3
"ACKR3"	45
"ACKR4"	3
"ACLY"	1075
"ACMSD"	0
"ACO1"	405
"ACO2"	2251
"ACOD1"	0
"ACOT1"	29
"ACOT11"	137
"ACOT12"	0
"ACOT13"	266
"ACOT2"	91
"ACOT4"	27
"ACOT6"	0
"ACOT7"	761
"ACOT8"	142
"ACOT9"	274
"ACOX1"	1280
"ACOX2"	42
"ACOX3"	214
"ACOXL"	1
"ACOXL-AS1"	4
"ACP1"	543
"ACP2"	119
"ACP4"	0
"ACP5"	2
"ACP6"	111
"ACP7"	18
"ACPP"	5
"ACR"	3
"ACRBP"	3
"ACRV1"	3
"ACSBG1"	592
"ACSBG2"	2
"ACSF2"	70
"ACSF3"	102
"ACSL1"	1028
"ACSL3"	2844
"ACSL4"	1327
"ACSL5"	87
"ACSL6"	2044
"ACSM1"	1
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	2
"ACSM4"	0
"ACSM5"	15
"ACSM6"	0
"ACSS1"	394
"ACSS2"	465
"ACSS3"	596
"ACTA1"	6
"ACTA2"	63
"ACTA2-AS1"	110
"ACTB"	13068
"ACTBL2"	0
"ACTC1"	8
"ACTG1"	6778
"ACTG1P17"	2
"ACTG1P20"	28
"ACTG1P4"	38
"ACTG2"	0
"ACTL10"	1
"ACTL6A"	88
"ACTL6B"	160
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	1013
"ACTN1-AS1"	2
"ACTN2"	674
"ACTN3"	1
"ACTN4"	1401
"ACTR10"	547
"ACTR1A"	1268
"ACTR1B"	605
"ACTR2"	3463
"ACTR3"	1170
"ACTR3B"	380
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	121
"ACTR5"	104
"ACTR6"	416
"ACTR8"	403
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	47
"ACVR1"	172
"ACVR1B"	729
"ACVR1C"	483
"ACVR2A"	475
"ACVR2B"	627
"ACVR2B-AS1"	4
"ACVRL1"	52
"ACY1"	20
"ACY3"	0
"ACYP1"	137
"ACYP2"	311
"ADA"	31
"ADA2"	75
"ADAD1"	1
"ADAD2"	3
"ADAL"	138
"ADAM10"	1569
"ADAM11"	475
"ADAM12"	160
"ADAM15"	165
"ADAM17"	482
"ADAM18"	1
"ADAM19"	166
"ADAM1A"	71
"ADAM2"	0
"ADAM20"	155
"ADAM20P1"	141
"ADAM21"	5
"ADAM21P1"	0
"ADAM22"	4280
"ADAM23"	2607
"ADAM28"	62
"ADAM29"	1
"ADAM30"	0
"ADAM32"	212
"ADAM33"	15
"ADAM3A"	0
"ADAM3B"	2
"ADAM5"	15
"ADAM6"	0
"ADAM7"	0
"ADAM8"	23
"ADAM9"	1005
"ADAMDEC1"	0
"ADAMTS1"	516
"ADAMTS10"	90
"ADAMTS12"	13
"ADAMTS13"	84
"ADAMTS14"	30
"ADAMTS15"	4
"ADAMTS16"	48
"ADAMTS17"	87
"ADAMTS18"	4
"ADAMTS19"	108
"ADAMTS19-AS1"	4
"ADAMTS2"	116
"ADAMTS20"	10
"ADAMTS3"	95
"ADAMTS4"	204
"ADAMTS5"	31
"ADAMTS6"	22
"ADAMTS7"	9
"ADAMTS7P1"	18
"ADAMTS8"	57
"ADAMTS9"	507
"ADAMTS9-AS1"	9
"ADAMTS9-AS2"	92
"ADAMTSL1"	43
"ADAMTSL2"	152
"ADAMTSL3"	244
"ADAMTSL4"	16
"ADAMTSL4-AS1"	14
"ADAMTSL5"	5
"ADAP1"	562
"ADAP2"	24
"ADAR"	3870
"ADARB1"	815
"ADARB2"	638
"ADARB2-AS1"	6
"ADAT1"	343
"ADAT2"	58
"ADAT3"	23
"ADCK1"	37
"ADCK2"	222
"ADCK5"	27
"ADCY1"	5004
"ADCY10"	179
"ADCY10P1"	252
"ADCY2"	2551
"ADCY3"	676
"ADCY4"	9
"ADCY5"	903
"ADCY6"	324
"ADCY7"	175
"ADCY8"	312
