gene/TE	../../STAR_v252_mapping/CGND_12952/HRA-00751_PE.bam
"A1BG"	19
"A1BG-AS1"	77
"A1CF"	0
"A2M"	2251
"A2M-AS1"	45
"A2ML1"	133
"A2MP1"	4
"A3GALT2"	10
"A4GALT"	182
"A4GNT"	0
"AA06"	28
"AAAS"	167
"AACS"	563
"AACSP1"	10
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	189
"AAED1"	44
"AAGAB"	341
"AAK1"	3015
"AAMDC"	43
"AAMP"	559
"AANAT"	7
"AAR2"	182
"AARD"	0
"AARS"	1784
"AARS2"	404
"AARSD1"	105
"AASDH"	340
"AASDHPPT"	428
"AASS"	917
"AATBC"	2
"AATF"	285
"AATK"	3938
"ABALON"	0
"ABAT"	3328
"ABCA1"	1300
"ABCA10"	308
"ABCA11P"	298
"ABCA12"	13
"ABCA13"	1
"ABCA17P"	75
"ABCA2"	9215
"ABCA3"	2519
"ABCA4"	62
"ABCA5"	1216
"ABCA6"	234
"ABCA7"	329
"ABCA8"	388
"ABCA9"	352
"ABCA9-AS1"	0
"ABCB1"	427
"ABCB10"	188
"ABCB11"	2
"ABCB4"	10
"ABCB5"	0
"ABCB6"	322
"ABCB7"	159
"ABCB8"	642
"ABCB9"	419
"ABCC1"	387
"ABCC10"	349
"ABCC11"	36
"ABCC12"	14
"ABCC13"	1
"ABCC2"	21
"ABCC3"	54
"ABCC4"	174
"ABCC5"	1167
"ABCC5-AS1"	0
"ABCC6"	15
"ABCC6P1"	4
"ABCC6P2"	1
"ABCC8"	1614
"ABCC9"	966
"ABCD1"	76
"ABCD2"	133
"ABCD3"	481
"ABCD4"	642
"ABCE1"	290
"ABCF1"	548
"ABCF2"	444
"ABCF3"	470
"ABCG1"	329
"ABCG2"	515
"ABCG4"	217
"ABCG5"	10
"ABCG8"	42
"ABHD1"	20
"ABHD10"	189
"ABHD11"	161
"ABHD11-AS1"	1
"ABHD12"	525
"ABHD12B"	28
"ABHD13"	135
"ABHD14A"	92
"ABHD14A-ACY1"	76
"ABHD14B"	117
"ABHD15"	66
"ABHD16A"	219
"ABHD16B"	0
"ABHD17A"	1217
"ABHD17B"	279
"ABHD17C"	134
"ABHD18"	279
"ABHD2"	3116
"ABHD3"	54
"ABHD4"	289
"ABHD5"	217
"ABHD6"	219
"ABHD8"	628
"ABI1"	771
"ABI2"	2316
"ABI3"	67
"ABI3BP"	47
"ABL1"	1251
"ABL2"	901
"ABLIM1"	3628
"ABLIM2"	973
"ABLIM3"	587
"ABO"	26
"ABR"	6457
"ABRA"	2
"ABRACL"	19
"ABRAXAS1"	49
"ABRAXAS2"	149
"ABT1"	85
"ABTB1"	454
"ABTB2"	126
"ACAA1"	460
"ACAA2"	444
"ACACA"	2157
"ACACB"	1863
"ACAD10"	292
"ACAD11"	314
"ACAD8"	195
"ACAD9"	466
"ACADL"	38
"ACADM"	382
"ACADS"	188
"ACADSB"	602
"ACADVL"	2364
"ACAN"	163
"ACAP1"	12
"ACAP2"	742
"ACAP3"	1969
"ACAT1"	285
"ACAT2"	159
"ACBD3"	362
"ACBD3-AS1"	0
"ACBD4"	290
"ACBD5"	838
"ACBD6"	169
"ACBD7"	1086
"ACBD7-DCLRE1CP1"	90
"ACCS"	183
"ACCSL"	0
"ACD"	139
"ACE"	166
"ACE2"	5
"ACER1"	2
"ACER2"	211
"ACER3"	336
"ACHE"	165
"ACIN1"	1711
"ACKR1"	129
"ACKR2"	23
"ACKR3"	152
"ACKR4"	5
"ACLY"	821
"ACMSD"	0
"ACO1"	525
"ACO2"	2760
"ACOD1"	0
"ACOT1"	89
"ACOT11"	496
"ACOT12"	6
"ACOT13"	137
"ACOT2"	170
"ACOT4"	31
"ACOT6"	6
"ACOT7"	462
"ACOT8"	118
"ACOT9"	268
"ACOX1"	1176
"ACOX2"	74
"ACOX3"	459
"ACOXL"	1
"ACOXL-AS1"	6
"ACP1"	318
"ACP2"	295
"ACP4"	0
"ACP5"	1
"ACP6"	207
"ACP7"	15
"ACPP"	6
"ACR"	11
"ACRBP"	7
"ACRV1"	16
"ACSBG1"	1191
"ACSBG2"	1
"ACSF2"	117
"ACSF3"	221
"ACSL1"	551
"ACSL3"	1017
"ACSL4"	367
"ACSL5"	253
"ACSL6"	1524
"ACSM1"	5
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	3
"ACSM4"	0
"ACSM5"	99
"ACSM6"	0
"ACSS1"	874
"ACSS2"	358
"ACSS3"	593
"ACTA1"	8
"ACTA2"	83
"ACTA2-AS1"	90
"ACTB"	11918
"ACTBL2"	0
"ACTC1"	15
"ACTG1"	7476
"ACTG1P17"	15
"ACTG1P20"	48
"ACTG1P4"	147
"ACTG2"	3
"ACTL10"	3
"ACTL6A"	61
"ACTL6B"	192
"ACTL7A"	0
"ACTL7B"	1
"ACTL8"	0
"ACTL9"	0
"ACTN1"	1773
"ACTN1-AS1"	0
"ACTN2"	568
"ACTN3"	4
"ACTN4"	1973
"ACTR10"	207
"ACTR1A"	1257
"ACTR1B"	824
"ACTR2"	1471
"ACTR3"	565
"ACTR3B"	314
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	131
"ACTR5"	147
"ACTR6"	114
"ACTR8"	324
"ACTRT1"	4
"ACTRT2"	0
"ACTRT3"	12
"ACVR1"	157
"ACVR1B"	740
"ACVR1C"	109
"ACVR2A"	268
"ACVR2B"	559
"ACVR2B-AS1"	34
"ACVRL1"	113
"ACY1"	42
"ACY3"	1
"ACYP1"	70
"ACYP2"	177
"ADA"	36
"ADA2"	135
"ADAD1"	0
"ADAD2"	4
"ADAL"	156
"ADAM10"	730
"ADAM11"	1127
"ADAM12"	106
"ADAM15"	566
"ADAM17"	412
"ADAM18"	0
"ADAM19"	208
"ADAM1A"	135
"ADAM2"	0
