gene/TE	../../BAM/CGND_12922/HRA-00400_PE.bam
"A1BG"	43
"A1BG-AS1"	110
"A1CF"	1
"A2M"	1794
"A2M-AS1"	85
"A2ML1"	42
"A2MP1"	0
"A3GALT2"	3
"A4GALT"	2
"A4GNT"	0
"AA06"	46
"AAAS"	178
"AACS"	1181
"AACSP1"	7
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	4
"AADAT"	325
"AAED1"	75
"AAGAB"	1375
"AAK1"	11764
"AAMDC"	66
"AAMP"	1131
"AANAT"	5
"AAR2"	235
"AARD"	17
"AARS"	6831
"AARS2"	576
"AARSD1"	212
"AASDH"	820
"AASDHPPT"	2984
"AASS"	506
"AATBC"	2
"AATF"	543
"AATK"	3203
"ABALON"	8
"ABAT"	7434
"ABCA1"	550
"ABCA10"	792
"ABCA11P"	323
"ABCA12"	17
"ABCA13"	1
"ABCA17P"	93
"ABCA2"	8303
"ABCA3"	2427
"ABCA4"	6
"ABCA5"	3722
"ABCA6"	687
"ABCA7"	183
"ABCA8"	1726
"ABCA9"	619
"ABCA9-AS1"	0
"ABCB1"	252
"ABCB10"	407
"ABCB11"	6
"ABCB4"	11
"ABCB5"	0
"ABCB6"	337
"ABCB7"	543
"ABCB8"	415
"ABCB9"	432
"ABCC1"	474
"ABCC10"	196
"ABCC11"	27
"ABCC12"	74
"ABCC13"	7
"ABCC2"	19
"ABCC3"	8
"ABCC4"	255
"ABCC5"	1802
"ABCC5-AS1"	1
"ABCC6"	5
"ABCC6P1"	13
"ABCC6P2"	2
"ABCC8"	527
"ABCC9"	309
"ABCD1"	31
"ABCD2"	1206
"ABCD3"	1496
"ABCD4"	235
"ABCE1"	1475
"ABCF1"	732
"ABCF2"	1214
"ABCF3"	983
"ABCG1"	509
"ABCG2"	624
"ABCG4"	446
"ABCG5"	15
"ABCG8"	43
"ABHD1"	10
"ABHD10"	1302
"ABHD11"	114
"ABHD11-AS1"	0
"ABHD12"	1995
"ABHD12B"	181
"ABHD13"	653
"ABHD14A"	313
"ABHD14A-ACY1"	184
"ABHD14B"	88
"ABHD15"	69
"ABHD16A"	527
"ABHD16B"	0
"ABHD17A"	2889
"ABHD17B"	1043
"ABHD17C"	303
"ABHD18"	410
"ABHD2"	4060
"ABHD3"	127
"ABHD4"	109
"ABHD5"	509
"ABHD6"	834
"ABHD8"	1664
"ABI1"	1533
"ABI2"	7548
"ABI3"	33
"ABI3BP"	63
"ABL1"	938
"ABL2"	2316
"ABLIM1"	5849
"ABLIM2"	2243
"ABLIM3"	780
"ABO"	8
"ABR"	9452
"ABRA"	13
"ABRACL"	162
"ABRAXAS1"	69
"ABRAXAS2"	504
"ABT1"	213
"ABTB1"	740
"ABTB2"	287
"ACAA1"	728
"ACAA2"	412
"ACACA"	6556
"ACACB"	392
"ACAD10"	272
"ACAD11"	452
"ACAD8"	418
"ACAD9"	738
"ACADL"	55
"ACADM"	1262
"ACADS"	121
"ACADSB"	1640
"ACADVL"	1059
"ACAN"	169
"ACAP1"	6
"ACAP2"	1514
"ACAP3"	1457
"ACAT1"	883
"ACAT2"	842
"ACBD3"	1183
"ACBD3-AS1"	0
"ACBD4"	182
"ACBD5"	2250
"ACBD6"	407
"ACBD7"	1345
"ACBD7-DCLRE1CP1"	105
"ACCS"	64
"ACCSL"	0
"ACD"	194
"ACE"	111
"ACE2"	4
"ACER1"	1
"ACER2"	143
"ACER3"	1426
"ACHE"	583
"ACIN1"	1384
"ACKR1"	81
"ACKR2"	9
"ACKR3"	26
"ACKR4"	3
"ACLY"	2450
"ACMSD"	0
"ACO1"	643
"ACO2"	6149
"ACOD1"	1
"ACOT1"	133
"ACOT11"	190
"ACOT12"	2
"ACOT13"	596
"ACOT2"	280
"ACOT4"	70
"ACOT6"	0
"ACOT7"	2036
"ACOT8"	449
"ACOT9"	549
"ACOX1"	1885
"ACOX2"	33
"ACOX3"	381
"ACOXL"	0
"ACOXL-AS1"	17
"ACP1"	1454
"ACP2"	402
"ACP4"	0
"ACP5"	4
"ACP6"	162
"ACP7"	43
"ACPP"	8
"ACR"	4
"ACRBP"	4
"ACRV1"	24
"ACSBG1"	652
"ACSBG2"	0
"ACSF2"	88
"ACSF3"	206
"ACSL1"	1180
"ACSL3"	6318
"ACSL4"	2294
"ACSL5"	30
"ACSL6"	6520
"ACSM1"	5
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	2
"ACSM4"	0
"ACSM5"	56
"ACSM6"	0
"ACSS1"	586
"ACSS2"	671
"ACSS3"	235
"ACTA1"	10
"ACTA2"	24
"ACTA2-AS1"	222
"ACTB"	23479
"ACTBL2"	0
"ACTC1"	20
"ACTG1"	12120
"ACTG1P17"	3
"ACTG1P20"	28
"ACTG1P4"	58
"ACTG2"	0
"ACTL10"	4
"ACTL6A"	88
"ACTL6B"	490
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	3
"ACTL9"	0
"ACTN1"	1604
"ACTN1-AS1"	2
"ACTN2"	1512
"ACTN3"	4
