gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00351_PE.bam
"A1BG"	32
"A1BG-AS1"	99
"A1CF"	0
"A2M"	2523
"A2M-AS1"	71
"A2ML1"	197
"A2MP1"	3
"A3GALT2"	3
"A4GALT"	14
"A4GNT"	2
"AA06"	11
"AAAS"	164
"AACS"	884
"AACSP1"	5
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	302
"AAED1"	93
"AAGAB"	1274
"AAK1"	11871
"AAMDC"	78
"AAMP"	1238
"AANAT"	2
"AAR2"	247
"AARD"	23
"AARS"	5041
"AARS2"	399
"AARSD1"	188
"AASDH"	1069
"AASDHPPT"	3723
"AASS"	730
"AATBC"	0
"AATF"	608
"AATK"	2263
"ABALON"	3
"ABAT"	9002
"ABCA1"	1212
"ABCA10"	632
"ABCA11P"	286
"ABCA12"	14
"ABCA13"	6
"ABCA17P"	65
"ABCA2"	6807
"ABCA3"	2202
"ABCA4"	10
"ABCA5"	3778
"ABCA6"	628
"ABCA7"	109
"ABCA8"	1340
"ABCA9"	491
"ABCA9-AS1"	0
"ABCB1"	307
"ABCB10"	374
"ABCB11"	3
"ABCB4"	17
"ABCB5"	0
"ABCB6"	307
"ABCB7"	635
"ABCB8"	318
"ABCB9"	383
"ABCC1"	389
"ABCC10"	115
"ABCC11"	31
"ABCC12"	44
"ABCC13"	5
"ABCC2"	10
"ABCC3"	11
"ABCC4"	520
"ABCC5"	1353
"ABCC5-AS1"	0
"ABCC6"	10
"ABCC6P1"	1
"ABCC6P2"	1
"ABCC8"	488
"ABCC9"	733
"ABCD1"	48
"ABCD2"	1827
"ABCD3"	2225
"ABCD4"	199
"ABCE1"	1789
"ABCF1"	783
"ABCF2"	1122
"ABCF3"	904
"ABCG1"	688
"ABCG2"	563
"ABCG4"	360
"ABCG5"	7
"ABCG8"	25
"ABHD1"	14
"ABHD10"	1329
"ABHD11"	110
"ABHD11-AS1"	0
"ABHD12"	1839
"ABHD12B"	146
"ABHD13"	1299
"ABHD14A"	330
"ABHD14A-ACY1"	189
"ABHD14B"	127
"ABHD15"	115
"ABHD16A"	540
"ABHD16B"	0
"ABHD17A"	2367
