gene/TE	../../BAM/CGND_13096/HRA-01236_PE.bam
"A1BG"	62
"A1BG-AS1"	175
"A1CF"	0
"A2M"	3614
"A2M-AS1"	94
"A2ML1"	128
"A2MP1"	3
"A3GALT2"	3
"A4GALT"	143
"A4GNT"	0
"AA06"	71
"AAAS"	255
"AACS"	1273
"AACSP1"	26
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	324
"AAED1"	78
"AAGAB"	967
"AAK1"	8701
"AAMDC"	76
"AAMP"	1107
"AANAT"	4
"AAR2"	265
"AARD"	14
"AARS"	4904
"AARS2"	610
"AARSD1"	185
"AASDH"	489
"AASDHPPT"	1919
"AASS"	846
"AATBC"	5
"AATF"	498
"AATK"	4751
"ABALON"	1
"ABAT"	6647
"ABCA1"	659
"ABCA10"	532
"ABCA11P"	400
"ABCA12"	13
"ABCA13"	8
"ABCA17P"	121
"ABCA2"	13682
"ABCA3"	3914
"ABCA4"	33
"ABCA5"	2701
"ABCA6"	442
"ABCA7"	445
"ABCA8"	716
"ABCA9"	443
"ABCA9-AS1"	2
"ABCB1"	631
"ABCB10"	389
"ABCB11"	6
"ABCB4"	16
"ABCB5"	1
"ABCB6"	518
"ABCB7"	412
"ABCB8"	800
"ABCB9"	666
"ABCC1"	564
"ABCC10"	438
"ABCC11"	46
"ABCC12"	48
"ABCC13"	6
"ABCC2"	15
"ABCC3"	43
"ABCC4"	334
"ABCC5"	2313
"ABCC5-AS1"	0
"ABCC6"	24
"ABCC6P1"	13
"ABCC6P2"	4
"ABCC8"	1133
"ABCC9"	887
"ABCD1"	72
"ABCD2"	563
"ABCD3"	1007
"ABCD4"	589
"ABCE1"	1027
"ABCF1"	769
"ABCF2"	1044
"ABCF3"	877
"ABCG1"	674
"ABCG2"	817
"ABCG4"	492
"ABCG5"	18
"ABCG8"	59
"ABHD1"	26
"ABHD10"	587
"ABHD11"	141
"ABHD11-AS1"	0
"ABHD12"	1540
"ABHD12B"	128
"ABHD13"	488
"ABHD14A"	248
"ABHD14A-ACY1"	155
"ABHD14B"	155
"ABHD15"	78
"ABHD16A"	453
"ABHD16B"	0
"ABHD17A"	1561
"ABHD17B"	634
"ABHD17C"	286
"ABHD18"	474
"ABHD2"	5599
"ABHD3"	134
"ABHD4"	377
"ABHD5"	450
"ABHD6"	582
"ABHD8"	1289
"ABI1"	1802
"ABI2"	7243
"ABI3"	117
"ABI3BP"	266
"ABL1"	1373
"ABL2"	2177
"ABLIM1"	7071
"ABLIM2"	2000
"ABLIM3"	1050
"ABO"	32
"ABR"	11986
"ABRA"	9
"ABRACL"	75
"ABRAXAS1"	86
"ABRAXAS2"	424
"ABT1"	167
"ABTB1"	859
"ABTB2"	129
"ACAA1"	809
"ACAA2"	530
"ACACA"	5191
"ACACB"	1151
"ACAD10"	460
"ACAD11"	572
"ACAD8"	422
"ACAD9"	761
"ACADL"	81
"ACADM"	867
"ACADS"	256
"ACADSB"	1576
"ACADVL"	1547
"ACAN"	146
"ACAP1"	9
"ACAP2"	1561
"ACAP3"	2241
"ACAT1"	645
"ACAT2"	684
"ACBD3"	711
"ACBD3-AS1"	0
"ACBD4"	320
"ACBD5"	1576
"ACBD6"	354
"ACBD7"	1939
"ACBD7-DCLRE1CP1"	148
"ACCS"	206
"ACCSL"	3
"ACD"	225
"ACE"	180
"ACE2"	6
"ACER1"	0
"ACER2"	154
"ACER3"	1000
"ACHE"	387
"ACIN1"	1918
"ACKR1"	171
"ACKR2"	30
"ACKR3"	150
"ACKR4"	1
"ACLY"	2492
"ACMSD"	0
"ACO1"	864
"ACO2"	6089
"ACOD1"	0
"ACOT1"	35
"ACOT11"	506
"ACOT12"	10
"ACOT13"	350
"ACOT2"	282
"ACOT4"	96
"ACOT6"	3
"ACOT7"	1651
"ACOT8"	303
"ACOT9"	475
"ACOX1"	2501
"ACOX2"	64
"ACOX3"	667
"ACOXL"	1
"ACOXL-AS1"	24
"ACP1"	880
"ACP2"	453
"ACP4"	0
"ACP5"	10
"ACP6"	241
"ACP7"	39
"ACPP"	10
"ACR"	11
"ACRBP"	11
"ACRV1"	29
"ACSBG1"	1268
"ACSBG2"	4
"ACSF2"	121
"ACSF3"	324
"ACSL1"	1149
"ACSL3"	3893
"ACSL4"	1506
"ACSL5"	230
"ACSL6"	3826
"ACSM1"	8
"ACSM2A"	1
"ACSM2B"	0
"ACSM3"	5
"ACSM4"	0
"ACSM5"	104
"ACSM6"	0
"ACSS1"	1184
"ACSS2"	648
"ACSS3"	690
"ACTA1"	11
"ACTA2"	94
"ACTA2-AS1"	187
"ACTB"	31841
"ACTBL2"	0
"ACTC1"	29
"ACTG1"	15439
"ACTG1P17"	13
"ACTG1P20"	60
"ACTG1P4"	206
"ACTG2"	1
"ACTL10"	3
"ACTL6A"	90
"ACTL6B"	566
"ACTL7A"	0
"ACTL7B"	3
"ACTL8"	0
"ACTL9"	0
"ACTN1"	2436
"ACTN1-AS1"	2
"ACTN2"	1412
"ACTN3"	4
"ACTN4"	3138
"ACTR10"	945
"ACTR1A"	2929
"ACTR1B"	1985
"ACTR2"	4977
"ACTR3"	1595
"ACTR3B"	830
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	221
"ACTR5"	211
"ACTR6"	447
"ACTR8"	581
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	21
"ACVR1"	392
"ACVR1B"	1651
"ACVR1C"	604
"ACVR2A"	763
"ACVR2B"	1142
"ACVR2B-AS1"	49
"ACVRL1"	231
"ACY1"	59
"ACY3"	20
"ACYP1"	207
"ACYP2"	340
"ADA"	42
"ADA2"	215
"ADAD1"	0
"ADAD2"	11
"ADAL"	372
"ADAM10"	1556
"ADAM11"	1756
"ADAM12"	74
"ADAM15"	690
"ADAM17"	617
"ADAM18"	0
"ADAM19"	470
"ADAM1A"	126
"ADAM2"	0
"ADAM20"	163
"ADAM20P1"	184
"ADAM21"	4
"ADAM21P1"	0
"ADAM22"	5301
"ADAM23"	3656
"ADAM28"	182
"ADAM29"	3
"ADAM30"	0
"ADAM32"	176
"ADAM33"	98
"ADAM3A"	0
"ADAM3B"	2
"ADAM5"	2
"ADAM6"	0
"ADAM7"	0
"ADAM8"	63
"ADAM9"	1091
"ADAMDEC1"	0
"ADAMTS1"	996
"ADAMTS10"	739
"ADAMTS12"	16
"ADAMTS13"	325
"ADAMTS14"	169
"ADAMTS15"	21
