gene/TE	../../BAM/CGND_13043/HRA-00529_PE.bam
"A1BG"	31
"A1BG-AS1"	142
"A1CF"	0
"A2M"	1526
"A2M-AS1"	108
"A2ML1"	122
"A2MP1"	2
"A3GALT2"	1
"A4GALT"	139
"A4GNT"	0
"AA06"	34
"AAAS"	278
"AACS"	1005
"AACSP1"	25
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	252
"AAED1"	61
"AAGAB"	710
"AAK1"	8332
"AAMDC"	79
"AAMP"	946
"AANAT"	1
"AAR2"	244
"AARD"	9
"AARS"	4644
"AARS2"	449
"AARSD1"	121
"AASDH"	649
"AASDHPPT"	1912
"AASS"	629
"AATBC"	5
"AATF"	499
"AATK"	2535
"ABALON"	3
"ABAT"	6263
"ABCA1"	901
"ABCA10"	521
"ABCA11P"	175
"ABCA12"	13
"ABCA13"	2
"ABCA17P"	129
"ABCA2"	9845
"ABCA3"	2848
"ABCA4"	14
"ABCA5"	1990
"ABCA6"	485
"ABCA7"	299
"ABCA8"	1187
"ABCA9"	430
"ABCA9-AS1"	0
"ABCB1"	218
"ABCB10"	332
"ABCB11"	5
"ABCB4"	9
"ABCB5"	0
"ABCB6"	472
"ABCB7"	478
"ABCB8"	519
"ABCB9"	384
"ABCC1"	431
"ABCC10"	322
"ABCC11"	17
"ABCC12"	47
"ABCC13"	2
"ABCC2"	30
"ABCC3"	7
"ABCC4"	336
"ABCC5"	2440
"ABCC5-AS1"	0
"ABCC6"	8
"ABCC6P1"	13
"ABCC6P2"	2
"ABCC8"	832
"ABCC9"	1047
"ABCD1"	61
"ABCD2"	612
"ABCD3"	985
"ABCD4"	548
"ABCE1"	975
"ABCF1"	696
"ABCF2"	975
"ABCF3"	703
"ABCG1"	639
"ABCG2"	190
"ABCG4"	303
"ABCG5"	13
"ABCG8"	35
"ABHD1"	26
"ABHD10"	498
"ABHD11"	67
"ABHD11-AS1"	0
"ABHD12"	1136
"ABHD12B"	86
"ABHD13"	627
"ABHD14A"	219
"ABHD14A-ACY1"	112
"ABHD14B"	83
"ABHD15"	77
"ABHD16A"	484
"ABHD16B"	0
"ABHD17A"	1526
"ABHD17B"	769
"ABHD17C"	349
"ABHD18"	391
"ABHD2"	4757
"ABHD3"	154
"ABHD4"	406
"ABHD5"	519
"ABHD6"	633
"ABHD8"	1278
"ABI1"	1816
"ABI2"	6248
"ABI3"	120
"ABI3BP"	123
"ABL1"	1149
"ABL2"	2097
"ABLIM1"	6585
"ABLIM2"	1547
"ABLIM3"	783
"ABO"	30
"ABR"	9403
"ABRA"	3
"ABRACL"	80
"ABRAXAS1"	63
"ABRAXAS2"	401
"ABT1"	132
"ABTB1"	666
"ABTB2"	155
"ACAA1"	586
"ACAA2"	544
"ACACA"	4708
"ACACB"	1200
"ACAD10"	313
"ACAD11"	392
"ACAD8"	394
"ACAD9"	521
"ACADL"	53
"ACADM"	735
"ACADS"	204
"ACADSB"	862
"ACADVL"	1573
"ACAN"	232
"ACAP1"	10
"ACAP2"	1448
"ACAP3"	1689
"ACAT1"	648
"ACAT2"	354
"ACBD3"	769
"ACBD3-AS1"	1
"ACBD4"	166
"ACBD5"	1771
"ACBD6"	257
"ACBD7"	2030
"ACBD7-DCLRE1CP1"	138
"ACCS"	86
"ACCSL"	0
"ACD"	181
"ACE"	118
"ACE2"	3
"ACER1"	0
"ACER2"	199
"ACER3"	1184
"ACHE"	340
"ACIN1"	1907
"ACKR1"	123
"ACKR2"	28
"ACKR3"	125
"ACKR4"	0
"ACLY"	1776
"ACMSD"	0
"ACO1"	839
"ACO2"	4786
"ACOD1"	0
"ACOT1"	54
"ACOT11"	310
"ACOT12"	4
"ACOT13"	425
"ACOT2"	218
"ACOT4"	33
"ACOT6"	4
"ACOT7"	1182
"ACOT8"	258
"ACOT9"	344
"ACOX1"	2284
"ACOX2"	83
"ACOX3"	439
"ACOXL"	0
"ACOXL-AS1"	12
"ACP1"	769
"ACP2"	258
"ACP4"	0
"ACP5"	1
"ACP6"	192
"ACP7"	28
"ACPP"	21
"ACR"	4
"ACRBP"	6
"ACRV1"	14
"ACSBG1"	1322
"ACSBG2"	0
"ACSF2"	131
"ACSF3"	229
"ACSL1"	1348
"ACSL3"	4505
"ACSL4"	1769
"ACSL5"	227
"ACSL6"	3106
"ACSM1"	6
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	0
"ACSM4"	0
"ACSM5"	57
"ACSM6"	0
"ACSS1"	1007
"ACSS2"	553
"ACSS3"	802
"ACTA1"	3
"ACTA2"	55
"ACTA2-AS1"	202
"ACTB"	25268
"ACTBL2"	0
"ACTC1"	13
"ACTG1"	9927
"ACTG1P17"	6
"ACTG1P20"	63
"ACTG1P4"	94
"ACTG2"	0
"ACTL10"	4
"ACTL6A"	137
"ACTL6B"	412
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	3
"ACTL9"	0
"ACTN1"	2485
"ACTN1-AS1"	3
"ACTN2"	1174
"ACTN3"	1
"ACTN4"	2855
"ACTR10"	913
"ACTR1A"	2162
"ACTR1B"	1155
"ACTR2"	5510
"ACTR3"	1766
"ACTR3B"	763
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	235
"ACTR5"	165
"ACTR6"	515
"ACTR8"	646
"ACTRT1"	1
"ACTRT2"	0
"ACTRT3"	29
"ACVR1"	301
"ACVR1B"	1390
"ACVR1C"	604
"ACVR2A"	768
"ACVR2B"	1027
"ACVR2B-AS1"	13
"ACVRL1"	131
"ACY1"	30
"ACY3"	5
"ACYP1"	145
"ACYP2"	396
"ADA"	47
"ADA2"	228
"ADAD1"	0
"ADAD2"	10
"ADAL"	271
"ADAM10"	1900
"ADAM11"	1109
"ADAM12"	154
"ADAM15"	339
"ADAM17"	695
"ADAM18"	0
"ADAM19"	255
"ADAM1A"	115
"ADAM2"	0
"ADAM20"	163
"ADAM20P1"	161
"ADAM21"	10
"ADAM21P1"	0
"ADAM22"	4816
"ADAM23"	2827
"ADAM28"	259
"ADAM29"	4
"ADAM30"	0
"ADAM32"	244
"ADAM33"	63
"ADAM3A"	0
"ADAM3B"	4
"ADAM5"	10
"ADAM6"	0
"ADAM7"	0
"ADAM8"	42
"ADAM9"	1243
"ADAMDEC1"	0
"ADAMTS1"	807
"ADAMTS10"	414
"ADAMTS12"	4
"ADAMTS13"	193
"ADAMTS14"	26
"ADAMTS15"	13
"ADAMTS16"	87
"ADAMTS17"	152
"ADAMTS18"	70
"ADAMTS19"	283
"ADAMTS19-AS1"	13
"ADAMTS2"	180
"ADAMTS20"	9
"ADAMTS3"	191
"ADAMTS4"	303
"ADAMTS5"	52
"ADAMTS6"	47
"ADAMTS7"	27
"ADAMTS7P1"	70
"ADAMTS8"	219
"ADAMTS9"	1294
"ADAMTS9-AS1"	8
"ADAMTS9-AS2"	119
"ADAMTSL1"	87
"ADAMTSL2"	361
"ADAMTSL3"	250
"ADAMTSL4"	33
"ADAMTSL4-AS1"	16
"ADAMTSL5"	14
"ADAP1"	1426
"ADAP2"	100
"ADAR"	6832
"ADARB1"	1361
"ADARB2"	1272
"ADARB2-AS1"	3
"ADAT1"	562
"ADAT2"	115
