gene/TE	../../STAR_v252_mapping/CGND_12952/HRA-00773_PE.bam
"A1BG"	30
"A1BG-AS1"	100
"A1CF"	0
"A2M"	2675
"A2M-AS1"	90
"A2ML1"	91
"A2MP1"	4
"A3GALT2"	2
"A4GALT"	77
"A4GNT"	0
"AA06"	32
"AAAS"	279
"AACS"	756
"AACSP1"	17
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	302
"AAED1"	81
"AAGAB"	515
"AAK1"	9473
"AAMDC"	69
"AAMP"	609
"AANAT"	6
"AAR2"	157
"AARD"	10
"AARS"	3714
"AARS2"	406
"AARSD1"	114
"AASDH"	546
"AASDHPPT"	1526
"AASS"	555
"AATBC"	3
"AATF"	334
"AATK"	2480
"ABALON"	4
"ABAT"	3866
"ABCA1"	625
"ABCA10"	1197
"ABCA11P"	210
"ABCA12"	8
"ABCA13"	4
"ABCA17P"	118
"ABCA2"	6505
"ABCA3"	2447
"ABCA4"	17
"ABCA5"	2779
"ABCA6"	765
"ABCA7"	746
"ABCA8"	586
"ABCA9"	751
"ABCA9-AS1"	1
"ABCB1"	471
"ABCB10"	365
"ABCB11"	0
"ABCB4"	14
"ABCB5"	0
"ABCB6"	451
"ABCB7"	414
"ABCB8"	657
"ABCB9"	560
"ABCC1"	510
"ABCC10"	437
"ABCC11"	8
"ABCC12"	36
"ABCC13"	1
"ABCC2"	31
"ABCC3"	74
"ABCC4"	252
"ABCC5"	2555
"ABCC5-AS1"	1
"ABCC6"	26
"ABCC6P1"	5
"ABCC6P2"	0
"ABCC8"	724
"ABCC9"	728
"ABCD1"	59
"ABCD2"	552
"ABCD3"	690
"ABCD4"	590
"ABCE1"	852
"ABCF1"	563
"ABCF2"	724
"ABCF3"	679
"ABCG1"	694
"ABCG2"	884
"ABCG4"	404
"ABCG5"	9
"ABCG8"	40
"ABHD1"	5
"ABHD10"	547
"ABHD11"	109
"ABHD11-AS1"	0
"ABHD12"	759
"ABHD12B"	31
"ABHD13"	732
"ABHD14A"	164
"ABHD14A-ACY1"	103
"ABHD14B"	126
"ABHD15"	86
"ABHD16A"	422
"ABHD16B"	0
"ABHD17A"	1151
"ABHD17B"	571
"ABHD17C"	241
"ABHD18"	492
"ABHD2"	2847
"ABHD3"	149
"ABHD4"	258
"ABHD5"	458
"ABHD6"	537
"ABHD8"	924
"ABI1"	1055
"ABI2"	4188
"ABI3"	93
"ABI3BP"	76
"ABL1"	857
"ABL2"	1822
"ABLIM1"	4329
"ABLIM2"	1804
"ABLIM3"	549
"ABO"	20
"ABR"	6348
"ABRA"	6
"ABRACL"	101
"ABRAXAS1"	47
"ABRAXAS2"	292
"ABT1"	120
"ABTB1"	587
"ABTB2"	146
"ACAA1"	460
"ACAA2"	190
"ACACA"	3161
"ACACB"	724
"ACAD10"	335
"ACAD11"	622
"ACAD8"	414
"ACAD9"	462
"ACADL"	26
"ACADM"	612
"ACADS"	84
"ACADSB"	842
"ACADVL"	1546
"ACAN"	263
"ACAP1"	10
"ACAP2"	1553
"ACAP3"	1897
"ACAT1"	446
"ACAT2"	286
"ACBD3"	602
"ACBD3-AS1"	0
"ACBD4"	211
"ACBD5"	1233
"ACBD6"	262
"ACBD7"	334
"ACBD7-DCLRE1CP1"	21
"ACCS"	68
"ACCSL"	2
"ACD"	218
"ACE"	129
"ACE2"	23
"ACER1"	0
"ACER2"	143
"ACER3"	802
"ACHE"	262
"ACIN1"	1692
"ACKR1"	226
"ACKR2"	14
"ACKR3"	59
"ACKR4"	5
"ACLY"	1565
"ACMSD"	0
"ACO1"	670
"ACO2"	2765
"ACOD1"	0
"ACOT1"	29
"ACOT11"	444
"ACOT12"	0
"ACOT13"	302
"ACOT2"	146
"ACOT4"	17
