gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00358_PE.bam
"A1BG"	14
"A1BG-AS1"	41
"A1CF"	0
"A2M"	2185
"A2M-AS1"	105
"A2ML1"	198
"A2MP1"	4
"A3GALT2"	0
"A4GALT"	24
"A4GNT"	0
"AA06"	41
"AAAS"	132
"AACS"	635
"AACSP1"	7
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	299
"AAED1"	73
"AAGAB"	632
"AAK1"	8870
"AAMDC"	68
"AAMP"	539
"AANAT"	1
"AAR2"	165
"AARD"	17
"AARS"	3112
"AARS2"	252
"AARSD1"	88
"AASDH"	587
"AASDHPPT"	1707
"AASS"	707
"AATBC"	2
"AATF"	353
"AATK"	2159
"ABALON"	4
"ABAT"	4107
"ABCA1"	1292
"ABCA10"	636
"ABCA11P"	209
"ABCA12"	19
"ABCA13"	3
"ABCA17P"	59
"ABCA2"	6780
"ABCA3"	1621
"ABCA4"	17
"ABCA5"	2624
"ABCA6"	588
"ABCA7"	154
"ABCA8"	1226
"ABCA9"	535
"ABCA9-AS1"	1
"ABCB1"	254
"ABCB10"	322
"ABCB11"	6
"ABCB4"	8
"ABCB5"	0
"ABCB6"	217
"ABCB7"	422
"ABCB8"	243
"ABCB9"	209
"ABCC1"	349
"ABCC10"	138
"ABCC11"	17
"ABCC12"	11
"ABCC13"	0
"ABCC2"	33
"ABCC3"	11
"ABCC4"	271
"ABCC5"	1570
"ABCC5-AS1"	0
"ABCC6"	7
"ABCC6P1"	10
"ABCC6P2"	3
"ABCC8"	346
"ABCC9"	1007
"ABCD1"	35
"ABCD2"	900
"ABCD3"	1078
"ABCD4"	256
"ABCE1"	1043
"ABCF1"	417
"ABCF2"	633
"ABCF3"	597
"ABCG1"	563
"ABCG2"	404
"ABCG4"	176
"ABCG5"	6
"ABCG8"	32
"ABHD1"	13
"ABHD10"	624
"ABHD11"	61
"ABHD11-AS1"	0
"ABHD12"	862
"ABHD12B"	71
"ABHD13"	832
"ABHD14A"	119
"ABHD14A-ACY1"	78
"ABHD14B"	83
"ABHD15"	113
"ABHD16A"	288
"ABHD16B"	0
"ABHD17A"	1052
"ABHD17B"	781
"ABHD17C"	283
"ABHD18"	400
"ABHD2"	4012
"ABHD3"	108
"ABHD4"	212
"ABHD5"	445
"ABHD6"	570
"ABHD8"	636
"ABI1"	1444
"ABI2"	4612
"ABI3"	46
"ABI3BP"	177
"ABL1"	904
"ABL2"	1994
"ABLIM1"	6081
"ABLIM2"	800
"ABLIM3"	590
"ABO"	10
"ABR"	4648
"ABRA"	5
"ABRACL"	40
"ABRAXAS1"	70
"ABRAXAS2"	359
"ABT1"	94
"ABTB1"	271
"ABTB2"	130
"ACAA1"	369
"ACAA2"	395
"ACACA"	4512
"ACACB"	681
"ACAD10"	224
"ACAD11"	531
"ACAD8"	299
"ACAD9"	385
"ACADL"	36
"ACADM"	793
"ACADS"	106
"ACADSB"	1038
"ACADVL"	938
"ACAN"	125
"ACAP1"	3
"ACAP2"	1512
"ACAP3"	781
"ACAT1"	455
"ACAT2"	269
"ACBD3"	723
"ACBD3-AS1"	0
"ACBD4"	106
"ACBD5"	1697
"ACBD6"	209
"ACBD7"	1524
"ACBD7-DCLRE1CP1"	85
"ACCS"	48
"ACCSL"	2
"ACD"	80
"ACE"	60
"ACE2"	6
"ACER1"	3
"ACER2"	63
"ACER3"	1463
"ACHE"	137
"ACIN1"	1016
"ACKR1"	45
"ACKR2"	19
"ACKR3"	121
"ACKR4"	3
"ACLY"	1227
"ACMSD"	0
"ACO1"	632
"ACO2"	2692
"ACOD1"	0
"ACOT1"	133
"ACOT11"	235
"ACOT12"	4
"ACOT13"	337
"ACOT2"	194
"ACOT4"	29
"ACOT6"	0
"ACOT7"	621
"ACOT8"	166
"ACOT9"	291
"ACOX1"	1802
"ACOX2"	36
"ACOX3"	230
"ACOXL"	0
"ACOXL-AS1"	7
"ACP1"	581
"ACP2"	192
"ACP4"	0
"ACP5"	10
"ACP6"	144
"ACP7"	51
"ACPP"	1
"ACR"	3
"ACRBP"	5
"ACRV1"	10
"ACSBG1"	1150
"ACSBG2"	2
"ACSF2"	102
"ACSF3"	103
"ACSL1"	1461
"ACSL3"	3999
"ACSL4"	1463
"ACSL5"	108
"ACSL6"	4401
"ACSM1"	6
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	0
"ACSM5"	23
"ACSM6"	0
"ACSS1"	771
"ACSS2"	435
"ACSS3"	616
"ACTA1"	3
"ACTA2"	38
"ACTA2-AS1"	154
"ACTB"	11913
"ACTBL2"	0
"ACTC1"	7
"ACTG1"	6095
"ACTG1P17"	11
"ACTG1P20"	22
"ACTG1P4"	89
"ACTG2"	0
"ACTL10"	1
"ACTL6A"	124
"ACTL6B"	127
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	983
"ACTN1-AS1"	0
"ACTN2"	1104
"ACTN3"	0
"ACTN4"	1233
"ACTR10"	658
"ACTR1A"	1604
"ACTR1B"	721
"ACTR2"	5018
"ACTR3"	1705
"ACTR3B"	512
