gene/TE	../../BAM/CGND_13028/HRA-00612_PE.bam
"A1BG"	27
"A1BG-AS1"	121
"A1CF"	0
"A2M"	2592
"A2M-AS1"	157
"A2ML1"	152
"A2MP1"	2
"A3GALT2"	7
"A4GALT"	74
"A4GNT"	1
"AA06"	90
"AAAS"	277
"AACS"	1148
"AACSP1"	39
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	427
"AAED1"	98
"AAGAB"	816
"AAK1"	11296
"AAMDC"	86
"AAMP"	873
"AANAT"	5
"AAR2"	209
"AARD"	11
"AARS"	4822
"AARS2"	482
"AARSD1"	166
"AASDH"	721
"AASDHPPT"	2152
"AASS"	1053
"AATBC"	6
"AATF"	548
"AATK"	3568
"ABALON"	0
"ABAT"	5873
"ABCA1"	1152
"ABCA10"	967
"ABCA11P"	384
"ABCA12"	18
"ABCA13"	10
"ABCA17P"	149
"ABCA2"	11327
"ABCA3"	3002
"ABCA4"	17
"ABCA5"	4026
"ABCA6"	817
"ABCA7"	273
"ABCA8"	1561
"ABCA9"	798
"ABCA9-AS1"	0
"ABCB1"	429
"ABCB10"	490
"ABCB11"	11
"ABCB4"	17
"ABCB5"	0
"ABCB6"	417
"ABCB7"	473
"ABCB8"	632
"ABCB9"	508
"ABCC1"	607
"ABCC10"	367
"ABCC11"	37
"ABCC12"	63
"ABCC13"	1
"ABCC2"	16
"ABCC3"	32
"ABCC4"	393
"ABCC5"	2590
"ABCC5-AS1"	0
"ABCC6"	22
"ABCC6P1"	9
"ABCC6P2"	1
"ABCC8"	1344
"ABCC9"	1645
"ABCD1"	64
"ABCD2"	777
"ABCD3"	1348
"ABCD4"	601
"ABCE1"	1357
"ABCF1"	706
"ABCF2"	1086
"ABCF3"	874
"ABCG1"	775
"ABCG2"	385
"ABCG4"	366
"ABCG5"	25
"ABCG8"	92
"ABHD1"	23
"ABHD10"	674
"ABHD11"	111
"ABHD11-AS1"	0
"ABHD12"	1229
"ABHD12B"	154
"ABHD13"	929
"ABHD14A"	251
"ABHD14A-ACY1"	157
"ABHD14B"	182
"ABHD15"	118
"ABHD16A"	466
"ABHD16B"	0
"ABHD17A"	1264
"ABHD17B"	916
"ABHD17C"	359
"ABHD18"	576
"ABHD2"	5627
"ABHD3"	140
"ABHD4"	252
"ABHD5"	645
"ABHD6"	643
"ABHD8"	1015
"ABI1"	2043
"ABI2"	7235
"ABI3"	48
"ABI3BP"	123
"ABL1"	1326
"ABL2"	2568
"ABLIM1"	6538
"ABLIM2"	1511
"ABLIM3"	945
"ABO"	9
"ABR"	9386
"ABRA"	5
"ABRACL"	102
"ABRAXAS1"	101
"ABRAXAS2"	475
"ABT1"	162
"ABTB1"	597
"ABTB2"	177
"ACAA1"	620
"ACAA2"	542
"ACACA"	5093
"ACACB"	1156
"ACAD10"	438
"ACAD11"	618
"ACAD8"	447
"ACAD9"	759
"ACADL"	56
"ACADM"	1015
"ACADS"	185
"ACADSB"	1590
"ACADVL"	1650
"ACAN"	81
"ACAP1"	9
"ACAP2"	2086
"ACAP3"	1723
"ACAT1"	744
"ACAT2"	395
"ACBD3"	930
"ACBD3-AS1"	0
"ACBD4"	247
"ACBD5"	1979
"ACBD6"	321
"ACBD7"	1507
"ACBD7-DCLRE1CP1"	113
"ACCS"	187
"ACCSL"	1
"ACD"	165
"ACE"	167
"ACE2"	6
"ACER1"	0
"ACER2"	184
"ACER3"	1415
"ACHE"	386
"ACIN1"	1868
"ACKR1"	231
"ACKR2"	27
"ACKR3"	112
"ACKR4"	0
"ACLY"	1902
"ACMSD"	0
"ACO1"	914
"ACO2"	4637
"ACOD1"	0
"ACOT1"	120
"ACOT11"	660
"ACOT12"	12
"ACOT13"	427
"ACOT2"	268
"ACOT4"	42
"ACOT6"	2
"ACOT7"	1388
"ACOT8"	253
"ACOT9"	506
"ACOX1"	2192
"ACOX2"	48
"ACOX3"	537
"ACOXL"	1
"ACOXL-AS1"	24
"ACP1"	868
"ACP2"	446
"ACP4"	1
"ACP5"	15
"ACP6"	272
"ACP7"	57
"ACPP"	11
"ACR"	3
"ACRBP"	11
"ACRV1"	15
"ACSBG1"	1235
"ACSBG2"	0
"ACSF2"	96
"ACSF3"	283
"ACSL1"	1345
"ACSL3"	5266
"ACSL4"	2300
"ACSL5"	301
"ACSL6"	4344
"ACSM1"	7
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	4
"ACSM4"	0
"ACSM5"	50
"ACSM6"	0
"ACSS1"	1481
"ACSS2"	592
"ACSS3"	790
"ACTA1"	9
"ACTA2"	63
"ACTA2-AS1"	307
"ACTB"	23696
"ACTBL2"	0
"ACTC1"	22
"ACTG1"	12018
"ACTG1P17"	11
"ACTG1P20"	66
"ACTG1P4"	217
"ACTG2"	0
"ACTL10"	4
"ACTL6A"	109
"ACTL6B"	389
"ACTL7A"	0
"ACTL7B"	2
"ACTL8"	5
"ACTL9"	0
"ACTN1"	2175
"ACTN1-AS1"	2
"ACTN2"	1506
"ACTN3"	4
"ACTN4"	2456
"ACTR10"	1033
"ACTR1A"	2544
"ACTR1B"	1286
"ACTR2"	6932
"ACTR3"	1945
"ACTR3B"	773
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	384
"ACTR5"	237
"ACTR6"	634
"ACTR8"	645
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	34
"ACVR1"	386
"ACVR1B"	1566
"ACVR1C"	727
"ACVR2A"	909
"ACVR2B"	1173
"ACVR2B-AS1"	24
"ACVRL1"	90
"ACY1"	54
"ACY3"	7
"ACYP1"	198
"ACYP2"	432
"ADA"	41
"ADA2"	321
"ADAD1"	1
"ADAD2"	10
"ADAL"	350
"ADAM10"	2589
"ADAM11"	1449
"ADAM12"	81
"ADAM15"	612
"ADAM17"	956
"ADAM18"	1
"ADAM19"	463
"ADAM1A"	199
"ADAM2"	0
"ADAM20"	301
"ADAM20P1"	324
"ADAM21"	12
"ADAM21P1"	0
"ADAM22"	6719
"ADAM23"	4716
"ADAM28"	201
"ADAM29"	15
"ADAM30"	0
"ADAM32"	300
"ADAM33"	39
"ADAM3A"	0
"ADAM3B"	2
"ADAM5"	5
"ADAM6"	0
"ADAM7"	0
"ADAM8"	33
"ADAM9"	1556
"ADAMDEC1"	0
"ADAMTS1"	558
"ADAMTS10"	455
"ADAMTS12"	16
"ADAMTS13"	302
"ADAMTS14"	195
"ADAMTS15"	12
"ADAMTS16"	156
"ADAMTS17"	272
"ADAMTS18"	222
"ADAMTS19"	314
"ADAMTS19-AS1"	24
"ADAMTS2"	218
"ADAMTS20"	12
"ADAMTS3"	243
"ADAMTS4"	653
"ADAMTS5"	49
"ADAMTS6"	105
"ADAMTS7"	21
"ADAMTS7P1"	74
"ADAMTS8"	190
"ADAMTS9"	733
"ADAMTS9-AS1"	12
"ADAMTS9-AS2"	171
"ADAMTSL1"	172
"ADAMTSL2"	359
"ADAMTSL3"	428
"ADAMTSL4"	45
"ADAMTSL4-AS1"	19
"ADAMTSL5"	29
"ADAP1"	1388
"ADAP2"	92
"ADAR"	7433
"ADARB1"	1442
"ADARB2"	1241
"ADARB2-AS1"	28
"ADAT1"	720
"ADAT2"	185
"ADAT3"	33
"ADCK1"	159
"ADCK2"	379
"ADCK5"	108
"ADCY1"	11285
"ADCY10"	111
"ADCY10P1"	381
"ADCY2"	4311
"ADCY3"	1332
"ADCY4"	27
"ADCY5"	2260
"ADCY6"	907
"ADCY7"	313
"ADCY8"	658
"ADCY9"	1126
"ADCYAP1"	353
"ADCYAP1R1"	4492
"ADD1"	7376
"ADD2"	4376
"ADD3"	8224
"ADD3-AS1"	67
"ADGB"	4
"ADGRA1"	757
"ADGRA1-AS1"	27
"ADGRA2"	287
"ADGRA3"	1522
"ADGRB1"	2112
"ADGRB2"	3753
"ADGRB3"	6809
"ADGRD1"	90
"ADGRD1-AS1"	0
"ADGRE1"	4
"ADGRE2"	93
"ADGRE3"	0
"ADGRE4P"	13
"ADGRE5"	115
"ADGRF1"	0
"ADGRF2"	1
"ADGRF3"	25
"ADGRF4"	4
"ADGRF5"	695
"ADGRG1"	2241
"ADGRG2"	5
"ADGRG3"	3
"ADGRG4"	9
"ADGRG5"	5
"ADGRG6"	82
"ADGRG7"	0
"ADGRL1"	5897
"ADGRL2"	3558
"ADGRL3"	6459
"ADGRL3-AS1"	1
"ADGRL4"	132
"ADGRV1"	7519
"ADH1A"	0
"ADH1B"	12
"ADH1C"	0
"ADH4"	2
"ADH5"	1492
"ADH6"	0
"ADH7"	0
"ADHFE1"	610
"ADI1"	581
"ADIG"	2
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	1032
"ADIPOR2"	2204
"ADIRF"	143
"ADK"	521
"ADM"	141
"ADM2"	2
"ADM5"	5
"ADNP"	2814
"ADNP-AS1"	38
"ADNP2"	865
"ADO"	980
"ADORA1"	798
"ADORA2A"	33
"ADORA2A-AS1"	0
"ADORA2B"	103
"ADORA3"	49
"ADPGK"	447
"ADPGK-AS1"	15
"ADPRH"	50
"ADPRHL1"	159
"ADPRHL2"	174
"ADPRM"	193
"ADRA1A"	980
"ADRA1B"	255
"ADRA1D"	56
"ADRA2A"	277
"ADRA2B"	14
"ADRA2C"	75
"ADRB1"	378
"ADRB2"	85
"ADRB3"	5
"ADRM1"	392
"ADSL"	289
"ADSS"	1276
"ADSSL1"	63
"ADTRP"	76
"AEBP1"	1019
"AEBP2"	1577
"AEN"	110
"AES"	4692
"AFAP1"	831
"AFAP1-AS1"	52
"AFAP1L1"	89
"AFAP1L2"	502
"AFDN"	4442
"AFDN-DT"	29
"AFF1"	2498
"AFF1-AS1"	107
"AFF2"	1135
"AFF3"	3078
"AFF4"	6555
"AFG1L"	409
"AFG3L1P"	304
"AFG3L2"	1326
"AFM"	0
"AFMID"	409
"AFP"	3
"AFTPH"	1732
"AGA"	148
"AGAP1"	7145
"AGAP1-IT1"	59
"AGAP11"	57
"AGAP12P"	236
"AGAP2"	6907
"AGAP2-AS1"	12
"AGAP3"	2580
"AGAP4"	494
"AGAP5"	159
"AGAP6"	394
"AGAP7P"	28
"AGAP9"	233
"AGBL1"	21
"AGBL1-AS1"	0
"AGBL2"	12
"AGBL3"	172
"AGBL4"	505
"AGBL4-IT1"	117
"AGBL5"	251
"AGBL5-AS1"	0
"AGER"	21
"AGFG1"	3373
"AGFG2"	554
"AGGF1"	1466
"AGK"	790
"AGL"	1901
"AGMAT"	52
"AGMO"	30
"AGO1"	2154
"AGO2"	2949
"AGO3"	1102
"AGO4"	1361
"AGPAT1"	1128
"AGPAT2"	112
"AGPAT3"	3178
"AGPAT4"	2003
"AGPAT4-IT1"	192
"AGPAT5"	1147
"AGPS"	1488
"AGR2"	1
"AGR3"	0
"AGRN"	1153
"AGRP"	0
"AGT"	2399
"AGTPBP1"	4575
"AGTR1"	1
"AGTR2"	0
"AGTRAP"	79
"AGXT"	0
"AGXT2"	0
"AHCTF1"	3550
"AHCTF1P1"	24
"AHCY"	535
"AHCYL1"	11782
"AHCYL2"	2815
"AHDC1"	1762
"AHI1"	3662
"AHNAK"	13043
"AHNAK2"	3919
"AHR"	722
"AHRR"	167
"AHSA1"	1242
"AHSA2P"	981
"AHSG"	7
"AHSP"	0
"AICDA"	0
"AIDA"	1256
"AIF1"	80
"AIF1L"	1959
"AIFM1"	355
"AIFM2"	187
"AIFM3"	866
"AIG1"	1002
"AIM2"	4
"AIMP1"	540
"AIMP2"	122
"AIP"	298
"AIPL1"	1
"AIRE"	39
"AIRN"	14
"AJAP1"	945
"AJM1"	938
"AJUBA"	16
"AK1"	527
"AK2"	1152
"AK3"	1425
"AK4"	2277
"AK5"	7081
"AK6"	209
"AK7"	67
"AK8"	36
"AK9"	685
"AKAIN1"	16
"AKAP1"	1289
"AKAP10"	1465
"AKAP11"	16344
"AKAP12"	8660
"AKAP13"	2311
"AKAP14"	3
"AKAP17A"	179
"AKAP2"	811
"AKAP3"	77
"AKAP4"	0
"AKAP5"	1316
"AKAP6"	11481
"AKAP7"	587
"AKAP8"	463
"AKAP8L"	1025
"AKAP9"	7197
"AKIP1"	136
"AKIRIN1"	1512
"AKIRIN2"	693
"AKNA"	488
"AKNAD1"	15
"AKR1A1"	359
"AKR1B1"	813
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	164
"AKR1C2"	92
"AKR1C3"	118
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	239
"AKR7A2"	679
"AKR7A2P1"	8
"AKR7A3"	63
"AKR7L"	26
"AKT1"	952
"AKT1S1"	346
"AKT2"	1021
"AKT3"	8740
"AKTIP"	1294
"ALAD"	1290
"ALAS1"	710
"ALAS2"	4
"ALB"	20
"ALCAM"	3026
"ALDH16A1"	94
"ALDH18A1"	547
"ALDH1A1"	1198
"ALDH1A2"	81
"ALDH1A3"	246
"ALDH1B1"	168
"ALDH1L1"	1593
"ALDH1L1-AS1"	0
"ALDH1L1-AS2"	56
"ALDH1L2"	710
"ALDH2"	3499
"ALDH3A1"	3
"ALDH3A2"	1960
"ALDH3B1"	41
"ALDH3B2"	0
"ALDH4A1"	1199
"ALDH5A1"	3025
"ALDH6A1"	4249
"ALDH7A1"	1533
"ALDH8A1"	151
"ALDH9A1"	1044
"ALDOA"	11389
"ALDOB"	7
"ALDOC"	8308
"ALG1"	236
"ALG10"	220
"ALG10B"	691
"ALG11"	379
"ALG12"	243
"ALG13"	1331
"ALG14"	97
"ALG1L"	18
"ALG1L2"	12
"ALG1L9P"	204
"ALG2"	392
"ALG3"	128
"ALG5"	237
"ALG6"	316
"ALG8"	272
"ALG9"	800
"ALK"	172
"ALKAL1"	2
"ALKAL2"	8
"ALKBH1"	175
"ALKBH2"	91
"ALKBH3"	296
"ALKBH3-AS1"	0
"ALKBH4"	174
"ALKBH5"	2041
"ALKBH6"	209
"ALKBH7"	172
"ALKBH8"	335
"ALLC"	1
"ALMS1"	5666
"ALMS1-IT1"	64
"ALMS1P1"	95
"ALOX12"	1
"ALOX12-AS1"	88
"ALOX12B"	23
"ALOX12P2"	152
"ALOX15"	3
"ALOX15B"	21
"ALOX15P1"	29
"ALOX5"	104
"ALOX5AP"	53
"ALOXE3"	46
"ALPI"	0
"ALPK1"	178
"ALPK2"	7
"ALPK3"	204
"ALPL"	151
"ALPP"	0
"ALPPL2"	0
"ALS2"	2796
"ALS2CL"	264
"ALS2CR12"	368
"ALX1"	1
"ALX3"	4
"ALX4"	1
"ALYREF"	160
"AMACR"	242
"AMBN"	2
"AMBP"	0
"AMBRA1"	1083
"AMD1"	2541
"AMDHD1"	13
"AMDHD2"	193
"AMELX"	0
"AMELY"	0
"AMER1"	419
"AMER2"	7038
"AMER3"	1040
"AMFR"	1942
"AMH"	46
"AMHR2"	0
"AMIGO1"	1466
"AMIGO2"	99
"AMIGO3"	33
"AMMECR1"	244
"AMMECR1L"	469
"AMN"	3
"AMN1"	867
"AMOT"	2948
"AMOTL1"	1188
"AMOTL2"	1129
"AMPD1"	0
"AMPD2"	1120
"AMPD3"	836
"AMPH"	3728
"AMT"	132
"AMTN"	0
"AMY1A"	1
"AMY1B"	1
"AMY1C"	0
"AMY2A"	32
"AMY2B"	1122
"AMZ1"	379
"AMZ2"	1317
"AMZ2P1"	457
"ANAPC1"	2016
"ANAPC10"	276
"ANAPC11"	234
"ANAPC13"	505
"ANAPC15"	162
"ANAPC16"	589
"ANAPC1P1"	6
"ANAPC2"	397
"ANAPC4"	918
"ANAPC5"	1865
"ANAPC7"	817
"ANG"	10
"ANGEL1"	902
"ANGEL2"	1357
"ANGPT1"	192
"ANGPT2"	53
"ANGPT4"	5
"ANGPTL1"	50
"ANGPTL2"	140
"ANGPTL3"	0
"ANGPTL4"	552
"ANGPTL5"	10
"ANGPTL6"	13
"ANGPTL7"	0
"ANGPTL8"	7
"ANHX"	1
"ANK1"	855
"ANK2"	38852
"ANK3"	19206
"ANKAR"	579
"ANKDD1A"	568
"ANKDD1B"	32
"ANKEF1"	64
"ANKFN1"	96
"ANKFY1"	2600
"ANKH"	3927
"ANKHD1"	1869
