gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00354_PE.bam
"A1BG"	27
"A1BG-AS1"	108
"A1CF"	0
"A2M"	1609
"A2M-AS1"	89
"A2ML1"	110
"A2MP1"	5
"A3GALT2"	1
"A4GALT"	12
"A4GNT"	0
"AA06"	19
"AAAS"	182
"AACS"	936
"AACSP1"	8
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	306
"AAED1"	47
"AAGAB"	918
"AAK1"	10962
"AAMDC"	67
"AAMP"	873
"AANAT"	2
"AAR2"	170
"AARD"	10
"AARS"	4480
"AARS2"	459
"AARSD1"	146
"AASDH"	806
"AASDHPPT"	2824
"AASS"	644
"AATBC"	0
"AATF"	497
"AATK"	2385
"ABALON"	1
"ABAT"	7758
"ABCA1"	746
"ABCA10"	741
"ABCA11P"	261
"ABCA12"	14
"ABCA13"	5
"ABCA17P"	40
"ABCA2"	6507
"ABCA3"	2312
"ABCA4"	24
"ABCA5"	3352
"ABCA6"	690
"ABCA7"	117
"ABCA8"	944
"ABCA9"	535
"ABCA9-AS1"	0
"ABCB1"	300
"ABCB10"	402
"ABCB11"	8
"ABCB4"	12
"ABCB5"	0
"ABCB6"	247
"ABCB7"	499
"ABCB8"	328
"ABCB9"	397
"ABCC1"	361
"ABCC10"	163
"ABCC11"	26
"ABCC12"	74
"ABCC13"	4
"ABCC2"	16
"ABCC3"	4
"ABCC4"	272
"ABCC5"	1670
"ABCC5-AS1"	0
"ABCC6"	8
"ABCC6P1"	2
"ABCC6P2"	0
"ABCC8"	610
"ABCC9"	414
"ABCD1"	44
"ABCD2"	1201
"ABCD3"	1427
"ABCD4"	193
"ABCE1"	1436
"ABCF1"	735
"ABCF2"	936
"ABCF3"	812
"ABCG1"	563
"ABCG2"	444
"ABCG4"	299
"ABCG5"	4
"ABCG8"	19
"ABHD1"	11
"ABHD10"	857
"ABHD11"	86
"ABHD11-AS1"	0
"ABHD12"	1405
"ABHD12B"	56
"ABHD13"	994
"ABHD14A"	239
"ABHD14A-ACY1"	138
"ABHD14B"	89
"ABHD15"	83
"ABHD16A"	432
"ABHD16B"	0
"ABHD17A"	1774
"ABHD17B"	796
"ABHD17C"	418
"ABHD18"	401
"ABHD2"	4365
"ABHD3"	128
"ABHD4"	207
"ABHD5"	572
"ABHD6"	549
"ABHD8"	1304
"ABI1"	1982
"ABI2"	8553
"ABI3"	27
"ABI3BP"	97
"ABL1"	894
"ABL2"	2420
"ABLIM1"	6262
"ABLIM2"	2036
"ABLIM3"	651
"ABO"	11
"ABR"	9016
"ABRA"	1
"ABRACL"	127
"ABRAXAS1"	56
"ABRAXAS2"	469
"ABT1"	132
"ABTB1"	576
"ABTB2"	103
"ACAA1"	477
"ACAA2"	595
"ACACA"	4404
"ACACB"	735
"ACAD10"	230
"ACAD11"	434
"ACAD8"	346
"ACAD9"	480
"ACADL"	75
"ACADM"	1144
"ACADS"	116
"ACADSB"	1590
"ACADVL"	924
"ACAN"	75
"ACAP1"	2
"ACAP2"	1946
"ACAP3"	1309
"ACAT1"	870
"ACAT2"	327
"ACBD3"	1085
"ACBD3-AS1"	0
"ACBD4"	153
"ACBD5"	2242
"ACBD6"	336
"ACBD7"	3284
"ACBD7-DCLRE1CP1"	195
"ACCS"	45
"ACCSL"	0
"ACD"	162
"ACE"	79
"ACE2"	5
"ACER1"	0
"ACER2"	91
"ACER3"	1309
"ACHE"	245
"ACIN1"	1530
"ACKR1"	116
"ACKR2"	28
"ACKR3"	98
"ACKR4"	1
"ACLY"	1665
"ACMSD"	0
"ACO1"	620
"ACO2"	4535
"ACOD1"	0
"ACOT1"	31
"ACOT11"	203
"ACOT12"	3
"ACOT13"	437
