gene/TE	../../BAM/CGND_13066/HRA-00590_PE.bam
"A1BG"	20
"A1BG-AS1"	90
"A1CF"	0
"A2M"	2400
"A2M-AS1"	90
"A2ML1"	127
"A2MP1"	1
"A3GALT2"	2
"A4GALT"	28
"A4GNT"	0
"AA06"	47
"AAAS"	174
"AACS"	888
"AACSP1"	24
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	4
"AADAT"	347
"AAED1"	77
"AAGAB"	801
"AAK1"	9295
"AAMDC"	63
"AAMP"	862
"AANAT"	6
"AAR2"	228
"AARD"	10
"AARS"	3988
"AARS2"	367
"AARSD1"	152
"AASDH"	616
"AASDHPPT"	2240
"AASS"	586
"AATBC"	4
"AATF"	378
"AATK"	1819
"ABALON"	3
"ABAT"	5392
"ABCA1"	962
"ABCA10"	687
"ABCA11P"	237
"ABCA12"	18
"ABCA13"	3
"ABCA17P"	91
"ABCA2"	5440
"ABCA3"	2876
"ABCA4"	16
"ABCA5"	3115
"ABCA6"	566
"ABCA7"	180
"ABCA8"	202
"ABCA9"	561
"ABCA9-AS1"	0
"ABCB1"	398
"ABCB10"	383
"ABCB11"	1
"ABCB4"	4
"ABCB5"	0
"ABCB6"	357
"ABCB7"	346
"ABCB8"	449
"ABCB9"	395
"ABCC1"	467
"ABCC10"	246
"ABCC11"	21
"ABCC12"	59
"ABCC13"	0
"ABCC2"	10
"ABCC3"	7
"ABCC4"	307
"ABCC5"	2265
"ABCC5-AS1"	0
"ABCC6"	12
"ABCC6P1"	1
"ABCC6P2"	0
"ABCC8"	1073
"ABCC9"	645
"ABCD1"	46
"ABCD2"	684
"ABCD3"	883
"ABCD4"	327
"ABCE1"	1152
"ABCF1"	588
"ABCF2"	973
"ABCF3"	718
"ABCG1"	704
"ABCG2"	606
"ABCG4"	357
"ABCG5"	20
"ABCG8"	54
"ABHD1"	11
"ABHD10"	599
"ABHD11"	72
"ABHD11-AS1"	0
"ABHD12"	1237
"ABHD12B"	155
"ABHD13"	797
"ABHD14A"	278
"ABHD14A-ACY1"	151
"ABHD14B"	103
"ABHD15"	92
"ABHD16A"	419
"ABHD16B"	0
"ABHD17A"	1289
"ABHD17B"	566
"ABHD17C"	378
"ABHD18"	440
"ABHD2"	5578
"ABHD3"	107
"ABHD4"	228
"ABHD5"	450
"ABHD6"	432
"ABHD8"	1144
"ABI1"	2329
"ABI2"	7768
"ABI3"	56
"ABI3BP"	114
"ABL1"	979
"ABL2"	2593
"ABLIM1"	6714
"ABLIM2"	1932
"ABLIM3"	811
"ABO"	15
"ABR"	9673
"ABRA"	3
"ABRACL"	81
"ABRAXAS1"	56
"ABRAXAS2"	459
"ABT1"	156
"ABTB1"	561
"ABTB2"	79
"ACAA1"	531
"ACAA2"	410
"ACACA"	4376
"ACACB"	879
"ACAD10"	253
"ACAD11"	367
"ACAD8"	352
"ACAD9"	508
"ACADL"	68
"ACADM"	873
"ACADS"	141
"ACADSB"	1560
"ACADVL"	1105
"ACAN"	56
"ACAP1"	0
"ACAP2"	1989
