gene/TE	../../STAR_v252_mapping/CGND_12675/HRA-00211_PE.bam
"A1BG"	43
"A1BG-AS1"	93
"A1CF"	0
"A2M"	4265
"A2M-AS1"	103
"A2ML1"	85
"A2MP1"	0
"A3GALT2"	0
"A4GALT"	67
"A4GNT"	2
"AA06"	32
"AAAS"	202
"AACS"	862
"AACSP1"	13
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	331
"AAED1"	117
"AAGAB"	1357
"AAK1"	12693
"AAMDC"	74
"AAMP"	1096
"AANAT"	3
"AAR2"	229
"AARD"	17
"AARS"	5775
"AARS2"	412
"AARSD1"	201
"AASDH"	654
"AASDHPPT"	3604
"AASS"	771
"AATBC"	1
"AATF"	460
"AATK"	2440
"ABALON"	4
"ABAT"	7288
"ABCA1"	447
"ABCA10"	1127
"ABCA11P"	398
"ABCA12"	22
"ABCA13"	2
"ABCA17P"	61
"ABCA2"	8340
"ABCA3"	3130
"ABCA4"	25
"ABCA5"	4413
"ABCA6"	717
"ABCA7"	200
"ABCA8"	954
"ABCA9"	679
"ABCA9-AS1"	0
"ABCB1"	385
"ABCB10"	526
"ABCB11"	7
"ABCB4"	20
"ABCB5"	0
"ABCB6"	383
"ABCB7"	597
"ABCB8"	317
"ABCB9"	452
"ABCC1"	466
"ABCC10"	189
"ABCC11"	12
"ABCC12"	48
"ABCC13"	6
"ABCC2"	17
"ABCC3"	9
"ABCC4"	525
"ABCC5"	1989
"ABCC5-AS1"	0
"ABCC6"	12
"ABCC6P1"	7
"ABCC6P2"	2
"ABCC8"	772
"ABCC9"	1954
"ABCD1"	45
"ABCD2"	1177
"ABCD3"	1725
"ABCD4"	356
"ABCE1"	1820
"ABCF1"	708
"ABCF2"	1181
"ABCF3"	858
"ABCG1"	685
"ABCG2"	481
"ABCG4"	397
"ABCG5"	13
"ABCG8"	31
"ABHD1"	7
"ABHD10"	1343
"ABHD11"	95
"ABHD11-AS1"	0
"ABHD12"	1572
"ABHD12B"	160
"ABHD13"	1406
"ABHD14A"	307
"ABHD14A-ACY1"	157
"ABHD14B"	115
"ABHD15"	77
"ABHD16A"	547
"ABHD16B"	0
"ABHD17A"	1214
"ABHD17B"	1138
"ABHD17C"	436
"ABHD18"	599
"ABHD2"	6213
"ABHD3"	188
"ABHD4"	310
"ABHD5"	723
"ABHD6"	643
"ABHD8"	1216
"ABI1"	2926
"ABI2"	10366
"ABI3"	136
"ABI3BP"	227
"ABL1"	896
"ABL2"	2870
"ABLIM1"	7450
"ABLIM2"	1673
"ABLIM3"	940
"ABO"	3
"ABR"	10580
"ABRA"	9
"ABRACL"	205
"ABRAXAS1"	106
"ABRAXAS2"	731
"ABT1"	197
"ABTB1"	613
"ABTB2"	85
"ACAA1"	663
"ACAA2"	548
"ACACA"	4546
"ACACB"	605
"ACAD10"	254
"ACAD11"	523
"ACAD8"	401
"ACAD9"	595
"ACADL"	114
"ACADM"	1159
"ACADS"	131
"ACADSB"	2025
"ACADVL"	1212
"ACAN"	93
"ACAP1"	6
"ACAP2"	2563
"ACAP3"	1287
"ACAT1"	915
"ACAT2"	860
"ACBD3"	1363
"ACBD3-AS1"	0
"ACBD4"	210
"ACBD5"	2508
"ACBD6"	412
"ACBD7"	1268
"ACBD7-DCLRE1CP1"	79
"ACCS"	105
"ACCSL"	0
"ACD"	186
"ACE"	150
"ACE2"	5
"ACER1"	2
"ACER2"	115
"ACER3"	1862
"ACHE"	309
"ACIN1"	1211
"ACKR1"	222
"ACKR2"	41
"ACKR3"	97
"ACKR4"	3
"ACLY"	2883
"ACMSD"	0
"ACO1"	724
"ACO2"	5302
"ACOD1"	0
"ACOT1"	81
"ACOT11"	225
"ACOT12"	10
"ACOT13"	471
"ACOT2"	306
"ACOT4"	99
"ACOT6"	5
"ACOT7"	1631
"ACOT8"	291
"ACOT9"	572
"ACOX1"	2728
"ACOX2"	36
"ACOX3"	379
"ACOXL"	0
"ACOXL-AS1"	21
"ACP1"	1351
"ACP2"	449
"ACP4"	0
"ACP5"	20
"ACP6"	131
"ACP7"	15
"ACPP"	68
"ACR"	15
"ACRBP"	8
"ACRV1"	37
"ACSBG1"	1029
"ACSBG2"	1
"ACSF2"	132
"ACSF3"	147
"ACSL1"	1658
"ACSL3"	8203
"ACSL4"	3844
"ACSL5"	223
"ACSL6"	5856
"ACSM1"	8
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	0
"ACSM4"	0
"ACSM5"	69
"ACSM6"	0
"ACSS1"	739
"ACSS2"	581
"ACSS3"	862
"ACTA1"	13
"ACTA2"	138
"ACTA2-AS1"	187
"ACTB"	35573
"ACTBL2"	0
"ACTC1"	40
"ACTG1"	17387
"ACTG1P17"	10
"ACTG1P20"	31
"ACTG1P4"	119
"ACTG2"	28
"ACTL10"	1
"ACTL6A"	124
"ACTL6B"	601
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	2022
"ACTN1-AS1"	1
"ACTN2"	1279
"ACTN3"	2
"ACTN4"	2774
"ACTR10"	1929
"ACTR1A"	2879
"ACTR1B"	1850
"ACTR2"	11974
"ACTR3"	2995
"ACTR3B"	1101
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	195
"ACTR5"	160
"ACTR6"	1197
"ACTR8"	784
