gene/TE	../../STAR_v252_mapping/CGND_12966/HRA-00433_PE.bam
"A1BG"	56
"A1BG-AS1"	219
"A1CF"	6
"A2M"	4688
"A2M-AS1"	150
"A2ML1"	129
"A2MP1"	2
"A3GALT2"	4
"A4GALT"	40
"A4GNT"	0
"AA06"	32
"AAAS"	277
"AACS"	1556
"AACSP1"	17
"AADAC"	1
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	438
"AAED1"	137
"AAGAB"	1699
"AAK1"	12559
"AAMDC"	116
"AAMP"	1673
"AANAT"	6
"AAR2"	309
"AARD"	23
"AARS"	6348
"AARS2"	676
"AARSD1"	275
"AASDH"	981
"AASDHPPT"	4323
"AASS"	855
"AATBC"	7
"AATF"	646
"AATK"	3378
"ABALON"	3
"ABAT"	10382
"ABCA1"	824
"ABCA10"	864
"ABCA11P"	436
"ABCA12"	16
"ABCA13"	21
"ABCA17P"	111
"ABCA2"	10694
"ABCA3"	3589
"ABCA4"	25
"ABCA5"	4425
"ABCA6"	592
"ABCA7"	209
"ABCA8"	2035
"ABCA9"	533
"ABCA9-AS1"	2
"ABCB1"	426
"ABCB10"	536
"ABCB11"	7
"ABCB4"	26
"ABCB5"	0
"ABCB6"	487
"ABCB7"	668
"ABCB8"	577
"ABCB9"	468
"ABCC1"	520
"ABCC10"	263
"ABCC11"	45
"ABCC12"	79
"ABCC13"	1
"ABCC2"	26
"ABCC3"	8
"ABCC4"	693
"ABCC5"	1766
"ABCC5-AS1"	0
"ABCC6"	23
"ABCC6P1"	14
"ABCC6P2"	3
"ABCC8"	738
"ABCC9"	1605
"ABCD1"	67
"ABCD2"	1878
"ABCD3"	2167
"ABCD4"	412
"ABCE1"	2240
"ABCF1"	992
"ABCF2"	1417
"ABCF3"	1073
"ABCG1"	881
"ABCG2"	564
"ABCG4"	393
"ABCG5"	32
"ABCG8"	41
"ABHD1"	23
"ABHD10"	1583
"ABHD11"	146
"ABHD11-AS1"	1
"ABHD12"	2163
"ABHD12B"	155
"ABHD13"	1375
"ABHD14A"	418
"ABHD14A-ACY1"	260
"ABHD14B"	197
"ABHD15"	134
"ABHD16A"	648
"ABHD16B"	0
"ABHD17A"	2565
"ABHD17B"	1380
"ABHD17C"	575
"ABHD18"	642
"ABHD2"	6271
"ABHD3"	227
"ABHD4"	423
"ABHD5"	800
"ABHD6"	791
"ABHD8"	2032
"ABI1"	3234
"ABI2"	13383
"ABI3"	157
"ABI3BP"	312
"ABL1"	1430
"ABL2"	3064
"ABLIM1"	8034
"ABLIM2"	1972
"ABLIM3"	1373
"ABO"	14
"ABR"	13231
"ABRA"	13
"ABRACL"	211
"ABRAXAS1"	142
"ABRAXAS2"	763
"ABT1"	282
"ABTB1"	899
"ABTB2"	211
"ACAA1"	985
"ACAA2"	1039
"ACACA"	6585
"ACACB"	706
"ACAD10"	414
"ACAD11"	602
"ACAD8"	600
"ACAD9"	909
"ACADL"	139
"ACADM"	1804
"ACADS"	328
"ACADSB"	2602
"ACADVL"	1881
"ACAN"	47
"ACAP1"	25
"ACAP2"	2734
"ACAP3"	1824
"ACAT1"	1197
"ACAT2"	1022
"ACBD3"	1633
"ACBD3-AS1"	0
"ACBD4"	310
"ACBD5"	3203
"ACBD6"	480
"ACBD7"	3431
"ACBD7-DCLRE1CP1"	207
"ACCS"	95
"ACCSL"	0
"ACD"	236
"ACE"	209
"ACE2"	15
"ACER1"	2
"ACER2"	202
"ACER3"	2114
"ACHE"	437
"ACIN1"	1900
"ACKR1"	170
"ACKR2"	23
"ACKR3"	172
"ACKR4"	5
"ACLY"	2922
"ACMSD"	1
"ACO1"	901
"ACO2"	9242
"ACOD1"	2
"ACOT1"	299
"ACOT11"	359
"ACOT12"	7
"ACOT13"	685
"ACOT2"	514
"ACOT4"	121
"ACOT6"	5
"ACOT7"	2233
"ACOT8"	525
"ACOT9"	782
"ACOX1"	3621
"ACOX2"	82
"ACOX3"	531
"ACOXL"	0
"ACOXL-AS1"	14
"ACP1"	1720
"ACP2"	536
"ACP4"	1
"ACP5"	15
"ACP6"	227
"ACP7"	26
"ACPP"	30
"ACR"	5
"ACRBP"	14
"ACRV1"	28
"ACSBG1"	2119
"ACSBG2"	0
"ACSF2"	197
"ACSF3"	312
"ACSL1"	1637
"ACSL3"	9565
"ACSL4"	4232
"ACSL5"	175
"ACSL6"	6697
"ACSM1"	4
"ACSM2A"	2
"ACSM2B"	4
"ACSM3"	4
"ACSM4"	0
"ACSM5"	107
"ACSM6"	0
"ACSS1"	1379
"ACSS2"	782
"ACSS3"	856
"ACTA1"	22
"ACTA2"	85
"ACTA2-AS1"	223
"ACTB"	47634
"ACTBL2"	0
"ACTC1"	45
"ACTG1"	25971
"ACTG1P17"	9
"ACTG1P20"	51
"ACTG1P4"	103
"ACTG2"	0
"ACTL10"	5
"ACTL6A"	182
"ACTL6B"	732
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	2290
"ACTN1-AS1"	1
"ACTN2"	1843
"ACTN3"	0
"ACTN4"	2961
"ACTR10"	2150
"ACTR1A"	4000
"ACTR1B"	2362
"ACTR2"	12860
"ACTR3"	3858
"ACTR3B"	1498
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	378
"ACTR5"	199
"ACTR6"	1333
"ACTR8"	1150
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	54
"ACVR1"	454
"ACVR1B"	2041
"ACVR1C"	1366
"ACVR2A"	1670
"ACVR2B"	1447
"ACVR2B-AS1"	34
"ACVRL1"	78
"ACY1"	80
"ACY3"	16
"ACYP1"	313
"ACYP2"	806
"ADA"	70
"ADA2"	393
"ADAD1"	0
"ADAD2"	20
"ADAL"	567
"ADAM10"	3701
"ADAM11"	1728
"ADAM12"	99
"ADAM15"	466
"ADAM17"	1057
"ADAM18"	0
"ADAM19"	337
"ADAM1A"	141
"ADAM2"	0
"ADAM20"	233
"ADAM20P1"	199
"ADAM21"	28
"ADAM21P1"	0
"ADAM22"	10825
"ADAM23"	4682
"ADAM28"	399
"ADAM29"	12
"ADAM30"	0
"ADAM32"	518
"ADAM33"	27
"ADAM3A"	0
"ADAM3B"	6
"ADAM5"	4
"ADAM6"	0
"ADAM7"	0
"ADAM8"	30
"ADAM9"	2016
"ADAMDEC1"	0
"ADAMTS1"	1027
"ADAMTS10"	376
"ADAMTS12"	32
"ADAMTS13"	153
"ADAMTS14"	75
"ADAMTS15"	20
"ADAMTS16"	129
"ADAMTS17"	211
"ADAMTS18"	127
"ADAMTS19"	631
"ADAMTS19-AS1"	31
"ADAMTS2"	139
"ADAMTS20"	13
"ADAMTS3"	494
"ADAMTS4"	729
"ADAMTS5"	156
"ADAMTS6"	138
"ADAMTS7"	24
"ADAMTS7P1"	37
"ADAMTS8"	350
"ADAMTS9"	409
"ADAMTS9-AS1"	31
"ADAMTS9-AS2"	212
"ADAMTSL1"	104
"ADAMTSL2"	397
"ADAMTSL3"	393
"ADAMTSL4"	22
"ADAMTSL4-AS1"	15
"ADAMTSL5"	12
"ADAP1"	2313
"ADAP2"	195
"ADAR"	10599
"ADARB1"	2046
"ADARB2"	1228
"ADARB2-AS1"	56
"ADAT1"	861
"ADAT2"	175
"ADAT3"	60
"ADCK1"	164
"ADCK2"	745
"ADCK5"	85
"ADCY1"	14245
"ADCY10"	65
"ADCY10P1"	308
"ADCY2"	6470
"ADCY3"	1622
"ADCY4"	15
"ADCY5"	2536
"ADCY6"	818
"ADCY7"	426
"ADCY8"	799
"ADCY9"	1153
"ADCYAP1"	303
"ADCYAP1R1"	5986
"ADD1"	9831
"ADD2"	5721
"ADD3"	10366
"ADD3-AS1"	60
"ADGB"	9
"ADGRA1"	780
"ADGRA1-AS1"	35
"ADGRA2"	194
"ADGRA3"	1818
"ADGRB1"	2194
"ADGRB2"	4657
"ADGRB3"	10271
"ADGRD1"	58
"ADGRD1-AS1"	0
"ADGRE1"	9
"ADGRE2"	122
"ADGRE3"	0
"ADGRE4P"	11
"ADGRE5"	118
"ADGRF1"	0
"ADGRF2"	6
"ADGRF3"	31
"ADGRF4"	2
"ADGRF5"	863
"ADGRG1"	3018
"ADGRG2"	9
"ADGRG3"	19
"ADGRG4"	1
"ADGRG5"	10
"ADGRG6"	89
"ADGRG7"	1
"ADGRL1"	6260
"ADGRL2"	3791
"ADGRL3"	9108
"ADGRL3-AS1"	0
"ADGRL4"	94
"ADGRV1"	9111
"ADH1A"	7
"ADH1B"	31
"ADH1C"	0
"ADH4"	5
"ADH5"	3365
"ADH6"	1
"ADH7"	0
"ADHFE1"	584
"ADI1"	785
"ADIG"	3
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	1603
"ADIPOR2"	2402
"ADIRF"	461
"ADK"	828
"ADM"	56
"ADM2"	2
"ADM5"	16
"ADNP"	4155
"ADNP-AS1"	27
"ADNP2"	998
"ADO"	1715
"ADORA1"	1196
"ADORA2A"	24
"ADORA2A-AS1"	5
"ADORA2B"	167
"ADORA3"	101
"ADPGK"	583
"ADPGK-AS1"	22
"ADPRH"	84
"ADPRHL1"	259
"ADPRHL2"	308
"ADPRM"	172
"ADRA1A"	1095
"ADRA1B"	312
"ADRA1D"	41
"ADRA2A"	354
"ADRA2B"	12
"ADRA2C"	109
"ADRB1"	500
"ADRB2"	99
"ADRB3"	8
"ADRM1"	762
"ADSL"	472
"ADSS"	2383
"ADSSL1"	134
"ADTRP"	107
"AEBP1"	678
"AEBP2"	2350
