gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00399_PE.bam
"A1BG"	40
"A1BG-AS1"	131
"A1CF"	0
"A2M"	1755
"A2M-AS1"	108
"A2ML1"	38
"A2MP1"	1
"A3GALT2"	4
"A4GALT"	5
"A4GNT"	0
"AA06"	41
"AAAS"	268
"AACS"	1381
"AACSP1"	9
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	2
"AADAT"	331
"AAED1"	79
"AAGAB"	1667
"AAK1"	15275
"AAMDC"	65
"AAMP"	1432
"AANAT"	2
"AAR2"	267
"AARD"	19
"AARS"	8274
"AARS2"	614
"AARSD1"	234
"AASDH"	890
"AASDHPPT"	3967
"AASS"	609
"AATBC"	2
"AATF"	629
"AATK"	4244
"ABALON"	2
"ABAT"	8997
"ABCA1"	534
"ABCA10"	887
"ABCA11P"	368
"ABCA12"	15
"ABCA13"	7
"ABCA17P"	76
"ABCA2"	11657
"ABCA3"	3183
"ABCA4"	4
"ABCA5"	4555
"ABCA6"	768
"ABCA7"	211
"ABCA8"	2331
"ABCA9"	713
"ABCA9-AS1"	0
"ABCB1"	253
"ABCB10"	477
"ABCB11"	3
"ABCB4"	12
"ABCB5"	0
"ABCB6"	449
"ABCB7"	624
"ABCB8"	470
"ABCB9"	536
"ABCC1"	558
"ABCC10"	201
"ABCC11"	17
"ABCC12"	82
"ABCC13"	2
"ABCC2"	14
"ABCC3"	8
"ABCC4"	329
"ABCC5"	2092
"ABCC5-AS1"	1
"ABCC6"	6
"ABCC6P1"	13
"ABCC6P2"	2
"ABCC8"	516
"ABCC9"	332
"ABCD1"	29
"ABCD2"	1583
"ABCD3"	1796
"ABCD4"	256
"ABCE1"	1957
"ABCF1"	951
"ABCF2"	1604
"ABCF3"	1310
"ABCG1"	626
"ABCG2"	679
"ABCG4"	597
"ABCG5"	21
"ABCG8"	46
"ABHD1"	9
"ABHD10"	1742
"ABHD11"	123
"ABHD11-AS1"	0
"ABHD12"	2576
"ABHD12B"	234
"ABHD13"	977
"ABHD14A"	396
"ABHD14A-ACY1"	201
"ABHD14B"	70
"ABHD15"	94
"ABHD16A"	651
"ABHD16B"	0
"ABHD17A"	3119
"ABHD17B"	1382
"ABHD17C"	393
"ABHD18"	423
"ABHD2"	5295
"ABHD3"	100
"ABHD4"	105
"ABHD5"	636
"ABHD6"	1032
"ABHD8"	1913
"ABI1"	1805
"ABI2"	9199
"ABI3"	41
"ABI3BP"	85
"ABL1"	1121
"ABL2"	2981
"ABLIM1"	6491
"ABLIM2"	2603
"ABLIM3"	814
"ABO"	2
"ABR"	9667
"ABRA"	19
"ABRACL"	161
"ABRAXAS1"	121
"ABRAXAS2"	672
"ABT1"	265
"ABTB1"	868
"ABTB2"	374
"ACAA1"	808
"ACAA2"	400
"ACACA"	7789
"ACACB"	408
"ACAD10"	337
"ACAD11"	509
"ACAD8"	493
"ACAD9"	817
"ACADL"	61
"ACADM"	1508
"ACADS"	139
"ACADSB"	2098
"ACADVL"	1270
"ACAN"	240
"ACAP1"	4
"ACAP2"	1851
"ACAP3"	1576
"ACAT1"	1105
"ACAT2"	1116
"ACBD3"	1369
"ACBD3-AS1"	0
"ACBD4"	201
"ACBD5"	3019
"ACBD6"	405
"ACBD7"	1306
"ACBD7-DCLRE1CP1"	102
"ACCS"	62
"ACCSL"	0
"ACD"	230
"ACE"	124
"ACE2"	5
"ACER1"	1
"ACER2"	125
"ACER3"	2170
"ACHE"	805
"ACIN1"	1559
"ACKR1"	112
"ACKR2"	19
"ACKR3"	34
"ACKR4"	3
"ACLY"	3235
"ACMSD"	0
"ACO1"	613
"ACO2"	7100
"ACOD1"	0
"ACOT1"	164
"ACOT11"	122
"ACOT12"	0
"ACOT13"	785
"ACOT2"	253
"ACOT4"	121
"ACOT6"	0
"ACOT7"	2706
"ACOT8"	538
"ACOT9"	662
"ACOX1"	2321
"ACOX2"	23
"ACOX3"	399
"ACOXL"	0
"ACOXL-AS1"	18
"ACP1"	1682
"ACP2"	553
"ACP4"	0
"ACP5"	2
"ACP6"	181
"ACP7"	67
"ACPP"	2
"ACR"	8
"ACRBP"	7
"ACRV1"	21
"ACSBG1"	558
"ACSBG2"	0
"ACSF2"	59
"ACSF3"	261
"ACSL1"	1459
"ACSL3"	7941
"ACSL4"	2918
"ACSL5"	45
"ACSL6"	8944
"ACSM1"	1
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	7
"ACSM4"	0
"ACSM5"	48
"ACSM6"	1
"ACSS1"	499
"ACSS2"	815
"ACSS3"	261
"ACTA1"	8
"ACTA2"	28
"ACTA2-AS1"	233
"ACTB"	30101
"ACTBL2"	0
"ACTC1"	38
"ACTG1"	15621
"ACTG1P17"	9
"ACTG1P20"	28
"ACTG1P4"	61
"ACTG2"	0
"ACTL10"	2
"ACTL6A"	131
"ACTL6B"	595
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	5
"ACTL9"	0
"ACTN1"	1634
"ACTN1-AS1"	0
"ACTN2"	1654
"ACTN3"	7
"ACTN4"	2799
"ACTR10"	1816
"ACTR1A"	4013
"ACTR1B"	2236
"ACTR2"	11430
"ACTR3"	3718
"ACTR3B"	1463
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	264
"ACTR5"	193
"ACTR6"	1378
"ACTR8"	1124
"ACTRT1"	1
"ACTRT2"	0
"ACTRT3"	50
"ACVR1"	484
"ACVR1B"	1363
"ACVR1C"	1633
"ACVR2A"	815
"ACVR2B"	717
"ACVR2B-AS1"	19
"ACVRL1"	33
"ACY1"	35
"ACY3"	20
"ACYP1"	236
"ACYP2"	819
"ADA"	54
"ADA2"	182
"ADAD1"	0
"ADAD2"	42
"ADAL"	486
"ADAM10"	2845
"ADAM11"	1608
"ADAM12"	68
"ADAM15"	442
"ADAM17"	841
"ADAM18"	1
"ADAM19"	506
"ADAM1A"	153
"ADAM2"	0
"ADAM20"	183
"ADAM20P1"	126
"ADAM21"	28
"ADAM21P1"	0
"ADAM22"	12848
"ADAM23"	8323
"ADAM28"	160
"ADAM29"	13
"ADAM30"	0
"ADAM32"	449
"ADAM33"	13
"ADAM3A"	0
"ADAM3B"	4
"ADAM5"	6
"ADAM6"	0
"ADAM7"	1
"ADAM8"	26
"ADAM9"	1851
"ADAMDEC1"	0
"ADAMTS1"	452
"ADAMTS10"	175
"ADAMTS12"	12
"ADAMTS13"	151
"ADAMTS14"	91
"ADAMTS15"	9
"ADAMTS16"	83
"ADAMTS17"	189
"ADAMTS18"	338
"ADAMTS19"	189
"ADAMTS19-AS1"	12
"ADAMTS2"	176
"ADAMTS20"	22
"ADAMTS3"	245
"ADAMTS4"	857
"ADAMTS5"	156
"ADAMTS6"	128
"ADAMTS7"	18
"ADAMTS7P1"	17
"ADAMTS8"	241
"ADAMTS9"	135
"ADAMTS9-AS1"	18
"ADAMTS9-AS2"	163
"ADAMTSL1"	138
"ADAMTSL2"	367
"ADAMTSL3"	261
"ADAMTSL4"	4
"ADAMTSL4-AS1"	2
"ADAMTSL5"	4
"ADAP1"	2781
"ADAP2"	74
"ADAR"	9800
"ADARB1"	2479
"ADARB2"	1220
"ADARB2-AS1"	35
"ADAT1"	1100
"ADAT2"	178
"ADAT3"	37
"ADCK1"	163
"ADCK2"	633
"ADCK5"	98
"ADCY1"	16263
"ADCY10"	34
"ADCY10P1"	226
"ADCY2"	4373
"ADCY3"	1507
"ADCY4"	2
"ADCY5"	2618
"ADCY6"	659
"ADCY7"	276
"ADCY8"	628
"ADCY9"	1343
"ADCYAP1"	458
"ADCYAP1R1"	2875
"ADD1"	8052
"ADD2"	5336
"ADD3"	5569
"ADD3-AS1"	30
"ADGB"	0
"ADGRA1"	980
"ADGRA1-AS1"	41
"ADGRA2"	162
"ADGRA3"	577
"ADGRB1"	1815
"ADGRB2"	4590
"ADGRB3"	7039
"ADGRD1"	38
"ADGRD1-AS1"	0
"ADGRE1"	1
"ADGRE2"	24
"ADGRE3"	0
"ADGRE4P"	15
"ADGRE5"	94
"ADGRF1"	0
"ADGRF2"	14
"ADGRF3"	14
"ADGRF4"	10
"ADGRF5"	411
"ADGRG1"	756
"ADGRG2"	6
"ADGRG3"	3
"ADGRG4"	2
"ADGRG5"	3
"ADGRG6"	103
"ADGRG7"	0
"ADGRL1"	6194
"ADGRL2"	4978
"ADGRL3"	6325
"ADGRL3-AS1"	0
"ADGRL4"	90
"ADGRV1"	2386
"ADH1A"	0
"ADH1B"	3
"ADH1C"	0
"ADH4"	0
"ADH5"	2138
"ADH6"	0
"ADH7"	0
"ADHFE1"	244
"ADI1"	528
"ADIG"	1
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	1230
"ADIPOR2"	2001
"ADIRF"	71
"ADK"	752
"ADM"	56
"ADM2"	0
"ADM5"	8
"ADNP"	3575
"ADNP-AS1"	14
"ADNP2"	814
"ADO"	1851
"ADORA1"	1148
"ADORA2A"	13
"ADORA2A-AS1"	2
"ADORA2B"	26
"ADORA3"	58
"ADPGK"	662
"ADPGK-AS1"	11
"ADPRH"	29
"ADPRHL1"	202
"ADPRHL2"	275
"ADPRM"	181
"ADRA1A"	912
"ADRA1B"	321
"ADRA1D"	114
"ADRA2A"	152
"ADRA2B"	3
"ADRA2C"	94
"ADRB1"	285
"ADRB2"	43
"ADRB3"	4
"ADRM1"	705
"ADSL"	375
"ADSS"	2377
"ADSSL1"	104
"ADTRP"	55
"AEBP1"	288
"AEBP2"	1397
"AEN"	126
"AES"	8936
"AFAP1"	959
"AFAP1-AS1"	18
"AFAP1L1"	52
"AFAP1L2"	740
"AFDN"	3401
"AFDN-DT"	14
"AFF1"	1585
"AFF1-AS1"	120
"AFF2"	1590
"AFF3"	2739
"AFF4"	5899
"AFG1L"	474
"AFG3L1P"	124
"AFG3L2"	2334
"AFM"	0
"AFMID"	368
"AFP"	7
"AFTPH"	3174
"AGA"	185
"AGAP1"	8727
"AGAP1-IT1"	17
"AGAP11"	39
"AGAP12P"	45
"AGAP2"	9702
"AGAP2-AS1"	8
"AGAP3"	3994
"AGAP4"	164
"AGAP5"	71
"AGAP6"	165
"AGAP7P"	21
"AGAP9"	85
"AGBL1"	16
"AGBL1-AS1"	2
"AGBL2"	1
"AGBL3"	135
"AGBL4"	361
"AGBL4-IT1"	44
"AGBL5"	343
"AGBL5-AS1"	0
"AGER"	4
"AGFG1"	3282
"AGFG2"	455
"AGGF1"	2584
"AGK"	1299
"AGL"	2342
"AGMAT"	147
"AGMO"	15
"AGO1"	2194
"AGO2"	2433
"AGO3"	991
"AGO4"	913
"AGPAT1"	1329
"AGPAT2"	98
"AGPAT3"	4377
"AGPAT4"	1902
"AGPAT4-IT1"	79
"AGPAT5"	1546
"AGPS"	2405
"AGR2"	1
"AGR3"	0
"AGRN"	1158
"AGRP"	2
"AGT"	658
"AGTPBP1"	8317
"AGTR1"	3
"AGTR2"	1
"AGTRAP"	54
"AGXT"	0
"AGXT2"	0
"AHCTF1"	3774
"AHCTF1P1"	16
"AHCY"	1057
"AHCYL1"	5973
"AHCYL2"	2346
"AHDC1"	1265
"AHI1"	4318
"AHNAK"	5948
"AHNAK2"	7496
"AHR"	858
"AHRR"	179
"AHSA1"	2426
"AHSA2P"	390
"AHSG"	6
"AHSP"	2
"AICDA"	0
"AIDA"	2148
"AIF1"	79
"AIF1L"	3042
"AIFM1"	520
"AIFM2"	84
"AIFM3"	1209
"AIG1"	986
"AIM2"	13
"AIMP1"	763
"AIMP2"	162
"AIP"	540
"AIPL1"	4
"AIRE"	22
"AIRN"	12
"AJAP1"	899
"AJM1"	1495
"AJUBA"	10
"AK1"	929
"AK2"	820
"AK3"	1161
"AK4"	1816
"AK5"	9251
"AK6"	481
"AK7"	82
"AK8"	31
"AK9"	1044
"AKAIN1"	132
"AKAP1"	1258
"AKAP10"	2137
"AKAP11"	25934
"AKAP12"	16123
"AKAP13"	2024
"AKAP14"	5
