gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00394_PE.bam
"A1BG"	22
"A1BG-AS1"	53
"A1CF"	0
"A2M"	2812
"A2M-AS1"	80
"A2ML1"	137
"A2MP1"	0
"A3GALT2"	0
"A4GALT"	16
"A4GNT"	0
"AA06"	4
"AAAS"	137
"AACS"	458
"AACSP1"	5
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	249
"AAED1"	70
"AAGAB"	974
"AAK1"	7302
"AAMDC"	66
"AAMP"	618
"AANAT"	2
"AAR2"	145
"AARD"	8
"AARS"	2639
"AARS2"	280
"AARSD1"	111
"AASDH"	718
"AASDHPPT"	2679
"AASS"	562
"AATBC"	2
"AATF"	341
"AATK"	1415
"ABALON"	2
"ABAT"	4958
"ABCA1"	720
"ABCA10"	545
"ABCA11P"	211
"ABCA12"	7
"ABCA13"	2
"ABCA17P"	52
"ABCA2"	4544
"ABCA3"	1116
"ABCA4"	17
"ABCA5"	3167
"ABCA6"	367
"ABCA7"	56
"ABCA8"	1381
"ABCA9"	268
"ABCA9-AS1"	0
"ABCB1"	190
"ABCB10"	308
"ABCB11"	1
"ABCB4"	8
"ABCB5"	0
"ABCB6"	187
"ABCB7"	402
"ABCB8"	216
"ABCB9"	218
"ABCC1"	197
"ABCC10"	74
"ABCC11"	12
"ABCC12"	49
"ABCC13"	1
"ABCC2"	0
"ABCC3"	4
"ABCC4"	454
"ABCC5"	689
"ABCC5-AS1"	0
"ABCC6"	5
"ABCC6P1"	5
"ABCC6P2"	0
"ABCC8"	224
"ABCC9"	915
"ABCD1"	31
"ABCD2"	1554
"ABCD3"	1657
"ABCD4"	134
"ABCE1"	1489
"ABCF1"	436
"ABCF2"	625
"ABCF3"	497
"ABCG1"	341
"ABCG2"	490
"ABCG4"	168
"ABCG5"	7
"ABCG8"	8
"ABHD1"	13
"ABHD10"	1114
"ABHD11"	79
"ABHD11-AS1"	0
"ABHD12"	991
"ABHD12B"	98
"ABHD13"	1130
"ABHD14A"	213
"ABHD14A-ACY1"	122
"ABHD14B"	83
"ABHD15"	64
"ABHD16A"	291
"ABHD16B"	0
"ABHD17A"	1585
"ABHD17B"	862
"ABHD17C"	337
"ABHD18"	340
"ABHD2"	2478
"ABHD3"	115
"ABHD4"	175
"ABHD5"	702
"ABHD6"	412
"ABHD8"	811
"ABI1"	1863
"ABI2"	7100
"ABI3"	35
"ABI3BP"	228
"ABL1"	613
"ABL2"	1928
"ABLIM1"	4775
"ABLIM2"	1136
"ABLIM3"	562
"ABO"	2
"ABR"	5329
"ABRA"	3
"ABRACL"	130
"ABRAXAS1"	120
"ABRAXAS2"	472
"ABT1"	145
"ABTB1"	378
"ABTB2"	94
"ACAA1"	378
"ACAA2"	526
"ACACA"	3344
"ACACB"	344
"ACAD10"	158
"ACAD11"	381
"ACAD8"	210
"ACAD9"	318
"ACADL"	62
"ACADM"	1097
"ACADS"	107
"ACADSB"	1643
"ACADVL"	783
"ACAN"	31
"ACAP1"	8
"ACAP2"	2097
"ACAP3"	865
"ACAT1"	808
"ACAT2"	512
"ACBD3"	1118
"ACBD3-AS1"	0
"ACBD4"	128
"ACBD5"	2185
"ACBD6"	236
"ACBD7"	2169
"ACBD7-DCLRE1CP1"	152
"ACCS"	29
"ACCSL"	0
"ACD"	110
"ACE"	56
"ACE2"	1
"ACER1"	0
"ACER2"	101
"ACER3"	1594
"ACHE"	127
"ACIN1"	908
"ACKR1"	40
"ACKR2"	23
"ACKR3"	57
"ACKR4"	2
"ACLY"	1157
"ACMSD"	1
"ACO1"	420
"ACO2"	3396
"ACOD1"	0
"ACOT1"	109
"ACOT11"	168
"ACOT12"	1
"ACOT13"	446
"ACOT2"	221
"ACOT4"	60
"ACOT6"	1
"ACOT7"	773
"ACOT8"	220
"ACOT9"	389
"ACOX1"	1897
"ACOX2"	31
"ACOX3"	197
"ACOXL"	0
"ACOXL-AS1"	9
"ACP1"	1043
"ACP2"	207
"ACP4"	0
"ACP5"	12
"ACP6"	101
"ACP7"	27
"ACPP"	18
"ACR"	6
"ACRBP"	4
"ACRV1"	4
"ACSBG1"	880
"ACSBG2"	1
"ACSF2"	85
"ACSF3"	199
"ACSL1"	1087
"ACSL3"	6909
"ACSL4"	2366
"ACSL5"	65
"ACSL6"	4581
"ACSM1"	1
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	0
"ACSM5"	58
"ACSM6"	0
"ACSS1"	695
"ACSS2"	350
"ACSS3"	781
"ACTA1"	9
"ACTA2"	40
"ACTA2-AS1"	110
"ACTB"	18579
"ACTBL2"	0
"ACTC1"	17
"ACTG1"	9420
"ACTG1P17"	6
"ACTG1P20"	10
"ACTG1P4"	47
"ACTG2"	1
"ACTL10"	2
"ACTL6A"	127
"ACTL6B"	266
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	6
"ACTL9"	0
"ACTN1"	824
"ACTN1-AS1"	0
"ACTN2"	828
"ACTN3"	0
"ACTN4"	1172
"ACTR10"	1332
"ACTR1A"	1466
"ACTR1B"	1053
"ACTR2"	8382
"ACTR3"	2755
"ACTR3B"	840
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	180
"ACTR5"	87
"ACTR6"	1007
"ACTR8"	646
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	33
"ACVR1"	259
"ACVR1B"	570
"ACVR1C"	1247
"ACVR2A"	986
"ACVR2B"	697
"ACVR2B-AS1"	24
"ACVRL1"	26
"ACY1"	36
"ACY3"	42
"ACYP1"	147
"ACYP2"	552
"ADA"	25
"ADA2"	230
"ADAD1"	0
"ADAD2"	10
"ADAL"	427
"ADAM10"	2559
"ADAM11"	428
"ADAM12"	35
"ADAM15"	202
"ADAM17"	572
"ADAM18"	0
"ADAM19"	123
"ADAM1A"	74
"ADAM2"	0
"ADAM20"	96
"ADAM20P1"	68
"ADAM21"	10
"ADAM21P1"	0
"ADAM22"	6706
"ADAM23"	2008
"ADAM28"	272
"ADAM29"	1
"ADAM30"	0
"ADAM32"	456
"ADAM33"	18
"ADAM3A"	0
"ADAM3B"	1
"ADAM5"	4
"ADAM6"	0
"ADAM7"	0
"ADAM8"	12
"ADAM9"	1395
"ADAMDEC1"	0
"ADAMTS1"	460
"ADAMTS10"	141
