gene/TE	../../STAR_v252_mapping/CGND_12675/HRA-00223_PE.bam
"A1BG"	78
"A1BG-AS1"	120
"A1CF"	0
"A2M"	6849
"A2M-AS1"	158
"A2ML1"	76
"A2MP1"	5
"A3GALT2"	1
"A4GALT"	57
"A4GNT"	0
"AA06"	19
"AAAS"	290
"AACS"	925
"AACSP1"	12
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	374
"AAED1"	199
"AAGAB"	1689
"AAK1"	13921
"AAMDC"	174
"AAMP"	1402
"AANAT"	7
"AAR2"	388
"AARD"	16
"AARS"	7439
"AARS2"	484
"AARSD1"	222
"AASDH"	916
"AASDHPPT"	4272
"AASS"	1625
"AATBC"	3
"AATF"	798
"AATK"	6461
"ABALON"	3
"ABAT"	8158
"ABCA1"	1107
"ABCA10"	1029
"ABCA11P"	435
"ABCA12"	17
"ABCA13"	4
"ABCA17P"	65
"ABCA2"	27643
"ABCA3"	3487
"ABCA4"	13
"ABCA5"	4268
"ABCA6"	1524
"ABCA7"	253
"ABCA8"	4062
"ABCA9"	840
"ABCA9-AS1"	2
"ABCB1"	644
"ABCB10"	544
"ABCB11"	6
"ABCB4"	12
"ABCB5"	0
"ABCB6"	507
"ABCB7"	742
"ABCB8"	403
"ABCB9"	548
"ABCC1"	602
"ABCC10"	225
"ABCC11"	26
"ABCC12"	50
"ABCC13"	9
"ABCC2"	19
"ABCC3"	26
"ABCC4"	717
"ABCC5"	2200
"ABCC5-AS1"	0
"ABCC6"	14
"ABCC6P1"	7
"ABCC6P2"	1
"ABCC8"	699
"ABCC9"	2430
"ABCD1"	93
"ABCD2"	1510
"ABCD3"	2657
"ABCD4"	570
"ABCE1"	2755
"ABCF1"	1054
"ABCF2"	1387
"ABCF3"	1072
"ABCG1"	1073
"ABCG2"	839
"ABCG4"	455
"ABCG5"	15
"ABCG8"	44
"ABHD1"	19
"ABHD10"	1730
"ABHD11"	126
"ABHD11-AS1"	0
"ABHD12"	2408
"ABHD12B"	206
"ABHD13"	1424
"ABHD14A"	338
"ABHD14A-ACY1"	176
"ABHD14B"	159
"ABHD15"	149
"ABHD16A"	714
"ABHD16B"	0
"ABHD17A"	2098
"ABHD17B"	2562
"ABHD17C"	431
"ABHD18"	697
"ABHD2"	7217
"ABHD3"	231
"ABHD4"	545
"ABHD5"	1329
"ABHD6"	1353
"ABHD8"	1129
"ABI1"	3442
"ABI2"	10917
"ABI3"	213
"ABI3BP"	456
"ABL1"	1813
"ABL2"	3774
"ABLIM1"	10605
"ABLIM2"	1527
"ABLIM3"	1176
"ABO"	5
"ABR"	10917
"ABRA"	2
"ABRACL"	230
"ABRAXAS1"	184
"ABRAXAS2"	854
"ABT1"	206
"ABTB1"	735
"ABTB2"	232
"ACAA1"	942
"ACAA2"	898
"ACACA"	6742
"ACACB"	925
"ACAD10"	324
"ACAD11"	764
"ACAD8"	495
"ACAD9"	765
"ACADL"	116
"ACADM"	1551
"ACADS"	258
"ACADSB"	2300
"ACADVL"	1694
"ACAN"	147
"ACAP1"	17
"ACAP2"	3252
"ACAP3"	1485
"ACAT1"	1245
"ACAT2"	1180
"ACBD3"	1792
"ACBD3-AS1"	0
"ACBD4"	218
"ACBD5"	3776
"ACBD6"	504
"ACBD7"	1642
"ACBD7-DCLRE1CP1"	113
"ACCS"	182
"ACCSL"	0
"ACD"	207
"ACE"	119
"ACE2"	8
"ACER1"	2
"ACER2"	147
"ACER3"	3494
"ACHE"	385
"ACIN1"	1648
"ACKR1"	220
"ACKR2"	77
"ACKR3"	128
"ACKR4"	3
"ACLY"	3604
"ACMSD"	0
"ACO1"	969
"ACO2"	7095
"ACOD1"	0
"ACOT1"	95
"ACOT11"	267
"ACOT12"	8
"ACOT13"	654
"ACOT2"	284
"ACOT4"	88
"ACOT6"	5
"ACOT7"	2003
"ACOT8"	395
"ACOT9"	763
"ACOX1"	3557
"ACOX2"	52
"ACOX3"	550
"ACOXL"	0
"ACOXL-AS1"	15
"ACP1"	1788
"ACP2"	530
"ACP4"	0
"ACP5"	34
"ACP6"	188
"ACP7"	55
"ACPP"	85
"ACR"	5
"ACRBP"	13
"ACRV1"	29
"ACSBG1"	1487
"ACSBG2"	1
"ACSF2"	194
"ACSF3"	206
"ACSL1"	4256
"ACSL3"	9626
"ACSL4"	4638
"ACSL5"	308
"ACSL6"	6698
"ACSM1"	9
"ACSM2A"	1
"ACSM2B"	0
"ACSM3"	3
"ACSM4"	0
"ACSM5"	143
"ACSM6"	0
"ACSS1"	1143
"ACSS2"	978
"ACSS3"	1138
"ACTA1"	13
"ACTA2"	143
"ACTA2-AS1"	142
"ACTB"	52668
"ACTBL2"	0
"ACTC1"	38
"ACTG1"	24764
"ACTG1P17"	5
"ACTG1P20"	53
"ACTG1P4"	107
"ACTG2"	9
"ACTL10"	3
"ACTL6A"	278
"ACTL6B"	515
"ACTL7A"	0
"ACTL7B"	1
"ACTL8"	0
"ACTL9"	0
"ACTN1"	1792
"ACTN1-AS1"	1
"ACTN2"	1645
"ACTN3"	2
"ACTN4"	3990
"ACTR10"	2376
"ACTR1A"	4246
"ACTR1B"	2010
"ACTR2"	14558
"ACTR3"	4355
"ACTR3B"	1066
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	193
"ACTR5"	206
"ACTR6"	1531
"ACTR8"	1133
"ACTRT1"	1
"ACTRT2"	0
"ACTRT3"	30
"ACVR1"	555
"ACVR1B"	2025
"ACVR1C"	1765
"ACVR2A"	1347
"ACVR2B"	1482
"ACVR2B-AS1"	38
"ACVRL1"	194
"ACY1"	54
"ACY3"	5
"ACYP1"	294
"ACYP2"	974
"ADA"	99
"ADA2"	505
"ADAD1"	0
"ADAD2"	23
"ADAL"	495
"ADAM10"	4588
"ADAM11"	1334
"ADAM12"	204
"ADAM15"	1038
"ADAM17"	1187
"ADAM18"	2
"ADAM19"	265
"ADAM1A"	147
"ADAM2"	1
"ADAM20"	241
"ADAM20P1"	232
"ADAM21"	15
"ADAM21P1"	0
"ADAM22"	11866
"ADAM23"	5635
"ADAM28"	767
"ADAM29"	4
"ADAM30"	1
"ADAM32"	342
"ADAM33"	32
"ADAM3A"	0
"ADAM3B"	3
"ADAM5"	8
"ADAM6"	0
"ADAM7"	0
"ADAM8"	33
"ADAM9"	3168
"ADAMDEC1"	0
"ADAMTS1"	1061
"ADAMTS10"	255
"ADAMTS12"	26
"ADAMTS13"	208
"ADAMTS14"	498
"ADAMTS15"	19
"ADAMTS16"	54
"ADAMTS17"	116
"ADAMTS18"	275
"ADAMTS19"	275
"ADAMTS19-AS1"	10
"ADAMTS2"	142
"ADAMTS20"	14
"ADAMTS3"	291
"ADAMTS4"	2550
"ADAMTS5"	84
"ADAMTS6"	108
"ADAMTS7"	26
"ADAMTS7P1"	25
"ADAMTS8"	222
"ADAMTS9"	690
"ADAMTS9-AS1"	9
"ADAMTS9-AS2"	145
"ADAMTSL1"	128
"ADAMTSL2"	308
"ADAMTSL3"	423
"ADAMTSL4"	28
"ADAMTSL4-AS1"	26
