gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00083_PE.bam
"A1BG"	66
"A1BG-AS1"	99
"A1CF"	0
"A2M"	2985
"A2M-AS1"	115
"A2ML1"	46
"A2MP1"	2
"A3GALT2"	2
"A4GALT"	46
"A4GNT"	1
"AA06"	31
"AAAS"	235
"AACS"	876
"AACSP1"	10
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	1
"AADACL4"	0
"AADACP1"	2
"AADAT"	270
"AAED1"	119
"AAGAB"	1318
"AAK1"	12128
"AAMDC"	87
"AAMP"	1143
"AANAT"	4
"AAR2"	287
"AARD"	16
"AARS"	6071
"AARS2"	380
"AARSD1"	188
"AASDH"	734
"AASDHPPT"	3368
"AASS"	972
"AATBC"	4
"AATF"	682
"AATK"	4183
"ABALON"	5
"ABAT"	6527
"ABCA1"	473
"ABCA10"	775
"ABCA11P"	277
"ABCA12"	20
"ABCA13"	0
"ABCA17P"	93
"ABCA2"	18605
"ABCA3"	2838
"ABCA4"	13
"ABCA5"	3630
"ABCA6"	870
"ABCA7"	247
"ABCA8"	3349
"ABCA9"	482
"ABCA9-AS1"	1
"ABCB1"	397
"ABCB10"	424
"ABCB11"	3
"ABCB4"	12
"ABCB5"	0
"ABCB6"	489
"ABCB7"	728
"ABCB8"	313
"ABCB9"	365
"ABCC1"	444
"ABCC10"	184
"ABCC11"	38
"ABCC12"	32
"ABCC13"	0
"ABCC2"	39
"ABCC3"	11
"ABCC4"	513
"ABCC5"	2174
"ABCC5-AS1"	0
"ABCC6"	23
"ABCC6P1"	6
"ABCC6P2"	1
"ABCC8"	535
"ABCC9"	1424
"ABCD1"	64
"ABCD2"	869
"ABCD3"	1430
"ABCD4"	605
"ABCE1"	2016
"ABCF1"	782
"ABCF2"	1047
"ABCF3"	763
"ABCG1"	722
"ABCG2"	602
"ABCG4"	330
"ABCG5"	9
"ABCG8"	39
"ABHD1"	6
"ABHD10"	1270
"ABHD11"	87
"ABHD11-AS1"	1
"ABHD12"	1659
"ABHD12B"	97
"ABHD13"	1194
"ABHD14A"	220
"ABHD14A-ACY1"	106
"ABHD14B"	122
"ABHD15"	121
"ABHD16A"	489
"ABHD16B"	0
"ABHD17A"	1443
"ABHD17B"	1992
"ABHD17C"	351
"ABHD18"	587
"ABHD2"	6371
"ABHD3"	201
"ABHD4"	563
"ABHD5"	760
"ABHD6"	1121
"ABHD8"	1094
"ABI1"	2392
"ABI2"	9317
"ABI3"	132
"ABI3BP"	142
"ABL1"	1336
"ABL2"	3244
"ABLIM1"	8301
"ABLIM2"	1349
"ABLIM3"	701
"ABO"	2
"ABR"	8360
"ABRA"	6
"ABRACL"	124
"ABRAXAS1"	93
"ABRAXAS2"	678
"ABT1"	196
"ABTB1"	531
"ABTB2"	134
"ACAA1"	686
"ACAA2"	701
"ACACA"	5938
"ACACB"	882
"ACAD10"	346
"ACAD11"	734
"ACAD8"	432
"ACAD9"	594
"ACADL"	87
"ACADM"	1145
"ACADS"	197
"ACADSB"	1509
"ACADVL"	1498
"ACAN"	216
"ACAP1"	5
"ACAP2"	2573
"ACAP3"	1236
"ACAT1"	939
"ACAT2"	788
"ACBD3"	1406
"ACBD3-AS1"	0
"ACBD4"	183
"ACBD5"	2751
"ACBD6"	347
"ACBD7"	1442
"ACBD7-DCLRE1CP1"	84
"ACCS"	65
"ACCSL"	1
"ACD"	158
"ACE"	95
"ACE2"	10
"ACER1"	0
"ACER2"	140
"ACER3"	2409
"ACHE"	253
"ACIN1"	1868
"ACKR1"	201
"ACKR2"	15
"ACKR3"	96
"ACKR4"	3
"ACLY"	2541
"ACMSD"	0
"ACO1"	1068
"ACO2"	5463
"ACOD1"	0
"ACOT1"	63
"ACOT11"	239
"ACOT12"	4
"ACOT13"	475
"ACOT2"	287
"ACOT4"	56
"ACOT6"	3
"ACOT7"	1386
"ACOT8"	303
"ACOT9"	547
"ACOX1"	2783
"ACOX2"	36
"ACOX3"	474
"ACOXL"	0
"ACOXL-AS1"	23
"ACP1"	1274
"ACP2"	285
"ACP4"	0
"ACP5"	7
"ACP6"	222
"ACP7"	96
"ACPP"	61
"ACR"	6
"ACRBP"	9
"ACRV1"	16
"ACSBG1"	676
"ACSBG2"	2
"ACSF2"	161
"ACSF3"	193
"ACSL1"	2840
"ACSL3"	7039
"ACSL4"	3272
"ACSL5"	200
"ACSL6"	5112
"ACSM1"	8
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	3
"ACSM4"	0
"ACSM5"	71
"ACSM6"	0
"ACSS1"	755
"ACSS2"	670
"ACSS3"	749
"ACTA1"	6
"ACTA2"	125
"ACTA2-AS1"	166
"ACTB"	37705
"ACTBL2"	0
"ACTC1"	22
"ACTG1"	18972
"ACTG1P17"	9
"ACTG1P20"	47
"ACTG1P4"	148
"ACTG2"	2
"ACTL10"	1
"ACTL6A"	188
"ACTL6B"	421
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	1640
"ACTN1-AS1"	0
"ACTN2"	1356
"ACTN3"	2
"ACTN4"	3167
"ACTR10"	1415
"ACTR1A"	3171
"ACTR1B"	1535
"ACTR2"	9679
"ACTR3"	2991
"ACTR3B"	936
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	174
"ACTR5"	179
"ACTR6"	1096
"ACTR8"	706
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	29
"ACVR1"	391
"ACVR1B"	1634
"ACVR1C"	1492
"ACVR2A"	1074
"ACVR2B"	1369
"ACVR2B-AS1"	20
"ACVRL1"	75
"ACY1"	28
"ACY3"	0
"ACYP1"	266
"ACYP2"	578
"ADA"	110
"ADA2"	319
"ADAD1"	0
"ADAD2"	10
"ADAL"	362
"ADAM10"	3607
"ADAM11"	855
"ADAM12"	108
"ADAM15"	566
"ADAM17"	973
"ADAM18"	1
"ADAM19"	306
"ADAM1A"	139
"ADAM2"	0
"ADAM20"	317
"ADAM20P1"	270
"ADAM21"	12
"ADAM21P1"	0
"ADAM22"	8915
"ADAM23"	4397
"ADAM28"	599
"ADAM29"	4
"ADAM30"	1
"ADAM32"	376
"ADAM33"	24
"ADAM3A"	0
"ADAM3B"	4
"ADAM5"	14
"ADAM6"	0
"ADAM7"	0
"ADAM8"	43
"ADAM9"	2397
"ADAMDEC1"	0
"ADAMTS1"	895
"ADAMTS10"	221
"ADAMTS12"	16
"ADAMTS13"	112
"ADAMTS14"	144
"ADAMTS15"	12
"ADAMTS16"	69
"ADAMTS17"	133
"ADAMTS18"	4
"ADAMTS19"	286
"ADAMTS19-AS1"	7
"ADAMTS2"	161
"ADAMTS20"	11
"ADAMTS3"	212
