gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00062_PE.bam
"A1BG"	35
"A1BG-AS1"	141
"A1CF"	0
"A2M"	5349
"A2M-AS1"	96
"A2ML1"	181
"A2MP1"	4
"A3GALT2"	3
"A4GALT"	35
"A4GNT"	1
"AA06"	50
"AAAS"	227
"AACS"	1459
"AACSP1"	12
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	434
"AAED1"	126
"AAGAB"	1561
"AAK1"	14972
"AAMDC"	86
"AAMP"	1273
"AANAT"	2
"AAR2"	296
"AARD"	17
"AARS"	6983
"AARS2"	475
"AARSD1"	247
"AASDH"	685
"AASDHPPT"	3961
"AASS"	624
"AATBC"	4
"AATF"	545
"AATK"	2277
"ABALON"	0
"ABAT"	9044
"ABCA1"	783
"ABCA10"	820
"ABCA11P"	397
"ABCA12"	17
"ABCA13"	15
"ABCA17P"	99
"ABCA2"	7095
"ABCA3"	4092
"ABCA4"	17
"ABCA5"	3902
"ABCA6"	695
"ABCA7"	217
"ABCA8"	680
"ABCA9"	722
"ABCA9-AS1"	0
"ABCB1"	1127
"ABCB10"	439
"ABCB11"	4
"ABCB4"	11
"ABCB5"	1
"ABCB6"	449
"ABCB7"	527
"ABCB8"	413
"ABCB9"	467
"ABCC1"	628
"ABCC10"	284
"ABCC11"	15
"ABCC12"	73
"ABCC13"	1
"ABCC2"	17
"ABCC3"	10
"ABCC4"	611
"ABCC5"	2712
"ABCC5-AS1"	0
"ABCC6"	15
"ABCC6P1"	17
"ABCC6P2"	1
"ABCC8"	920
"ABCC9"	1266
"ABCD1"	56
"ABCD2"	1369
"ABCD3"	1607
"ABCD4"	301
"ABCE1"	2006
"ABCF1"	873
"ABCF2"	1513
"ABCF3"	1168
"ABCG1"	667
"ABCG2"	1103
"ABCG4"	502
"ABCG5"	21
"ABCG8"	68
"ABHD1"	13
"ABHD10"	1272
"ABHD11"	124
"ABHD11-AS1"	0
"ABHD12"	1969
"ABHD12B"	165
"ABHD13"	1187
"ABHD14A"	458
"ABHD14A-ACY1"	178
"ABHD14B"	122
"ABHD15"	107
"ABHD16A"	676
"ABHD16B"	0
"ABHD17A"	1444
"ABHD17B"	874
"ABHD17C"	536
"ABHD18"	541
"ABHD2"	7844
"ABHD3"	160
"ABHD4"	217
"ABHD5"	667
"ABHD6"	730
"ABHD8"	1434
"ABI1"	3085
"ABI2"	12785
"ABI3"	70
"ABI3BP"	244
"ABL1"	1069
"ABL2"	3328
"ABLIM1"	7693
"ABLIM2"	2268
"ABLIM3"	1012
"ABO"	6
"ABR"	13665
"ABRA"	6
"ABRACL"	198
"ABRAXAS1"	111
"ABRAXAS2"	698
"ABT1"	205
"ABTB1"	755
"ABTB2"	150
"ACAA1"	659
"ACAA2"	576
"ACACA"	6448
"ACACB"	857
"ACAD10"	362
"ACAD11"	480
"ACAD8"	541
"ACAD9"	690
"ACADL"	87
"ACADM"	1122
"ACADS"	155
"ACADSB"	2127
"ACADVL"	1275
"ACAN"	69
"ACAP1"	13
"ACAP2"	2216
"ACAP3"	1601
"ACAT1"	1101
"ACAT2"	690
"ACBD3"	1166
"ACBD3-AS1"	0
"ACBD4"	193
"ACBD5"	2269
"ACBD6"	474
"ACBD7"	2164
"ACBD7-DCLRE1CP1"	157
"ACCS"	108
"ACCSL"	0
"ACD"	196
"ACE"	202
"ACE2"	9
"ACER1"	2
"ACER2"	205
"ACER3"	1649
"ACHE"	388
"ACIN1"	1773
"ACKR1"	178
"ACKR2"	35
"ACKR3"	145
"ACKR4"	8
"ACLY"	3137
