gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00055_PE.bam
"A1BG"	44
"A1BG-AS1"	162
"A1CF"	0
"A2M"	3776
"A2M-AS1"	105
"A2ML1"	83
"A2MP1"	4
"A3GALT2"	1
"A4GALT"	105
"A4GNT"	0
"AA06"	30
"AAAS"	215
"AACS"	1158
"AACSP1"	12
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	449
"AAED1"	144
"AAGAB"	1520
"AAK1"	14648
"AAMDC"	73
"AAMP"	1217
"AANAT"	2
"AAR2"	286
"AARD"	13
"AARS"	6062
"AARS2"	531
"AARSD1"	218
"AASDH"	862
"AASDHPPT"	3812
"AASS"	1037
"AATBC"	1
"AATF"	692
"AATK"	2291
"ABALON"	4
"ABAT"	8319
"ABCA1"	773
"ABCA10"	1138
"ABCA11P"	318
"ABCA12"	39
"ABCA13"	4
"ABCA17P"	155
"ABCA2"	7601
"ABCA3"	3613
"ABCA4"	28
"ABCA5"	4829
"ABCA6"	783
"ABCA7"	362
"ABCA8"	852
"ABCA9"	931
"ABCA9-AS1"	0
"ABCB1"	917
"ABCB10"	536
"ABCB11"	2
"ABCB4"	31
"ABCB5"	0
"ABCB6"	550
"ABCB7"	721
"ABCB8"	426
"ABCB9"	472
"ABCC1"	529
"ABCC10"	253
"ABCC11"	24
"ABCC12"	35
"ABCC13"	5
"ABCC2"	40
"ABCC3"	24
"ABCC4"	575
"ABCC5"	3150
"ABCC5-AS1"	0
"ABCC6"	24
"ABCC6P1"	17
"ABCC6P2"	3
"ABCC8"	1008
"ABCC9"	2136
"ABCD1"	62
"ABCD2"	1116
"ABCD3"	1538
"ABCD4"	642
"ABCE1"	2051
"ABCF1"	798
"ABCF2"	1222
"ABCF3"	936
"ABCG1"	803
"ABCG2"	959
"ABCG4"	481
"ABCG5"	11
"ABCG8"	69
"ABHD1"	7
"ABHD10"	1340
"ABHD11"	90
"ABHD11-AS1"	2
"ABHD12"	1630
"ABHD12B"	132
"ABHD13"	1522
"ABHD14A"	240
"ABHD14A-ACY1"	137
"ABHD14B"	142
"ABHD15"	131
"ABHD16A"	602
"ABHD16B"	0
"ABHD17A"	1312
"ABHD17B"	1148
"ABHD17C"	488
"ABHD18"	735
"ABHD2"	8592
"ABHD3"	323
"ABHD4"	515
"ABHD5"	716
"ABHD6"	924
"ABHD8"	1335
"ABI1"	3766
"ABI2"	11204
"ABI3"	91
"ABI3BP"	398
"ABL1"	1186
"ABL2"	3418
"ABLIM1"	9943
"ABLIM2"	1811
"ABLIM3"	919
"ABO"	19
"ABR"	10613
"ABRA"	18
"ABRACL"	186
"ABRAXAS1"	134
"ABRAXAS2"	750
"ABT1"	187
"ABTB1"	671
"ABTB2"	142
"ACAA1"	669
"ACAA2"	632
"ACACA"	6221
"ACACB"	1157
"ACAD10"	421
"ACAD11"	786
"ACAD8"	493
"ACAD9"	610
"ACADL"	148
"ACADM"	1291
"ACADS"	186
"ACADSB"	2016
"ACADVL"	1826
"ACAN"	228
"ACAP1"	12
"ACAP2"	2884
"ACAP3"	1532
"ACAT1"	989
"ACAT2"	767
"ACBD3"	1431
"ACBD3-AS1"	0
"ACBD4"	259
"ACBD5"	2675
"ACBD6"	459
"ACBD7"	1889
"ACBD7-DCLRE1CP1"	110
"ACCS"	70
"ACCSL"	1
"ACD"	206
"ACE"	172
"ACE2"	19
"ACER1"	1
"ACER2"	200
"ACER3"	1695
"ACHE"	259
"ACIN1"	2194
"ACKR1"	291
"ACKR2"	20
"ACKR3"	126
"ACKR4"	5
"ACLY"	2659
"ACMSD"	0
"ACO1"	1233
"ACO2"	5987
"ACOD1"	0
"ACOT1"	69
"ACOT11"	349
"ACOT12"	5
"ACOT13"	544
"ACOT2"	319
"ACOT4"	53
"ACOT6"	6
"ACOT7"	1590
"ACOT8"	336
"ACOT9"	703
"ACOX1"	3521
"ACOX2"	42
"ACOX3"	602
"ACOXL"	0
"ACOXL-AS1"	17
"ACP1"	1410
"ACP2"	365
"ACP4"	1
"ACP5"	10
"ACP6"	287
"ACP7"	20
"ACPP"	60
"ACR"	11
"ACRBP"	12
"ACRV1"	23
"ACSBG1"	751
"ACSBG2"	1
"ACSF2"	195
"ACSF3"	250
"ACSL1"	1730
"ACSL3"	7633
"ACSL4"	4041
"ACSL5"	365
"ACSL6"	7542
"ACSM1"	15
"ACSM2A"	1
"ACSM2B"	0
"ACSM3"	3
"ACSM4"	0
"ACSM5"	50
"ACSM6"	2
"ACSS1"	864
"ACSS2"	509
"ACSS3"	1089
"ACTA1"	25
"ACTA2"	270
"ACTA2-AS1"	200
"ACTB"	34221
"ACTBL2"	0
"ACTC1"	24
"ACTG1"	18072
"ACTG1P17"	16
"ACTG1P20"	73
"ACTG1P4"	192
"ACTG2"	20
"ACTL10"	2
"ACTL6A"	149
"ACTL6B"	555
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	0
"ACTL9"	0
"ACTN1"	3255
"ACTN1-AS1"	1
"ACTN2"	1439
"ACTN3"	1
"ACTN4"	3282
"ACTR10"	1728
"ACTR1A"	3109
"ACTR1B"	1697
"ACTR2"	11837
"ACTR3"	2967
"ACTR3B"	1357
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	270
