gene/TE	../../STAR_v252_mapping/CGND_12966/HRA-00436_PE.bam
"A1BG"	17
"A1BG-AS1"	43
"A1CF"	4
"A2M"	900
"A2M-AS1"	73
"A2ML1"	113
"A2MP1"	1
"A3GALT2"	2
"A4GALT"	6
"A4GNT"	1
"AA06"	41
"AAAS"	100
"AACS"	502
"AACSP1"	7
"AADAC"	1
"AADACL2"	0
"AADACL2-AS1"	2
"AADACL3"	0
"AADACL4"	0
"AADACP1"	2
"AADAT"	202
"AAED1"	58
"AAGAB"	633
"AAK1"	7245
"AAMDC"	35
"AAMP"	661
"AANAT"	1
"AAR2"	142
"AARD"	8
"AARS"	3018
"AARS2"	265
"AARSD1"	93
"AASDH"	498
"AASDHPPT"	1979
"AASS"	464
"AATBC"	3
"AATF"	252
"AATK"	1673
"ABALON"	1
"ABAT"	4361
"ABCA1"	580
"ABCA10"	777
"ABCA11P"	211
"ABCA12"	13
"ABCA13"	2
"ABCA17P"	48
"ABCA2"	4842
"ABCA3"	1420
"ABCA4"	9
"ABCA5"	3193
"ABCA6"	662
"ABCA7"	93
"ABCA8"	1448
"ABCA9"	562
"ABCA9-AS1"	0
"ABCB1"	119
"ABCB10"	300
"ABCB11"	6
"ABCB4"	7
"ABCB5"	0
"ABCB6"	168
"ABCB7"	357
"ABCB8"	232
"ABCB9"	237
"ABCC1"	249
"ABCC10"	115
"ABCC11"	6
"ABCC12"	38
"ABCC13"	0
"ABCC2"	11
"ABCC3"	13
"ABCC4"	188
"ABCC5"	1201
"ABCC5-AS1"	0
"ABCC6"	4
"ABCC6P1"	4
"ABCC6P2"	2
"ABCC8"	354
"ABCC9"	385
"ABCD1"	20
"ABCD2"	641
"ABCD3"	900
"ABCD4"	161
"ABCE1"	970
"ABCF1"	424
"ABCF2"	666
"ABCF3"	539
"ABCG1"	461
"ABCG2"	179
"ABCG4"	195
"ABCG5"	10
"ABCG8"	22
"ABHD1"	3
"ABHD10"	567
"ABHD11"	70
"ABHD11-AS1"	0
"ABHD12"	912
"ABHD12B"	75
"ABHD13"	564
"ABHD14A"	163
"ABHD14A-ACY1"	109
"ABHD14B"	52
"ABHD15"	46
"ABHD16A"	270
"ABHD16B"	0
"ABHD17A"	1302
"ABHD17B"	705
"ABHD17C"	250
"ABHD18"	390
"ABHD2"	2843
"ABHD3"	95
"ABHD4"	106
"ABHD5"	366
"ABHD6"	461
"ABHD8"	759
"ABI1"	1090
"ABI2"	4811
"ABI3"	19
"ABI3BP"	78
"ABL1"	631
"ABL2"	1552
"ABLIM1"	3791
"ABLIM2"	985
"ABLIM3"	394
"ABO"	10
"ABR"	5300
"ABRA"	15
"ABRACL"	91
"ABRAXAS1"	60
"ABRAXAS2"	363
"ABT1"	134
"ABTB1"	305
"ABTB2"	136
"ACAA1"	363
"ACAA2"	285
"ACACA"	2977
"ACACB"	530
"ACAD10"	186
"ACAD11"	340
"ACAD8"	240
"ACAD9"	336
"ACADL"	58
"ACADM"	850
"ACADS"	88
"ACADSB"	1108
"ACADVL"	698
"ACAN"	67
"ACAP1"	7
"ACAP2"	1190
"ACAP3"	788
"ACAT1"	459
"ACAT2"	287
"ACBD3"	667
"ACBD3-AS1"	0
"ACBD4"	95
"ACBD5"	1309
"ACBD6"	206
"ACBD7"	1201
"ACBD7-DCLRE1CP1"	98
"ACCS"	57
"ACCSL"	1
"ACD"	80
"ACE"	52
"ACE2"	8
"ACER1"	0
"ACER2"	92
"ACER3"	925
"ACHE"	196
"ACIN1"	843
"ACKR1"	52
"ACKR2"	6
"ACKR3"	62
"ACKR4"	0
"ACLY"	1225
"ACMSD"	0
"ACO1"	431
"ACO2"	2718
"ACOD1"	0
"ACOT1"	46
"ACOT11"	209
"ACOT12"	11
"ACOT13"	308
"ACOT2"	182
"ACOT4"	19
"ACOT6"	3
"ACOT7"	940
"ACOT8"	164
"ACOT9"	352
"ACOX1"	1404
"ACOX2"	24
"ACOX3"	244
"ACOXL"	0
"ACOXL-AS1"	7
"ACP1"	686
"ACP2"	222
"ACP4"	0
"ACP5"	1
"ACP6"	140
"ACP7"	26
"ACPP"	4
"ACR"	3
"ACRBP"	5
"ACRV1"	13
"ACSBG1"	554
"ACSBG2"	2
"ACSF2"	51
"ACSF3"	122
"ACSL1"	845
"ACSL3"	3874
"ACSL4"	1473
"ACSL5"	38
"ACSL6"	4396
"ACSM1"	2
"ACSM2A"	4
"ACSM2B"	4
"ACSM3"	0
"ACSM4"	0
"ACSM5"	28
"ACSM6"	0
"ACSS1"	630
"ACSS2"	285
"ACSS3"	303
"ACTA1"	4
"ACTA2"	14
"ACTA2-AS1"	123
"ACTB"	14129
"ACTBL2"	0
"ACTC1"	5
"ACTG1"	6410
"ACTG1P17"	0
"ACTG1P20"	37
"ACTG1P4"	67
"ACTG2"	0
"ACTL10"	2
"ACTL6A"	76
"ACTL6B"	231
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	2
"ACTL9"	0
"ACTN1"	847
"ACTN1-AS1"	0
"ACTN2"	733
"ACTN3"	1
"ACTN4"	1242
"ACTR10"	810
"ACTR1A"	1478
"ACTR1B"	914
"ACTR2"	5226
"ACTR3"	1612
"ACTR3B"	559
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	156
"ACTR5"	111
"ACTR6"	476
"ACTR8"	495
"ACTRT1"	0
"ACTRT2"	0
"ACTRT3"	24
"ACVR1"	237
"ACVR1B"	714
"ACVR1C"	932
"ACVR2A"	627
"ACVR2B"	561
"ACVR2B-AS1"	10
"ACVRL1"	13
"ACY1"	30
"ACY3"	5
"ACYP1"	100
"ACYP2"	412
"ADA"	20
"ADA2"	100
"ADAD1"	0
"ADAD2"	18
"ADAL"	265
"ADAM10"	1648
