gene/TE	../../STAR_v252_mapping/CGND_12675/HRA-00224_PE.bam
"A1BG"	37
"A1BG-AS1"	95
"A1CF"	0
"A2M"	2847
"A2M-AS1"	98
"A2ML1"	164
"A2MP1"	8
"A3GALT2"	6
"A4GALT"	22
"A4GNT"	0
"AA06"	29
"AAAS"	287
"AACS"	870
"AACSP1"	11
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	365
"AAED1"	81
"AAGAB"	976
"AAK1"	9610
"AAMDC"	87
"AAMP"	879
"AANAT"	1
"AAR2"	271
"AARD"	17
"AARS"	5398
"AARS2"	437
"AARSD1"	145
"AASDH"	738
"AASDHPPT"	2587
"AASS"	1372
"AATBC"	4
"AATF"	614
"AATK"	4000
"ABALON"	3
"ABAT"	5155
"ABCA1"	1180
"ABCA10"	656
"ABCA11P"	269
"ABCA12"	17
"ABCA13"	6
"ABCA17P"	64
"ABCA2"	17279
"ABCA3"	2361
"ABCA4"	14
"ABCA5"	2889
"ABCA6"	1423
"ABCA7"	143
"ABCA8"	3711
"ABCA9"	632
"ABCA9-AS1"	1
"ABCB1"	346
"ABCB10"	453
"ABCB11"	6
"ABCB4"	18
"ABCB5"	0
"ABCB6"	219
"ABCB7"	468
"ABCB8"	441
"ABCB9"	371
"ABCC1"	565
"ABCC10"	230
"ABCC11"	44
"ABCC12"	61
"ABCC13"	0
"ABCC2"	38
"ABCC3"	6
"ABCC4"	489
"ABCC5"	1785
"ABCC5-AS1"	0
"ABCC6"	15
"ABCC6P1"	6
"ABCC6P2"	0
"ABCC8"	513
"ABCC9"	1008
"ABCD1"	70
"ABCD2"	1002
"ABCD3"	1667
"ABCD4"	378
"ABCE1"	1438
"ABCF1"	812
"ABCF2"	988
"ABCF3"	836
"ABCG1"	528
"ABCG2"	768
"ABCG4"	238
"ABCG5"	7
"ABCG8"	20
"ABHD1"	11
"ABHD10"	876
"ABHD11"	95
"ABHD11-AS1"	0
"ABHD12"	1640
"ABHD12B"	102
"ABHD13"	752
"ABHD14A"	236
"ABHD14A-ACY1"	132
"ABHD14B"	96
"ABHD15"	87
"ABHD16A"	585
"ABHD16B"	0
"ABHD17A"	1425
"ABHD17B"	1252
"ABHD17C"	310
"ABHD18"	465
"ABHD2"	4385
"ABHD3"	159
"ABHD4"	299
"ABHD5"	742
"ABHD6"	876
"ABHD8"	731
"ABI1"	1691
"ABI2"	7404
"ABI3"	41
"ABI3BP"	341
"ABL1"	1516
"ABL2"	2101
"ABLIM1"	5421
"ABLIM2"	1140
"ABLIM3"	952
"ABO"	9
"ABR"	6959
"ABRA"	4
"ABRACL"	106
"ABRAXAS1"	86
"ABRAXAS2"	440
"ABT1"	147
"ABTB1"	447
"ABTB2"	359
"ACAA1"	670
"ACAA2"	577
"ACACA"	5146
"ACACB"	709
"ACAD10"	327
"ACAD11"	614
"ACAD8"	397
"ACAD9"	588
"ACADL"	63
"ACADM"	1020
"ACADS"	142
"ACADSB"	1515
"ACADVL"	1471
"ACAN"	137
"ACAP1"	4
"ACAP2"	2158
"ACAP3"	1243
"ACAT1"	734
"ACAT2"	722
"ACBD3"	1100
"ACBD3-AS1"	0
"ACBD4"	140
"ACBD5"	2729
"ACBD6"	329
"ACBD7"	1477
"ACBD7-DCLRE1CP1"	102
"ACCS"	83
"ACCSL"	1
"ACD"	123
"ACE"	52
"ACE2"	9
"ACER1"	1
"ACER2"	99
"ACER3"	1988
"ACHE"	353
