gene/TE	../../BAM/CGND_13234/HRA-01353_PE.bam
"A1BG"	23
"A1BG-AS1"	113
"A1CF"	0
"A2M"	2130
"A2M-AS1"	72
"A2ML1"	71
"A2MP1"	2
"A3GALT2"	3
"A4GALT"	21
"A4GNT"	0
"AA06"	19
"AAAS"	222
"AACS"	878
"AACSP1"	12
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	196
"AAED1"	35
"AAGAB"	631
"AAK1"	6583
"AAMDC"	34
"AAMP"	784
"AANAT"	1
"AAR2"	186
"AARD"	6
"AARS"	3852
"AARS2"	374
"AARSD1"	148
"AASDH"	379
"AASDHPPT"	1470
"AASS"	442
"AATBC"	2
"AATF"	402
"AATK"	3100
"ABALON"	1
"ABAT"	4526
"ABCA1"	505
"ABCA10"	373
"ABCA11P"	208
"ABCA12"	13
"ABCA13"	1
"ABCA17P"	47
"ABCA2"	10509
"ABCA3"	2362
"ABCA4"	41
"ABCA5"	1429
"ABCA6"	287
"ABCA7"	262
"ABCA8"	1133
"ABCA9"	305
"ABCA9-AS1"	0
"ABCB1"	275
"ABCB10"	260
"ABCB11"	7
"ABCB4"	20
"ABCB5"	0
"ABCB6"	335
"ABCB7"	241
"ABCB8"	525
"ABCB9"	418
"ABCC1"	416
"ABCC10"	283
"ABCC11"	19
"ABCC12"	65
"ABCC13"	1
"ABCC2"	13
"ABCC3"	18
"ABCC4"	171
"ABCC5"	1500
"ABCC5-AS1"	0
"ABCC6"	16
"ABCC6P1"	5
"ABCC6P2"	0
"ABCC8"	710
"ABCC9"	351
"ABCD1"	50
"ABCD2"	494
"ABCD3"	641
"ABCD4"	287
"ABCE1"	733
"ABCF1"	651
"ABCF2"	882
"ABCF3"	684
"ABCG1"	540
"ABCG2"	448
"ABCG4"	336
"ABCG5"	11
"ABCG8"	23
"ABHD1"	5
"ABHD10"	468
"ABHD11"	88
"ABHD11-AS1"	0
"ABHD12"	924
"ABHD12B"	68
"ABHD13"	420
"ABHD14A"	217
"ABHD14A-ACY1"	106
