gene/TE	../../STAR_v252_mapping/CGND_12966/HRA-00430_PE.bam
"A1BG"	42
"A1BG-AS1"	116
"A1CF"	0
"A2M"	2664
"A2M-AS1"	122
"A2ML1"	94
"A2MP1"	1
"A3GALT2"	1
"A4GALT"	23
"A4GNT"	1
"AA06"	22
"AAAS"	171
"AACS"	964
"AACSP1"	11
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	279
"AAED1"	58
"AAGAB"	1069
"AAK1"	8949
"AAMDC"	55
"AAMP"	995
"AANAT"	1
"AAR2"	232
"AARD"	14
"AARS"	4780
"AARS2"	358
"AARSD1"	163
"AASDH"	670
"AASDHPPT"	2557
"AASS"	568
"AATBC"	2
"AATF"	384
"AATK"	2423
"ABALON"	2
"ABAT"	6158
"ABCA1"	563
"ABCA10"	564
"ABCA11P"	309
"ABCA12"	8
"ABCA13"	6
"ABCA17P"	80
"ABCA2"	8424
"ABCA3"	2445
"ABCA4"	8
"ABCA5"	2380
"ABCA6"	448
"ABCA7"	148
"ABCA8"	1411
"ABCA9"	384
"ABCA9-AS1"	0
"ABCB1"	271
"ABCB10"	348
"ABCB11"	8
"ABCB4"	10
"ABCB5"	0
"ABCB6"	296
"ABCB7"	403
"ABCB8"	366
"ABCB9"	308
"ABCC1"	364
"ABCC10"	199
"ABCC11"	25
"ABCC12"	45
"ABCC13"	0
"ABCC2"	17
"ABCC3"	8
"ABCC4"	339
"ABCC5"	1424
"ABCC5-AS1"	0
"ABCC6"	11
"ABCC6P1"	12
"ABCC6P2"	1
"ABCC8"	565
"ABCC9"	1065
"ABCD1"	45
"ABCD2"	1234
"ABCD3"	1278
"ABCD4"	237
"ABCE1"	1339
"ABCF1"	654
"ABCF2"	950
"ABCF3"	754
"ABCG1"	554
"ABCG2"	358
"ABCG4"	348
"ABCG5"	21
"ABCG8"	29
"ABHD1"	15
"ABHD10"	952
"ABHD11"	87
"ABHD11-AS1"	0
"ABHD12"	1351
"ABHD12B"	107
"ABHD13"	764
"ABHD14A"	242
"ABHD14A-ACY1"	149
"ABHD14B"	113
"ABHD15"	69
"ABHD16A"	424
"ABHD16B"	0
"ABHD17A"	1571
"ABHD17B"	803
"ABHD17C"	339
"ABHD18"	311
"ABHD2"	4603
"ABHD3"	113
"ABHD4"	257
"ABHD5"	462
"ABHD6"	597
"ABHD8"	1118
"ABI1"	1816
"ABI2"	7891
"ABI3"	81
"ABI3BP"	151
"ABL1"	961
"ABL2"	2036
"ABLIM1"	5357
"ABLIM2"	1100
"ABLIM3"	767
"ABO"	8
"ABR"	7819
"ABRA"	1
"ABRACL"	134
"ABRAXAS1"	102
"ABRAXAS2"	487
"ABT1"	166
"ABTB1"	545
"ABTB2"	187
"ACAA1"	574
"ACAA2"	546
"ACACA"	4657
"ACACB"	524
"ACAD10"	259
"ACAD11"	390
"ACAD8"	380
"ACAD9"	534
"ACADL"	55
"ACADM"	987
"ACADS"	193
"ACADSB"	1483
"ACADVL"	1137
"ACAN"	55
"ACAP1"	8
"ACAP2"	1574
"ACAP3"	1093
"ACAT1"	703
"ACAT2"	566
"ACBD3"	1011
"ACBD3-AS1"	0
"ACBD4"	169
"ACBD5"	1936
"ACBD6"	297
"ACBD7"	2013
"ACBD7-DCLRE1CP1"	129
"ACCS"	83
"ACCSL"	1
"ACD"	157
"ACE"	120
"ACE2"	3
"ACER1"	1
"ACER2"	112
"ACER3"	1458
"ACHE"	315
"ACIN1"	1234
"ACKR1"	107
"ACKR2"	28
"ACKR3"	88
"ACKR4"	1
"ACLY"	1970
"ACMSD"	0
"ACO1"	608
"ACO2"	5149
"ACOD1"	0
"ACOT1"	170
"ACOT11"	302
"ACOT12"	3
"ACOT13"	367
"ACOT2"	314
"ACOT4"	50
"ACOT6"	3
"ACOT7"	1362
"ACOT8"	344
"ACOT9"	452
"ACOX1"	2125
"ACOX2"	52
"ACOX3"	332
"ACOXL"	0
"ACOXL-AS1"	16
"ACP1"	1080
"ACP2"	361
"ACP4"	0
"ACP5"	8
"ACP6"	141
"ACP7"	19
"ACPP"	17
"ACR"	2
"ACRBP"	6
"ACRV1"	12
"ACSBG1"	1395
"ACSBG2"	1
"ACSF2"	118
"ACSF3"	195
"ACSL1"	1035
"ACSL3"	5833
"ACSL4"	2495
"ACSL5"	85
"ACSL6"	4807
"ACSM1"	5
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	1
"ACSM5"	54
"ACSM6"	0
"ACSS1"	994
"ACSS2"	575
"ACSS3"	453
"ACTA1"	8
"ACTA2"	45
"ACTA2-AS1"	162
"ACTB"	25427
"ACTBL2"	0
"ACTC1"	20
"ACTG1"	13141
"ACTG1P17"	11
"ACTG1P20"	23
"ACTG1P4"	79
"ACTG2"	0
"ACTL10"	0
"ACTL6A"	92
"ACTL6B"	357
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	4
"ACTL9"	0
"ACTN1"	1381
"ACTN1-AS1"	0
"ACTN2"	1363
"ACTN3"	0
"ACTN4"	1900
"ACTR10"	1271
"ACTR1A"	2701
"ACTR1B"	1434
"ACTR2"	7914
"ACTR3"	2216
"ACTR3B"	878
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	219
"ACTR5"	127
"ACTR6"	734
"ACTR8"	754
"ACTRT1"	5
"ACTRT2"	0
"ACTRT3"	37
"ACVR1"	322
"ACVR1B"	1249
"ACVR1C"	839
"ACVR2A"	847
"ACVR2B"	916
"ACVR2B-AS1"	23
"ACVRL1"	41
"ACY1"	41
"ACY3"	8
"ACYP1"	182
"ACYP2"	419
"ADA"	35
"ADA2"	196
"ADAD1"	0
"ADAD2"	14
"ADAL"	351
"ADAM10"	2357
"ADAM11"	1064
"ADAM12"	70
"ADAM15"	375
"ADAM17"	603
"ADAM18"	0
"ADAM19"	286
"ADAM1A"	128
"ADAM2"	0
"ADAM20"	164
"ADAM20P1"	153
"ADAM21"	19
"ADAM21P1"	0
"ADAM22"	7690
"ADAM23"	3661
"ADAM28"	234
"ADAM29"	2
"ADAM30"	0
"ADAM32"	286
"ADAM33"	16
"ADAM3A"	0
"ADAM3B"	5
"ADAM5"	3
"ADAM6"	0
"ADAM7"	0
"ADAM8"	15
"ADAM9"	1388
"ADAMDEC1"	0
"ADAMTS1"	574
"ADAMTS10"	196
"ADAMTS12"	9
"ADAMTS13"	115
"ADAMTS14"	61
"ADAMTS15"	7
"ADAMTS16"	80
"ADAMTS17"	156
"ADAMTS18"	46
"ADAMTS19"	270
"ADAMTS19-AS1"	12
"ADAMTS2"	81
"ADAMTS20"	11
"ADAMTS3"	293
"ADAMTS4"	620
"ADAMTS5"	96
"ADAMTS6"	91
"ADAMTS7"	15
"ADAMTS7P1"	9
"ADAMTS8"	209
"ADAMTS9"	235
"ADAMTS9-AS1"	11
"ADAMTS9-AS2"	105
"ADAMTSL1"	81
"ADAMTSL2"	227
"ADAMTSL3"	245
"ADAMTSL4"	23
"ADAMTSL4-AS1"	9
"ADAMTSL5"	8
"ADAP1"	1363
"ADAP2"	101
"ADAR"	6821
"ADARB1"	1264
"ADARB2"	779
"ADARB2-AS1"	26
"ADAT1"	638
"ADAT2"	140
"ADAT3"	34
"ADCK1"	104
"ADCK2"	509
"ADCK5"	63
"ADCY1"	10274
"ADCY10"	60
"ADCY10P1"	217
"ADCY2"	4257
"ADCY3"	1027
"ADCY4"	12
"ADCY5"	1717
"ADCY6"	560
"ADCY7"	291
"ADCY8"	479
"ADCY9"	755
"ADCYAP1"	193
"ADCYAP1R1"	3547
"ADD1"	6061
"ADD2"	3980
"ADD3"	5987
"ADD3-AS1"	37
"ADGB"	2
"ADGRA1"	585
"ADGRA1-AS1"	12
"ADGRA2"	114
"ADGRA3"	1141
"ADGRB1"	1524
"ADGRB2"	3005
"ADGRB3"	6004
"ADGRD1"	38
"ADGRD1-AS1"	0
"ADGRE1"	6
"ADGRE2"	53
"ADGRE3"	0
"ADGRE4P"	13
"ADGRE5"	67
"ADGRF1"	0
"ADGRF2"	3
"ADGRF3"	14
"ADGRF4"	6
"ADGRF5"	460
"ADGRG1"	1806
"ADGRG2"	4
"ADGRG3"	8
"ADGRG4"	1
"ADGRG5"	7
"ADGRG6"	53
"ADGRG7"	0
"ADGRL1"	4165
"ADGRL2"	2860
"ADGRL3"	5777
"ADGRL3-AS1"	0
"ADGRL4"	79
"ADGRV1"	6217
"ADH1A"	0
"ADH1B"	4
"ADH1C"	0
"ADH4"	0
"ADH5"	1781
"ADH6"	0
"ADH7"	0
"ADHFE1"	301
"ADI1"	451
"ADIG"	1
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	973
"ADIPOR2"	1558
"ADIRF"	190
"ADK"	473
"ADM"	31
"ADM2"	3
"ADM5"	6
"ADNP"	2565
"ADNP-AS1"	15
"ADNP2"	647
"ADO"	988
"ADORA1"	830
"ADORA2A"	12
"ADORA2A-AS1"	0
"ADORA2B"	81
"ADORA3"	53
"ADPGK"	397
"ADPGK-AS1"	14
"ADPRH"	45
"ADPRHL1"	121
"ADPRHL2"	197
"ADPRM"	115
"ADRA1A"	775
"ADRA1B"	237
"ADRA1D"	58
"ADRA2A"	180
"ADRA2B"	9
"ADRA2C"	48
"ADRB1"	286
"ADRB2"	63
"ADRB3"	4
"ADRM1"	448
"ADSL"	262
"ADSS"	1439
"ADSSL1"	106
"ADTRP"	56
"AEBP1"	227
"AEBP2"	1138
"AEN"	94
"AES"	4991
"AFAP1"	677
"AFAP1-AS1"	19
"AFAP1L1"	44
"AFAP1L2"	465
"AFDN"	2951
"AFDN-DT"	10
"AFF1"	1586
"AFF1-AS1"	90
"AFF2"	1196
"AFF3"	1813
"AFF4"	5308
"AFG1L"	303
"AFG3L1P"	136
"AFG3L2"	1313
"AFM"	0
"AFMID"	299
"AFP"	5
"AFTPH"	1938
"AGA"	127
"AGAP1"	5589
"AGAP1-IT1"	22
"AGAP11"	34
"AGAP12P"	61
"AGAP2"	6583
"AGAP2-AS1"	6
"AGAP3"	2568
"AGAP4"	221
"AGAP5"	54
"AGAP6"	130
"AGAP7P"	3
"AGAP9"	66
"AGBL1"	22
"AGBL1-AS1"	0
"AGBL2"	7
"AGBL3"	101
"AGBL4"	275
"AGBL4-IT1"	45
"AGBL5"	286
"AGBL5-AS1"	0
"AGER"	9
"AGFG1"	2788
"AGFG2"	394
"AGGF1"	1720
"AGK"	793
"AGL"	1789
"AGMAT"	69
"AGMO"	15
"AGO1"	1577
"AGO2"	2065
"AGO3"	698
"AGO4"	813
"AGPAT1"	1249
"AGPAT2"	81
"AGPAT3"	2964
"AGPAT4"	1564
"AGPAT4-IT1"	80
"AGPAT5"	1155
"AGPS"	1764
"AGR2"	0
"AGR3"	0
"AGRN"	855
"AGRP"	0
"AGT"	2124
"AGTPBP1"	4789
"AGTR1"	4
"AGTR2"	0
"AGTRAP"	67
"AGXT"	0
"AGXT2"	0
"AHCTF1"	2684
"AHCTF1P1"	8
"AHCY"	717
"AHCYL1"	10288
"AHCYL2"	2412
"AHDC1"	989
"AHI1"	2729
"AHNAK"	10820
"AHNAK2"	3288
"AHR"	783
"AHRR"	147
"AHSA1"	1192
"AHSA2P"	501
"AHSG"	3
"AHSP"	0
"AICDA"	0
"AIDA"	1491
"AIF1"	171
"AIF1L"	2077
"AIFM1"	317
"AIFM2"	113
"AIFM3"	799
"AIG1"	773
"AIM2"	8
"AIMP1"	548
"AIMP2"	118
"AIP"	362
"AIPL1"	0
"AIRE"	16
"AIRN"	12
"AJAP1"	677
"AJM1"	760
"AJUBA"	10
"AK1"	582
"AK2"	720
"AK3"	1173
"AK4"	2460
"AK5"	6780
"AK6"	260
"AK7"	65
"AK8"	36
"AK9"	578
"AKAIN1"	30
"AKAP1"	905
"AKAP10"	1444
"AKAP11"	16986
"AKAP12"	8897
"AKAP13"	1917
"AKAP14"	2
"AKAP17A"	112
"AKAP2"	671
"AKAP3"	50
"AKAP4"	0
"AKAP5"	1899
"AKAP6"	13126
"AKAP7"	586
"AKAP8"	341
"AKAP8L"	590
"AKAP9"	6214
"AKIP1"	144
"AKIRIN1"	1399
"AKIRIN2"	702
"AKNA"	323
"AKNAD1"	9
"AKR1A1"	400
"AKR1B1"	1036
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	187
"AKR1C2"	104
"AKR1C3"	129
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	1
"AKR1D1"	0
"AKR1E2"	180
"AKR7A2"	666
"AKR7A2P1"	3
"AKR7A3"	19
"AKR7L"	14
"AKT1"	903
"AKT1S1"	335
"AKT2"	551
"AKT3"	10944
"AKTIP"	1309
"ALAD"	1343
"ALAS1"	672
"ALAS2"	7
"ALB"	6
"ALCAM"	3048
"ALDH16A1"	91
"ALDH18A1"	518
"ALDH1A1"	904
"ALDH1A2"	40
"ALDH1A3"	177
"ALDH1B1"	204
"ALDH1L1"	1073
"ALDH1L1-AS1"	0
"ALDH1L1-AS2"	49
"ALDH1L2"	319
"ALDH2"	3624
"ALDH3A1"	5
"ALDH3A2"	1494
"ALDH3B1"	36
"ALDH3B2"	0
"ALDH4A1"	1060
"ALDH5A1"	3073
"ALDH6A1"	4150
"ALDH7A1"	1506
"ALDH8A1"	50
"ALDH9A1"	1087
"ALDOA"	12511
"ALDOB"	7
"ALDOC"	10581
"ALG1"	175
"ALG10"	152
"ALG10B"	528
"ALG11"	452
"ALG12"	182
"ALG13"	768
"ALG14"	108
"ALG1L"	23
"ALG1L2"	5
"ALG1L9P"	112
"ALG2"	311
"ALG3"	92
"ALG5"	163
"ALG6"	179
"ALG8"	198
"ALG9"	708
"ALK"	156
"ALKAL1"	3
"ALKAL2"	4
"ALKBH1"	155
"ALKBH2"	74
"ALKBH3"	223
"ALKBH3-AS1"	0
"ALKBH4"	173
"ALKBH5"	2004
"ALKBH6"	150
"ALKBH7"	211
"ALKBH8"	329
"ALLC"	2
"ALMS1"	3667
"ALMS1-IT1"	37
"ALMS1P1"	43
"ALOX12"	3
"ALOX12-AS1"	71
"ALOX12B"	21
"ALOX12P2"	38
"ALOX15"	8
"ALOX15B"	5
"ALOX15P1"	15
"ALOX5"	115
"ALOX5AP"	64
"ALOXE3"	24
"ALPI"	0
"ALPK1"	128
"ALPK2"	3
"ALPK3"	112
"ALPL"	89
"ALPP"	0
"ALPPL2"	0
"ALS2"	2028
"ALS2CL"	59
"ALS2CR12"	126
"ALX1"	0
"ALX3"	3
"ALX4"	0
"ALYREF"	180
"AMACR"	259
"AMBN"	0
"AMBP"	0
"AMBRA1"	788
"AMD1"	3147
"AMDHD1"	12
"AMDHD2"	134
"AMELX"	0
"AMELY"	0
"AMER1"	286
"AMER2"	6932
"AMER3"	734
"AMFR"	2257
"AMH"	16
"AMHR2"	0
"AMIGO1"	1913
"AMIGO2"	178
"AMIGO3"	15
"AMMECR1"	141
"AMMECR1L"	332
"AMN"	3
"AMN1"	832
"AMOT"	2577
"AMOTL1"	1125
"AMOTL2"	889
"AMPD1"	0
"AMPD2"	1006
"AMPD3"	503
"AMPH"	3488
"AMT"	96
"AMTN"	0
"AMY1A"	2
"AMY1B"	2
"AMY1C"	0
"AMY2A"	24
"AMY2B"	676
"AMZ1"	250
"AMZ2"	1354
"AMZ2P1"	535
"ANAPC1"	1802
"ANAPC10"	229
"ANAPC11"	309
"ANAPC13"	794
"ANAPC15"	194
"ANAPC16"	498
"ANAPC1P1"	3
"ANAPC2"	339
"ANAPC4"	634
"ANAPC5"	1664
"ANAPC7"	713
"ANG"	7
"ANGEL1"	770
"ANGEL2"	1029
"ANGPT1"	117
"ANGPT2"	47
"ANGPT4"	5
"ANGPTL1"	65
"ANGPTL2"	121
"ANGPTL3"	0
"ANGPTL4"	215
"ANGPTL5"	4
"ANGPTL6"	14
"ANGPTL7"	3
"ANGPTL8"	1
"ANHX"	0
"ANK1"	727
"ANK2"	38485
"ANK3"	17654
"ANKAR"	361
"ANKDD1A"	300
"ANKDD1B"	18
"ANKEF1"	84
"ANKFN1"	68
"ANKFY1"	1705
"ANKH"	3442
"ANKHD1"	1382
"ANKHD1-EIF4EBP3"	1333
"ANKIB1"	3517
"ANKK1"	9
"ANKLE1"	11
"ANKLE2"	858
"ANKMY1"	149
"ANKMY2"	1083
"ANKRA2"	232
"ANKRD1"	0
"ANKRD10"	1109
"ANKRD11"	2563
"ANKRD12"	6793
"ANKRD13A"	608
"ANKRD13B"	324
"ANKRD13C"	1223
"ANKRD13D"	376
"ANKRD16"	233
"ANKRD17"	6406
"ANKRD18A"	383
"ANKRD18B"	129
"ANKRD18CP"	371
"ANKRD18DP"	48
"ANKRD19P"	166
"ANKRD2"	14
"ANKRD20A1"	90
"ANKRD20A11P"	0
"ANKRD20A12P"	2
"ANKRD20A19P"	5
"ANKRD20A2"	125
"ANKRD20A3"	298
"ANKRD20A4"	141
"ANKRD20A4-ANKRD20A20P"	572
"ANKRD20A5P"	176
"ANKRD20A8P"	38
"ANKRD20A9P"	4
"ANKRD22"	27
"ANKRD23"	78
"ANKRD24"	549
"ANKRD26"	1707
"ANKRD26P1"	0
"ANKRD26P3"	24
"ANKRD27"	744
"ANKRD28"	2004
"ANKRD29"	404
"ANKRD30A"	16
"ANKRD30B"	266
"ANKRD30BL"	265
"ANKRD30BP2"	2
"ANKRD30BP3"	0
"ANKRD31"	94
"ANKRD33"	2
"ANKRD33B"	1436
"ANKRD34A"	508
"ANKRD34B"	35
"ANKRD34C"	254
"ANKRD34C-AS1"	44
"ANKRD35"	177
"ANKRD36"	3826
"ANKRD36B"	1631
"ANKRD36BP1"	0
"ANKRD36BP2"	473
"ANKRD36C"	3253
"ANKRD37"	99
"ANKRD39"	114
"ANKRD40"	2839
"ANKRD42"	776
"ANKRD44"	588
"ANKRD44-IT1"	31
"ANKRD45"	160
"ANKRD46"	1904
"ANKRD49"	153
"ANKRD50"	1496
"ANKRD52"	1350
"ANKRD53"	1
"ANKRD54"	246
"ANKRD55"	44
"ANKRD6"	556
"ANKRD60"	0
"ANKRD61"	0
"ANKRD62"	78
"ANKRD62P1-PARP4P3"	11
"ANKRD63"	31
"ANKRD65"	170
"ANKRD66"	3
"ANKRD7"	61
"ANKRD9"	618
"ANKS1A"	647
"ANKS1B"	4025
"ANKS3"	148
"ANKS4B"	1
"ANKS6"	367
"ANKUB1"	1
"ANKZF1"	238
"ANLN"	3224
"ANO1"	27
"ANO1-AS2"	0
"ANO10"	520
"ANO2"	30
"ANO3"	1678
"ANO4"	1104
"ANO5"	2566
"ANO6"	590
"ANO7"	26
"ANO8"	530
"ANO9"	0
"ANOS1"	988
"ANP32A"	1742
"ANP32A-IT1"	64
"ANP32AP1"	0
"ANP32B"	1043
"ANP32C"	21
"ANP32D"	2
"ANP32E"	1943
"ANPEP"	8
"ANTXR1"	1282
"ANTXR2"	103
"ANTXRL"	2
"ANTXRLP1"	0
"ANXA1"	152
"ANXA10"	1
"ANXA11"	1424
"ANXA13"	5
"ANXA2"	145
"ANXA2P1"	0
"ANXA2P2"	0
"ANXA2P3"	5
"ANXA2R"	4
"ANXA3"	66
"ANXA4"	379
"ANXA5"	837
"ANXA6"	4282
"ANXA7"	1737
"ANXA8"	2
"ANXA8L1"	0
"ANXA9"	0
"AOAH"	110
"AOAH-IT1"	8
"AOC1"	0
"AOC2"	23
"AOC3"	6
"AOC4P"	1
"AOX1"	39
"AOX3P-AOX2P"	3
"AP1AR"	682
"AP1B1"	1723
"AP1B1P1"	0
"AP1G1"	2767
"AP1G2"	164
"AP1M1"	908
"AP1M2"	0
"AP1S1"	943
"AP1S2"	956
"AP1S3"	64
"AP2A1"	2424
"AP2A2"	1963
"AP2B1"	10020
"AP2M1"	5568
"AP2S1"	810
"AP3B1"	876
"AP3B2"	1679
"AP3D1"	2448
"AP3M1"	909
"AP3M2"	2228
"AP3S1"	1015
"AP3S2"	759
"AP4B1"	451
"AP4B1-AS1"	4
"AP4E1"	463
"AP4M1"	87
"AP4S1"	617
"AP5B1"	375
"AP5M1"	1721
"AP5S1"	137
"AP5Z1"	200
"APAF1"	514
"APBA1"	4054
"APBA2"	2850
"APBA3"	73
"APBB1"	4488
"APBB1IP"	275
"APBB2"	2043
"APBB3"	380
"APC"	18719
"APC2"	3733
"APCDD1"	667
"APCDD1L"	0
"APCDD1L-AS1"	2
"APCS"	0
"APEH"	708
"APELA"	0
"APEX1"	658
"APEX2"	90
"APH1A"	448
"APH1B"	639
"API5"	2548
"APIP"	321
"APLF"	525
"APLN"	222
"APLNR"	831
"APLP1"	7600
"APLP2"	9186
"APMAP"	1493
"APOA1"	4
"APOA1-AS"	2
"APOA2"	0
"APOA4"	0
"APOA5"	0
"APOB"	48
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	2
"APOBEC3A_B"	1
"APOBEC3B"	1
"APOBEC3B-AS1"	0
"APOBEC3C"	27
"APOBEC3D"	4
"APOBEC3F"	24
"APOBEC3G"	19
"APOBEC3H"	1
"APOBEC4"	0
"APOBR"	19
"APOC1"	57
"APOC1P1"	0
"APOC2"	41
"APOC3"	0
