gene/TE	../../BAM/CGND_13043/HRA-00286_PE.bam
"A1BG"	39
"A1BG-AS1"	78
"A1CF"	0
"A2M"	1381
"A2M-AS1"	80
"A2ML1"	130
"A2MP1"	2
"A3GALT2"	5
"A4GALT"	10
"A4GNT"	1
"AA06"	16
"AAAS"	182
"AACS"	729
"AACSP1"	16
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	196
"AAED1"	58
"AAGAB"	813
"AAK1"	9290
"AAMDC"	74
"AAMP"	870
"AANAT"	1
"AAR2"	201
"AARD"	14
"AARS"	3952
"AARS2"	417
"AARSD1"	115
"AASDH"	685
"AASDHPPT"	2581
"AASS"	858
"AATBC"	0
"AATF"	632
"AATK"	2844
"ABALON"	3
"ABAT"	5739
"ABCA1"	1159
"ABCA10"	685
"ABCA11P"	215
"ABCA12"	17
"ABCA13"	7
"ABCA17P"	67
"ABCA2"	11072
"ABCA3"	1871
"ABCA4"	10
"ABCA5"	3213
"ABCA6"	670
"ABCA7"	112
"ABCA8"	2041
"ABCA9"	402
"ABCA9-AS1"	0
"ABCB1"	152
"ABCB10"	326
"ABCB11"	5
"ABCB4"	6
"ABCB5"	0
"ABCB6"	245
"ABCB7"	432
"ABCB8"	334
"ABCB9"	337
"ABCC1"	327
"ABCC10"	153
"ABCC11"	13
"ABCC12"	32
"ABCC13"	1
"ABCC2"	20
"ABCC3"	13
"ABCC4"	276
"ABCC5"	1248
"ABCC5-AS1"	0
"ABCC6"	4
"ABCC6P1"	1
"ABCC6P2"	1
"ABCC8"	424
"ABCC9"	819
"ABCD1"	75
"ABCD2"	1029
"ABCD3"	1359
"ABCD4"	313
"ABCE1"	1351
"ABCF1"	646
"ABCF2"	880
"ABCF3"	671
"ABCG1"	577
"ABCG2"	175
"ABCG4"	281
"ABCG5"	6
"ABCG8"	18
"ABHD1"	7
"ABHD10"	942
"ABHD11"	109
"ABHD11-AS1"	0
"ABHD12"	1353
"ABHD12B"	72
"ABHD13"	880
"ABHD14A"	211
"ABHD14A-ACY1"	124
"ABHD14B"	67
"ABHD15"	78
"ABHD16A"	463
"ABHD16B"	0
"ABHD17A"	1620
"ABHD17B"	1099
"ABHD17C"	340
"ABHD18"	369
"ABHD2"	3452
"ABHD3"	129
"ABHD4"	241
"ABHD5"	678
"ABHD6"	660
"ABHD8"	962
"ABI1"	1629
"ABI2"	6763
"ABI3"	38
"ABI3BP"	270
"ABL1"	1040
"ABL2"	1900
"ABLIM1"	5769
"ABLIM2"	1142
"ABLIM3"	753
"ABO"	1
"ABR"	7015
"ABRA"	10
"ABRACL"	90
"ABRAXAS1"	72
"ABRAXAS2"	341
"ABT1"	167
"ABTB1"	417
"ABTB2"	304
"ACAA1"	555
"ACAA2"	555
"ACACA"	3678
"ACACB"	813
"ACAD10"	235
"ACAD11"	424
"ACAD8"	328
"ACAD9"	489
"ACADL"	41
"ACADM"	961
"ACADS"	134
"ACADSB"	1498
"ACADVL"	1095
"ACAN"	134
"ACAP1"	4
"ACAP2"	1826
"ACAP3"	1030
"ACAT1"	685
"ACAT2"	384
"ACBD3"	920
"ACBD3-AS1"	0
"ACBD4"	154
"ACBD5"	2131
"ACBD6"	279
"ACBD7"	1864
"ACBD7-DCLRE1CP1"	124
"ACCS"	44
"ACCSL"	0
"ACD"	140
"ACE"	78
"ACE2"	10
"ACER1"	0
"ACER2"	80
"ACER3"	1696
"ACHE"	291
"ACIN1"	1160
"ACKR1"	86
"ACKR2"	19
"ACKR3"	89
"ACKR4"	2
"ACLY"	1741
"ACMSD"	0
"ACO1"	541
"ACO2"	4368
"ACOD1"	0
"ACOT1"	39
"ACOT11"	288
"ACOT12"	1
"ACOT13"	427
"ACOT2"	264
"ACOT4"	48
"ACOT6"	1
"ACOT7"	1199
"ACOT8"	278
"ACOT9"	371
"ACOX1"	2004
"ACOX2"	36
"ACOX3"	312
"ACOXL"	0
"ACOXL-AS1"	4
"ACP1"	911
"ACP2"	363
"ACP4"	0
"ACP5"	6
"ACP6"	117
"ACP7"	27
"ACPP"	2
"ACR"	2
"ACRBP"	6
"ACRV1"	18
"ACSBG1"	1394
"ACSBG2"	0
"ACSF2"	95
"ACSF3"	190
"ACSL1"	1555
"ACSL3"	5559
"ACSL4"	2084
"ACSL5"	78
"ACSL6"	6294
"ACSM1"	4
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	0
"ACSM5"	43
"ACSM6"	0
"ACSS1"	1125
"ACSS2"	431
"ACSS3"	525
"ACTA1"	7
"ACTA2"	28
"ACTA2-AS1"	175
"ACTB"	23787
"ACTBL2"	0
"ACTC1"	6
"ACTG1"	11117
"ACTG1P17"	8
"ACTG1P20"	15
"ACTG1P4"	75
"ACTG2"	3
"ACTL10"	4
"ACTL6A"	124
"ACTL6B"	331
"ACTL7A"	0
"ACTL7B"	2
"ACTL8"	4
"ACTL9"	0
"ACTN1"	1167
"ACTN1-AS1"	0
"ACTN2"	1225
"ACTN3"	0
"ACTN4"	1894
"ACTR10"	1251
"ACTR1A"	2093
"ACTR1B"	1188
"ACTR2"	6923
"ACTR3"	2204
"ACTR3B"	706
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	177
"ACTR5"	129
"ACTR6"	774
"ACTR8"	607
"ACTRT1"	0
"ACTRT2"	0
"ACTRT3"	30
"ACVR1"	306
"ACVR1B"	845
"ACVR1C"	1276
"ACVR2A"	791
"ACVR2B"	835
"ACVR2B-AS1"	22
"ACVRL1"	12
"ACY1"	44
"ACY3"	10
"ACYP1"	154
"ACYP2"	593
"ADA"	31
"ADA2"	236
"ADAD1"	0
"ADAD2"	19
"ADAL"	339
"ADAM10"	2432
"ADAM11"	702
"ADAM12"	93
"ADAM15"	394
"ADAM17"	667
"ADAM18"	0
"ADAM19"	216
"ADAM1A"	119
"ADAM2"	0
"ADAM20"	153
"ADAM20P1"	101
"ADAM21"	15
"ADAM21P1"	0
"ADAM22"	7267
"ADAM23"	3714
"ADAM28"	186
"ADAM29"	2
"ADAM30"	0
"ADAM32"	265
"ADAM33"	26
"ADAM3A"	0
"ADAM3B"	6
"ADAM5"	2
"ADAM6"	0
"ADAM7"	0
"ADAM8"	14
"ADAM9"	1241
"ADAMDEC1"	0
"ADAMTS1"	444
"ADAMTS10"	114
"ADAMTS12"	19
"ADAMTS13"	114
"ADAMTS14"	62
"ADAMTS15"	15
"ADAMTS16"	62
"ADAMTS17"	156
"ADAMTS18"	261
"ADAMTS19"	182
"ADAMTS19-AS1"	9
"ADAMTS2"	79
"ADAMTS20"	16
"ADAMTS3"	156
"ADAMTS4"	822
"ADAMTS5"	170
"ADAMTS6"	83
"ADAMTS7"	18
"ADAMTS7P1"	10
"ADAMTS8"	115
"ADAMTS9"	344
"ADAMTS9-AS1"	1
"ADAMTS9-AS2"	83
"ADAMTSL1"	58
"ADAMTSL2"	201
"ADAMTSL3"	331
"ADAMTSL4"	9
"ADAMTSL4-AS1"	11
"ADAMTSL5"	12
"ADAP1"	1259
"ADAP2"	62
"ADAR"	6028
"ADARB1"	1236
"ADARB2"	1130
"ADARB2-AS1"	71
"ADAT1"	635
"ADAT2"	124
"ADAT3"	35
"ADCK1"	116
"ADCK2"	384
"ADCK5"	39
"ADCY1"	7802
"ADCY10"	36
"ADCY10P1"	198
"ADCY2"	2971
"ADCY3"	1035
"ADCY4"	13
"ADCY5"	1526
"ADCY6"	477
"ADCY7"	186
"ADCY8"	503
"ADCY9"	790
"ADCYAP1"	439
"ADCYAP1R1"	3200
"ADD1"	5466
"ADD2"	2500
"ADD3"	6926
"ADD3-AS1"	44
"ADGB"	1
"ADGRA1"	573
"ADGRA1-AS1"	19
"ADGRA2"	93
"ADGRA3"	1158
"ADGRB1"	1513
"ADGRB2"	2820
"ADGRB3"	4457
"ADGRD1"	31
"ADGRD1-AS1"	0
"ADGRE1"	2
"ADGRE2"	44
"ADGRE3"	0
"ADGRE4P"	17
"ADGRE5"	102
"ADGRF1"	0
"ADGRF2"	8
"ADGRF3"	12
"ADGRF4"	7
"ADGRF5"	205
"ADGRG1"	1825
"ADGRG2"	8
"ADGRG3"	9
"ADGRG4"	1
"ADGRG5"	3
"ADGRG6"	58
"ADGRG7"	0
"ADGRL1"	3882
"ADGRL2"	2671
"ADGRL3"	4700
"ADGRL3-AS1"	0
"ADGRL4"	105
"ADGRV1"	6048
"ADH1A"	0
"ADH1B"	1
"ADH1C"	0
"ADH4"	0
"ADH5"	1382
"ADH6"	0
"ADH7"	0
"ADHFE1"	375
"ADI1"	634
"ADIG"	1
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	927
"ADIPOR2"	2470
"ADIRF"	148
"ADK"	479
