gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00061_PE.bam
"A1BG"	31
"A1BG-AS1"	125
"A1CF"	0
"A2M"	2354
"A2M-AS1"	135
"A2ML1"	83
"A2MP1"	1
"A3GALT2"	1
"A4GALT"	65
"A4GNT"	1
"AA06"	30
"AAAS"	213
"AACS"	1396
"AACSP1"	13
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	377
"AAED1"	108
"AAGAB"	1377
"AAK1"	13177
"AAMDC"	83
"AAMP"	1146
"AANAT"	2
"AAR2"	240
"AARD"	20
"AARS"	5932
"AARS2"	457
"AARSD1"	185
"AASDH"	633
"AASDHPPT"	3577
"AASS"	627
"AATBC"	2
"AATF"	498
"AATK"	2262
"ABALON"	2
"ABAT"	7206
"ABCA1"	554
"ABCA10"	826
"ABCA11P"	301
"ABCA12"	17
"ABCA13"	1
"ABCA17P"	96
"ABCA2"	7141
"ABCA3"	3225
"ABCA4"	15
"ABCA5"	3555
"ABCA6"	695
"ABCA7"	219
"ABCA8"	1067
"ABCA9"	679
"ABCA9-AS1"	0
"ABCB1"	509
"ABCB10"	447
"ABCB11"	3
"ABCB4"	15
"ABCB5"	0
"ABCB6"	447
"ABCB7"	516
"ABCB8"	401
"ABCB9"	404
"ABCC1"	461
"ABCC10"	221
"ABCC11"	23
"ABCC12"	73
"ABCC13"	2
"ABCC2"	9
"ABCC3"	9
"ABCC4"	381
"ABCC5"	2264
"ABCC5-AS1"	0
"ABCC6"	15
"ABCC6P1"	11
"ABCC6P2"	2
"ABCC8"	642
"ABCC9"	1368
"ABCD1"	35
"ABCD2"	1370
"ABCD3"	1598
"ABCD4"	345
"ABCE1"	1903
"ABCF1"	784
"ABCF2"	1245
"ABCF3"	902
"ABCG1"	660
"ABCG2"	571
"ABCG4"	436
"ABCG5"	20
"ABCG8"	64
"ABHD1"	11
"ABHD10"	1161
"ABHD11"	90
"ABHD11-AS1"	0
"ABHD12"	1507
"ABHD12B"	175
"ABHD13"	1115
"ABHD14A"	298
"ABHD14A-ACY1"	172
"ABHD14B"	119
"ABHD15"	92
"ABHD16A"	546
"ABHD16B"	1
"ABHD17A"	1165
"ABHD17B"	1070
"ABHD17C"	445
"ABHD18"	490
"ABHD2"	6129
"ABHD3"	187
"ABHD4"	229
"ABHD5"	562
"ABHD6"	786
"ABHD8"	1143
"ABI1"	2355
"ABI2"	9867
"ABI3"	81
"ABI3BP"	83
"ABL1"	993
"ABL2"	2564
"ABLIM1"	6392
"ABLIM2"	1606
"ABLIM3"	781
"ABO"	15
"ABR"	9593
"ABRA"	3
"ABRACL"	170
"ABRAXAS1"	108
"ABRAXAS2"	636
"ABT1"	217
"ABTB1"	723
"ABTB2"	179
"ACAA1"	598
"ACAA2"	507
"ACACA"	5865
"ACACB"	539
"ACAD10"	287
"ACAD11"	436
"ACAD8"	478
"ACAD9"	645
"ACADL"	78
"ACADM"	1132
"ACADS"	142
"ACADSB"	1793
"ACADVL"	1243
"ACAN"	85
"ACAP1"	7
"ACAP2"	2138
"ACAP3"	1304
"ACAT1"	902
"ACAT2"	644
"ACBD3"	1241
"ACBD3-AS1"	0
"ACBD4"	179
"ACBD5"	2307
"ACBD6"	347
"ACBD7"	1959
"ACBD7-DCLRE1CP1"	110
"ACCS"	80
"ACCSL"	1
"ACD"	167
"ACE"	166
"ACE2"	3
"ACER1"	1
"ACER2"	176
"ACER3"	1597
"ACHE"	430
"ACIN1"	1555
"ACKR1"	179
"ACKR2"	40
"ACKR3"	97
"ACKR4"	2
"ACLY"	2800
"ACMSD"	0
"ACO1"	799
"ACO2"	5175
"ACOD1"	0
"ACOT1"	108
"ACOT11"	209
"ACOT12"	5
"ACOT13"	532
"ACOT2"	282
"ACOT4"	60
"ACOT6"	3
"ACOT7"	1723
"ACOT8"	326
"ACOT9"	567
"ACOX1"	2964
"ACOX2"	39
"ACOX3"	434
"ACOXL"	0
"ACOXL-AS1"	9
"ACP1"	1293
"ACP2"	453
"ACP4"	0
"ACP5"	4
"ACP6"	131
"ACP7"	19
"ACPP"	30
"ACR"	1
"ACRBP"	8
"ACRV1"	19
"ACSBG1"	1042
"ACSBG2"	2
"ACSF2"	96
"ACSF3"	263
"ACSL1"	1298
"ACSL3"	8680
"ACSL4"	3612
"ACSL5"	210
"ACSL6"	6916
"ACSM1"	5
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	2
"ACSM4"	0
"ACSM5"	35
"ACSM6"	0
"ACSS1"	761
"ACSS2"	565
"ACSS3"	569
"ACTA1"	10
"ACTA2"	46
"ACTA2-AS1"	189
"ACTB"	28765
"ACTBL2"	0
"ACTC1"	29
"ACTG1"	14399
"ACTG1P17"	10
"ACTG1P20"	40
"ACTG1P4"	96
"ACTG2"	2
"ACTL10"	1
"ACTL6A"	127
"ACTL6B"	472
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	2406
"ACTN1-AS1"	1
"ACTN2"	1439
"ACTN3"	0
"ACTN4"	2731
"ACTR10"	925
"ACTR1A"	3124
"ACTR1B"	1590
"ACTR2"	10772
"ACTR3"	2774
"ACTR3B"	1177
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	282
"ACTR5"	187
"ACTR6"	976
"ACTR8"	832
"ACTRT1"	0
"ACTRT2"	0
"ACTRT3"	39
"ACVR1"	492
"ACVR1B"	1851
"ACVR1C"	1039
"ACVR2A"	1078
"ACVR2B"	1191
"ACVR2B-AS1"	23
"ACVRL1"	159
"ACY1"	52
"ACY3"	13
"ACYP1"	238
"ACYP2"	658
"ADA"	62
"ADA2"	183
"ADAD1"	0
"ADAD2"	8
"ADAL"	368
"ADAM10"	2720
"ADAM11"	1441
"ADAM12"	100
"ADAM15"	378
"ADAM17"	867
"ADAM18"	2
"ADAM19"	325
"ADAM1A"	141
"ADAM2"	0
"ADAM20"	261
"ADAM20P1"	195
"ADAM21"	30
"ADAM21P1"	0
"ADAM22"	9713
"ADAM23"	5487
"ADAM28"	221
"ADAM29"	6
"ADAM30"	0
"ADAM32"	391
"ADAM33"	25
"ADAM3A"	0
"ADAM3B"	6
"ADAM5"	11
"ADAM6"	0
"ADAM7"	0
"ADAM8"	23
"ADAM9"	1979
"ADAMDEC1"	0
"ADAMTS1"	687
"ADAMTS10"	210
"ADAMTS12"	12
"ADAMTS13"	127
"ADAMTS14"	12
"ADAMTS15"	9
"ADAMTS16"	95
"ADAMTS17"	139
"ADAMTS18"	0
"ADAMTS19"	296
"ADAMTS19-AS1"	19
"ADAMTS2"	114
"ADAMTS20"	14
"ADAMTS3"	370
"ADAMTS4"	423
"ADAMTS5"	87
"ADAMTS6"	88
"ADAMTS7"	13
"ADAMTS7P1"	29
"ADAMTS8"	275
"ADAMTS9"	457
"ADAMTS9-AS1"	26
"ADAMTS9-AS2"	218
"ADAMTSL1"	134
"ADAMTSL2"	280
"ADAMTSL3"	197
"ADAMTSL4"	14
"ADAMTSL4-AS1"	12
"ADAMTSL5"	15
"ADAP1"	1320
"ADAP2"	140
"ADAR"	8579
"ADARB1"	2254
"ADARB2"	967
"ADARB2-AS1"	6
"ADAT1"	787
"ADAT2"	186
"ADAT3"	28
"ADCK1"	145
"ADCK2"	458
"ADCK5"	68
"ADCY1"	14683
"ADCY10"	61
"ADCY10P1"	194
"ADCY2"	4671
"ADCY3"	1241
"ADCY4"	43
"ADCY5"	1928
"ADCY6"	793
"ADCY7"	462
"ADCY8"	549
"ADCY9"	1148
"ADCYAP1"	262
"ADCYAP1R1"	3694
"ADD1"	7228
"ADD2"	4926
"ADD3"	6513
"ADD3-AS1"	40
"ADGB"	3
"ADGRA1"	806
"ADGRA1-AS1"	26
"ADGRA2"	208
"ADGRA3"	1265
"ADGRB1"	1860
"ADGRB2"	3442
"ADGRB3"	6973
"ADGRD1"	42
"ADGRD1-AS1"	0
"ADGRE1"	16
"ADGRE2"	122
"ADGRE3"	3
"ADGRE4P"	2
"ADGRE5"	88
"ADGRF1"	0
"ADGRF2"	4
"ADGRF3"	19
"ADGRF4"	0
"ADGRF5"	893
"ADGRG1"	2379
"ADGRG2"	3
"ADGRG3"	2
"ADGRG4"	1
"ADGRG5"	8
"ADGRG6"	102
"ADGRG7"	0
"ADGRL1"	6104
"ADGRL2"	4112
"ADGRL3"	7192
"ADGRL3-AS1"	0
"ADGRL4"	153
"ADGRV1"	5803
"ADH1A"	0
"ADH1B"	9
"ADH1C"	0
"ADH4"	0
"ADH5"	1178
"ADH6"	0
"ADH7"	0
"ADHFE1"	331
"ADI1"	658
"ADIG"	0
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	1164
"ADIPOR2"	1723
"ADIRF"	130
"ADK"	709
"ADM"	138
"ADM2"	2
"ADM5"	11
"ADNP"	3056
"ADNP-AS1"	20
"ADNP2"	881
"ADO"	1337
"ADORA1"	867
"ADORA2A"	23
"ADORA2A-AS1"	2
"ADORA2B"	152
"ADORA3"	66
"ADPGK"	510
"ADPGK-AS1"	12
"ADPRH"	51
"ADPRHL1"	141
"ADPRHL2"	195
"ADPRM"	133
"ADRA1A"	930
"ADRA1B"	222
"ADRA1D"	68
"ADRA2A"	182
"ADRA2B"	1
"ADRA2C"	65
"ADRB1"	428
"ADRB2"	69
"ADRB3"	2
"ADRM1"	430
"ADSL"	356
"ADSS"	1754
"ADSSL1"	67
"ADTRP"	73
"AEBP1"	405
"AEBP2"	1957
