gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00362_PE.bam
"A1BG"	33
"A1BG-AS1"	83
"A1CF"	0
"A2M"	1023
"A2M-AS1"	81
"A2ML1"	182
"A2MP1"	2
"A3GALT2"	0
"A4GALT"	14
"A4GNT"	0
"AA06"	20
"AAAS"	151
"AACS"	1172
"AACSP1"	9
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	315
"AAED1"	91
"AAGAB"	1059
"AAK1"	11454
"AAMDC"	69
"AAMP"	1045
"AANAT"	1
"AAR2"	208
"AARD"	18
"AARS"	4843
"AARS2"	434
"AARSD1"	140
"AASDH"	712
"AASDHPPT"	2755
"AASS"	429
"AATBC"	1
"AATF"	447
"AATK"	2228
"ABALON"	1
"ABAT"	7779
"ABCA1"	566
"ABCA10"	605
"ABCA11P"	246
"ABCA12"	23
"ABCA13"	1
"ABCA17P"	68
"ABCA2"	5929
"ABCA3"	2541
"ABCA4"	30
"ABCA5"	3033
"ABCA6"	484
"ABCA7"	166
"ABCA8"	575
"ABCA9"	432
"ABCA9-AS1"	0
"ABCB1"	272
"ABCB10"	353
"ABCB11"	1
"ABCB4"	4
"ABCB5"	1
"ABCB6"	306
"ABCB7"	508
"ABCB8"	307
"ABCB9"	329
"ABCC1"	379
"ABCC10"	159
"ABCC11"	13
"ABCC12"	89
"ABCC13"	0
"ABCC2"	15
"ABCC3"	6
"ABCC4"	296
"ABCC5"	1941
"ABCC5-AS1"	0
"ABCC6"	15
"ABCC6P1"	13
"ABCC6P2"	1
"ABCC8"	381
"ABCC9"	544
"ABCD1"	36
"ABCD2"	1238
"ABCD3"	1313
"ABCD4"	205
"ABCE1"	1313
"ABCF1"	713
"ABCF2"	976
"ABCF3"	863
"ABCG1"	604
"ABCG2"	334
"ABCG4"	369
"ABCG5"	15
"ABCG8"	30
"ABHD1"	12
"ABHD10"	963
"ABHD11"	63
"ABHD11-AS1"	0
"ABHD12"	1269
"ABHD12B"	153
"ABHD13"	1013
"ABHD14A"	272
"ABHD14A-ACY1"	145
"ABHD14B"	92
"ABHD15"	109
"ABHD16A"	486
"ABHD16B"	0
"ABHD17A"	1648
"ABHD17B"	750
"ABHD17C"	383
"ABHD18"	345
"ABHD2"	5227
"ABHD3"	121
"ABHD4"	196
"ABHD5"	528
"ABHD6"	651
"ABHD8"	1413
"ABI1"	2264
"ABI2"	8704
"ABI3"	21
"ABI3BP"	115
"ABL1"	871
"ABL2"	2607
"ABLIM1"	6242
"ABLIM2"	1938
"ABLIM3"	727
"ABO"	9
"ABR"	9539
"ABRA"	18
"ABRACL"	86
"ABRAXAS1"	59
"ABRAXAS2"	522
"ABT1"	184
"ABTB1"	602
"ABTB2"	115
"ACAA1"	501
"ACAA2"	520
"ACACA"	6094
"ACACB"	691
"ACAD10"	206
"ACAD11"	404
"ACAD8"	358
"ACAD9"	497
"ACADL"	66
"ACADM"	1027
"ACADS"	133
"ACADSB"	1552
"ACADVL"	1091
"ACAN"	83
"ACAP1"	8
"ACAP2"	1590
"ACAP3"	1370
"ACAT1"	721
"ACAT2"	506
"ACBD3"	921
"ACBD3-AS1"	0
"ACBD4"	179
"ACBD5"	2085
"ACBD6"	274
"ACBD7"	2115
"ACBD7-DCLRE1CP1"	157
"ACCS"	49
"ACCSL"	2
"ACD"	138
"ACE"	94
"ACE2"	9
"ACER1"	0
"ACER2"	110
"ACER3"	1246
"ACHE"	321
"ACIN1"	1121
"ACKR1"	104
"ACKR2"	16
"ACKR3"	123
"ACKR4"	0
"ACLY"	1926
"ACMSD"	0
"ACO1"	674
"ACO2"	4498
"ACOD1"	0
"ACOT1"	261
"ACOT11"	231
"ACOT12"	10
"ACOT13"	515
"ACOT2"	317
"ACOT4"	56
"ACOT6"	0
"ACOT7"	1519
"ACOT8"	344
"ACOT9"	469
"ACOX1"	2402
"ACOX2"	49
"ACOX3"	351
"ACOXL"	0
"ACOXL-AS1"	6
"ACP1"	1033
"ACP2"	305
"ACP4"	0
"ACP5"	4
"ACP6"	161
"ACP7"	28
"ACPP"	2
"ACR"	9
"ACRBP"	2
"ACRV1"	26
"ACSBG1"	1214
"ACSBG2"	0
"ACSF2"	100
"ACSF3"	188
"ACSL1"	826
"ACSL3"	7069
"ACSL4"	2927
"ACSL5"	71
"ACSL6"	5092
"ACSM1"	3
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	0
"ACSM5"	24
"ACSM6"	0
"ACSS1"	985
"ACSS2"	458
"ACSS3"	681
"ACTA1"	8
"ACTA2"	33
"ACTA2-AS1"	203
"ACTB"	22512
"ACTBL2"	0
"ACTC1"	44
"ACTG1"	12014
"ACTG1P17"	3
"ACTG1P20"	23
"ACTG1P4"	79
"ACTG2"	0
"ACTL10"	1
"ACTL6A"	103
"ACTL6B"	394
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	0
"ACTL9"	0
"ACTN1"	1911
"ACTN1-AS1"	1
"ACTN2"	1222
"ACTN3"	0
"ACTN4"	1982
"ACTR10"	1388
"ACTR1A"	2544
"ACTR1B"	1420
"ACTR2"	7667
"ACTR3"	2387
"ACTR3B"	1055
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	224
"ACTR5"	148
"ACTR6"	736
"ACTR8"	892
"ACTRT1"	6
"ACTRT2"	0
"ACTRT3"	34
"ACVR1"	340
"ACVR1B"	1424
"ACVR1C"	1333
"ACVR2A"	1064
"ACVR2B"	947
"ACVR2B-AS1"	17
"ACVRL1"	30
"ACY1"	31
"ACY3"	19
"ACYP1"	195
"ACYP2"	502
"ADA"	41
"ADA2"	94
"ADAD1"	0
"ADAD2"	6
"ADAL"	322
"ADAM10"	2183
"ADAM11"	1046
"ADAM12"	53
"ADAM15"	233
"ADAM17"	708
"ADAM18"	0
"ADAM19"	241
"ADAM1A"	127
"ADAM2"	0
"ADAM20"	208
"ADAM20P1"	134
"ADAM21"	18
"ADAM21P1"	0
"ADAM22"	8752
"ADAM23"	3901
"ADAM28"	139
"ADAM29"	8
"ADAM30"	0
"ADAM32"	392
"ADAM33"	35
"ADAM3A"	0
"ADAM3B"	3
"ADAM5"	7
"ADAM6"	0
"ADAM7"	1
"ADAM8"	5
"ADAM9"	1449
"ADAMDEC1"	0
"ADAMTS1"	330
"ADAMTS10"	171
"ADAMTS12"	10
"ADAMTS13"	93
"ADAMTS14"	33
"ADAMTS15"	5
"ADAMTS16"	81
"ADAMTS17"	155
"ADAMTS18"	3
"ADAMTS19"	314
"ADAMTS19-AS1"	9
"ADAMTS2"	169
"ADAMTS20"	11
"ADAMTS3"	435
"ADAMTS4"	192
"ADAMTS5"	74
"ADAMTS6"	133
"ADAMTS7"	11
"ADAMTS7P1"	15
"ADAMTS8"	264
"ADAMTS9"	199
