gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00359_PE.bam
"A1BG"	41
"A1BG-AS1"	67
"A1CF"	0
"A2M"	4355
"A2M-AS1"	142
"A2ML1"	119
"A2MP1"	3
"A3GALT2"	3
"A4GALT"	27
"A4GNT"	0
"AA06"	7
"AAAS"	266
"AACS"	221
"AACSP1"	3
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	290
"AAED1"	101
"AAGAB"	323
"AAK1"	2679
"AAMDC"	165
"AAMP"	565
"AANAT"	1
"AAR2"	250
"AARD"	9
"AARS"	2852
"AARS2"	366
"AARSD1"	65
"AASDH"	574
"AASDHPPT"	950
"AASS"	1534
"AATBC"	2
"AATF"	607
"AATK"	7466
"ABALON"	1
"ABAT"	1956
"ABCA1"	2416
"ABCA10"	150
"ABCA11P"	150
"ABCA12"	3
"ABCA13"	4
"ABCA17P"	50
"ABCA2"	33385
"ABCA3"	1360
"ABCA4"	3
"ABCA5"	1522
"ABCA6"	1468
"ABCA7"	168
"ABCA8"	6228
"ABCA9"	269
"ABCA9-AS1"	0
"ABCB1"	233
"ABCB10"	344
"ABCB11"	2
"ABCB4"	9
"ABCB5"	0
"ABCB6"	260
"ABCB7"	420
"ABCB8"	390
"ABCB9"	160
"ABCC1"	339
"ABCC10"	165
"ABCC11"	14
"ABCC12"	4
"ABCC13"	1
"ABCC2"	68
"ABCC3"	8
"ABCC4"	509
"ABCC5"	1072
"ABCC5-AS1"	0
"ABCC6"	16
"ABCC6P1"	2
"ABCC6P2"	2
"ABCC8"	141
"ABCC9"	729
"ABCD1"	90
"ABCD2"	80
"ABCD3"	1472
"ABCD4"	524
"ABCE1"	1003
"ABCF1"	687
"ABCF2"	511
"ABCF3"	454
"ABCG1"	780
"ABCG2"	249
"ABCG4"	15
"ABCG5"	3
"ABCG8"	3
"ABHD1"	17
"ABHD10"	427
"ABHD11"	46
"ABHD11-AS1"	0
"ABHD12"	1309
"ABHD12B"	15
