gene/TE	../../STAR_v252_mapping/CGND_12675/HRA-00226_PE.bam
"A1BG"	38
"A1BG-AS1"	83
"A1CF"	0
"A2M"	2391
"A2M-AS1"	121
"A2ML1"	143
"A2MP1"	6
"A3GALT2"	2
"A4GALT"	15
"A4GNT"	1
"AA06"	67
"AAAS"	215
"AACS"	954
"AACSP1"	11
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	1
"AADACL4"	0
"AADACP1"	1
"AADAT"	310
"AAED1"	81
"AAGAB"	1052
"AAK1"	11207
"AAMDC"	91
"AAMP"	992
"AANAT"	2
"AAR2"	242
"AARD"	10
"AARS"	5345
"AARS2"	495
"AARSD1"	171
"AASDH"	672
"AASDHPPT"	2896
"AASS"	1000
"AATBC"	0
"AATF"	476
"AATK"	3561
"ABALON"	1
"ABAT"	5454
"ABCA1"	826
"ABCA10"	866
"ABCA11P"	360
"ABCA12"	26
"ABCA13"	3
"ABCA17P"	73
"ABCA2"	14449
"ABCA3"	2890
"ABCA4"	13
"ABCA5"	3675
"ABCA6"	932
"ABCA7"	227
"ABCA8"	2577
"ABCA9"	717
"ABCA9-AS1"	1
"ABCB1"	414
"ABCB10"	432
"ABCB11"	6
"ABCB4"	12
"ABCB5"	1
"ABCB6"	370
"ABCB7"	467
"ABCB8"	493
"ABCB9"	387
"ABCC1"	477
"ABCC10"	237
"ABCC11"	32
"ABCC12"	80
"ABCC13"	8
"ABCC2"	24
"ABCC3"	15
"ABCC4"	368
"ABCC5"	2255
"ABCC5-AS1"	2
"ABCC6"	10
"ABCC6P1"	5
"ABCC6P2"	2
"ABCC8"	744
"ABCC9"	1000
"ABCD1"	66
"ABCD2"	970
"ABCD3"	1648
"ABCD4"	345
"ABCE1"	1619
"ABCF1"	751
"ABCF2"	1084
"ABCF3"	785
"ABCG1"	604
"ABCG2"	645
"ABCG4"	352
"ABCG5"	9
"ABCG8"	34
"ABHD1"	11
"ABHD10"	984
"ABHD11"	120
"ABHD11-AS1"	0
"ABHD12"	1527
"ABHD12B"	101
"ABHD13"	956
"ABHD14A"	210
"ABHD14A-ACY1"	125
"ABHD14B"	87
"ABHD15"	111
"ABHD16A"	506
"ABHD16B"	0
"ABHD17A"	1243
"ABHD17B"	1475
"ABHD17C"	369
"ABHD18"	525
"ABHD2"	4856
"ABHD3"	148
"ABHD4"	242
"ABHD5"	797
"ABHD6"	801
"ABHD8"	834
"ABI1"	2076
"ABI2"	7718
"ABI3"	44
"ABI3BP"	268
"ABL1"	1352
"ABL2"	2350
"ABLIM1"	6470
"ABLIM2"	1410
"ABLIM3"	659
"ABO"	16
"ABR"	7806
"ABRA"	3
"ABRACL"	137
"ABRAXAS1"	80
"ABRAXAS2"	514
"ABT1"	158
"ABTB1"	537
"ABTB2"	237
"ACAA1"	609
"ACAA2"	527
"ACACA"	4834
"ACACB"	815
"ACAD10"	289
"ACAD11"	568
"ACAD8"	454
"ACAD9"	608
"ACADL"	61
"ACADM"	1221
"ACADS"	160
"ACADSB"	1689
"ACADVL"	1452
"ACAN"	99
"ACAP1"	10
"ACAP2"	2589
"ACAP3"	1243
"ACAT1"	750
"ACAT2"	633
"ACBD3"	1118
"ACBD3-AS1"	0
"ACBD4"	161
"ACBD5"	2435
"ACBD6"	355
"ACBD7"	2080
"ACBD7-DCLRE1CP1"	132
"ACCS"	102
"ACCSL"	0
"ACD"	143
"ACE"	128
"ACE2"	5
"ACER1"	0
"ACER2"	152
"ACER3"	1983
"ACHE"	342
"ACIN1"	1651
"ACKR1"	101
"ACKR2"	23
"ACKR3"	88
"ACKR4"	4
"ACLY"	2231
"ACMSD"	0
"ACO1"	695
"ACO2"	4628
"ACOD1"	0
"ACOT1"	119
"ACOT11"	320
"ACOT12"	4
"ACOT13"	464
"ACOT2"	254
"ACOT4"	32
"ACOT6"	2
"ACOT7"	1386
"ACOT8"	282
"ACOT9"	450
"ACOX1"	2580
"ACOX2"	39
"ACOX3"	413
"ACOXL"	0
"ACOXL-AS1"	19
"ACP1"	977
"ACP2"	430
"ACP4"	0
"ACP5"	9
"ACP6"	181
"ACP7"	40
"ACPP"	10
"ACR"	9
"ACRBP"	15
"ACRV1"	20
"ACSBG1"	1077
"ACSBG2"	0
"ACSF2"	86
