gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00397_PE.bam
"A1BG"	52
"A1BG-AS1"	94
"A1CF"	0
"A2M"	3502
"A2M-AS1"	150
"A2ML1"	227
"A2MP1"	2
"A3GALT2"	2
"A4GALT"	12
"A4GNT"	0
"AA06"	23
"AAAS"	294
"AACS"	1135
"AACSP1"	10
"AADAC"	1
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	418
"AAED1"	84
"AAGAB"	1397
"AAK1"	11956
"AAMDC"	152
"AAMP"	1474
"AANAT"	4
"AAR2"	327
"AARD"	10
"AARS"	6248
"AARS2"	583
"AARSD1"	221
"AASDH"	1040
"AASDHPPT"	3458
"AASS"	991
"AATBC"	3
"AATF"	710
"AATK"	4604
"ABALON"	1
"ABAT"	8537
"ABCA1"	1051
"ABCA10"	880
"ABCA11P"	372
"ABCA12"	10
"ABCA13"	1
"ABCA17P"	92
"ABCA2"	14684
"ABCA3"	2648
"ABCA4"	35
"ABCA5"	4049
"ABCA6"	631
"ABCA7"	181
"ABCA8"	2444
"ABCA9"	510
"ABCA9-AS1"	0
"ABCB1"	237
"ABCB10"	488
"ABCB11"	4
"ABCB4"	17
"ABCB5"	0
"ABCB6"	438
"ABCB7"	661
"ABCB8"	526
"ABCB9"	489
"ABCC1"	457
"ABCC10"	206
"ABCC11"	23
"ABCC12"	64
"ABCC13"	0
"ABCC2"	19
"ABCC3"	9
"ABCC4"	442
"ABCC5"	1723
"ABCC5-AS1"	0
"ABCC6"	14
"ABCC6P1"	5
"ABCC6P2"	3
"ABCC8"	596
"ABCC9"	1010
"ABCD1"	73
"ABCD2"	1901
"ABCD3"	2131
"ABCD4"	370
"ABCE1"	1816
"ABCF1"	1081
"ABCF2"	1294
"ABCF3"	1142
"ABCG1"	791
"ABCG2"	545
"ABCG4"	388
"ABCG5"	7
"ABCG8"	26
"ABHD1"	23
"ABHD10"	1505
"ABHD11"	143
"ABHD11-AS1"	0
"ABHD12"	2049
"ABHD12B"	95
"ABHD13"	1083
"ABHD14A"	474
"ABHD14A-ACY1"	306
"ABHD14B"	164
"ABHD15"	155
"ABHD16A"	680
"ABHD16B"	0
"ABHD17A"	3153
"ABHD17B"	1403
"ABHD17C"	495
"ABHD18"	477
"ABHD2"	4441
"ABHD3"	175
"ABHD4"	329
"ABHD5"	844
"ABHD6"	888
"ABHD8"	1492
"ABI1"	2180
"ABI2"	9876
"ABI3"	56
"ABI3BP"	200
"ABL1"	1687
"ABL2"	3257
"ABLIM1"	8301
"ABLIM2"	2234
"ABLIM3"	1023
"ABO"	7
"ABR"	9995
"ABRA"	2
"ABRACL"	169
"ABRAXAS1"	122
"ABRAXAS2"	580
"ABT1"	290
"ABTB1"	889
"ABTB2"	367
"ACAA1"	933
"ACAA2"	898
"ACACA"	6215
"ACACB"	829
"ACAD10"	374
"ACAD11"	574
"ACAD8"	482
"ACAD9"	779
"ACADL"	45
"ACADM"	1649
"ACADS"	267
"ACADSB"	2246
"ACADVL"	1683
"ACAN"	100
"ACAP1"	14
"ACAP2"	2853
"ACAP3"	1877
"ACAT1"	1189
"ACAT2"	844
"ACBD3"	1375
"ACBD3-AS1"	0
"ACBD4"	239
"ACBD5"	3128
"ACBD6"	444
"ACBD7"	2630
"ACBD7-DCLRE1CP1"	200
"ACCS"	72
"ACCSL"	0
"ACD"	267
"ACE"	118
"ACE2"	2
"ACER1"	0
"ACER2"	147
"ACER3"	1951
"ACHE"	312
"ACIN1"	1928
"ACKR1"	82
"ACKR2"	23
"ACKR3"	113
"ACKR4"	6
"ACLY"	2736
"ACMSD"	0
"ACO1"	967
"ACO2"	6884
"ACOD1"	0
"ACOT1"	202
"ACOT11"	477
"ACOT12"	6
"ACOT13"	697
"ACOT2"	385
"ACOT4"	127
"ACOT6"	1
"ACOT7"	1754
"ACOT8"	443
"ACOT9"	571
"ACOX1"	3094
"ACOX2"	83
"ACOX3"	416
"ACOXL"	0
"ACOXL-AS1"	16
"ACP1"	1605
"ACP2"	467
