gene/TE	../../BAM/CGND_13132/HRA-01251_PE.bam
"A1BG"	32
"A1BG-AS1"	157
"A1CF"	0
"A2M"	1577
"A2M-AS1"	104
"A2ML1"	175
"A2MP1"	2
"A3GALT2"	4
"A4GALT"	44
"A4GNT"	0
"AA06"	22
"AAAS"	199
"AACS"	868
"AACSP1"	6
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	231
"AAED1"	68
"AAGAB"	610
"AAK1"	7676
"AAMDC"	49
"AAMP"	854
"AANAT"	0
"AAR2"	179
"AARD"	6
"AARS"	3786
"AARS2"	426
"AARSD1"	131
"AASDH"	434
"AASDHPPT"	1275
"AASS"	588
"AATBC"	4
"AATF"	469
"AATK"	2686
"ABALON"	2
"ABAT"	5727
"ABCA1"	782
"ABCA10"	481
"ABCA11P"	203
"ABCA12"	13
"ABCA13"	3
"ABCA17P"	80
"ABCA2"	8594
"ABCA3"	2753
"ABCA4"	28
"ABCA5"	1859
"ABCA6"	482
"ABCA7"	230
"ABCA8"	930
"ABCA9"	471
"ABCA9-AS1"	0
"ABCB1"	343
"ABCB10"	269
"ABCB11"	3
"ABCB4"	11
"ABCB5"	0
"ABCB6"	371
"ABCB7"	308
"ABCB8"	472
"ABCB9"	392
"ABCC1"	387
"ABCC10"	285
"ABCC11"	13
"ABCC12"	66
"ABCC13"	0
"ABCC2"	24
"ABCC3"	21
"ABCC4"	209
"ABCC5"	2250
"ABCC5-AS1"	0
"ABCC6"	16
"ABCC6P1"	17
"ABCC6P2"	1
"ABCC8"	801
"ABCC9"	452
"ABCD1"	48
"ABCD2"	543
"ABCD3"	758
"ABCD4"	380
"ABCE1"	751
"ABCF1"	664
"ABCF2"	877
"ABCF3"	705
"ABCG1"	669
"ABCG2"	376
"ABCG4"	314
"ABCG5"	11
"ABCG8"	38
"ABHD1"	11
"ABHD10"	400
"ABHD11"	79
"ABHD11-AS1"	0
"ABHD12"	977
"ABHD12B"	65
"ABHD13"	617
"ABHD14A"	272
"ABHD14A-ACY1"	118
"ABHD14B"	106
"ABHD15"	60
"ABHD16A"	330
"ABHD16B"	0
"ABHD17A"	1331
"ABHD17B"	558
"ABHD17C"	298
"ABHD18"	373
"ABHD2"	3900
"ABHD3"	83
"ABHD4"	254
"ABHD5"	466
"ABHD6"	450
"ABHD8"	1229
"ABI1"	1499
"ABI2"	4774
"ABI3"	48
"ABI3BP"	171
"ABL1"	1154
"ABL2"	2067
"ABLIM1"	4388
