gene/TE	../../BAM/CGND_13028/HRA-00285_PE.bam
"A1BG"	12
"A1BG-AS1"	75
"A1CF"	0
"A2M"	3287
"A2M-AS1"	124
"A2ML1"	186
"A2MP1"	5
"A3GALT2"	2
"A4GALT"	58
"A4GNT"	1
"AA06"	44
"AAAS"	217
"AACS"	886
"AACSP1"	9
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	2
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	335
"AAED1"	117
"AAGAB"	1047
"AAK1"	10986
"AAMDC"	65
"AAMP"	1010
"AANAT"	3
"AAR2"	255
"AARD"	8
"AARS"	5182
"AARS2"	413
"AARSD1"	187
"AASDH"	871
"AASDHPPT"	2566
"AASS"	821
"AATBC"	2
"AATF"	547
"AATK"	1907
"ABALON"	1
"ABAT"	7320
"ABCA1"	590
"ABCA10"	1040
"ABCA11P"	311
"ABCA12"	28
"ABCA13"	9
"ABCA17P"	99
"ABCA2"	5230
"ABCA3"	2938
"ABCA4"	23
"ABCA5"	3491
"ABCA6"	830
"ABCA7"	183
"ABCA8"	408
"ABCA9"	818
"ABCA9-AS1"	2
"ABCB1"	509
"ABCB10"	437
"ABCB11"	3
"ABCB4"	7
"ABCB5"	0
"ABCB6"	370
"ABCB7"	603
"ABCB8"	369
"ABCB9"	388
"ABCC1"	417
"ABCC10"	246
"ABCC11"	28
"ABCC12"	44
"ABCC13"	0
"ABCC2"	27
"ABCC3"	8
"ABCC4"	595
"ABCC5"	2336
"ABCC5-AS1"	0
"ABCC6"	13
"ABCC6P1"	7
"ABCC6P2"	2
"ABCC8"	791
"ABCC9"	2213
"ABCD1"	53
"ABCD2"	961
"ABCD3"	1455
"ABCD4"	411
"ABCE1"	1669
"ABCF1"	667
"ABCF2"	1132
"ABCF3"	836
"ABCG1"	438
"ABCG2"	758
"ABCG4"	337
"ABCG5"	13
"ABCG8"	41
"ABHD1"	13
"ABHD10"	856
"ABHD11"	87
"ABHD11-AS1"	0
"ABHD12"	1399
"ABHD12B"	110
"ABHD13"	1008
"ABHD14A"	254
"ABHD14A-ACY1"	161
"ABHD14B"	125
"ABHD15"	85
"ABHD16A"	393
"ABHD16B"	0
"ABHD17A"	1736
"ABHD17B"	691
"ABHD17C"	431
"ABHD18"	524
"ABHD2"	6615
"ABHD3"	189
"ABHD4"	345
"ABHD5"	722
"ABHD6"	555
"ABHD8"	1125
"ABI1"	2515
"ABI2"	7716
"ABI3"	105
"ABI3BP"	105
"ABL1"	918
"ABL2"	2702
"ABLIM1"	8488
"ABLIM2"	1484
"ABLIM3"	754
"ABO"	7
"ABR"	8913
"ABRA"	2
"ABRACL"	118
"ABRAXAS1"	106
"ABRAXAS2"	551
"ABT1"	153
"ABTB1"	513
"ABTB2"	96
"ACAA1"	736
"ACAA2"	603
"ACACA"	5256
"ACACB"	595
"ACAD10"	321
"ACAD11"	547
"ACAD8"	484
"ACAD9"	631
"ACADL"	61
"ACADM"	1174
"ACADS"	139
"ACADSB"	1695
"ACADVL"	1448
"ACAN"	129
"ACAP1"	10
"ACAP2"	2217
"ACAP3"	1306
"ACAT1"	856
"ACAT2"	606
"ACBD3"	1040
"ACBD3-AS1"	0
"ACBD4"	144
"ACBD5"	2114
"ACBD6"	348
"ACBD7"	2502
"ACBD7-DCLRE1CP1"	177
"ACCS"	85
"ACCSL"	2
"ACD"	167
"ACE"	115
"ACE2"	12
"ACER1"	4
"ACER2"	193
"ACER3"	1542
