gene/TE	../../BAM/CGND_13315/HRA-01361_PE.bam
"A1BG"	64
"A1BG-AS1"	290
"A1CF"	0
"A2M"	4752
"A2M-AS1"	118
"A2ML1"	174
"A2MP1"	8
"A3GALT2"	2
"A4GALT"	135
"A4GNT"	0
"AA06"	22
"AAAS"	336
"AACS"	2088
"AACSP1"	17
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	2
"AADAT"	293
"AAED1"	107
"AAGAB"	1310
"AAK1"	11388
"AAMDC"	90
"AAMP"	2114
"AANAT"	6
"AAR2"	448
"AARD"	19
"AARS"	8743
"AARS2"	926
"AARSD1"	281
"AASDH"	566
"AASDHPPT"	2666
"AASS"	551
"AATBC"	6
"AATF"	648
"AATK"	6036
"ABALON"	3
"ABAT"	11211
"ABCA1"	1222
"ABCA10"	485
"ABCA11P"	368
"ABCA12"	19
"ABCA13"	0
"ABCA17P"	87
"ABCA2"	18506
"ABCA3"	6762
"ABCA4"	30
"ABCA5"	2289
"ABCA6"	399
"ABCA7"	486
"ABCA8"	1010
"ABCA9"	374
"ABCA9-AS1"	0
"ABCB1"	571
"ABCB10"	458
"ABCB11"	9
"ABCB4"	14
"ABCB5"	2
"ABCB6"	743
"ABCB7"	405
"ABCB8"	769
"ABCB9"	881
"ABCC1"	783
"ABCC10"	538
"ABCC11"	21
"ABCC12"	114
"ABCC13"	1
"ABCC2"	22
"ABCC3"	9
"ABCC4"	444
"ABCC5"	2793
"ABCC5-AS1"	0
"ABCC6"	16
"ABCC6P1"	8
"ABCC6P2"	0
"ABCC8"	1309
"ABCC9"	590
"ABCD1"	125
"ABCD2"	795
"ABCD3"	1077
"ABCD4"	463
"ABCE1"	1269
"ABCF1"	1471
"ABCF2"	1985
"ABCF3"	1754
"ABCG1"	1126
"ABCG2"	537
"ABCG4"	686
"ABCG5"	16
"ABCG8"	68
"ABHD1"	9
"ABHD10"	829
"ABHD11"	210
"ABHD11-AS1"	0
"ABHD12"	2269
"ABHD12B"	132
"ABHD13"	632
"ABHD14A"	588
"ABHD14A-ACY1"	287
"ABHD14B"	178
"ABHD15"	127
"ABHD16A"	1109
"ABHD16B"	0
"ABHD17A"	2504
"ABHD17B"	864
"ABHD17C"	406
"ABHD18"	408
"ABHD2"	7270
"ABHD3"	134
"ABHD4"	343
"ABHD5"	469
"ABHD6"	812
"ABHD8"	2512
"ABI1"	2101
"ABI2"	9949
"ABI3"	122
"ABI3BP"	105
"ABL1"	2096
"ABL2"	3055
"ABLIM1"	7332
"ABLIM2"	2986
"ABLIM3"	1394
"ABO"	19
"ABR"	21394
"ABRA"	7
"ABRACL"	143
"ABRAXAS1"	100
"ABRAXAS2"	597
"ABT1"	286
"ABTB1"	1275
"ABTB2"	242
"ACAA1"	1032
"ACAA2"	636
"ACACA"	6379
"ACACB"	1212
"ACAD10"	411
"ACAD11"	389
"ACAD8"	700
"ACAD9"	1054
"ACADL"	81
"ACADM"	1038
"ACADS"	216
"ACADSB"	1784
"ACADVL"	2375
"ACAN"	119
"ACAP1"	13
"ACAP2"	1829
"ACAP3"	3448
"ACAT1"	867
"ACAT2"	570
"ACBD3"	1251
"ACBD3-AS1"	0
"ACBD4"	360
"ACBD5"	2068
"ACBD6"	432
"ACBD7"	1736
"ACBD7-DCLRE1CP1"	121
"ACCS"	196
"ACCSL"	1
"ACD"	420
"ACE"	277
"ACE2"	2
"ACER1"	0
"ACER2"	179
"ACER3"	1208
"ACHE"	748
"ACIN1"	3101
"ACKR1"	317
"ACKR2"	42
"ACKR3"	210
"ACKR4"	2
"ACLY"	3636
"ACMSD"	0
"ACO1"	648
"ACO2"	9127
"ACOD1"	0
"ACOT1"	163
"ACOT11"	490
"ACOT12"	10
"ACOT13"	480
"ACOT2"	371
"ACOT4"	91
"ACOT6"	3
"ACOT7"	3433
"ACOT8"	582
"ACOT9"	574
"ACOX1"	3007
"ACOX2"	65
"ACOX3"	733
"ACOXL"	0
"ACOXL-AS1"	11
"ACP1"	1160
"ACP2"	832
"ACP4"	0
"ACP5"	5
"ACP6"	185
"ACP7"	16
"ACPP"	19
"ACR"	11
"ACRBP"	9
"ACRV1"	18
"ACSBG1"	1601
"ACSBG2"	0
"ACSF2"	185
"ACSF3"	427
"ACSL1"	1401
"ACSL3"	6255
"ACSL4"	2527
"ACSL5"	243
"ACSL6"	5552
"ACSM1"	6
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	2
"ACSM4"	0
"ACSM5"	125
"ACSM6"	0
"ACSS1"	1875
"ACSS2"	764
"ACSS3"	444
"ACTA1"	32
"ACTA2"	130
"ACTA2-AS1"	283
"ACTB"	47978
"ACTBL2"	3
"ACTC1"	44
"ACTG1"	24089
"ACTG1P17"	11
"ACTG1P20"	41
"ACTG1P4"	109
"ACTG2"	8
"ACTL10"	8
"ACTL6A"	90
"ACTL6B"	1046
"ACTL7A"	0
"ACTL7B"	2
"ACTL8"	5
"ACTL9"	0
"ACTN1"	4538
"ACTN1-AS1"	0
"ACTN2"	2123
"ACTN3"	2
"ACTN4"	5141
"ACTR10"	1302
"ACTR1A"	5027
"ACTR1B"	2933
"ACTR2"	7315
"ACTR3"	2178
"ACTR3B"	1341
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	301
"ACTR5"	286
"ACTR6"	566
"ACTR8"	1030
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	54
"ACVR1"	487
"ACVR1B"	2676
"ACVR1C"	758
"ACVR2A"	978
"ACVR2B"	1344
"ACVR2B-AS1"	23
"ACVRL1"	286
"ACY1"	56
"ACY3"	48
"ACYP1"	215
"ACYP2"	492
"ADA"	55
"ADA2"	371
"ADAD1"	0
"ADAD2"	14
"ADAL"	383
"ADAM10"	2065
"ADAM11"	2826
"ADAM12"	74
"ADAM15"	774
"ADAM17"	800
"ADAM18"	0
"ADAM19"	539
"ADAM1A"	231
"ADAM2"	0
"ADAM20"	162
"ADAM20P1"	179
"ADAM21"	10
"ADAM21P1"	0
"ADAM22"	7117
"ADAM23"	4070
"ADAM28"	317
"ADAM29"	11
"ADAM30"	0
"ADAM32"	222
"ADAM33"	59
"ADAM3A"	0
"ADAM3B"	3
"ADAM5"	3
"ADAM6"	0
"ADAM7"	0
"ADAM8"	51
"ADAM9"	1424
"ADAMDEC1"	0
"ADAMTS1"	674
"ADAMTS10"	611
"ADAMTS12"	22
"ADAMTS13"	311
"ADAMTS14"	48
"ADAMTS15"	26
"ADAMTS16"	104
"ADAMTS17"	188
"ADAMTS18"	179
"ADAMTS19"	334
"ADAMTS19-AS1"	22
"ADAMTS2"	184
"ADAMTS20"	24
"ADAMTS3"	382
"ADAMTS4"	668
"ADAMTS5"	65
"ADAMTS6"	79
"ADAMTS7"	24
"ADAMTS7P1"	84
"ADAMTS8"	723
"ADAMTS9"	330
"ADAMTS9-AS1"	38
"ADAMTS9-AS2"	117
"ADAMTSL1"	147
"ADAMTSL2"	769
"ADAMTSL3"	276
"ADAMTSL4"	30
"ADAMTSL4-AS1"	26
"ADAMTSL5"	29
"ADAP1"	2901
"ADAP2"	191
"ADAR"	12765
"ADARB1"	2665
"ADARB2"	2413
"ADARB2-AS1"	69
"ADAT1"	987
"ADAT2"	114
"ADAT3"	78
"ADCK1"	294
"ADCK2"	1054
"ADCK5"	171
"ADCY1"	21533
"ADCY10"	32
"ADCY10P1"	182
"ADCY2"	6449
"ADCY3"	2222
"ADCY4"	86
"ADCY5"	3876
"ADCY6"	1372
"ADCY7"	568
"ADCY8"	770
"ADCY9"	1956
"ADCYAP1"	419
"ADCYAP1R1"	6365
"ADD1"	12078
"ADD2"	9640
"ADD3"	6508
"ADD3-AS1"	24
"ADGB"	5
"ADGRA1"	1770
"ADGRA1-AS1"	46
"ADGRA2"	442
"ADGRA3"	1305
"ADGRB1"	4713
"ADGRB2"	9266
"ADGRB3"	6452
"ADGRD1"	137
"ADGRD1-AS1"	0
"ADGRE1"	2
"ADGRE2"	44
"ADGRE3"	2
"ADGRE4P"	1
"ADGRE5"	145
"ADGRF1"	0
"ADGRF2"	7
"ADGRF3"	28
"ADGRF4"	6
"ADGRF5"	1417
"ADGRG1"	4155
"ADGRG2"	10
"ADGRG3"	2
"ADGRG4"	4
"ADGRG5"	32
"ADGRG6"	89
"ADGRG7"	0
"ADGRL1"	13171
"ADGRL2"	2725
"ADGRL3"	6880
"ADGRL3-AS1"	1
"ADGRL4"	145
"ADGRV1"	6639
"ADH1A"	0
"ADH1B"	19
"ADH1C"	0
"ADH4"	0
"ADH5"	1807
"ADH6"	0
"ADH7"	0
"ADHFE1"	436
"ADI1"	762
"ADIG"	0
"ADIPOQ"	1
"ADIPOQ-AS1"	0
"ADIPOR1"	1612
"ADIPOR2"	1998
"ADIRF"	265
"ADK"	502
"ADM"	126
"ADM2"	1
"ADM5"	21
"ADNP"	3784
"ADNP-AS1"	20
"ADNP2"	1160
"ADO"	1284
"ADORA1"	1750
"ADORA2A"	51
"ADORA2A-AS1"	4
"ADORA2B"	176
"ADORA3"	54
"ADPGK"	529
"ADPGK-AS1"	19
"ADPRH"	74
"ADPRHL1"	337
"ADPRHL2"	370
"ADPRM"	134
"ADRA1A"	978
"ADRA1B"	473
"ADRA1D"	182
"ADRA2A"	327
"ADRA2B"	8
"ADRA2C"	129
"ADRB1"	664
"ADRB2"	109
"ADRB3"	13
"ADRM1"	1133
"ADSL"	467
"ADSS"	1355
"ADSSL1"	99
"ADTRP"	79
"AEBP1"	1674
"AEBP2"	1340
"AEN"	167
"AES"	9908
"AFAP1"	1687
"AFAP1-AS1"	21
"AFAP1L1"	134
"AFAP1L2"	1112
"AFDN"	3626
"AFDN-DT"	5
"AFF1"	2162
"AFF1-AS1"	84
"AFF2"	1596
"AFF3"	3439
"AFF4"	6836
"AFG1L"	336
"AFG3L1P"	286
"AFG3L2"	2139
"AFM"	0
"AFMID"	408
"AFP"	5
"AFTPH"	2180
"AGA"	188
"AGAP1"	10976
"AGAP1-IT1"	18
"AGAP11"	49
"AGAP12P"	121
"AGAP2"	16994
"AGAP2-AS1"	23
"AGAP3"	6086
"AGAP4"	308
"AGAP5"	118
"AGAP6"	317
"AGAP7P"	29
"AGAP9"	177
"AGBL1"	23
"AGBL1-AS1"	0
"AGBL2"	9
"AGBL3"	77
"AGBL4"	435
"AGBL4-IT1"	55
"AGBL5"	445
"AGBL5-AS1"	6
"AGER"	20
"AGFG1"	2811
"AGFG2"	922
"AGGF1"	1934
"AGK"	1196
"AGL"	1444
"AGMAT"	122
"AGMO"	19
"AGO1"	2801
"AGO2"	3538
"AGO3"	808
"AGO4"	1168
"AGPAT1"	2487
"AGPAT2"	234
"AGPAT3"	5544
"AGPAT4"	1940
"AGPAT4-IT1"	55
"AGPAT5"	1192
"AGPS"	1352
"AGR2"	0
"AGR3"	1
"AGRN"	3202
"AGRP"	2
"AGT"	3156
"AGTPBP1"	4053
"AGTR1"	2
"AGTR2"	0
"AGTRAP"	102
"AGXT"	0
"AGXT2"	0
"AHCTF1"	3465
"AHCTF1P1"	5
"AHCY"	1182
"AHCYL1"	11827
"AHCYL2"	3552
"AHDC1"	3454
"AHI1"	2851
"AHNAK"	25708
"AHNAK2"	7751
"AHR"	808
"AHRR"	322
"AHSA1"	2004
"AHSA2P"	592
"AHSG"	4
"AHSP"	2
"AICDA"	0
"AIDA"	1356
"AIF1"	177
"AIF1L"	1723
"AIFM1"	492
"AIFM2"	232
"AIFM3"	1499
"AIG1"	879
"AIM2"	4
"AIMP1"	568
"AIMP2"	181
"AIP"	770
"AIPL1"	1
"AIRE"	30
"AIRN"	10
"AJAP1"	1647
"AJM1"	1776
"AJUBA"	30
"AK1"	1143
"AK2"	868
"AK3"	1203
"AK4"	2610
"AK5"	10762
"AK6"	275
"AK7"	96
"AK8"	60
"AK9"	602
"AKAIN1"	29
"AKAP1"	1997
"AKAP10"	1734
"AKAP11"	18097
"AKAP12"	14181
"AKAP13"	3391
"AKAP14"	3
"AKAP17A"	374
"AKAP2"	1284
"AKAP3"	72
"AKAP4"	0
"AKAP5"	2541
"AKAP6"	13586
"AKAP7"	585
"AKAP8"	679
"AKAP8L"	1340
"AKAP9"	6905
"AKIP1"	235
"AKIRIN1"	1914
"AKIRIN2"	1310
"AKNA"	757
"AKNAD1"	5
"AKR1A1"	650
"AKR1B1"	1558
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	231
"AKR1C2"	96
"AKR1C3"	116
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	270
"AKR7A2"	851
"AKR7A2P1"	6
"AKR7A3"	49
"AKR7L"	32
"AKT1"	2164
"AKT1S1"	706
"AKT2"	1205
"AKT3"	10861
"AKTIP"	1581
"ALAD"	1831
"ALAS1"	1279
"ALAS2"	8
"ALB"	9
"ALCAM"	3046
"ALDH16A1"	189
"ALDH18A1"	799
"ALDH1A1"	808
"ALDH1A2"	84
"ALDH1A3"	181
"ALDH1B1"	353
"ALDH1L1"	1780
"ALDH1L1-AS1"	1
"ALDH1L1-AS2"	76
"ALDH1L2"	363
"ALDH2"	4884
"ALDH3A1"	8
"ALDH3A2"	2013
"ALDH3B1"	60
"ALDH3B2"	0
"ALDH4A1"	1442
"ALDH5A1"	3590
"ALDH6A1"	5308
"ALDH7A1"	1843
"ALDH8A1"	82
"ALDH9A1"	1303
"ALDOA"	28153
"ALDOB"	5
"ALDOC"	13297
"ALG1"	339
"ALG10"	190
"ALG10B"	503
"ALG11"	432
"ALG12"	296
"ALG13"	776
"ALG14"	147
"ALG1L"	44
"ALG1L2"	1
"ALG1L9P"	164
"ALG2"	364
"ALG3"	157
"ALG5"	195
"ALG6"	154
"ALG8"	237
"ALG9"	830
"ALK"	334
"ALKAL1"	2
"ALKAL2"	11
"ALKBH1"	182
"ALKBH2"	139
"ALKBH3"	300
"ALKBH3-AS1"	0
"ALKBH4"	372
"ALKBH5"	4009
"ALKBH6"	344
"ALKBH7"	376
"ALKBH8"	289
"ALLC"	4
"ALMS1"	3438
"ALMS1-IT1"	36
"ALMS1P1"	65
"ALOX12"	1
"ALOX12-AS1"	80
"ALOX12B"	43
"ALOX12P2"	85
"ALOX15"	5
"ALOX15B"	60
"ALOX15P1"	34
"ALOX5"	145
"ALOX5AP"	86
"ALOXE3"	57
"ALPI"	0
"ALPK1"	109
"ALPK2"	4
"ALPK3"	278
"ALPL"	461
"ALPP"	0
"ALPPL2"	0
"ALS2"	2906
"ALS2CL"	265
"ALS2CR12"	147
"ALX1"	1
"ALX3"	4
"ALX4"	7
"ALYREF"	349
"AMACR"	222
"AMBN"	1
"AMBP"	1
"AMBRA1"	1849
"AMD1"	3303
"AMDHD1"	9
"AMDHD2"	435
"AMELX"	0
"AMELY"	0
"AMER1"	533
"AMER2"	8010
"AMER3"	2136
"AMFR"	4033
"AMH"	37
"AMHR2"	0
"AMIGO1"	3007
"AMIGO2"	200
"AMIGO3"	29
"AMMECR1"	175
"AMMECR1L"	607
"AMN"	0
"AMN1"	755
"AMOT"	3904
"AMOTL1"	1618
"AMOTL2"	1962
"AMPD1"	0
"AMPD2"	2485
"AMPD3"	519
"AMPH"	5826
"AMT"	135
"AMTN"	0
"AMY1A"	2
"AMY1B"	2
"AMY1C"	0
"AMY2A"	23
"AMY2B"	635
"AMZ1"	457
"AMZ2"	1679
"AMZ2P1"	549
"ANAPC1"	1884
"ANAPC10"	198
"ANAPC11"	539
"ANAPC13"	793
"ANAPC15"	285
"ANAPC16"	711
"ANAPC1P1"	1
"ANAPC2"	866
"ANAPC4"	591
"ANAPC5"	2200
"ANAPC7"	998
"ANG"	14
"ANGEL1"	1115
"ANGEL2"	1223
"ANGPT1"	116
"ANGPT2"	146
"ANGPT4"	15
"ANGPTL1"	68
"ANGPTL2"	194
"ANGPTL3"	0
"ANGPTL4"	548
"ANGPTL5"	2
"ANGPTL6"	14
"ANGPTL7"	3
"ANGPTL8"	6
"ANHX"	0
"ANK1"	1230
"ANK2"	55909
"ANK3"	20397
"ANKAR"	299
"ANKDD1A"	602
"ANKDD1B"	31
"ANKEF1"	91
"ANKFN1"	92
"ANKFY1"	2791
"ANKH"	5075
"ANKHD1"	1595
"ANKHD1-EIF4EBP3"	1571
"ANKIB1"	3365
"ANKK1"	10
"ANKLE1"	34
"ANKLE2"	1514
"ANKMY1"	313
"ANKMY2"	1384
"ANKRA2"	280
"ANKRD1"	1
"ANKRD10"	1283
"ANKRD11"	7417
"ANKRD12"	7027
"ANKRD13A"	661
"ANKRD13B"	936
"ANKRD13C"	1471
"ANKRD13D"	992
"ANKRD16"	453
"ANKRD17"	8130
"ANKRD18A"	246
"ANKRD18B"	443
"ANKRD18CP"	460
"ANKRD18DP"	59
"ANKRD19P"	250
"ANKRD2"	52
"ANKRD20A1"	55
"ANKRD20A11P"	1
"ANKRD20A12P"	45
"ANKRD20A19P"	10
"ANKRD20A2"	122
"ANKRD20A3"	233
"ANKRD20A4"	207
