gene/TE	../../BAM/CGND_13132/HRA-01239_PE.bam
"A1BG"	58
"A1BG-AS1"	141
"A1CF"	0
"A2M"	2503
"A2M-AS1"	92
"A2ML1"	146
"A2MP1"	2
"A3GALT2"	2
"A4GALT"	61
"A4GNT"	1
"AA06"	36
"AAAS"	251
"AACS"	1126
"AACSP1"	11
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	295
"AAED1"	93
"AAGAB"	890
"AAK1"	9224
"AAMDC"	56
"AAMP"	1175
"AANAT"	2
"AAR2"	296
"AARD"	20
"AARS"	5431
"AARS2"	448
"AARSD1"	182
"AASDH"	513
"AASDHPPT"	2461
"AASS"	927
"AATBC"	8
"AATF"	507
"AATK"	5187
"ABALON"	3
"ABAT"	6564
"ABCA1"	1035
"ABCA10"	434
"ABCA11P"	293
"ABCA12"	16
"ABCA13"	9
"ABCA17P"	72
"ABCA2"	16399
"ABCA3"	3672
"ABCA4"	19
"ABCA5"	2401
"ABCA6"	303
"ABCA7"	276
"ABCA8"	1349
"ABCA9"	351
"ABCA9-AS1"	0
"ABCB1"	319
"ABCB10"	409
"ABCB11"	5
"ABCB4"	6
"ABCB5"	0
"ABCB6"	468
"ABCB7"	409
"ABCB8"	635
"ABCB9"	562
"ABCC1"	462
"ABCC10"	366
"ABCC11"	27
"ABCC12"	83
"ABCC13"	1
"ABCC2"	23
"ABCC3"	24
"ABCC4"	319
"ABCC5"	2091
"ABCC5-AS1"	0
"ABCC6"	8
"ABCC6P1"	12
"ABCC6P2"	0
"ABCC8"	841
"ABCC9"	1041
"ABCD1"	83
"ABCD2"	704
"ABCD3"	1159
"ABCD4"	405
"ABCE1"	1344
"ABCF1"	903
"ABCF2"	1146
"ABCF3"	960
"ABCG1"	895
"ABCG2"	489
"ABCG4"	445
"ABCG5"	25
"ABCG8"	44
"ABHD1"	16
"ABHD10"	742
"ABHD11"	140
"ABHD11-AS1"	0
"ABHD12"	1568
"ABHD12B"	87
"ABHD13"	675
"ABHD14A"	326
"ABHD14A-ACY1"	195
"ABHD14B"	127
"ABHD15"	105
"ABHD16A"	610
"ABHD16B"	0
"ABHD17A"	1614
"ABHD17B"	975
"ABHD17C"	446
"ABHD18"	422
"ABHD2"	5738
"ABHD3"	116
"ABHD4"	329
"ABHD5"	523
"ABHD6"	691
"ABHD8"	1418
