gene/TE	../../BAM/CGND_13066/HRA-00561_PE.bam
"A1BG"	55
"A1BG-AS1"	164
"A1CF"	1
"A2M"	1620
"A2M-AS1"	138
"A2ML1"	85
"A2MP1"	4
"A3GALT2"	8
"A4GALT"	42
"A4GNT"	0
"AA06"	26
"AAAS"	292
"AACS"	1281
"AACSP1"	14
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	381
"AAED1"	114
"AAGAB"	1082
"AAK1"	10085
"AAMDC"	81
"AAMP"	1281
"AANAT"	2
"AAR2"	315
"AARD"	17
"AARS"	6540
"AARS2"	610
"AARSD1"	197
"AASDH"	637
"AASDHPPT"	2298
"AASS"	1091
"AATBC"	6
"AATF"	660
"AATK"	5402
"ABALON"	4
"ABAT"	6646
"ABCA1"	933
"ABCA10"	707
"ABCA11P"	340
"ABCA12"	14
"ABCA13"	5
"ABCA17P"	69
"ABCA2"	23945
"ABCA3"	4005
"ABCA4"	13
"ABCA5"	2618
"ABCA6"	1650
"ABCA7"	364
"ABCA8"	2314
"ABCA9"	652
"ABCA9-AS1"	1
"ABCB1"	197
"ABCB10"	430
"ABCB11"	2
"ABCB4"	13
"ABCB5"	1
"ABCB6"	537
"ABCB7"	513
"ABCB8"	662
"ABCB9"	508
"ABCC1"	674
"ABCC10"	350
"ABCC11"	36
"ABCC12"	69
"ABCC13"	3
"ABCC2"	26
"ABCC3"	17
"ABCC4"	494
"ABCC5"	2270
"ABCC5-AS1"	0
"ABCC6"	10
"ABCC6P1"	3
"ABCC6P2"	0
"ABCC8"	1061
"ABCC9"	1756
"ABCD1"	93
"ABCD2"	762
"ABCD3"	1522
"ABCD4"	660
"ABCE1"	1443
"ABCF1"	1134
"ABCF2"	1201
"ABCF3"	1023
"ABCG1"	560
"ABCG2"	137
"ABCG4"	451
"ABCG5"	10
"ABCG8"	46
"ABHD1"	10
"ABHD10"	883
"ABHD11"	155
"ABHD11-AS1"	0
"ABHD12"	2163
"ABHD12B"	141
"ABHD13"	663
"ABHD14A"	339
"ABHD14A-ACY1"	177
"ABHD14B"	116
"ABHD15"	130
"ABHD16A"	771
"ABHD16B"	0
"ABHD17A"	2121
"ABHD17B"	1282
"ABHD17C"	329
"ABHD18"	518
"ABHD2"	6150
"ABHD3"	145
"ABHD4"	368
"ABHD5"	842
"ABHD6"	932
"ABHD8"	1148
"ABI1"	1745
"ABI2"	7521
