gene/TE	../../BAM/CGND_13315/HRA-00460_PE.bam
"A1BG"	22
"A1BG-AS1"	114
"A1CF"	0
"A2M"	1340
"A2M-AS1"	60
"A2ML1"	153
"A2MP1"	2
"A3GALT2"	1
"A4GALT"	29
"A4GNT"	0
"AA06"	21
"AAAS"	151
"AACS"	910
"AACSP1"	12
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	189
"AAED1"	41
"AAGAB"	497
"AAK1"	5134
"AAMDC"	33
"AAMP"	723
"AANAT"	3
"AAR2"	148
"AARD"	3
"AARS"	3294
"AARS2"	307
"AARSD1"	106
"AASDH"	307
"AASDHPPT"	1335
"AASS"	416
"AATBC"	1
"AATF"	314
"AATK"	2204
"ABALON"	5
"ABAT"	3974
"ABCA1"	440
"ABCA10"	279
"ABCA11P"	146
"ABCA12"	14
"ABCA13"	1
"ABCA17P"	71
"ABCA2"	7856
"ABCA3"	2141
"ABCA4"	8
"ABCA5"	1182
"ABCA6"	262
"ABCA7"	230
"ABCA8"	739
"ABCA9"	219
"ABCA9-AS1"	0
"ABCB1"	202
"ABCB10"	190
"ABCB11"	3
"ABCB4"	5
"ABCB5"	0
"ABCB6"	343
"ABCB7"	235
"ABCB8"	394
"ABCB9"	302
"ABCC1"	323
"ABCC10"	244
"ABCC11"	7
"ABCC12"	44
"ABCC13"	0
"ABCC2"	28
"ABCC3"	8
"ABCC4"	222
"ABCC5"	1670
"ABCC5-AS1"	0
"ABCC6"	13
"ABCC6P1"	6
"ABCC6P2"	1
"ABCC8"	568
"ABCC9"	514
"ABCD1"	39
"ABCD2"	388
"ABCD3"	566
"ABCD4"	320
"ABCE1"	648
"ABCF1"	499
"ABCF2"	669
"ABCF3"	595
"ABCG1"	477
"ABCG2"	98
"ABCG4"	243
"ABCG5"	10
"ABCG8"	30
"ABHD1"	6
"ABHD10"	422
"ABHD11"	46
"ABHD11-AS1"	0
"ABHD12"	764
"ABHD12B"	72
"ABHD13"	375
"ABHD14A"	178
"ABHD14A-ACY1"	87
"ABHD14B"	71
"ABHD15"	54
"ABHD16A"	354
"ABHD16B"	0
"ABHD17A"	787
"ABHD17B"	459
"ABHD17C"	154
"ABHD18"	240
"ABHD2"	2960
"ABHD3"	87
"ABHD4"	148
"ABHD5"	251
"ABHD6"	397
"ABHD8"	748
"ABI1"	1019
"ABI2"	4023
"ABI3"	74
"ABI3BP"	87
"ABL1"	859
"ABL2"	1415
"ABLIM1"	3167
"ABLIM2"	1065
"ABLIM3"	477
"ABO"	18
"ABR"	6432
"ABRA"	4
"ABRACL"	54
"ABRAXAS1"	40
"ABRAXAS2"	232
"ABT1"	101
"ABTB1"	495
"ABTB2"	91
"ACAA1"	381
"ACAA2"	240
"ACACA"	2898
"ACACB"	830
"ACAD10"	210
"ACAD11"	236
"ACAD8"	310
"ACAD9"	388
"ACADL"	25
"ACADM"	492
"ACADS"	82
"ACADSB"	625
"ACADVL"	1112
"ACAN"	72
"ACAP1"	4
"ACAP2"	886
"ACAP3"	1246
"ACAT1"	424
"ACAT2"	250
"ACBD3"	525
"ACBD3-AS1"	0
"ACBD4"	119
"ACBD5"	974
"ACBD6"	167
"ACBD7"	702
"ACBD7-DCLRE1CP1"	56
"ACCS"	73
"ACCSL"	2
"ACD"	107
"ACE"	95
"ACE2"	8
"ACER1"	1
"ACER2"	94
"ACER3"	636
"ACHE"	316
"ACIN1"	1396
"ACKR1"	93
"ACKR2"	26
"ACKR3"	71
"ACKR4"	1
"ACLY"	1254
"ACMSD"	0
"ACO1"	383
"ACO2"	3032
"ACOD1"	0
"ACOT1"	33
"ACOT11"	224
"ACOT12"	1
"ACOT13"	248
"ACOT2"	161
"ACOT4"	24
"ACOT6"	1
"ACOT7"	995
"ACOT8"	181
"ACOT9"	242
"ACOX1"	1238
"ACOX2"	21
"ACOX3"	298
"ACOXL"	0
"ACOXL-AS1"	6
"ACP1"	465
"ACP2"	198
"ACP4"	0
"ACP5"	3
"ACP6"	151
"ACP7"	67
"ACPP"	6
"ACR"	0
"ACRBP"	7
"ACRV1"	6
"ACSBG1"	577
"ACSBG2"	1
"ACSF2"	59
"ACSF3"	165
"ACSL1"	721
"ACSL3"	2743
"ACSL4"	1304
"ACSL5"	171
"ACSL6"	2471
"ACSM1"	7
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	4
"ACSM4"	0
"ACSM5"	25
"ACSM6"	0
"ACSS1"	583
"ACSS2"	368
"ACSS3"	387
"ACTA1"	4
"ACTA2"	30
"ACTA2-AS1"	145
"ACTB"	16846
"ACTBL2"	0
"ACTC1"	15
"ACTG1"	6967
"ACTG1P17"	4
"ACTG1P20"	42
"ACTG1P4"	68
"ACTG2"	0
"ACTL10"	2
"ACTL6A"	62
"ACTL6B"	340
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	2
"ACTL9"	0
"ACTN1"	1683
"ACTN1-AS1"	1
"ACTN2"	931
"ACTN3"	2
"ACTN4"	2062
"ACTR10"	526
"ACTR1A"	1654
"ACTR1B"	918
"ACTR2"	3757
"ACTR3"	1062
"ACTR3B"	505
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	113
"ACTR5"	116
"ACTR6"	312
"ACTR8"	451
"ACTRT1"	1
"ACTRT2"	0
"ACTRT3"	14
"ACVR1"	191
"ACVR1B"	1009
"ACVR1C"	410
"ACVR2A"	461
"ACVR2B"	573
"ACVR2B-AS1"	20
"ACVRL1"	66
"ACY1"	17
"ACY3"	7
"ACYP1"	106
"ACYP2"	243
"ADA"	51
"ADA2"	119
"ADAD1"	0
"ADAD2"	5
"ADAL"	146
"ADAM10"	1123
"ADAM11"	821
"ADAM12"	54
"ADAM15"	278
"ADAM17"	410
"ADAM18"	0
"ADAM19"	246
"ADAM1A"	96
"ADAM2"	0
"ADAM20"	105
"ADAM20P1"	76
"ADAM21"	4
"ADAM21P1"	0
"ADAM22"	3210
"ADAM23"	1877
"ADAM28"	138
"ADAM29"	2
"ADAM30"	0
"ADAM32"	107
"ADAM33"	47
"ADAM3A"	0
"ADAM3B"	1
"ADAM5"	2
"ADAM6"	0
"ADAM7"	0
"ADAM8"	29
"ADAM9"	685
"ADAMDEC1"	0
"ADAMTS1"	371
"ADAMTS10"	251
"ADAMTS12"	5
"ADAMTS13"	170
"ADAMTS14"	44
"ADAMTS15"	9
"ADAMTS16"	74
"ADAMTS17"	112
"ADAMTS18"	3
"ADAMTS19"	121
"ADAMTS19-AS1"	11
"ADAMTS2"	136
