gene/TE	../../BAM/CGND_13096/HRA-00621_PE.bam
"A1BG"	20
"A1BG-AS1"	115
"A1CF"	0
"A2M"	1507
"A2M-AS1"	72
"A2ML1"	71
"A2MP1"	1
"A3GALT2"	3
"A4GALT"	27
"A4GNT"	2
"AA06"	25
"AAAS"	234
"AACS"	1267
"AACSP1"	20
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	1
"AADAT"	281
"AAED1"	67
"AAGAB"	926
"AAK1"	9576
"AAMDC"	48
"AAMP"	991
"AANAT"	1
"AAR2"	225
"AARD"	13
"AARS"	5007
"AARS2"	421
"AARSD1"	173
"AASDH"	434
"AASDHPPT"	2335
"AASS"	485
"AATBC"	3
"AATF"	323
"AATK"	2285
"ABALON"	3
"ABAT"	6541
"ABCA1"	514
"ABCA10"	516
"ABCA11P"	235
"ABCA12"	10
"ABCA13"	3
"ABCA17P"	66
"ABCA2"	6840
"ABCA3"	3450
"ABCA4"	51
"ABCA5"	2377
"ABCA6"	477
"ABCA7"	182
"ABCA8"	499
"ABCA9"	510
"ABCA9-AS1"	1
"ABCB1"	373
"ABCB10"	380
"ABCB11"	0
"ABCB4"	10
"ABCB5"	0
"ABCB6"	434
"ABCB7"	347
"ABCB8"	494
"ABCB9"	574
"ABCC1"	458
"ABCC10"	292
"ABCC11"	16
"ABCC12"	70
"ABCC13"	2
"ABCC2"	16
"ABCC3"	14
"ABCC4"	264
"ABCC5"	2088
"ABCC5-AS1"	0
"ABCC6"	15
"ABCC6P1"	6
"ABCC6P2"	4
"ABCC8"	891
"ABCC9"	475
"ABCD1"	64
"ABCD2"	735
"ABCD3"	971
"ABCD4"	317
"ABCE1"	1118
"ABCF1"	725
"ABCF2"	1047
"ABCF3"	898
"ABCG1"	583
"ABCG2"	565
"ABCG4"	461
"ABCG5"	9
"ABCG8"	34
"ABHD1"	9
"ABHD10"	676
"ABHD11"	108
"ABHD11-AS1"	0
"ABHD12"	1335
"ABHD12B"	92
"ABHD13"	622
"ABHD14A"	258
"ABHD14A-ACY1"	143
"ABHD14B"	97
"ABHD15"	88
