gene/TE	../../BAM/CGND_13315/HRA-00481_PE.bam
"A1BG"	22
"A1BG-AS1"	103
"A1CF"	0
"A2M"	1315
"A2M-AS1"	50
"A2ML1"	78
"A2MP1"	0
"A3GALT2"	3
"A4GALT"	15
"A4GNT"	1
"AA06"	21
"AAAS"	191
"AACS"	1067
"AACSP1"	21
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	147
"AAED1"	34
"AAGAB"	588
"AAK1"	6643
"AAMDC"	33
"AAMP"	769
"AANAT"	1
"AAR2"	175
"AARD"	13
"AARS"	3783
"AARS2"	445
"AARSD1"	153
"AASDH"	345
"AASDHPPT"	1291
"AASS"	281
"AATBC"	2
"AATF"	255
"AATK"	1977
"ABALON"	2
"ABAT"	4791
"ABCA1"	549
"ABCA10"	399
"ABCA11P"	234
"ABCA12"	5
"ABCA13"	1
"ABCA17P"	43
"ABCA2"	5628
"ABCA3"	2613
"ABCA4"	17
"ABCA5"	1574
"ABCA6"	367
"ABCA7"	273
"ABCA8"	237
"ABCA9"	338
"ABCA9-AS1"	0
"ABCB1"	252
"ABCB10"	237
"ABCB11"	3
"ABCB4"	4
"ABCB5"	0
"ABCB6"	368
"ABCB7"	220
"ABCB8"	431
"ABCB9"	451
"ABCC1"	396
"ABCC10"	312
"ABCC11"	13
"ABCC12"	70
"ABCC13"	0
"ABCC2"	13
"ABCC3"	22
"ABCC4"	150
"ABCC5"	1620
"ABCC5-AS1"	0
"ABCC6"	14
"ABCC6P1"	3
"ABCC6P2"	1
"ABCC8"	986
"ABCC9"	252
"ABCD1"	47
"ABCD2"	513
"ABCD3"	521
"ABCD4"	304
"ABCE1"	643
"ABCF1"	584
"ABCF2"	828
"ABCF3"	668
"ABCG1"	417
"ABCG2"	437
"ABCG4"	365
"ABCG5"	8
"ABCG8"	29
"ABHD1"	10
"ABHD10"	397
"ABHD11"	130
"ABHD11-AS1"	0
"ABHD12"	999
"ABHD12B"	84
"ABHD13"	353
"ABHD14A"	203
"ABHD14A-ACY1"	119
"ABHD14B"	87
"ABHD15"	60
"ABHD16A"	364
"ABHD16B"	0
"ABHD17A"	810
"ABHD17B"	347
"ABHD17C"	189
"ABHD18"	281
"ABHD2"	3288
"ABHD3"	73
"ABHD4"	113
"ABHD5"	267
"ABHD6"	355
"ABHD8"	767
"ABI1"	1100
"ABI2"	5024
"ABI3"	18
"ABI3BP"	69
"ABL1"	694
"ABL2"	1526
"ABLIM1"	3553
"ABLIM2"	1456
"ABLIM3"	601
"ABO"	18
"ABR"	8273
"ABRA"	8
"ABRACL"	71
"ABRAXAS1"	51
"ABRAXAS2"	279
"ABT1"	99
"ABTB1"	535
"ABTB2"	78
"ACAA1"	432
"ACAA2"	223
"ACACA"	3323
"ACACB"	628
"ACAD10"	220
"ACAD11"	213
"ACAD8"	297
"ACAD9"	499
"ACADL"	41
"ACADM"	575
"ACADS"	105
"ACADSB"	881
"ACADVL"	1080
"ACAN"	40
"ACAP1"	2
"ACAP2"	844
"ACAP3"	1523
"ACAT1"	393
"ACAT2"	365
"ACBD3"	549
"ACBD3-AS1"	0
"ACBD4"	166
"ACBD5"	1003
"ACBD6"	230
"ACBD7"	816
"ACBD7-DCLRE1CP1"	61
"ACCS"	93
"ACCSL"	0
"ACD"	145
"ACE"	140
"ACE2"	4
"ACER1"	0
"ACER2"	72
"ACER3"	562
"ACHE"	282
"ACIN1"	1391
"ACKR1"	107
"ACKR2"	20
"ACKR3"	64
"ACKR4"	1
"ACLY"	1725
"ACMSD"	0
"ACO1"	404
"ACO2"	3407
"ACOD1"	0
"ACOT1"	54
"ACOT11"	325
"ACOT12"	3
"ACOT13"	232
"ACOT2"	145
"ACOT4"	38
"ACOT6"	0
"ACOT7"	1250
"ACOT8"	251
"ACOT9"	329
"ACOX1"	1270
"ACOX2"	38
"ACOX3"	377
"ACOXL"	1
"ACOXL-AS1"	9
"ACP1"	607
"ACP2"	325
"ACP4"	0
"ACP5"	2
"ACP6"	132
"ACP7"	13
"ACPP"	2
"ACR"	3
"ACRBP"	4
"ACRV1"	10
"ACSBG1"	727
"ACSBG2"	0
"ACSF2"	73
"ACSF3"	185
"ACSL1"	492
"ACSL3"	3194
"ACSL4"	1263
"ACSL5"	39
"ACSL6"	3560
"ACSM1"	3
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	0
"ACSM5"	18
"ACSM6"	0
"ACSS1"	880
"ACSS2"	326
"ACSS3"	303
"ACTA1"	9
"ACTA2"	35
"ACTA2-AS1"	165
"ACTB"	15889
"ACTBL2"	0
"ACTC1"	18
"ACTG1"	8170
"ACTG1P17"	5
"ACTG1P20"	39
"ACTG1P4"	92
"ACTG2"	0
"ACTL10"	3
"ACTL6A"	37
"ACTL6B"	440
"ACTL7A"	0
"ACTL7B"	1
"ACTL8"	2
"ACTL9"	0
"ACTN1"	1819
"ACTN1-AS1"	0
"ACTN2"	922
"ACTN3"	1
"ACTN4"	2124
"ACTR10"	658
"ACTR1A"	1826
"ACTR1B"	1266
"ACTR2"	4109
"ACTR3"	1125
"ACTR3B"	600
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	156
"ACTR5"	139
"ACTR6"	347
"ACTR8"	489
"ACTRT1"	1
"ACTRT2"	0
"ACTRT3"	23
"ACVR1"	224
"ACVR1B"	1087
"ACVR1C"	451
"ACVR2A"	533
"ACVR2B"	625
"ACVR2B-AS1"	14
"ACVRL1"	62
"ACY1"	42
"ACY3"	15
"ACYP1"	111
"ACYP2"	208
"ADA"	26
"ADA2"	98
"ADAD1"	0
"ADAD2"	8
"ADAL"	205
"ADAM10"	985
"ADAM11"	1409
"ADAM12"	42
"ADAM15"	318
"ADAM17"	514
"ADAM18"	0
"ADAM19"	344
"ADAM1A"	121
"ADAM2"	0
"ADAM20"	128
"ADAM20P1"	149
"ADAM21"	7
"ADAM21P1"	0
"ADAM22"	4059
"ADAM23"	2628
"ADAM28"	96
"ADAM29"	4
"ADAM30"	0
"ADAM32"	148
"ADAM33"	40
"ADAM3A"	0
"ADAM3B"	2
"ADAM5"	1
"ADAM6"	0
"ADAM7"	0
"ADAM8"	47
"ADAM9"	778
"ADAMDEC1"	0
"ADAMTS1"	204
"ADAMTS10"	352
"ADAMTS12"	7
"ADAMTS13"	212
"ADAMTS14"	33
"ADAMTS15"	11
"ADAMTS16"	64
"ADAMTS17"	146
"ADAMTS18"	4
"ADAMTS19"	154
"ADAMTS19-AS1"	15
"ADAMTS2"	58
"ADAMTS20"	8
"ADAMTS3"	197
"ADAMTS4"	154
"ADAMTS5"	55
"ADAMTS6"	43
"ADAMTS7"	26
"ADAMTS7P1"	74
"ADAMTS8"	227
"ADAMTS9"	84
"ADAMTS9-AS1"	2
"ADAMTS9-AS2"	83
"ADAMTSL1"	61
"ADAMTSL2"	228
"ADAMTSL3"	131
"ADAMTSL4"	5
"ADAMTSL4-AS1"	33
"ADAMTSL5"	12
"ADAP1"	982
"ADAP2"	62
"ADAR"	5660
"ADARB1"	1132
"ADARB2"	794
"ADARB2-AS1"	6
"ADAT1"	473
"ADAT2"	81
"ADAT3"	29
"ADCK1"	150
"ADCK2"	336
"ADCK5"	85
"ADCY1"	10003
"ADCY10"	26
"ADCY10P1"	108
"ADCY2"	2581
"ADCY3"	971
"ADCY4"	18
"ADCY5"	1439
"ADCY6"	733
"ADCY7"	198
"ADCY8"	364
"ADCY9"	838
"ADCYAP1"	256
"ADCYAP1R1"	2630
"ADD1"	4957
"ADD2"	4168
"ADD3"	2472
"ADD3-AS1"	19
"ADGB"	2
"ADGRA1"	713
"ADGRA1-AS1"	21
"ADGRA2"	244
"ADGRA3"	619
"ADGRB1"	2399
"ADGRB2"	3644
"ADGRB3"	3702
"ADGRD1"	26
"ADGRD1-AS1"	0
"ADGRE1"	0
"ADGRE2"	5
"ADGRE3"	0
"ADGRE4P"	9
"ADGRE5"	34
"ADGRF1"	1
"ADGRF2"	3
"ADGRF3"	16
"ADGRF4"	4
"ADGRF5"	577
"ADGRG1"	1348
"ADGRG2"	5
"ADGRG3"	0
"ADGRG4"	2
"ADGRG5"	4
"ADGRG6"	29
"ADGRG7"	0
"ADGRL1"	5258
"ADGRL2"	1499
"ADGRL3"	3444
"ADGRL3-AS1"	1
"ADGRL4"	35
"ADGRV1"	3851
"ADH1A"	0
"ADH1B"	3
"ADH1C"	0
"ADH4"	0
"ADH5"	832
"ADH6"	0
"ADH7"	0
"ADHFE1"	235
"ADI1"	351
"ADIG"	2
"ADIPOQ"	0
"ADIPOQ-AS1"	0
"ADIPOR1"	573
"ADIPOR2"	661
"ADIRF"	65
"ADK"	236
"ADM"	17
"ADM2"	1
"ADM5"	7
"ADNP"	1651
"ADNP-AS1"	12
"ADNP2"	496
"ADO"	530
"ADORA1"	655
"ADORA2A"	21
"ADORA2A-AS1"	1
"ADORA2B"	45
"ADORA3"	15
"ADPGK"	228
"ADPGK-AS1"	10
"ADPRH"	19
"ADPRHL1"	139
"ADPRHL2"	97
"ADPRM"	73
"ADRA1A"	517
"ADRA1B"	167
"ADRA1D"	89
"ADRA2A"	139
"ADRA2B"	6
"ADRA2C"	26
"ADRB1"	251
"ADRB2"	25
"ADRB3"	7
"ADRM1"	334
"ADSL"	208
"ADSS"	666
"ADSSL1"	51
"ADTRP"	90
"AEBP1"	472
"AEBP2"	824
"AEN"	59
"AES"	3842
"AFAP1"	823
"AFAP1-AS1"	19
"AFAP1L1"	40
"AFAP1L2"	475
"AFDN"	1923
"AFDN-DT"	8
"AFF1"	934
