gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00016_PE.bam
"A1BG"	22
"A1BG-AS1"	101
"A1CF"	0
"A2M"	2131
"A2M-AS1"	142
"A2ML1"	143
"A2MP1"	5
"A3GALT2"	1
"A4GALT"	36
"A4GNT"	0
"AA06"	40
"AAAS"	209
"AACS"	912
"AACSP1"	26
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	234
"AAED1"	40
"AAGAB"	506
"AAK1"	8549
"AAMDC"	64
"AAMP"	614
"AANAT"	0
"AAR2"	211
"AARD"	2
"AARS"	3195
"AARS2"	339
"AARSD1"	70
"AASDH"	588
"AASDHPPT"	1430
"AASS"	437
"AATBC"	4
"AATF"	354
"AATK"	2179
"ABALON"	7
"ABAT"	4364
"ABCA1"	970
"ABCA10"	423
"ABCA11P"	136
"ABCA12"	8
"ABCA13"	3
"ABCA17P"	147
"ABCA2"	7128
"ABCA3"	1977
"ABCA4"	12
"ABCA5"	1936
"ABCA6"	534
"ABCA7"	219
"ABCA8"	1595
"ABCA9"	557
"ABCA9-AS1"	0
"ABCB1"	285
"ABCB10"	314
"ABCB11"	3
"ABCB4"	9
"ABCB5"	0
"ABCB6"	445
"ABCB7"	339
"ABCB8"	411
"ABCB9"	410
"ABCC1"	457
"ABCC10"	297
"ABCC11"	16
"ABCC12"	32
"ABCC13"	0
"ABCC2"	48
"ABCC3"	17
"ABCC4"	305
"ABCC5"	2371
"ABCC5-AS1"	2
"ABCC6"	15
"ABCC6P1"	9
"ABCC6P2"	1
"ABCC8"	842
"ABCC9"	686
"ABCD1"	46
"ABCD2"	544
"ABCD3"	849
"ABCD4"	642
"ABCE1"	790
"ABCF1"	519
"ABCF2"	733
"ABCF3"	547
"ABCG1"	693
"ABCG2"	141
"ABCG4"	255
"ABCG5"	13
"ABCG8"	44
"ABHD1"	5
"ABHD10"	430
"ABHD11"	60
"ABHD11-AS1"	0
"ABHD12"	932
"ABHD12B"	73
"ABHD13"	821
"ABHD14A"	191
"ABHD14A-ACY1"	123
"ABHD14B"	84
"ABHD15"	58
"ABHD16A"	359
"ABHD16B"	0
"ABHD17A"	1146
"ABHD17B"	578
"ABHD17C"	317
"ABHD18"	293
"ABHD2"	3812
"ABHD3"	230
"ABHD4"	249
"ABHD5"	446
"ABHD6"	454
"ABHD8"	947
"ABI1"	1389
"ABI2"	5144
"ABI3"	84
"ABI3BP"	164
"ABL1"	1021
"ABL2"	2000
"ABLIM1"	5086
"ABLIM2"	1243
"ABLIM3"	701
"ABO"	18
"ABR"	7180
"ABRA"	3
"ABRACL"	60
"ABRAXAS1"	43
"ABRAXAS2"	280
"ABT1"	106
"ABTB1"	479
"ABTB2"	100
"ACAA1"	424
"ACAA2"	321
"ACACA"	3759
"ACACB"	709
"ACAD10"	259
"ACAD11"	350
"ACAD8"	389
"ACAD9"	461
"ACADL"	40
"ACADM"	600
"ACADS"	89
"ACADSB"	741
"ACADVL"	1237
"ACAN"	65
"ACAP1"	9
"ACAP2"	1711
"ACAP3"	1295
"ACAT1"	400
"ACAT2"	182
"ACBD3"	633
"ACBD3-AS1"	0
"ACBD4"	173
"ACBD5"	1301
"ACBD6"	228
"ACBD7"	1085
"ACBD7-DCLRE1CP1"	65
"ACCS"	84
"ACCSL"	1
"ACD"	132
"ACE"	133
"ACE2"	6
"ACER1"	0
"ACER2"	235
"ACER3"	988
"ACHE"	234
"ACIN1"	1688
"ACKR1"	198
"ACKR2"	18
"ACKR3"	129
"ACKR4"	1
"ACLY"	1087
"ACMSD"	0
"ACO1"	694
"ACO2"	3253
"ACOD1"	0
"ACOT1"	37
"ACOT11"	347
"ACOT12"	7
"ACOT13"	281
"ACOT2"	155
"ACOT4"	18
"ACOT6"	1
"ACOT7"	890
"ACOT8"	197
"ACOT9"	285
"ACOX1"	1651
"ACOX2"	58
"ACOX3"	452
"ACOXL"	0
"ACOXL-AS1"	10
"ACP1"	606
"ACP2"	207
"ACP4"	0
"ACP5"	7
"ACP6"	219
"ACP7"	29
"ACPP"	19
"ACR"	1
"ACRBP"	21
"ACRV1"	22
"ACSBG1"	816
"ACSBG2"	1
"ACSF2"	88
"ACSF3"	211
"ACSL1"	1498
"ACSL3"	3406
"ACSL4"	1396
"ACSL5"	120
"ACSL6"	2276
"ACSM1"	4
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	3
"ACSM4"	0
"ACSM5"	83
"ACSM6"	0
"ACSS1"	960
"ACSS2"	421
"ACSS3"	488
"ACTA1"	8
"ACTA2"	47
"ACTA2-AS1"	296
"ACTB"	12684
"ACTBL2"	0
"ACTC1"	15
"ACTG1"	6165
"ACTG1P17"	5
"ACTG1P20"	72
"ACTG1P4"	111
"ACTG2"	0
"ACTL10"	0
"ACTL6A"	92
"ACTL6B"	250
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	1779
"ACTN1-AS1"	2
"ACTN2"	989
"ACTN3"	2
"ACTN4"	1755
"ACTR10"	566
"ACTR1A"	1783
"ACTR1B"	858
"ACTR2"	3771
"ACTR3"	1310
"ACTR3B"	534
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	340
"ACTR5"	179
"ACTR6"	353
"ACTR8"	403
"ACTRT1"	9
"ACTRT2"	0
"ACTRT3"	82
"ACVR1"	260
"ACVR1B"	1170
"ACVR1C"	404
"ACVR2A"	810
"ACVR2B"	943
"ACVR2B-AS1"	19
"ACVRL1"	40
"ACY1"	34
"ACY3"	4
"ACYP1"	120
"ACYP2"	341
"ADA"	72
"ADA2"	165
"ADAD1"	0
"ADAD2"	8
"ADAL"	215
"ADAM10"	1734
"ADAM11"	909
"ADAM12"	63
"ADAM15"	291
"ADAM17"	545
"ADAM18"	0
"ADAM19"	304
"ADAM1A"	162
"ADAM2"	0
"ADAM20"	235
"ADAM20P1"	230
"ADAM21"	12
"ADAM21P1"	1
"ADAM22"	4062
"ADAM23"	2445
"ADAM28"	236
"ADAM29"	1
"ADAM30"	0
"ADAM32"	214
"ADAM33"	64
"ADAM3A"	0
"ADAM3B"	4
"ADAM5"	13
"ADAM6"	0
"ADAM7"	0
"ADAM8"	56
"ADAM9"	1044
"ADAMDEC1"	0
"ADAMTS1"	456
"ADAMTS10"	332
"ADAMTS12"	5
"ADAMTS13"	172
"ADAMTS14"	76
"ADAMTS15"	11
"ADAMTS16"	126
"ADAMTS17"	118
"ADAMTS18"	58
"ADAMTS19"	269
"ADAMTS19-AS1"	11
"ADAMTS2"	199
"ADAMTS20"	11
"ADAMTS3"	166
"ADAMTS4"	138
"ADAMTS5"	27
"ADAMTS6"	39
"ADAMTS7"	13
"ADAMTS7P1"	54
"ADAMTS8"	140
"ADAMTS9"	286
"ADAMTS9-AS1"	7
"ADAMTS9-AS2"	96
"ADAMTSL1"	98
"ADAMTSL2"	210
"ADAMTSL3"	264
"ADAMTSL4"	24
"ADAMTSL4-AS1"	17
"ADAMTSL5"	19
"ADAP1"	1097
"ADAP2"	82
"ADAR"	5972
"ADARB1"	1134
"ADARB2"	736
"ADARB2-AS1"	14
"ADAT1"	526
"ADAT2"	98
"ADAT3"	25
"ADCK1"	68
"ADCK2"	403
"ADCK5"	60
"ADCY1"	7593
"ADCY10"	147
"ADCY10P1"	268
"ADCY2"	2936
"ADCY3"	1031
"ADCY4"	14
"ADCY5"	1742
"ADCY6"	711
"ADCY7"	509
"ADCY8"	354
"ADCY9"	975
"ADCYAP1"	101
"ADCYAP1R1"	3966
"ADD1"	4943
"ADD2"	3617
"ADD3"	5439
"ADD3-AS1"	30
"ADGB"	0
"ADGRA1"	619
"ADGRA1-AS1"	9
"ADGRA2"	175
"ADGRA3"	1123
