gene/TE	../../STAR_v252_mapping/CGND_12856/HRA-00304_PE.bam
"A1BG"	22
"A1BG-AS1"	124
"A1CF"	1
"A2M"	1860
"A2M-AS1"	114
"A2ML1"	126
"A2MP1"	1
"A3GALT2"	3
"A4GALT"	20
"A4GNT"	0
"AA06"	38
"AAAS"	233
"AACS"	1019
"AACSP1"	11
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	2
"AADAT"	242
"AAED1"	71
"AAGAB"	1045
"AAK1"	12334
"AAMDC"	55
"AAMP"	1099
"AANAT"	3
"AAR2"	244
"AARD"	19
"AARS"	7084
"AARS2"	488
"AARSD1"	175
"AASDH"	616
"AASDHPPT"	3297
"AASS"	649
"AATBC"	4
"AATF"	620
"AATK"	4113
"ABALON"	1
"ABAT"	6964
"ABCA1"	867
"ABCA10"	787
"ABCA11P"	264
"ABCA12"	19
"ABCA13"	5
"ABCA17P"	74
"ABCA2"	12230
"ABCA3"	3413
"ABCA4"	10
"ABCA5"	3234
"ABCA6"	685
"ABCA7"	281
"ABCA8"	2372
"ABCA9"	512
"ABCA9-AS1"	0
"ABCB1"	243
"ABCB10"	374
"ABCB11"	4
"ABCB4"	11
"ABCB5"	0
"ABCB6"	371
"ABCB7"	535
"ABCB8"	426
"ABCB9"	407
"ABCC1"	463
"ABCC10"	193
"ABCC11"	21
"ABCC12"	64
"ABCC13"	6
"ABCC2"	17
"ABCC3"	10
"ABCC4"	315
"ABCC5"	2215
"ABCC5-AS1"	0
"ABCC6"	8
"ABCC6P1"	7
"ABCC6P2"	3
"ABCC8"	679
"ABCC9"	720
"ABCD1"	72
"ABCD2"	1067
"ABCD3"	1523
"ABCD4"	257
"ABCE1"	1722
"ABCF1"	964
"ABCF2"	1345
"ABCF3"	970
"ABCG1"	745
"ABCG2"	395
"ABCG4"	462
"ABCG5"	8
"ABCG8"	28
"ABHD1"	7
"ABHD10"	1044
"ABHD11"	89
"ABHD11-AS1"	0
"ABHD12"	1788
"ABHD12B"	130
"ABHD13"	983
"ABHD14A"	333
"ABHD14A-ACY1"	155
"ABHD14B"	62
"ABHD15"	98
"ABHD16A"	634
"ABHD16B"	0
"ABHD17A"	1939
"ABHD17B"	1486
"ABHD17C"	381
"ABHD18"	412
"ABHD2"	5105
"ABHD3"	127
"ABHD4"	231
"ABHD5"	552
"ABHD6"	1022
"ABHD8"	1325
"ABI1"	1809
"ABI2"	7379
"ABI3"	59
"ABI3BP"	112
"ABL1"	1268
"ABL2"	2829
"ABLIM1"	5614
"ABLIM2"	1852
"ABLIM3"	675
"ABO"	11
"ABR"	9203
"ABRA"	7
"ABRACL"	167
"ABRAXAS1"	62
"ABRAXAS2"	595
"ABT1"	169
"ABTB1"	663
"ABTB2"	281
"ACAA1"	574
"ACAA2"	335
"ACACA"	6156
"ACACB"	647
"ACAD10"	230
"ACAD11"	450
"ACAD8"	401
"ACAD9"	561
"ACADL"	54
"ACADM"	1149
"ACADS"	108
"ACADSB"	1471
"ACADVL"	1254
"ACAN"	188
"ACAP1"	10
"ACAP2"	1931
"ACAP3"	1270
"ACAT1"	786
"ACAT2"	568
"ACBD3"	1158
"ACBD3-AS1"	0
"ACBD4"	139
"ACBD5"	2530
"ACBD6"	328
"ACBD7"	1216
"ACBD7-DCLRE1CP1"	73
"ACCS"	92
"ACCSL"	0
"ACD"	176
"ACE"	91
"ACE2"	7
"ACER1"	0
"ACER2"	93
"ACER3"	2341
"ACHE"	592
"ACIN1"	1856
"ACKR1"	100
"ACKR2"	28
"ACKR3"	44
"ACKR4"	3
"ACLY"	2530
"ACMSD"	0
"ACO1"	670
"ACO2"	5443
"ACOD1"	0
"ACOT1"	56
"ACOT11"	255
"ACOT12"	3
"ACOT13"	569
"ACOT2"	214
"ACOT4"	63
"ACOT6"	1
"ACOT7"	2122
"ACOT8"	368
"ACOT9"	406
"ACOX1"	2318
"ACOX2"	37
"ACOX3"	405
"ACOXL"	1
"ACOXL-AS1"	18
"ACP1"	1135
"ACP2"	434
"ACP4"	0
"ACP5"	7
"ACP6"	184
"ACP7"	45
"ACPP"	13
"ACR"	7
"ACRBP"	9
"ACRV1"	13
"ACSBG1"	618
"ACSBG2"	0
"ACSF2"	78
"ACSF3"	231
"ACSL1"	1867
"ACSL3"	6691
"ACSL4"	2782
"ACSL5"	80
"ACSL6"	7267
"ACSM1"	2
"ACSM2A"	1
"ACSM2B"	0
"ACSM3"	2
"ACSM4"	0
"ACSM5"	30
"ACSM6"	0
"ACSS1"	748
"ACSS2"	571
"ACSS3"	411
"ACTA1"	13
"ACTA2"	22
"ACTA2-AS1"	185
"ACTB"	30532
"ACTBL2"	0
"ACTC1"	16
"ACTG1"	11757
"ACTG1P17"	4
"ACTG1P20"	31
"ACTG1P4"	74
"ACTG2"	0
"ACTL10"	6
"ACTL6A"	122
"ACTL6B"	483
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	1926
"ACTN1-AS1"	0
"ACTN2"	1458
"ACTN3"	0
"ACTN4"	3194
"ACTR10"	1298
"ACTR1A"	3296
"ACTR1B"	1435
"ACTR2"	10134
"ACTR3"	3005
"ACTR3B"	974
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	171
"ACTR5"	159
"ACTR6"	850
"ACTR8"	882
"ACTRT1"	1
"ACTRT2"	0
"ACTRT3"	37
"ACVR1"	434
"ACVR1B"	1333
"ACVR1C"	1404
"ACVR2A"	776
"ACVR2B"	838
"ACVR2B-AS1"	12
"ACVRL1"	41
"ACY1"	34
"ACY3"	31
"ACYP1"	181
"ACYP2"	661
"ADA"	45
"ADA2"	200
"ADAD1"	0
"ADAD2"	57
"ADAL"	368
"ADAM10"	3027
"ADAM11"	1417
"ADAM12"	74
"ADAM15"	306
"ADAM17"	651
"ADAM18"	0
"ADAM19"	349
"ADAM1A"	122
"ADAM2"	0
"ADAM20"	177
"ADAM20P1"	165
"ADAM21"	14
"ADAM21P1"	2
"ADAM22"	8652
"ADAM23"	5798
"ADAM28"	261
"ADAM29"	2
"ADAM30"	0
"ADAM32"	256
"ADAM33"	21
"ADAM3A"	0
"ADAM3B"	2
"ADAM5"	6
"ADAM6"	0
"ADAM7"	0
"ADAM8"	5
"ADAM9"	1934
"ADAMDEC1"	1
"ADAMTS1"	544
"ADAMTS10"	189
"ADAMTS12"	8
"ADAMTS13"	126
"ADAMTS14"	66
"ADAMTS15"	9
"ADAMTS16"	108
"ADAMTS17"	138
"ADAMTS18"	99
"ADAMTS19"	190
"ADAMTS19-AS1"	12
"ADAMTS2"	131
"ADAMTS20"	13
"ADAMTS3"	240
"ADAMTS4"	747
"ADAMTS5"	100
"ADAMTS6"	90
"ADAMTS7"	14
"ADAMTS7P1"	14
"ADAMTS8"	149
"ADAMTS9"	144
"ADAMTS9-AS1"	6
"ADAMTS9-AS2"	93
"ADAMTSL1"	128
"ADAMTSL2"	319
"ADAMTSL3"	276
"ADAMTSL4"	6
"ADAMTSL4-AS1"	11
"ADAMTSL5"	20
"ADAP1"	1860
"ADAP2"	92
"ADAR"	8537
"ADARB1"	1891
"ADARB2"	1015
"ADARB2-AS1"	43
"ADAT1"	996
"ADAT2"	147
"ADAT3"	45
"ADCK1"	125
"ADCK2"	504
