gene/TE	../../STAR_v252_mapping/CGND_12616/HRA-00057_PE.bam
"A1BG"	18
"A1BG-AS1"	87
"A1CF"	0
"A2M"	2607
"A2M-AS1"	89
"A2ML1"	167
"A2MP1"	2
"A3GALT2"	4
"A4GALT"	29
"A4GNT"	1
"AA06"	34
"AAAS"	178
"AACS"	799
"AACSP1"	6
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	1
"AADACL4"	1
"AADACP1"	3
"AADAT"	251
"AAED1"	54
"AAGAB"	617
"AAK1"	8800
"AAMDC"	37
"AAMP"	579
"AANAT"	1
"AAR2"	154
"AARD"	6
"AARS"	3373
"AARS2"	310
"AARSD1"	94
"AASDH"	606
"AASDHPPT"	1738
"AASS"	625
"AATBC"	4
"AATF"	279
"AATK"	1413
"ABALON"	2
"ABAT"	4597
"ABCA1"	988
"ABCA10"	670
"ABCA11P"	183
"ABCA12"	10
"ABCA13"	16
"ABCA17P"	90
"ABCA2"	4049
"ABCA3"	1775
"ABCA4"	31
"ABCA5"	2109
"ABCA6"	665
"ABCA7"	206
"ABCA8"	846
"ABCA9"	876
"ABCA9-AS1"	1
"ABCB1"	484
"ABCB10"	266
"ABCB11"	5
"ABCB4"	6
"ABCB5"	6
"ABCB6"	324
"ABCB7"	350
"ABCB8"	330
"ABCB9"	310
"ABCC1"	370
"ABCC10"	232
"ABCC11"	8
"ABCC12"	32
"ABCC13"	1
"ABCC2"	25
"ABCC3"	12
"ABCC4"	313
"ABCC5"	2125
"ABCC5-AS1"	1
"ABCC6"	14
"ABCC6P1"	8
"ABCC6P2"	2
"ABCC8"	502
"ABCC9"	893
"ABCD1"	43
"ABCD2"	707
"ABCD3"	922
"ABCD4"	377
"ABCE1"	914
"ABCF1"	499
"ABCF2"	728
"ABCF3"	505
"ABCG1"	491
"ABCG2"	724
"ABCG4"	233
"ABCG5"	9
"ABCG8"	48
"ABHD1"	4
"ABHD10"	552
"ABHD11"	64
"ABHD11-AS1"	0
"ABHD12"	828
"ABHD12B"	75
"ABHD13"	717
"ABHD14A"	166
"ABHD14A-ACY1"	94
"ABHD14B"	82
"ABHD15"	82
"ABHD16A"	365
"ABHD16B"	0
"ABHD17A"	672
"ABHD17B"	571
"ABHD17C"	312
"ABHD18"	334
"ABHD2"	3842
"ABHD3"	145
"ABHD4"	165
"ABHD5"	473
"ABHD6"	504
"ABHD8"	697
"ABI1"	1467
"ABI2"	4991
"ABI3"	28
"ABI3BP"	458
"ABL1"	737
"ABL2"	1955
"ABLIM1"	5295
"ABLIM2"	1062
"ABLIM3"	537
"ABO"	7
