gene/TE	../../STAR_v252_mapping/CGND_12953/HRA-00654_PE.bam
"A1BG"	50
"A1BG-AS1"	101
"A1CF"	0
"A2M"	2316
"A2M-AS1"	85
"A2ML1"	183
"A2MP1"	7
"A3GALT2"	3
"A4GALT"	23
"A4GNT"	0
"AA06"	35
"AAAS"	277
"AACS"	901
"AACSP1"	7
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	291
"AAED1"	65
"AAGAB"	632
"AAK1"	8045
"AAMDC"	66
"AAMP"	783
"AANAT"	5
"AAR2"	216
"AARD"	8
"AARS"	4985
"AARS2"	414
"AARSD1"	115
"AASDH"	542
"AASDHPPT"	1603
"AASS"	1316
"AATBC"	4
"AATF"	510
"AATK"	6437
"ABALON"	2
"ABAT"	4294
"ABCA1"	1253
"ABCA10"	437
"ABCA11P"	242
"ABCA12"	20
"ABCA13"	9
"ABCA17P"	82
"ABCA2"	24450
"ABCA3"	2365
"ABCA4"	7
"ABCA5"	2116
"ABCA6"	368
"ABCA7"	351
"ABCA8"	2764
"ABCA9"	330
"ABCA9-AS1"	0
"ABCB1"	392
"ABCB10"	348
"ABCB11"	6
"ABCB4"	6
"ABCB5"	0
"ABCB6"	426
"ABCB7"	358
"ABCB8"	647
"ABCB9"	424
"ABCC1"	540
"ABCC10"	334
"ABCC11"	15
"ABCC12"	45
"ABCC13"	0
"ABCC2"	73
"ABCC3"	15
"ABCC4"	356
"ABCC5"	2239
"ABCC5-AS1"	0
"ABCC6"	10
"ABCC6P1"	4
"ABCC6P2"	0
"ABCC8"	644
"ABCC9"	747
"ABCD1"	81
"ABCD2"	366
"ABCD3"	1018
"ABCD4"	648
"ABCE1"	1001
"ABCF1"	760
"ABCF2"	947
"ABCF3"	782
"ABCG1"	747
"ABCG2"	365
"ABCG4"	300
"ABCG5"	6
"ABCG8"	45
"ABHD1"	4
"ABHD10"	623
"ABHD11"	74
"ABHD11-AS1"	0
"ABHD12"	1397
"ABHD12B"	65
"ABHD13"	519
"ABHD14A"	169
"ABHD14A-ACY1"	106
"ABHD14B"	118
"ABHD15"	111
"ABHD16A"	590
"ABHD16B"	0
"ABHD17A"	1255
"ABHD17B"	1052
"ABHD17C"	191
"ABHD18"	371
"ABHD2"	3743
"ABHD3"	81
"ABHD4"	255
"ABHD5"	495
"ABHD6"	686
"ABHD8"	830
"ABI1"	1384
"ABI2"	5266
"ABI3"	76
"ABI3BP"	177
"ABL1"	1803
"ABL2"	2141
"ABLIM1"	4273
"ABLIM2"	1235
"ABLIM3"	722
"ABO"	10
"ABR"	6671
"ABRA"	4
"ABRACL"	68
"ABRAXAS1"	69
"ABRAXAS2"	345
"ABT1"	127
"ABTB1"	559
"ABTB2"	322
"ACAA1"	553
"ACAA2"	307
"ACACA"	4601
"ACACB"	1149
"ACAD10"	352
"ACAD11"	883
"ACAD8"	442
"ACAD9"	532
"ACADL"	37
"ACADM"	505
"ACADS"	120
"ACADSB"	950
"ACADVL"	1649
"ACAN"	151
"ACAP1"	14
"ACAP2"	1453
"ACAP3"	1746
"ACAT1"	487
"ACAT2"	482
"ACBD3"	813
"ACBD3-AS1"	0
"ACBD4"	177
"ACBD5"	1884
"ACBD6"	287
"ACBD7"	958
"ACBD7-DCLRE1CP1"	59
"ACCS"	78
"ACCSL"	2
"ACD"	167
"ACE"	56
"ACE2"	13
"ACER1"	0
"ACER2"	121
"ACER3"	1492
"ACHE"	456
"ACIN1"	1738
"ACKR1"	178
"ACKR2"	12
"ACKR3"	51
"ACKR4"	3
"ACLY"	1929
"ACMSD"	0
"ACO1"	498
"ACO2"	4169
"ACOD1"	0
"ACOT1"	55
"ACOT11"	411
"ACOT12"	5
"ACOT13"	277
"ACOT2"	210
"ACOT4"	27
"ACOT6"	1
"ACOT7"	1238
"ACOT8"	257
"ACOT9"	291
"ACOX1"	1648
