gene/TE	../../BAM/CGND_13043/HRA-00245_PE.bam
"A1BG"	37
"A1BG-AS1"	136
"A1CF"	0
"A2M"	2595
"A2M-AS1"	88
"A2ML1"	162
"A2MP1"	0
"A3GALT2"	1
"A4GALT"	26
"A4GNT"	0
"AA06"	82
"AAAS"	167
"AACS"	980
"AACSP1"	9
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	2
"AADACL3"	0
"AADACL4"	0
"AADACP1"	2
"AADAT"	293
"AAED1"	52
"AAGAB"	422
"AAK1"	7482
"AAMDC"	41
"AAMP"	594
"AANAT"	4
"AAR2"	155
"AARD"	9
"AARS"	2636
"AARS2"	373
"AARSD1"	103
"AASDH"	424
"AASDHPPT"	957
"AASS"	499
"AATBC"	1
"AATF"	308
"AATK"	2697
"ABALON"	2
"ABAT"	4240
"ABCA1"	670
"ABCA10"	332
"ABCA11P"	228
"ABCA12"	13
"ABCA13"	4
"ABCA17P"	121
"ABCA2"	6021
"ABCA3"	2731
"ABCA4"	27
"ABCA5"	1843
"ABCA6"	359
"ABCA7"	297
"ABCA8"	275
"ABCA9"	451
"ABCA9-AS1"	1
"ABCB1"	611
"ABCB10"	298
"ABCB11"	6
"ABCB4"	16
"ABCB5"	0
"ABCB6"	339
"ABCB7"	234
"ABCB8"	571
"ABCB9"	439
"ABCC1"	472
"ABCC10"	344
"ABCC11"	29
"ABCC12"	65
"ABCC13"	4
"ABCC2"	13
"ABCC3"	12
"ABCC4"	264
"ABCC5"	1642
"ABCC5-AS1"	0
"ABCC6"	12
"ABCC6P1"	10
"ABCC6P2"	1
"ABCC8"	1055
"ABCC9"	900
"ABCD1"	65
"ABCD2"	726
"ABCD3"	821
"ABCD4"	467
"ABCE1"	761
"ABCF1"	534
"ABCF2"	597
"ABCF3"	499
"ABCG1"	335
"ABCG2"	646
"ABCG4"	258
"ABCG5"	23
"ABCG8"	62
"ABHD1"	13
"ABHD10"	360
"ABHD11"	95
"ABHD11-AS1"	0
"ABHD12"	831
"ABHD12B"	109
"ABHD13"	484
"ABHD14A"	149
"ABHD14A-ACY1"	100
"ABHD14B"	125
"ABHD15"	84
"ABHD16A"	283
"ABHD16B"	0
"ABHD17A"	1398
"ABHD17B"	369
"ABHD17C"	352
"ABHD18"	389
"ABHD2"	4592
"ABHD3"	145
"ABHD4"	229
"ABHD5"	399
"ABHD6"	395
"ABHD8"	1178
"ABI1"	1377
"ABI2"	5485
"ABI3"	22
"ABI3BP"	209
"ABL1"	1125
"ABL2"	1454
"ABLIM1"	5566
"ABLIM2"	1383
"ABLIM3"	949
"ABO"	28
"ABR"	10457
"ABRA"	18
"ABRACL"	52
"ABRAXAS1"	45
"ABRAXAS2"	285
"ABT1"	91
"ABTB1"	435
"ABTB2"	141
"ACAA1"	361
"ACAA2"	584
"ACACA"	2949
"ACACB"	1036
"ACAD10"	292
"ACAD11"	300
"ACAD8"	314
"ACAD9"	489
"ACADL"	71
"ACADM"	667
"ACADS"	88
"ACADSB"	907
"ACADVL"	1415
"ACAN"	21
"ACAP1"	10
"ACAP2"	1584
"ACAP3"	2169
"ACAT1"	458
"ACAT2"	210
"ACBD3"	519
"ACBD3-AS1"	0
"ACBD4"	210
"ACBD5"	1481
"ACBD6"	218
"ACBD7"	2453
"ACBD7-DCLRE1CP1"	148
"ACCS"	136
"ACCSL"	0
"ACD"	171
"ACE"	153
"ACE2"	11
"ACER1"	2
"ACER2"	122
"ACER3"	695
"ACHE"	318
"ACIN1"	1727
"ACKR1"	109
"ACKR2"	26
"ACKR3"	120
"ACKR4"	3
"ACLY"	1135
"ACMSD"	0
"ACO1"	694
"ACO2"	3339
"ACOD1"	0
"ACOT1"	54
"ACOT11"	601
"ACOT12"	11
"ACOT13"	303
"ACOT2"	168
"ACOT4"	23
"ACOT6"	2
"ACOT7"	957
"ACOT8"	223
"ACOT9"	273
"ACOX1"	1862
"ACOX2"	55
"ACOX3"	481
"ACOXL"	0
"ACOXL-AS1"	12
"ACP1"	499
"ACP2"	325
"ACP4"	0
"ACP5"	10
"ACP6"	148
"ACP7"	7
"ACPP"	5
"ACR"	4
"ACRBP"	10
"ACRV1"	17
"ACSBG1"	1379
"ACSBG2"	1
"ACSF2"	116
"ACSF3"	225
"ACSL1"	452
"ACSL3"	2824
"ACSL4"	1145
"ACSL5"	198
"ACSL6"	3949
"ACSM1"	9
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	4
