gene/TE	../../STAR_v252_mapping/CGND_12966/HRA-00427_PE.bam
"A1BG"	48
"A1BG-AS1"	114
"A1CF"	0
"A2M"	572
"A2M-AS1"	68
"A2ML1"	116
"A2MP1"	1
"A3GALT2"	1
"A4GALT"	20
"A4GNT"	1
"AA06"	26
"AAAS"	162
"AACS"	895
"AACSP1"	20
"AADAC"	1
"AADACL2"	0
"AADACL2-AS1"	0
"AADACL3"	1
"AADACL4"	0
"AADACP1"	0
"AADAT"	307
"AAED1"	85
"AAGAB"	869
"AAK1"	6520
"AAMDC"	61
"AAMP"	893
"AANAT"	0
"AAR2"	190
"AARD"	15
"AARS"	3178
"AARS2"	395
"AARSD1"	130
"AASDH"	558
"AASDHPPT"	2247
"AASS"	956
"AATBC"	0
"AATF"	442
"AATK"	2780
"ABALON"	3
"ABAT"	4931
"ABCA1"	837
"ABCA10"	491
"ABCA11P"	271
"ABCA12"	15
"ABCA13"	5
"ABCA17P"	83
"ABCA2"	9826
"ABCA3"	1856
"ABCA4"	2
"ABCA5"	2403
"ABCA6"	731
"ABCA7"	131
"ABCA8"	1792
"ABCA9"	322
"ABCA9-AS1"	0
"ABCB1"	121
"ABCB10"	310
"ABCB11"	5
"ABCB4"	4
"ABCB5"	0
"ABCB6"	267
"ABCB7"	377
"ABCB8"	297
"ABCB9"	253
"ABCC1"	264
"ABCC10"	134
"ABCC11"	20
"ABCC12"	58
"ABCC13"	0
"ABCC2"	21
"ABCC3"	8
"ABCC4"	243
"ABCC5"	902
"ABCC5-AS1"	0
"ABCC6"	6
"ABCC6P1"	8
"ABCC6P2"	3
"ABCC8"	275
"ABCC9"	1281
"ABCD1"	44
"ABCD2"	839
"ABCD3"	1400
"ABCD4"	279
"ABCE1"	1386
"ABCF1"	612
"ABCF2"	666
"ABCF3"	523
"ABCG1"	506
"ABCG2"	107
"ABCG4"	163
"ABCG5"	10
"ABCG8"	15
"ABHD1"	8
"ABHD10"	771
"ABHD11"	72
"ABHD11-AS1"	0
"ABHD12"	1240
"ABHD12B"	79
"ABHD13"	719
"ABHD14A"	225
"ABHD14A-ACY1"	145
"ABHD14B"	63
"ABHD15"	71
"ABHD16A"	368
"ABHD16B"	0
"ABHD17A"	1611
"ABHD17B"	1047
"ABHD17C"	332
"ABHD18"	338
"ABHD2"	3613
"ABHD3"	73
"ABHD4"	254
"ABHD5"	681
"ABHD6"	557
"ABHD8"	923
"ABI1"	1422
"ABI2"	7662
"ABI3"	29
"ABI3BP"	91
"ABL1"	978
"ABL2"	1845
"ABLIM1"	4758
"ABLIM2"	946
"ABLIM3"	635
"ABO"	8
"ABR"	7115
"ABRA"	7
"ABRACL"	112
"ABRAXAS1"	82
"ABRAXAS2"	475
"ABT1"	145
"ABTB1"	457
"ABTB2"	176
"ACAA1"	536
"ACAA2"	566
"ACACA"	3864
"ACACB"	518
"ACAD10"	257
"ACAD11"	416
"ACAD8"	282
"ACAD9"	505
"ACADL"	52
"ACADM"	882
"ACADS"	133
"ACADSB"	1399
"ACADVL"	1213
"ACAN"	34
"ACAP1"	9
"ACAP2"	1652
"ACAP3"	1236
"ACAT1"	651
"ACAT2"	618
"ACBD3"	942
"ACBD3-AS1"	0
"ACBD4"	126
"ACBD5"	2155
"ACBD6"	280
"ACBD7"	1815
"ACBD7-DCLRE1CP1"	109
"ACCS"	87
"ACCSL"	1
"ACD"	140
"ACE"	86
"ACE2"	5
"ACER1"	0
"ACER2"	78
"ACER3"	1472
"ACHE"	194
"ACIN1"	1092
"ACKR1"	59
"ACKR2"	13
"ACKR3"	87
"ACKR4"	0
"ACLY"	1498
"ACMSD"	0
"ACO1"	569
"ACO2"	5268
"ACOD1"	0
"ACOT1"	72
"ACOT11"	226
"ACOT12"	9
"ACOT13"	361
"ACOT2"	247
"ACOT4"	57
"ACOT6"	2
"ACOT7"	1159
"ACOT8"	278
"ACOT9"	320
"ACOX1"	2155
"ACOX2"	41
"ACOX3"	293
"ACOXL"	2
"ACOXL-AS1"	11
"ACP1"	1044
"ACP2"	336
"ACP4"	0
"ACP5"	2
"ACP6"	146
"ACP7"	48
"ACPP"	4
"ACR"	5
"ACRBP"	2
"ACRV1"	13
"ACSBG1"	1087
"ACSBG2"	2
"ACSF2"	89
"ACSF3"	154
"ACSL1"	1472
"ACSL3"	4456
"ACSL4"	2700
"ACSL5"	56
"ACSL6"	3990
"ACSM1"	8
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	0
"ACSM5"	34
"ACSM6"	0
"ACSS1"	728
"ACSS2"	506
"ACSS3"	549
"ACTA1"	7
"ACTA2"	19
"ACTA2-AS1"	84
"ACTB"	21022
"ACTBL2"	0
"ACTC1"	15
"ACTG1"	12433
"ACTG1P17"	9
"ACTG1P20"	12
"ACTG1P4"	73
"ACTG2"	0
"ACTL10"	1
"ACTL6A"	103
"ACTL6B"	303
"ACTL7A"	0
"ACTL7B"	0
"ACTL8"	1
"ACTL9"	0
"ACTN1"	1152
"ACTN1-AS1"	2
"ACTN2"	1301
"ACTN3"	0
"ACTN4"	1535
"ACTR10"	1259
"ACTR1A"	2067
"ACTR1B"	1180
"ACTR2"	6224
"ACTR3"	2408
"ACTR3B"	814
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	162
"ACTR5"	82
"ACTR6"	735
"ACTR8"	602
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	44
"ACVR1"	241
"ACVR1B"	776
"ACVR1C"	481
"ACVR2A"	906
"ACVR2B"	766
"ACVR2B-AS1"	16
"ACVRL1"	42
"ACY1"	48
"ACY3"	2
"ACYP1"	149
"ACYP2"	498
"ADA"	96
"ADA2"	100
"ADAD1"	0
"ADAD2"	6
"ADAL"	245
"ADAM10"	2373
"ADAM11"	753
"ADAM12"	94
"ADAM15"	268
"ADAM17"	630
"ADAM18"	0
"ADAM19"	197
"ADAM1A"	95
"ADAM2"	0
"ADAM20"	118
"ADAM20P1"	83
"ADAM21"	15
"ADAM21P1"	0
"ADAM22"	5367
"ADAM23"	2133
"ADAM28"	107
"ADAM29"	3
"ADAM30"	0
"ADAM32"	292
"ADAM33"	8
"ADAM3A"	0
"ADAM3B"	3
"ADAM5"	3
"ADAM6"	0
"ADAM7"	0
"ADAM8"	16
"ADAM9"	993
"ADAMDEC1"	1
"ADAMTS1"	579
"ADAMTS10"	147
"ADAMTS12"	17
"ADAMTS13"	108
"ADAMTS14"	153
"ADAMTS15"	13
"ADAMTS16"	37
"ADAMTS17"	105
"ADAMTS18"	2
"ADAMTS19"	282
"ADAMTS19-AS1"	15
"ADAMTS2"	45
"ADAMTS20"	13
"ADAMTS3"	254
