gene/TE	../../STAR_v252_mapping/CGND_12922/HRA-00393_PE.bam
"A1BG"	35
"A1BG-AS1"	85
"A1CF"	0
"A2M"	4498
"A2M-AS1"	148
"A2ML1"	190
"A2MP1"	1
"A3GALT2"	0
"A4GALT"	20
"A4GNT"	1
"AA06"	38
"AAAS"	228
"AACS"	854
"AACSP1"	12
"AADAC"	0
"AADACL2"	0
"AADACL2-AS1"	1
"AADACL3"	0
"AADACL4"	0
"AADACP1"	0
"AADAT"	464
"AAED1"	116
"AAGAB"	1232
"AAK1"	12295
"AAMDC"	115
"AAMP"	1105
"AANAT"	3
"AAR2"	278
"AARD"	10
"AARS"	5305
"AARS2"	478
"AARSD1"	177
"AASDH"	982
"AASDHPPT"	3380
"AASS"	989
"AATBC"	1
"AATF"	509
"AATK"	3045
"ABALON"	0
"ABAT"	7450
"ABCA1"	1303
"ABCA10"	810
"ABCA11P"	350
"ABCA12"	12
"ABCA13"	0
"ABCA17P"	76
"ABCA2"	11004
"ABCA3"	2180
"ABCA4"	14
"ABCA5"	4104
"ABCA6"	600
"ABCA7"	142
"ABCA8"	2549
"ABCA9"	476
"ABCA9-AS1"	0
"ABCB1"	269
"ABCB10"	470
"ABCB11"	8
"ABCB4"	11
"ABCB5"	0
"ABCB6"	328
"ABCB7"	670
"ABCB8"	429
"ABCB9"	444
"ABCC1"	432
"ABCC10"	179
"ABCC11"	30
"ABCC12"	47
"ABCC13"	0
"ABCC2"	15
"ABCC3"	10
"ABCC4"	625
"ABCC5"	1654
"ABCC5-AS1"	0
"ABCC6"	15
"ABCC6P1"	4
"ABCC6P2"	4
"ABCC8"	540
"ABCC9"	1458
"ABCD1"	72
"ABCD2"	1842
"ABCD3"	2168
"ABCD4"	314
"ABCE1"	2097
"ABCF1"	891
"ABCF2"	1159
"ABCF3"	920
"ABCG1"	703
"ABCG2"	573
"ABCG4"	307
"ABCG5"	11
"ABCG8"	33
"ABHD1"	12
"ABHD10"	1363
"ABHD11"	119
"ABHD11-AS1"	0
"ABHD12"	1583
"ABHD12B"	120
"ABHD13"	1280
"ABHD14A"	306
"ABHD14A-ACY1"	184
"ABHD14B"	120
"ABHD15"	105
"ABHD16A"	554
"ABHD16B"	0
"ABHD17A"	2188
"ABHD17B"	1414
"ABHD17C"	464
"ABHD18"	533
"ABHD2"	4380
"ABHD3"	176
"ABHD4"	325
"ABHD5"	966
"ABHD6"	780
"ABHD8"	1062
"ABI1"	2483
"ABI2"	10388
"ABI3"	71
"ABI3BP"	299
"ABL1"	1384
"ABL2"	3276
"ABLIM1"	8410
"ABLIM2"	1565
"ABLIM3"	955
"ABO"	6
"ABR"	8977
"ABRA"	9
"ABRACL"	130
"ABRAXAS1"	122
"ABRAXAS2"	614
"ABT1"	199
"ABTB1"	567
"ABTB2"	305
"ACAA1"	727
"ACAA2"	842
"ACACA"	5460
"ACACB"	623
"ACAD10"	286
